n_harmonics,base_freq,magnitudes,instruments
8,4.13765391413919,"[ 1.3623301   0.9047767   0.26936171 -0.35418869 -1.08662142  0.6360207
 -0.22672964 -0.69038099]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.995443096969691,5.214916816861742
-2.9892559649412993,5.25581014991855
-2.981869810342285,5.205871435235686
-2.9810446502058188,5.189903610539833
-2.9760723177283004,5.0951759731480495
-2.951383763290485,3.9748580381416234
-2.9476054143196606,3.728525086814515
-2.9389902560711456,3.1059733863452577
-2.9357650971276366,2.863992386643287
-2.932893047514854,2.6384912422366935
-2.9311239146176673,2.5017321779864727
-2.9295897736811747,2.376612171534899
-2.9250533830404812,2.014644224048712
-2.9242864079633764,1.9528531866061276
-2.9183767122447106,1.4804372585434389
-2.911766658096382,0.9754438838157405
-2.909976730971204,0.8402319656046199
-2.902538336339882,0.30009470154993056
-2.896726448334067,-0.09092927197991293
-2.89586393950327,-0.1367884969514294
-2.8895273106405144,-0.5072075575445375
-2.888857898263568,-0.5441517424624975
-2.8790995797713874,-0.9990036645649145
-2.8663205756055494,-1.3947978294607932
-2.864674384248154,-1.4320984262243937
-2.853373447006428,-1.5733468245812172
-2.838612383843377,-1.5265918671611496
-2.829476699242286,-1.4127554235486466
-2.827976193428845,-1.3876204556092973
-2.82307456407374,-1.3011530474720954
-2.816983369760262,-1.1880564572611203
-2.787533370162743,-0.7132627829903768
-2.7865924967060907,-0.703369964018211
-2.784833940166709,-0.6870558454667918
-2.7791668488052634,-0.647710322988614
-2.7772145020227406,-0.6321165744607428
-2.775885426480722,-0.6317507234360158
-2.7706775228706495,-0.6143234721818817
-2.7621720419407554,-0.6231765618863492
-2.757008382396938,-0.6431849841332867
-2.746704151514654,-0.7011581752877616
-2.737238172897678,-0.7619951106655425
-2.7365343707294265,-0.7637229470050794
-2.7255877423645383,-0.8123803640122271
-2.7231257519583814,-0.813802552003141
-2.717182327236868,-0.8118857739526792
-2.706633813528925,-0.7451660263900673
-2.706470298420818,-0.7425722693134729
-2.7053053364458712,-0.7300375114567511
-2.7045327750546675,-0.7162974000293483
-2.7010071193322425,-0.6664399244542688
-2.699946162889526,-0.6531223691070125
-2.6997975519573605,-0.6499450332814976
-2.6980607985879654,-0.6207021084644893
-2.692222368215418,-0.5060004137457914
-2.690707993667248,-0.47001940269119863
-2.686906621145054,-0.3743663449535309
-2.6807476142704845,-0.18953479093396447
-2.680730723457113,-0.19160727337916023
-2.6573922894536217,0.696433270065292
-2.656160444935281,0.7424951229919485
-2.6547178251867143,0.7987131520897596
-2.651983771654095,0.9193096948355559
-2.648452565222846,1.0549939378054853
-2.6479521330237987,1.0791457685212957
-2.6420176081346316,1.3160389026316914
-2.6314804468191215,1.6863685998443896
-2.62784891290679,1.80057853524235
-2.6058117834841195,2.1645758838145333
-2.603449050488755,2.165970403248905
-2.6028870365260666,2.169313402405507
-2.599972617368576,2.159212173283187
-2.5925336064202886,2.092911276390295
-2.588027596585229,2.0164158436468984
-2.5830193859333823,1.9031047811054576
-2.5782111666322116,1.7795050602486011
-2.5732012045056996,1.616744462264896
-2.5606518998300514,1.1518751729365024
-2.55787755654361,1.0413948710857335
-2.552528687970937,0.8209885832538885
-2.541512439689338,0.38877070711816636
-2.535995795318186,0.1974204010208334
-2.53503930758341,0.16747812262042705
-2.5315306216011257,0.05764256394880036
-2.5288105254384354,-0.02042159360091124
-2.521633977149624,-0.18303581274412759
-2.5215731930303296,-0.19031192982102776
-2.5098763796786274,-0.3114867942736282
-2.493051171645021,-0.16640259633190876
-2.4896249476136,-0.08656304377533504
-2.484986295566194,0.04144180809227811
-2.479978846831795,0.2056992173732654
-2.474426767243684,0.4115076657570204
-2.474353958690097,0.4106259980729437
-2.4676244884833727,0.6925711652134923
-2.46545620894533,0.7874280510349939
-2.462899934532419,0.9030541031250415
-2.4583137259599415,1.104190548473608
-2.4516140035986655,1.3998916334508191
-2.4479074541928645,1.5546357141124316
-2.445036973147789,1.6758442648207688
-2.4335452480826563,2.06503565655058
-2.42432490890363,2.2587789074924047
-2.4240429999823574,2.2638204025143605
-2.41961354613652,2.30530031830261
-2.4195388499073216,2.3115904198545736
-2.40765095375997,2.275265840317413
-2.403783257838631,2.2092991541481637
-2.4034314548241738,2.198417170518577
-2.391906187446441,1.8405524977882248
-2.390859690636353,1.7967813935222723
-2.373561965067755,0.874435925370439
-2.37077410892302,0.6995204024652146
-2.369582140730654,0.6212863549990508
-2.3652236574704535,0.3314963925461451
-2.364301017581223,0.26765110005337023
-2.3524564878059504,-0.5252678009004468
-2.324895688505547,-1.9712845381722561
-2.321645791761475,-2.071474627095959
-2.3215312102582057,-2.0766462483024535
-2.314530097447604,-2.205902701435526
-2.3128272024865257,-2.2233350582331273
-2.304239667616905,-2.2102189873098443
-2.2956414306786357,-2.0489217130221635
-2.293674127483684,-1.9902892677479804
-2.292423456025902,-1.9479292822668597
-2.2804626996009225,-1.406589774274738
-2.2801185573317992,-1.386349210307668
-2.277642791263095,-1.2446660811428454
-2.275271726379823,-1.0981326326835201
-2.265481386729362,-0.43893140146515036
-2.2649493885434664,-0.40258071500032333
-2.2639578295003155,-0.3327096370052608
-2.2584113434013418,0.07540146874703246
-2.2558703388947032,0.2596914598592117
-2.2466107056324747,0.9377639634647598
-2.2387731326320433,1.4679766357208028
-2.235058499886791,1.7033246563560343
-2.2346810565450563,1.7223401632478
-2.2315313405098802,1.9065907510371798
-2.223748667787639,2.2809167763571927
-2.215865680898405,2.5544078691081213
-2.21332831672434,2.6111502927919137
-2.2084314325112397,2.688564291569513
-2.2037321034856188,2.711141683700618
-2.2018058632542674,2.7132549118087104
-2.1980222009562267,2.680680603795961
-2.1857455906059347,2.3762067546133268
-2.1844955604995673,2.3345330462235845
-2.1816268843927604,2.2122388210173054
-2.1758864925263532,1.9312059321478976
-2.169809188853183,1.586690202721784
-2.168379670507044,1.4986682498585053
-2.158516599366606,0.8477930609410314
-2.152350950724064,0.4181903028035949
-2.152343336512984,0.421115623944769
-2.143287899290751,-0.20441890422107376
-2.1401932196074593,-0.4098581534180611
-2.1399364188863137,-0.4257586793004218
-2.1393339230902937,-0.461958137326892
-2.13678393306855,-0.627293879984851
-2.1291365458429286,-1.0691298547078176
-2.1249204212275705,-1.2802513265541235
-2.1241849066659197,-1.3142932040623319
-2.1219247650558475,-1.4162157484681444
-2.112476594732349,-1.7443443993063361
-2.1113667514775734,-1.7690979116440602
