n_harmonics,base_freq,magnitudes,instruments
10,2.405368657643793,"[ 0.49193257  0.20813373 -0.61959833 -0.04593687 -0.29463445  1.01917679
 -0.59122624 -1.5332749   2.42976977  0.5970971 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9979147055886983,3.3587454192442108
-2.992330123976795,3.151457716610007
-2.9915445695329925,3.137446087515722
-2.989751084364374,3.0976392362005303
-2.9846456352904847,2.9094102532540296
-2.9829495301971853,2.822516000585968
-2.966501364518673,2.2060174879743664
-2.9621708600771868,2.0825172618718133
-2.958448941482499,1.8916036974501462
-2.9491630263439808,1.5809268930874276
-2.948728931763731,1.5485999956461676
-2.948373437636996,1.5257128186414088
-2.948331662199743,1.5764393535804793
-2.946532235337791,1.5293255409172235
-2.9314674469923307,1.0951015996204232
-2.92952126554665,1.0775248592716797
-2.929302215681419,1.0780994458764253
-2.9264619239440326,1.0132050956934702
-2.92619888089562,1.0078466118384377
-2.9184254901929965,0.9040758644072995
-2.9017765158715716,0.8492838712732089
-2.900672109325563,0.8866000194074467
-2.8970465209439915,0.9409050375457586
-2.8916819041413833,0.9978371227734243
-2.8890853289614746,0.9722354467459785
-2.878358313247614,1.1680763732690687
-2.8749348145493476,1.2923774590456742
-2.8748384308334565,1.312116225830143
-2.8594978244886904,1.8025894329009866
-2.855681826048139,1.8466278740744797
-2.8536262616634613,1.9122619801863032
-2.842609560256273,2.301202162188027
-2.84123759766066,2.340240276910302
-2.8383338179824342,2.4732863277096153
-2.833599958330557,2.6369951183956983
-2.8205684993505917,2.9726442657579586
-2.8111578319288526,3.1773903497840865
-2.8038235257009125,3.330348647508397
-2.803376119108834,3.3326700546272816
-2.8032842661789994,3.309388726153428
-2.7810559937200816,3.3251962250096736
-2.773561567585589,3.226995540178079
-2.7728734689654777,3.217505780443726
-2.765688054978785,3.0477650201859285
-2.7514729068382526,2.611076008602722
-2.7481930754657804,2.4406531686299915
-2.74173598896389,2.156277548521968
-2.739879177919743,2.0865307246729636
-2.7393114360997632,2.0047371800971776
-2.7384983357589983,1.9927517899026812
-2.716836879488902,0.845797505831206
-2.710394432437522,0.4244898370499971
-2.7062659030252774,0.21150998690256617
-2.6919867859719657,-0.5617296000469395
-2.6875216954072894,-0.7575043330517152
-2.686333735461897,-0.8442755923343732
-2.6802866476794374,-1.1301758600430505
-2.675025469385454,-1.3311242610964713
-2.6699047705951315,-1.510481455497916
-2.6609713681542058,-1.7446908441488906
-2.655678849925918,-1.8323940851355265
-2.648899819359402,-1.967878276415296
-2.6472860284919317,-1.9622714045952718
-2.6453522007631105,-1.9839156230213302
-2.642280273698517,-1.964286305193006
-2.633016637500492,-1.9719811559250906
-2.632761111250681,-1.9622656437479182
-2.631987307438872,-1.9835995931024726
-2.6259696767432916,-1.8935832595382436
-2.6196290151444477,-1.716117768763201
-2.602005871051138,-1.1242993067684501
-2.5999952474025783,-1.041885669175557
-2.5975501695625987,-0.9192611013846409
-2.595759745408306,-0.8767530717318691
-2.5935443442129307,-0.7476260664134755
-2.5922630594952203,-0.6389100471661195
-2.5859239877137803,-0.3391420414421761
-2.5848856878908832,-0.29009141365561825
-2.578358036024409,0.04984137503852972
-2.5739001776529147,0.23533317560586223
-2.5692120177216218,0.4861507756272526
-2.567033126696466,0.6539827639596303
-2.552205991448427,1.3751795399984463
-2.5497935072243623,1.4964388279583
-2.541104453856553,1.8978194318567478
-2.535909121615317,2.0595631596414243
-2.5275140196649417,2.296878497796221
-2.520201718148015,2.424459565431609
-2.514218365226456,2.478201682649023
-2.5109852642569237,2.488430312821365
-2.5050403842752536,2.5080341953439476
-2.5050124335776376,2.5224229246315466
-2.503096347248068,2.5108640694092634
-2.4927355151830164,2.3774807546986363
-2.491563201956697,2.314145415268323
-2.4911519111630596,2.319980285037128
-2.490104800827252,2.27880515504423
-2.4873857799025236,2.1682313323222306
