n_harmonics,base_freq,magnitudes,instruments
8,4.69470843114954,"[-1.20204858  0.84250425 -0.35595981 -0.07108411  0.3642203  -1.69899953
 -0.27169531  0.08370139]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.990078607651423,2.4589685374602928
-2.9859319259227153,2.1995907205197103
-2.9840314519713633,2.081376148194428
-2.9719950645503657,1.3712833197414551
-2.9625015849138956,0.914553691250809
-2.961227855328884,0.8647784678242391
-2.9576318293863633,0.7265829886710494
-2.9570572015611725,0.7039642787747423
-2.9544826613721136,0.6198696654987257
-2.94577825205657,0.4120379772410227
-2.93434976542695,0.3049594160013585
-2.933505295688974,0.3059599404132062
-2.929614301622812,0.31472673587442623
-2.928216942086531,0.32206065075132934
-2.9268579020801164,0.33521205799132553
-2.9256501835492936,0.33839482908824503
-2.9211979751809016,0.38344258530176917
-2.914206669042477,0.4699413116991163
-2.9040721179975724,0.6202133415646387
-2.9038411703928313,0.6320009847290821
-2.8979074541480054,0.70739843665871
-2.8953051743209652,0.7385492365091944
-2.875489851616236,0.6939075660136087
-2.868774096785488,0.5505285641117442
-2.8665276289279262,0.4923151717343236
-2.8639132754247694,0.4027311132545145
-2.8637851644514596,0.40320065517314607
-2.863521984814214,0.39867704560834455
-2.853483911298828,-0.04831022699768944
-2.852238317945249,-0.10188921349991403
-2.850104833220251,-0.2209185591612292
-2.8310654105666777,-1.458965229618919
-2.8275841312352243,-1.701092218893459
-2.825739829614923,-1.823035681526569
-2.819921346955048,-2.231544478796296
-2.811129171916968,-2.78727098125836
-2.809007086226658,-2.9007911904945836
-2.8020893411108583,-3.239118414379532
-2.7878744869326963,-3.647481155982474
-2.7819078843308818,-3.67077960628314
-2.7695010589930886,-3.41441408521765
-2.7641906972751054,-3.189771215425031
-2.758765601756772,-2.8916284521061906
-2.7538802499496033,-2.5754111083449165
-2.743505924133805,-1.774486807106187
-2.7426762252241215,-1.7019575087066288
-2.732476341811446,-0.8141987155051758
-2.719855167107709,0.24402456812518572
-2.69880519708693,1.4984942654179205
-2.693542651888397,1.6499696918684492
-2.689436699843724,1.7108953582810196
-2.685122479956534,1.7372773467152027
-2.6741065545067437,1.5361614785688529
-2.6733099290948097,1.509789068118504
-2.670667253053477,1.4074214507572387
-2.6705989168770077,1.4042212757099162
-2.656659995408706,0.6148895171269971
-2.6417097551561968,-0.5615414218226848
-2.6361724130425745,-1.033864273025564
-2.6352234573505138,-1.116315948723506
-2.6258790760423314,-1.8655887974719654
-2.624159061790343,-1.9994800408075972
-2.620036996745055,-2.2921107372675613
-2.619917520874271,-2.301020833266359
-2.6149378704256163,-2.621891138088701
-2.61012602440188,-2.893123951173788
-2.60652328513761,-3.0628503478774487
-2.606036047357244,-3.0845233646099772
-2.6033746189114213,-3.1875831450424554
-2.6012469963173643,-3.265220959502469
-2.598831029384065,-3.331525020251193
-2.5957975001172398,-3.398544070785031
-2.5952454842996815,-3.4121161044841357
-2.593443144516499,-3.4382773047996458
-2.5887948657760855,-3.4634319169579446
-2.5847929708614537,-3.4608226644282984
-2.583880310662929,-3.4568837859737154
-2.581080455434752,-3.417203521803413
-2.579781924275821,-3.3918093534539286
-2.5752916609494223,-3.2947437791887184
-2.5711245108178606,-3.1661636047954613
-2.5697292596841566,-3.1080372321015304
-2.5652315362087466,-2.9373949795258683
-2.558430609119898,-2.6126600765191936
-2.5495176842944947,-2.1401696239758254
-2.5493359389528756,-2.1345420090633875
-2.543656230249421,-1.8248347116735546
-2.5423456009564234,-1.7464109550129834
-2.5407136268536448,-1.6583155352401167
-2.5407023732392284,-1.65383622402618
-2.5404920343494704,-1.6489400924120852
-2.5392223517420947,-1.5738103854220271
-2.5323751908664467,-1.2215892475592711
-2.5264482274093063,-0.9422989500703044
-2.505537653007572,-0.2794449189554051
-2.497421709471083,-0.17886902043479527
-2.4970598987365515,-0.17847516701188504
-2.4950521175619675,-0.16670168435074548
-2.4804358954880543,-0.19341386558667115
-2.4775153854383944,-0.21764033579108213
