n_harmonics,base_freq,magnitudes,instruments
7,1.6839736762739248,"[ 1.35705446  0.19478316  0.31559671  0.77326045 -0.3848281   0.21562702
 -0.50756101]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9989839915821905,2.507423239562402
-2.977355745452573,2.348185152623225
-2.968597967481119,2.2232715690381557
-2.968102777025745,2.2419643176644146
-2.9652137247862154,2.257594230696078
-2.9599232715081296,2.1778361618366993
-2.940827922186836,2.043357631606272
-2.938872214665823,1.9666775030563912
-2.9387873289923387,1.9906931588408294
-2.9336885273347635,2.013404853299783
-2.9329917979604385,1.9457226056595525
-2.918812398634026,1.8400856714138625
-2.914209163271898,1.7831415842672689
-2.913396530765839,1.8506322551624899
-2.907255592800875,1.8261034176147435
-2.8935392995352704,1.6922857806678293
-2.8916573530995784,1.732621875643632
-2.884362828819382,1.6314337397172065
-2.8754123858462792,1.665949424825773
-2.8734274012793657,1.6401018293141083
-2.8648207164684427,1.6283977810923351
-2.856427924132934,1.588061026878798
-2.8456956308719357,1.5970291045311533
-2.841963339246246,1.5667724335146718
-2.841033432289458,1.594375280711057
-2.8338096909710373,1.5927483482381384
-2.8210153146866426,1.5912080751652509
-2.8045886403549494,1.661512488465899
-2.7783421414139147,1.741380876417992
-2.7657430161209677,1.813919270025714
-2.7591261839518664,1.8557506674169975
-2.755647815869245,1.8933505337472538
-2.748616138779054,1.9174966838016432
-2.74407042104219,1.9693723396559784
-2.7416693867542095,2.0044781715353204
-2.731063644969521,2.007368867410701
-2.724065133953087,2.07286319265904
-2.7172166942733336,2.1083725417855197
-2.705557943248878,2.186360043870761
-2.704227445531548,2.1794145771451534
-2.699974176106055,2.21038629726308
-2.691450670799119,2.276333721995092
-2.6903441613887646,2.2331851827638047
-2.679216252658064,2.271150108042181
-2.673709414978916,2.3785191566023123
-2.6691202199747157,2.3523173993457207
-2.663043851368755,2.3771506183488906
-2.658569692075936,2.3859331151192644
-2.6555893886810686,2.3661210311250698
-2.6513857124117552,2.4538364193692725
-2.648305505127468,2.373575111748969
-2.6411514263911124,2.3590735514176027
-2.6301792050781256,2.3882595075277697
-2.6270075929426557,2.395386745268893
-2.6270015681013006,2.402964119046894
-2.6253198154964066,2.4474556655978703
-2.6168187525088733,2.3668000886610496
-2.6163543016356234,2.433286761301236
-2.616029500032065,2.446187567629161
-2.6155311108937163,2.4218382061472092
-2.6142110909228116,2.4689645796557937
-2.607520211460514,2.432008157540169
-2.607221883816428,2.3807167824749698
-2.6000799280520193,2.43325741979486
-2.586063864715763,2.3611779423985597
-2.582472718161311,2.416483730650899
-2.5671897037593627,2.264959087603334
-2.5554110507998518,2.2265851100603653
-2.539558485290744,2.1672930095138363
-2.5383711596448473,2.078570890580784
-2.534471519657454,2.0627317799665277
-2.5184888610170875,1.9869877194683498
-2.5175961808296314,1.9685933097835229
-2.516246118038679,1.9672486786528631
-2.5095801513341045,1.8450179463278593
-2.508139138188059,1.8258665335805222
-2.498275544776628,1.7897498441272734
-2.4977255757919474,1.6937226699296202
-2.496067142662283,1.6924744159735106
-2.4920709191937935,1.679825433261114
-2.491628546497602,1.6611364824966415
-2.489067713064111,1.6572696146253747
-2.488399720685049,1.5883746007599877
-2.4734578166505585,1.5024883604470474
-2.4726603580145863,1.4899189254731415
-2.453448582827237,1.2718707269446234
-2.4425268788631422,1.1227726310983228
-2.4424061104853516,1.1104246052862445
-2.428777509882155,0.922533156847818
-2.4148149624683004,0.7592265023396512
-2.4137679567713914,0.7124909632723639
-2.412038937327364,0.745783630434012
-2.4082618044659703,0.6628376417193228
-2.4053986862956425,0.7249516960731761
-2.404551250669024,0.6861505543924619
-2.4010943701053176,0.5886930656043292
-2.391920091671171,0.4733614465612684
-2.39126407097407,0.479082945109418
-2.3823798228676303,0.39425933634672544
-2.3773400858071554,0.250215634758716
-2.3692341451153345,0.14621760043194204
-2.364750755912666,0.18676496902487608
-2.3622144405412673,0.18159980121813896
-2.358438990854348,0.022784454689284264
-2.3582821988285474,0.07391179457207397
-2.3565262825113447,0.08859914858079236
-2.354245869282191,0.0462218032144491
-2.353817420982903,0.03141055988355746
-2.34984626427095,-0.05085826738415558
-2.3497546039157484,-0.010960131362082303
-2.3485933285241294,-0.050599579006285485
-2.3336304663763787,-0.23069911025983816
-2.3248792718986913,-0.29627845217957216
-2.3057502802290095,-0.5362360446651777
-2.3039442377714607,-0.5303684831438752
-2.293631599416859,-0.6861523944013764
-2.2933304538763988,-0.6720759379653283
-2.278645643390091,-0.7949857174043589
-2.2750085991480553,-0.8450594397733818
-2.2732738586715486,-0.8684634639168515
-2.269122459179753,-0.8943200148636518
-2.2590935789357327,-1.0009998190747194
-2.2366963435857388,-1.1631997495857542
-2.232741093599488,-1.2321081772956952
-2.230887734767926,-1.3083015794604012
-2.228702878422125,-1.3001685912643588
-2.226235805150818,-1.3558038995226775
-2.2144918600230312,-1.3495494265089547
-2.210038149200483,-1.5043342171132572
-2.2077654616694495,-1.4820136679456948
-2.206783843258317,-1.5360974768665288
-2.2033257693565194,-1.550720710815082
-2.201318793900639,-1.5027781299624623
-2.199079176069253,-1.5635390360777888
-2.194517319292477,-1.6019171437982607
-2.194165569124176,-1.6385767569386271
-2.185412405031629,-1.661421059124964
-2.1828231668699303,-1.7418327768934065
-2.1774651307940567,-1.7307968195085979
-2.1748635359625093,-1.744401028011097
-2.163114282825039,-1.9096414610048185
-2.156320092767471,-1.950109865870095
-2.1523561832908045,-1.975367682402044
-2.143180923403247,-2.08112045718302
-2.128941815153751,-2.1593955642884604
-2.127954328565753,-2.1515152799454915
-2.1076936274288403,-2.2395901049131974
-2.103954098345799,-2.2964048928629355
-2.1002967810488586,-2.2782491462602716
-2.0935069753525593,-2.2505748955337324
-2.0839476575125926,-2.35808005484578
-2.081942421681805,-2.3796588569686152
-2.080609980262456,-2.3489812335453952
-2.072410780995797,-2.352654383597566
-2.072105147234788,-2.3682670332789924
-2.0391943106823596,-2.432171484730517
-2.03305329922182,-2.4055801063391966
-2.018678756106488,-2.3375264495052743
-2.0171992624911788,-2.3830523573311244
-2.00927290820241,-2.3129985564770785
-2.0071925614412085,-2.319576343577476
-1.9932270211515932,-2.22775143643973
-1.9867042838580773,-2.1356996648912268
-1.9846178945706112,-2.114900824764508
-1.9729337831225966,-2.111725961090414
-1.9702029990632453,-2.0488171092443004
-1.9661057086142912,-2.032614716953137
-1.9650727287287961,-1.976608110739312
-1.947412782453136,-1.7432314128932316
-1.9465013138511946,-1.7755767784254537
-1.9395697331822148,-1.6634477427222372
-1.9266044435388638,-1.4772222917605218
-1.9264864097251735,-1.4444791430234099
-1.9147444682438268,-1.2480415480862128
-1.913370419578279,-1.2312734727755672
-1.9086022771735647,-1.1859684636194656
-1.9037340932911464,-1.0952386612305025
-1.9035349982234702,-1.0480741136345468
-1.9017983617894725,-1.0180040889226518
-1.8970514468422432,-0.9537078158604044
-1.8845542637567663,-0.6933465610623084
-1.8726312128176987,-0.49447843735474745
-1.8580073049645665,-0.15740207188309724
-1.8424300374745253,0.133972330654813
-1.8272131333348156,0.4959561266628971
-1.8168177133498886,0.704774476396291
-1.816079036218164,0.7575667969495594
-1.8160393213881567,0.6837640020461848
-1.8147554082167467,0.7699969730025957
-1.8109048264358347,0.8001214943914701
-1.8068239966718018,0.9171345273062429
-1.7843876963788567,1.33586640362956
-1.7704345381122377,1.6040655752388937
-1.7697951668564835,1.5335012794604523
-1.7654458142858858,1.6747408984968797
-1.7653284147885842,1.6910155042674213
-1.7633589950919673,1.664865589623376
-1.7575847214640692,1.797291827597646
-1.751437079430988,1.8975502312718031
-1.750097490915936,1.8638096670262372
-1.7454732318203254,1.9615966882420555
-1.7440390841333389,1.9538016871808082
-1.7440198616562808,1.9436300907517368
-1.712764193761028,2.2304367306609914
-1.7049010182510442,2.2409266853673753
-1.697603417177863,2.2626668789508955
-1.6974287115787228,2.3334603212928133
-1.6859517212683097,2.276914980619587
-1.6744398238011515,2.2091610395299117
-1.6723499408011588,2.25453759921626
-1.668558427590873,2.2631416451550104
-1.656510527410921,2.0992254962932457
