n_harmonics,base_freq,magnitudes,instruments
7,4.858058535863932,"[-0.34109643 -0.54240526  1.33025697 -2.00470669  1.14789324 -0.33630177
  1.14477185]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9957314882355734,-0.30404595033403187
-2.985518252465757,-1.117146006790121
-2.985168223160912,-1.167062680704427
-2.9832529383925435,-1.2897936473217295
-2.9781905072486996,-1.6494074078624246
-2.9720056714078016,-2.071596288431514
-2.969185133219349,-2.2119077318863516
-2.9629122023021965,-2.5646968044781873
-2.9314766645230845,-2.94895954078332
-2.929532547303875,-2.9084068849486084
-2.929236923981371,-2.89540555387245
-2.9269075932081305,-2.8383011467043517
-2.922665648780945,-2.6711328474742486
-2.921383225355515,-2.636853628665031
-2.9184891695002286,-2.5085467112045494
-2.916998727984972,-2.4672999307351384
-2.9100213399775097,-2.0878133773176453
-2.9039899152344746,-1.7397419804361347
-2.902949050508516,-1.6468435921078717
-2.896164752962891,-1.2353800159351902
-2.8947986321190218,-1.167899961720276
-2.8920207492733514,-0.9692668704408622
-2.8901729381823307,-0.8625748127825422
-2.889171769554891,-0.8123763693241915
-2.884801999617531,-0.5284454035532763
-2.88221348348781,-0.3894753353438928
-2.8797013073241047,-0.230305440228659
-2.8728550458502795,0.1354952703081663
-2.8596751619706087,0.6789607374282737
-2.858874767051708,0.6737102922490098
-2.856513664729662,0.7575672096403245
-2.846936407302408,0.8738074395708938
-2.8454170752314596,0.891174928054973
-2.841169366458934,0.8750041990060409
-2.8059509455893643,-0.3592680579243917
-2.8000121749407247,-0.6942733050885802
-2.789620972526629,-1.2975997883045671
-2.787863283481421,-1.4517977587986373
-2.7826624666172064,-1.7294876550489955
-2.7736997030302994,-2.2135475377392755
-2.7726962628277096,-2.265177276456097
-2.769066242527283,-2.4424076679176117
-2.766614430930944,-2.515435713932127
-2.757985649442274,-2.8413727149374948
-2.7433769898332487,-3.0636569770436437
-2.7376480236185117,-3.076756446151032
-2.7113748119495944,-2.4611028988778556
-2.708274667441679,-2.3204111732666566
-2.707452180957933,-2.2912001863683065
-2.7007125101411646,-1.9907158386751418
-2.6966576209003756,-1.7922554679478198
-2.6948682227892102,-1.6936894689778654
-2.680311039349449,-0.9982856803861699
-2.67396086650756,-0.703630485687508
-2.6724913214389927,-0.6196216088495905
-2.672087042020682,-0.6125314443719915
-2.662734147352829,-0.23707574711951687
-2.660294174849475,-0.15819176883385977
-2.6509861227546034,0.11410567646100271
-2.6507378019731735,0.16009898802706735
-2.639036645471898,0.374770545621672
-2.634568785849633,0.39898130198846427
-2.6240912062066544,0.4593803764592585
-2.6239335496663116,0.47219500889801425
-2.621043626900121,0.4493883019167486
-2.6146396908652343,0.4167264987499807
-2.614216431936873,0.4371750083484231
-2.600731504603469,0.28150711324739824
-2.592152527909411,0.14687239005501673
-2.5873276849597184,0.08095660737614087
-2.5851454271743433,0.017657858542978834
-2.5843648402464297,0.022111783833460016
-2.5774542213267124,-0.09956558615986082
-2.555434126251127,-0.3649608559023391
-2.5461212355619294,-0.46445191886225373
-2.535361486884341,-0.5001027800664192
-2.533073439842007,-0.4781635031505846
-2.5322564267568257,-0.5046700853034256
-2.5295522484119672,-0.4949095636524598
-2.5293916205339015,-0.49947399903486794
-2.526818186348633,-0.5039389723047828
-2.526065510315963,-0.493653123837628
-2.5191791397162127,-0.5192029595591272
-2.5108501229686464,-0.4917808510146199
-2.505917524158428,-0.49497044801655304
-2.5041920411065597,-0.49316443727418097
-2.501907519058534,-0.46958136380488524
-2.493432509533397,-0.4711685487036025
-2.49223290810665,-0.4616018618939273
-2.4578889919580984,-0.23578462247552467
-2.449714750952401,-0.1603673862874486
-2.448230178370397,-0.1262803628586288
-2.435830478609312,0.07855655098670448
-2.4184422760321507,0.4591891991400755
-2.3945628694840373,1.206862263802495
-2.3919213111541837,1.2910400197147358
-2.387317574452183,1.4588555962125087
-2.3859517059151383,1.4868919765360311
-2.3848994315025456,1.53025722846283
-2.3794462041698488,1.685982489031778
-2.378303953935883,1.7365249335012285
-2.377205992913515,1.7870713641251585
-2.368715188519177,2.0143785408343566
-2.358087399141151,2.1939716371718223
-2.353559170332172,2.289477879045666
-2.3533397136619296,2.2756037302439336
-2.3326443115983935,2.2162393718160147
-2.3267787454110698,2.088545067016127
-2.3266055001881805,2.0710612692788257
-2.3220910903092653,1.9255432331048694
-2.310464131247171,1.4375183174511745
-2.310054188838719,1.4055018078627715
-2.30311222744594,1.0275886235229723
-2.3018736247886107,0.9406655480074726
-2.3005002001780106,0.8619168301517462
-2.294677993719547,0.50528269316663
-2.291286304674723,0.27515151348298755
-2.2883481096184908,0.056835880022621896
-2.2864741002151154,-0.0691869272594937
-2.284887257529184,-0.20492126379388598
-2.27489541609203,-0.9626456223966168
-2.2699827294996946,-1.3135312942963737
-2.268203258618998,-1.4211119914923336
-2.24805707488962,-2.7701654317796023
-2.2426216438319435,-3.0153587539740183
-2.2420996201029584,-3.043809742396097
-2.239894938897739,-3.1358559653449007
-2.2346622434933074,-3.3541807335538625
-2.2332644499342367,-3.3956974861893543
-2.225488820668917,-3.55016763577966
-2.222641712460678,-3.576714944870339
-2.221117344229695,-3.5999298391472276
-2.2167931174099698,-3.587442830426523
-2.1725728174147405,-1.939696620769655
-2.1722811753759057,-1.9405160727845503
-2.165283899247666,-1.467918742217
-2.155389443927942,-0.840309682804937
-2.14687499631855,-0.29859363418544416
-2.1441747360652355,-0.13017906530399595
-2.1438867436811204,-0.10970573402956546
-2.138259754013405,0.21937367277408304
-2.1289086441782734,0.6908952630525117
-2.1271174689864902,0.7567453766646588
-2.1248645718888195,0.871474428101537
-2.123679745092662,0.8886896116076481
-2.1227758914011607,0.928624913498343
-2.121253088625078,1.018197906508117
-2.10942550754329,1.4083896236464766
-2.105722994597201,1.4729965041417923
-2.1039194853295546,1.5052808425305035
-2.0881618139258458,1.7978390675271636
-2.0773499954035355,1.871659202487401
-2.0769655313377573,1.8702406914146024
-2.074145827705295,1.8893374881707963
-2.0665214094605506,1.9673556647667723
-2.0646274481992917,1.9685813155355298
-2.0601314667255215,1.9837055649002944
-2.0567092006343377,2.0510511474289728
-2.0546461727873297,2.083566904799168
-2.0429941526960285,2.2325284176515106
-2.0411789445176,2.264673266604052
-2.029226523439969,2.5060390208998395
-2.0291961372611835,2.5146834020708275
-2.028403672663527,2.5517897161942025
-2.023609227955091,2.6731528703275482
-2.0150935630251103,2.9053166596027404
-1.9992495559201964,3.401800767814367
-1.9937227264035566,3.5311754984443957
-1.9881371267444463,3.648441286173122
-1.9870086342657667,3.689865966054961
-1.985676957084506,3.7086148371662375
-1.9816122951687507,3.81079323866351
-1.9811614421456842,3.794001130558055
-1.9797351164510528,3.793993854301001
-1.9794086750664244,3.798535598992374
-1.975214679214796,3.821323291215329
-1.9686989522723224,3.860425260166486
-1.9673905793372979,3.8656963392214854
-1.9666027927080914,3.873167960958529
-1.960540731148773,3.810762670643841
-1.9570115956832799,3.751228737025783
-1.9541926278875255,3.68131807586711
-1.9536642971610567,3.660336904487581
-1.9317034572945044,2.7645701957854634
-1.9222120105223082,2.149819239159576
