n_harmonics,base_freq,magnitudes,instruments
7,3.9587601734602456,"[ 1.12931858 -0.29696914 -0.88741832 -0.13010064 -0.80560719 -0.69372943
 -2.17875212]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.998115356715136,-2.5019796230579714
-2.990698733193081,-2.3898244052416286
-2.979072804232264,-2.042347317826674
-2.9749219726187,-1.8805771557417248
-2.9687494468896727,-1.5842053955664208
-2.962231044435515,-1.2357673996601828
-2.9531757968949908,-0.647701009758884
-2.951045098303868,-0.5445702285604165
-2.9441041651383575,0.006780848995137395
-2.9415929919408565,0.10289641772990682
-2.93681176803799,0.4214319570064073
-2.9315932510048515,0.7615379054884437
-2.9273334386314813,1.0193808405814986
-2.91053709524859,1.9950522849211527
-2.905142484583818,2.2672559311076697
-2.879267546344459,2.8803447161634503
-2.877892132826283,2.8953524705473996
-2.847109724765728,2.285628348415161
-2.843499808136117,2.1562036808077614
-2.8431931237795673,2.1437537401949203
-2.834103862020563,1.734053433700877
-2.829291650320984,1.4425723800163275
-2.816833803323405,0.771640119767541
-2.8097306997185925,0.3925164075060537
-2.8051786704583757,0.12176321861602081
-2.8031447554375086,0.03178633638778565
-2.796913616659075,-0.24096451450269057
-2.783720730364516,-0.8665955878492402
-2.7819309851405842,-0.9408109438847082
-2.7807325842988844,-1.0105370561290914
-2.7663781398242486,-1.4476562475387005
-2.7636376649787158,-1.4621499235741127
-2.760295783488508,-1.4798726629797485
-2.7576147991051267,-1.492620618604754
-2.757114767219272,-1.5408632415839674
-2.753775065368038,-1.5794250897053486
-2.7468288733368222,-1.6093022109219854
-2.7388798185574283,-1.5858584571541736
-2.7360586880827853,-1.4875833319340737
-2.7324758832602134,-1.401267900773066
-2.72010000438775,-1.203909411419429
-2.714699900069294,-1.0415941973482856
-2.70440150720978,-0.6571353775652584
-2.692752884081454,-0.29161868912897054
-2.6852660641500545,-0.024302934095638537
-2.6805856659987164,0.1408114214146928
-2.6803015010284685,0.12906701498338202
-2.6725793159092825,0.3965493743617334
-2.66338709965703,0.6961136165895807
-2.6569967434963138,0.8174256430003325
-2.6492161801275484,0.9706087723726522
-2.6421431623541323,1.080173504125164
-2.6408889496871346,1.0717521471778295
-2.635945978687489,1.120429523186212
-2.6347300687007875,1.1456652821252815
-2.61760358471066,1.1856905064236483
-2.611085546362311,1.1105071578800385
-2.600643665977496,1.022848787747795
-2.592620711451554,0.9021211352838446
-2.583968521631397,0.750999316605713
-2.582926035732946,0.758018028203738
-2.5786111241585052,0.7090235891712735
-2.5725034510974023,0.5904318176689092
-2.5689898275037244,0.5279670363999842
-2.567207801797493,0.5290440613461177
-2.562861390047818,0.4530441530738463
-2.5568064388273894,0.3463203758479918
-2.549951048009796,0.32638958787511535
-2.5490509886105777,0.2922339517817966
-2.546538429135224,0.3352028013906025
-2.5438262172579567,0.25242953878248314
-2.542343881969524,0.2766321136831783
-2.539234424825592,0.20475112987259098
-2.5150007467407125,0.30644360134093035
-2.5082581298883704,0.3886478882328405
-2.506970500694086,0.3732040457277282
-2.4947308383985387,0.5188708207868382
-2.4922371210766556,0.5908677615569846
-2.49131354440702,0.5581641363388756
-2.4803241611596603,0.7572246050120451
-2.4801086851792697,0.7576999152376853
-2.4777287669652104,0.791294955180774
-2.4761627899449192,0.8390529848432725
-2.460510745555519,1.027692430077142
-2.4489080531897223,1.1953093613369552
-2.4424297828253883,1.2514211766186931
-2.4406839690052027,1.275261383195057
-2.438463115493044,1.2722405458547368
-2.434054173930656,1.314429039329461
-2.4158982870840857,1.3109743210969462
-2.4133895967046293,1.3056559822474567
-2.4106528022639084,1.2942181449420458
-2.3990098490361813,1.1992055911821375
-2.3959256429620663,1.1750812536219963
-2.3946934712616645,1.1506299246957976
-2.3875147918630217,1.0884653717481712
-2.3806317006361297,0.9591928328916045
-2.3756780766703605,0.9011856003878052
-2.370595563401962,0.844879087411847
-2.3701125906271336,0.8355502760335611
-2.3611621233634494,0.6849255049788592
-2.354209151705113,0.6394545814745044
-2.3453997371083286,0.554235741394797
-2.3417614162055456,0.49129784578401664
-2.340827917183514,0.48625798871134335
-2.3373020088608727,0.4647324249501617
-2.3281351803743995,0.3803020780422945
-2.324612274721164,0.3770110860223942
-2.3148801307977727,0.38196540916638755
-2.308698651784676,0.36797541840106074
-2.298668514552353,0.39275990145988005
-2.2935718112301133,0.4532482021160503
-2.2835540257940687,0.5300338488558639
-2.2829977687750107,0.4934560310371282
-2.2650975029158555,0.6180113693850269
-2.2561491145478305,0.7375374405788453
-2.247420352200301,0.7634583494508556
-2.244280458610173,0.7958681037639372
-2.2423394205674407,0.7421559400465214
-2.2249089186776194,0.8204236910582692
-2.216502552467791,0.7805114955000857
-2.2148917861525046,0.7662197069951877
-2.2052421085099025,0.6775941819565767
-2.203809273313647,0.6345229459026418
-2.2003188271460457,0.5902716289729493
-2.199800593426063,0.618193273230221
-2.190666751071557,0.5019054622046363
-2.1874034338666375,0.4865524683125294
-2.186294884677829,0.4810689579557508
-2.186288682412779,0.4683575084371537
-2.1726337747680216,0.28019382490798944
-2.169316870739704,0.20605494084402348
-2.1443314345618356,-0.10895223219855737
-2.141982366786026,-0.15246746842399705
-2.134688295903862,-0.14092098157733812
-2.134096833680836,-0.16485972226861054
-2.129787270140051,-0.19448361527425892
-2.1284628213284047,-0.134720551650487
-2.1139535582296816,-0.12294719460078453
-2.1100054779953474,-0.09175456696086383
-2.106594077855326,-0.06642309081368855
-2.098714567976046,0.0024520969551626304
-2.095801216059005,0.09551264582529205
-2.0935078144948243,0.13234837764729052
-2.0920087524659152,0.10996141847654575
-2.0783608776506712,0.4300357018210297
-2.0768974741853716,0.4148031989070301
-2.074222876438836,0.50664201852307
