n_harmonics,base_freq,magnitudes,instruments
10,4.746391393803594,"[ 1.53693389  1.22656964  1.76476783  0.79485292 -0.58724552  1.26024545
 -1.27412259 -0.48760633  0.44649277 -1.3943921 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.993756928293922,0.8154268765299384
-2.990703757297908,0.8527302931819128
-2.987612321218587,0.8764609003854239
-2.9833432063938004,0.9214865606073632
-2.9750866719866416,0.9706310379538527
-2.9732749153522513,0.9857782713817985
-2.971719121153202,1.013773450603584
-2.9712527366907686,1.0266250082762496
-2.970169120279185,0.9988235484453483
-2.966402834981404,1.0107031076939585
-2.960379835191338,1.028968069088866
-2.943126358110372,1.0902083502869455
-2.942876778182435,1.1252422694022306
-2.9377177143238087,1.1456199762716397
-2.935574755392233,1.1703668185077725
-2.9209226121559215,1.3945634907554934
-2.9200917521442644,1.4225780204008496
-2.9170414785905106,1.4901095302189677
-2.8974661320658748,1.890306551007033
-2.8864887279002516,2.0345818726022733
-2.8811559889344918,2.0430380542193087
-2.872526452511291,1.8904305595802668
-2.8630859656374845,1.5965423470225142
-2.856019689067271,1.2588278957147352
-2.850668081500988,0.9272986620127207
-2.8438739888193663,0.42414072563647537
-2.841669076274859,0.23681324875401843
-2.8416030309749294,0.26648974303506684
-2.8402545805823434,0.15153218340841565
-2.8375638312973015,-0.050898614276227036
-2.8121842626876687,-2.1117606517413057
-2.8054720571648435,-2.5748139123833704
-2.8021294765987292,-2.7659273181515203
-2.80094107278961,-2.867521432878903
-2.800227155935293,-2.8861405258010246
-2.792609120264428,-3.1714172130977865
-2.792364809776659,-3.207588618421106
-2.7844146379360923,-3.3966317209611114
-2.7769267788373684,-3.45922725551692
-2.77332585304144,-3.501813264052572
-2.7700036845320897,-3.4351912659456856
-2.762426599528447,-3.34136969926119
-2.759955359242551,-3.2656988318318456
-2.7475837319342027,-2.871686792372882
-2.745656309233927,-2.7815673163047494
-2.7317131961296397,-2.192355674930549
-2.7293929769693763,-2.113608389333067
-2.723854624168534,-1.8042682969433597
-2.7217821755102234,-1.735848481336149
-2.707736200734274,-0.9786065118915603
-2.698578895974186,-0.47844438871421263
-2.693361560277822,-0.10667266613612235
-2.687441517574941,0.26873391956144005
-2.6750476287222127,1.2048571445302727
-2.671778417495858,1.485976356081438
-2.670412182096074,1.6378205432701904
-2.6238301384087435,4.706598801012485
-2.622796104983907,4.7368723173637
-2.6227417712330654,4.763246842095796
-2.612614355257529,4.745539351098083
-2.6123883799268155,4.8143862298736
-2.6008671773435674,4.363979478156549
-2.591549342599249,3.8346694614594967
-2.5868078889817228,3.488651397249653
-2.579849800530856,2.9163466707534416
-2.5678620637566665,1.9267578672916534
-2.561781349687699,1.37164957097489
-2.561285840111876,1.3592348285593374
-2.5355663413628737,0.11911594328511525
-2.527300472464641,0.05682952951516035
-2.5020792054281022,0.6911498428327111
-2.4953765679510287,0.8701241964483684
-2.49190036440572,1.0229526913032003
-2.4873157633574703,1.1549306847677214
