n_harmonics,base_freq,magnitudes,instruments
8,2.5249456955944605,"[-0.31171456 -2.60917262  0.46614003  0.75989813  0.03304934  0.54773748
 -1.92993252 -1.01704158]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9999938024244646,-1.8554471247208388
-2.999155913357396,-1.9474921554606945
-2.993347593446191,-1.8951177086381732
-2.975894701509208,-1.8087842685137583
-2.9741098459161845,-1.8026125012986405
-2.973322530361753,-1.7521605613799835
-2.9730409260791033,-1.7543171449571189
-2.94920173205898,-1.3540670030346242
-2.9472460836197136,-1.3533363937938552
-2.9452071670464113,-1.3841896153540185
-2.944305527908295,-1.3007370406353937
-2.925623075583614,-0.908557219699193
-2.917521576843387,-0.7941760939178227
-2.9139954345058348,-0.7050659593254058
-2.913641096137897,-0.7397459738385039
-2.9023939790944056,-0.5323981641825484
-2.89003169706701,-0.265470056324215
-2.8877705378747685,-0.30225316070057645
-2.8824308381169677,-0.17364292226123756
-2.8772920308412147,-0.14482954085586353
-2.8741900111150507,-0.0983418692152864
-2.8530689544129957,0.023122950473745338
-2.851211178188568,-0.036099799024337645
-2.849452946198223,0.05839346605368846
-2.843991071408059,0.016287048055921217
-2.838622594466001,-0.10025661957519288
-2.8251911575253823,-0.1685656466644074
-2.8231880918623373,-0.19907399340185783
-2.8217415989114256,-0.2715630353215726
-2.8205715948509225,-0.23363628584376112
-2.8177585527305613,-0.3115013614317797
-2.782321856303216,-1.0656847627730504
-2.782117389479631,-1.0943408770416871
-2.7708764385897298,-1.3713583135091711
-2.769761995405222,-1.4925714568636177
-2.761079966041149,-1.6812175784202525
-2.753456956506789,-1.9808771917372798
-2.7418964710573714,-2.2684641756779684
-2.7357078785873927,-2.4187329671238453
-2.7250038579037295,-2.6862321504348032
-2.7208236833605954,-2.7935298026983766
-2.7162146132674145,-2.8434825939118182
-2.71504283028937,-2.8734974004397866
-2.7130801371487006,-2.899902750925172
-2.713004701110671,-2.9373279422448864
-2.701658810454554,-3.1165114220321195
-2.6983531136514785,-3.1464817811313854
-2.67601137415745,-3.193022126835417
-2.6732224282951496,-3.0686232236885607
-2.6551161159140957,-2.946217615613247
-2.649177090967779,-2.8536141106041466
-2.647041430591326,-2.722368307512882
-2.643672789659647,-2.696022844189148
-2.6298852548722182,-2.293771881582848
-2.628765008859199,-2.2331731276060167
-2.6276714507282106,-2.2293128990676134
-2.6266551262100553,-2.2155805832985433
-2.604466021826566,-1.4743773907358926
