n_harmonics,base_freq,magnitudes,instruments
10,3.2346118113260416,"[ 1.02168401  0.12297035  0.65104929 -0.1434057   0.7229225   0.01830291
 -0.09117663  1.148075    1.07097585 -0.23229862]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9990676723395575,-2.1935296061445624
-2.9988937658584316,-2.192217551327577
-2.9941239891416256,-2.2743229715996955
-2.983992515558211,-2.5372553567387737
-2.9666896599786146,-3.1537301152736954
-2.9532422087086463,-3.647849615426551
-2.94407504265844,-3.9436034220391707
-2.941135092553705,-4.018585438998297
-2.9360056178463165,-4.135493795080237
-2.935801311241817,-4.152110899488766
-2.9336664691372354,-4.189836716223921
-2.9254953877059835,-4.280680403182081
-2.917866023771339,-4.292834426053144
-2.907894701995289,-4.174447152050818
-2.9061556313801176,-4.155847138305772
-2.9051144486133595,-4.138401621663036
-2.8966958275386663,-3.9026684308086783
-2.892946682213628,-3.782590846718891
-2.879859708814182,-3.203634055066435
-2.8780747968470823,-3.1061365088495454
-2.8753796431968075,-2.9961868838706747
-2.867356285438011,-2.5611239337164893
-2.8629309687620905,-2.320120181512419
-2.860020235128952,-2.143051831711608
-2.8559977122424733,-1.9256920087518876
-2.8525361240003,-1.7449830846239678
-2.844371456696143,-1.3134316695585448
-2.8437858153888698,-1.2845595763031248
-2.84374325492112,-1.263198152606399
-2.8415259288255497,-1.159704646639406
-2.840488908039905,-1.1181468117756062
-2.824461710896163,-0.4288275711353795
-2.8196672095409756,-0.2686122077681601
-2.813070017577334,-0.10918501739139036
-2.8077217322674883,0.01714095202046719
-2.7972119503729402,0.19308342748241622
-2.7888364440606983,0.2643220029897133
-2.7870160282142873,0.27957208343812134
-2.781249806708972,0.33591908093984424
-2.779343640757202,0.332236105968657
-2.77191679507521,0.3658860263967651
-2.7716075619420137,0.3769875367553826
-2.7615864974680298,0.40039821617432164
-2.7551210956836645,0.4759804821493161
-2.7538620946112,0.4955376520912647
-2.7286959655735044,1.0715680455979733
-2.7203386509680696,1.3868878377343785
-2.7149564790829883,1.6152980853568362
-2.7145309456418265,1.631823919294531
-2.7136007956968706,1.6819072246271904
-2.7102511731383903,1.8315032087770853
-2.7091600532616873,1.9233354473994504
-2.7087405244176495,1.9181581002974213
-2.705541329833001,2.0940943056455863
-2.6991297284111466,2.4726341957158997
-2.6978402572298466,2.5230780660833245
-2.6973144152804567,2.5522457575414212
-2.6848444546143213,3.288756839484701
-2.682424190455282,3.4301582227198346
-2.6817201402109756,3.4669049296881784
-2.6616421677465745,4.502472175068261
-2.6590145719906624,4.630931346950826
-2.6481099817799505,4.934192458689801
-2.6464331404584005,4.959186580264443
-2.64641067927094,4.96222565869054
-2.6448598574541746,4.983013454390138
-2.6437536691019585,4.985168830685261
-2.6344527023938933,5.035773092384757
-2.6236984002230046,4.810609054230322
-2.623226430583377,4.794660264656099
-2.6221510418899108,4.758673698278352
-2.622044820600001,4.755157381437481
-2.620129026988318,4.6814379660998515
-2.6139607826205213,4.425586869575971
-2.5979568207931836,3.3746023655372315
-2.5488014261500918,-1.215704707064585
-2.5481558197191587,-1.2705244828705202
-2.54157200807637,-1.8128264669301968
-2.5396758963013166,-1.9303228152810792
-2.5381753277208072,-2.037623614632941
-2.5353058099059056,-2.2162204512426844
-2.525772994161516,-2.701698320093589
-2.5256121321737313,-2.71932678928138
-2.5251278569230493,-2.763719925405982
-2.5091830907561623,-3.1440729522175124
-2.502900719378193,-3.120212654160741
-2.4540011558582995,-0.7442227996583763
-2.4484685249904086,-0.33767646804324614
-2.4470908613918363,-0.2475379148077791
-2.4434304243321376,-0.0026066354975690896
-2.4247190485525927,1.2455950784875185
-2.4189341382575966,1.588919222066527
-2.417828012474015,1.6400356669277896
-2.3972756557574915,2.37134788884996
-2.393888048969481,2.440953217166203
-2.3883093425383937,2.494078348672353
-2.387464076048793,2.505566147235691
-2.372514929904288,2.458569199619167
-2.366329774019812,2.3443764099590485
-2.3652919011971156,2.315275112218543
-2.3571244239592652,2.1418282644383955
-2.3530372215306303,1.9916966555058107
-2.350099427246011,1.9114932512339216
-2.349977458466156,1.9222242883943592
-2.3498457745621724,1.9097359207014453
-2.341632433441644,1.624434842074229
-2.337219084633336,1.4660670836877827
-2.3263712042181446,1.0790173887392152
-2.322366172956425,0.9394349142657895
-2.3123560874675313,0.5921037643718596
-2.3038082509379216,0.35455451490631323
-2.298254364289223,0.20625612137533675
-2.292617372977825,0.055034057345105074
-2.2904312161040146,0.020835081484237638
-2.285475263195602,-0.04941389686672317
-2.271907872739648,-0.20172442928643536
-2.2646746969630027,-0.23526205398150316
-2.259864007963432,-0.19923106187179393
-2.2568162320825413,-0.1967010457281529
-2.2527787462460758,-0.1890120773834536
-2.251903635202477,-0.18500505676887422
-2.248874930193778,-0.17944937266957411
-2.239455839102318,-0.08197840839425964
-2.239432429543008,-0.07693379895502328
-2.239384951740925,-0.09044171187492767
-2.2353433374944713,-0.012599079003229461
-2.2345692722086703,-0.023991695534908822
-2.2188584294614246,0.242475974998293
-2.216297999078179,0.2762970275992436
-2.2146549341342796,0.3372489333749393
-2.2134502433283325,0.34524361080901494
-2.207533778766388,0.4399903512794662
-2.2057780630531294,0.4752003897197062
-2.2057718937751334,0.48395477703121426
-2.200107475560247,0.5529787857947436
-2.1959836153640877,0.641719300568117
-2.194513554780019,0.6525455100203532
-2.190095139776183,0.7613461616930469
-2.1898991599802455,0.753091344193186
-2.179156004360098,0.92511511691426
-2.1782327391591623,0.928438782338891
-2.1776917940829064,0.9237290150697965
-2.1681733534171492,1.070533531397271
-2.1504556934699925,1.2030987023597532
-2.1496403590123547,1.2235462942021962
-2.1464745039148023,1.2227671550904728
-2.141631464504613,1.243796206382104
-2.137859821285521,1.2520638430243645
-2.110455246710969,1.0250667200737744
-2.1072854237073275,0.9438054234303244
-2.101375812369456,0.8404510487054168
-2.0805630682643383,0.3471944807216277
-2.071880007790719,0.11819109032154665
-2.066361366614627,-0.05909460627914698
-2.0628098867277487,-0.15887714787521862
-2.0625418552929897,-0.16727246430365403
-2.056292879098583,-0.340307594815376
-2.044487514677237,-0.6334597880556314
-2.0331199791301877,-0.82447346469933
-2.0317262678151176,-0.8676406345798376
-2.031144800425789,-0.8745733162539691
-2.0259133515495256,-0.945088573680006
-2.0230627064975106,-0.951172265166511
-2.019345578142616,-0.9617044427287176
-2.0152621894694844,-0.9669076557644332
-2.0119716378087174,-0.9455351057415842
-2.0056539713041497,-0.864361678778646
-2.005110511990571,-0.8896879496310052
-2.0040955427267826,-0.8428776829988172
-1.9959573294796409,-0.6880028785838989
-1.995811071439879,-0.6714625349629233
-1.9812653685839035,-0.19152267842089477
-1.9600042818023993,0.8772614879471519
-1.9564159322108323,1.0766732358883195
-1.9446743771367485,1.743458628602255
-1.9419373947299998,1.9039768840663633
-1.9347331513578157,2.2749682084662184
-1.9287860383730475,2.5552550176954045
-1.9213851256768684,2.861940258427251
-1.9159339740183094,3.0547158940333263
-1.9060933913105835,3.233500977427916
-1.897680857914297,3.2508566512944435
-1.8928720262003373,3.2027722428717325
-1.8906485251720875,3.171847466867354
-1.888073642952484,3.106268437384985
-1.8843881938248455,3.0096233149082288
-1.8803991638243387,2.8753970786810963
-1.877521025030375,2.7309459739073603
-1.8719611615029386,2.4765087725839297
-1.8687092885097694,2.2806222853508555
-1.866781077756786,2.1591912838108307
-1.8477679471371624,0.6646940947241138
-1.8384930147590923,-0.14151974768964282
-1.8369312561402062,-0.30748551921796785
-1.8321038174215976,-0.744030536976406
-1.830198524525605,-0.9116687178485681
-1.8232001935948672,-1.5486574908185995
-1.8212850586354377,-1.6869024821836183
-1.8209102400148227,-1.7367133397813033
-1.8003910709957083,-3.1577250694446493
-1.795051707294796,-3.411663167749207
-1.7932260173536532,-3.4843802497700684
-1.7905499881139462,-3.5623908817300323
-1.7873028424585196,-3.6333807512818677
-1.7866236600644427,-3.6761087310864085
-1.7856382975209264,-3.6912567279910795
-1.7691700100335548,-3.6561026509931724
-1.7671913922865599,-3.5702154747426125
-1.7646113307238473,-3.4959368314350177
-1.7575206209525664,-3.1663582488506523
-1.7552041490478751,-3.0732520554768223
-1.7534500549927254,-2.9417443322828665
-1.7435192058335927,-2.2271506889652093
-1.7381730080889735,-1.7811540322212178
-1.7322296206123067,-1.2482356584802523
-1.7247137338040253,-0.5441679604143139
-1.7219701050605523,-0.26084631371913075
-1.7204059150983795,-0.10836550373928928
-1.7125105686942477,0.6871200450271228
-1.7066158193720808,1.2581555880504083
-1.7001315334033265,1.8369522091212636
-1.691625708190787,2.524872714400604
-1.6908211060485698,2.5938969324746797
-1.6792494954944732,3.2935509804714242
-1.6733135428501056,3.5836317086954743
-1.6706434781539743,3.6733752810551366
-1.665714252728224,3.7809397734034453
-1.6519618403801593,3.8716575875767067
-1.6460408716517423,3.7556020633089346
-1.6425425472712705,3.662846959977212
-1.6393635172005125,3.5629993981100565
-1.6326517111861032,3.275606893164268
-1.624158507577152,2.834265234701017
-1.6226926508251605,2.7676797335998606
-1.610988256674884,2.0159471139867864
-1.6069602069234403,1.7535933343651258
-1.6027086857921269,1.47470789066002
-1.586602059823285,0.4943525681280124
-1.5818465879991674,0.23724252364781417
-1.5769606045042819,-0.011694629354023022
-1.5734173128092315,-0.1472686766576512
-1.5601440808565556,-0.5929094620417829
-1.537448426033074,-0.7733313935963468
-1.5284309919749053,-0.6830895326379879
-1.5244886556384398,-0.6272059323069163
-1.5127593905435337,-0.4037732567422712
-1.5112298008874665,-0.4006234100550302
-1.5068700808714652,-0.3214433172385988
-1.4995334275793406,-0.1962535934171368
-1.4933626806497733,-0.10393850116024989
-1.4858199973523183,-0.04209429615468146
-1.4785145963535629,-0.01225514054655648
-1.473707732123228,-0.0358771833376447
-1.4696292727683513,-0.04078790505060109
-1.4567135467156427,-0.2065328125847469
-1.4497912589310842,-0.37004619250691895
-1.4474623213905726,-0.4357347237350658
-1.4198733549738747,-1.248677434937746
-1.4165810482563754,-1.3515730625941924
-1.4122360142442998,-1.4660787544165326
-1.4118502072689434,-1.472452732922769
-1.4117646934395025,-1.4839194688646211
-1.4115230232744387,-1.4718260197977153
-1.4099124105674077,-1.4928751391841857
-1.409051640891617,-1.5406540882773008
-1.3956261466968012,-1.7276734390621118
-1.3941983103021007,-1.7458730033524466
-1.3882639759762256,-1.735175069821844
-1.3845035918206843,-1.6991910651229818
-1.3575868191409062,-0.8781952357748658
-1.3449633567612704,-0.1884872387813845
-1.3437275844210586,-0.11550088788971642
-1.3334384000049209,0.5448848310167211
-1.33193894932554,0.6412986789431262
-1.3309995108330437,0.6811025668729985
-1.3163599962532564,1.6358344339278805
-1.3155667508953415,1.663914324873756
-1.3067153884765903,2.138108937076476
-1.2969012610029518,2.5554865256003674
-1.2789204191629322,2.8419451399631375
-1.2744851598276332,2.8147893451714237
-1.269664706070214,2.7483455039254263
-1.2682687582423633,2.7089206742777985
-1.26739509273566,2.673098405006615
-1.261129110492686,2.4647894164882103
-1.2598217254759954,2.4147558151680375
-1.2317233829724932,0.5810042642981672
-1.2272452784272263,0.21826937335830718
-1.2168792029360809,-0.6862357443274407
-1.2143397326092342,-0.8956068636919692
-1.1910474135335,-2.724447875117615
-1.186376611150714,-3.002095009608536
-1.1825893124399987,-3.2145255554710896
-1.1816635050710222,-3.2647198216127458
-1.1782962309386937,-3.4336595731600914
-1.1755858407047728,-3.5493843322833722
-1.1735337423726853,-3.635433388648598
-1.1679570588341228,-3.771318047436964
-1.1509572510035317,-4.003545504941434
-1.1502822643454402,-3.9819670252771
-1.145054300218133,-3.936830186692459
-1.1411303707024791,-3.8807697057316384
-1.138955570313745,-3.8461842567259654
-1.137975939552247,-3.8124582684696917
-1.1160548616125265,-3.1538311978563613
-1.1093999645916681,-2.9245286794731427
-1.108507364064418,-2.8854469425534757
-1.1074449318236996,-2.872829439219331
-1.0992630818070734,-2.591204200305233
-1.0986383888169788,-2.5590047942093217
-1.0879332149090066,-2.2941444979084347
-1.084338530398539,-2.2136469062748083
-1.0820568063446503,-2.199721895829597
-1.065290246900799,-2.1122413541593237
-1.0397351898264549,-2.627783776200769
-1.0388450843125367,-2.62619213534392
-1.0340263717250124,-2.807621406288183
-1.0300971480508363,-2.9378193592302346
-1.0187052759642372,-3.3622399712770905
-1.0100720099633596,-3.6833046542783543
-1.0031553196014598,-3.901406327118606
-0.9965274392103449,-4.079309345170754
-0.9944388302542126,-4.118950693304123
-0.9940399698265909,-4.1212471117456015
-0.9873466862690332,-4.233032149326626
-0.9768048603348687,-4.293231723095638
-0.964822530645665,-4.187511167696927
-0.9518706474282244,-3.811662639767738
-0.9449537676632103,-3.569721700636095
-0.9386256493825149,-3.2799531177638106
-0.9382986268285887,-3.2588572668846756
-0.9346623084937016,-3.0631350343268386
