n_harmonics,base_freq,magnitudes,instruments
6,4.463076475265355,[-0.97616383  0.23690392  0.39896585 -1.09162586 -1.16058344 -0.40522624],"[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'>]"
x,y
-2.9917724760704596,0.6731637095413237
-2.9916646597612515,0.6734579272188468
-2.982687326675414,0.4551649470663119
-2.976694578909097,0.29616006032783004
-2.9678819942999106,0.06381645012963674
-2.966638223012562,0.019742978876401845
-2.9645937488178906,-0.044155250114724966
-2.9611876912685,-0.1331063920519878
-2.954050516516739,-0.33367779472867654
-2.9415983029614914,-0.7094729534878597
-2.940483082994767,-0.7435189195636729
-2.9315555895221097,-0.9955851768776801
-2.9143467052079846,-1.4574277959630295
-2.9110114863547754,-1.5334352826298496
-2.9090804755582353,-1.5824860540974475
-2.906957881100185,-1.635448046602714
-2.9061232653589717,-1.6504105112144443
-2.905548327382166,-1.6612849817520794
-2.9053337624199864,-1.658050142327112
-2.89888090769809,-1.7908739911349738
-2.8955708843745587,-1.8593635078891122
-2.8941851832768872,-1.8796619010821192
-2.886242929387767,-1.987618422405332
-2.8715651203817814,-2.0648443332332103
-2.870869241862759,-2.0598038408055492
-2.8703041675379692,-2.076079168241711
-2.8671227309837173,-2.0725225095426447
-2.8666269928784365,-2.0618072297400136
-2.8635062064968757,-2.0564440240376256
-2.8609599467728177,-2.0418216259221036
-2.8529729948136278,-1.9582936460764415
-2.8500765868680973,-1.9195627087025235
-2.8484764947565555,-1.9049015714352164
-2.8472471107860873,-1.8814922788833328
-2.8388243088967866,-1.7170079740417383
-2.8248375070382563,-1.3459503688470544
-2.8215107533139316,-1.2521005320356422
-2.8141324237094194,-1.0061117149452103
-2.8096935459023538,-0.8539211877317574
-2.8086424711463396,-0.8195044942416022
-2.79532056187644,-0.3469882911920452
-2.795101440273763,-0.3413393529081858
-2.7798500823633336,0.15952998818797268
-2.7679454499931766,0.5034256758670719
-2.7630834095814185,0.6085454026373512
-2.7625910062864616,0.6086522041711181
-2.761463978445386,0.6394092414657193
-2.760000767939384,0.6606365793178219
-2.7594280327058005,0.6841259954770105
-2.7323084605866508,0.8598774387369024
-2.7167057528531,0.6727884726722732
-2.716605549700541,0.66905692080892
-2.7015754144477313,0.29127779575599166
-2.695556721280978,0.11287094545464768
-2.6940438590282656,0.0460001247185788
-2.689462341759495,-0.10615366511048961
-2.686906060192003,-0.19216363644594023
-2.6868097426841118,-0.20488786236563178
-2.683589237177736,-0.32511198637213495
-2.682972821000595,-0.348589375248926
-2.6825856010334324,-0.36229795819322935
-2.6792159820664825,-0.48063392631484897
-2.6670794864169016,-0.9394563744068092
-2.652083609217563,-1.4416173561637415
-2.6427229414522344,-1.6887073136946757
-2.6410653714615613,-1.7261200616910823
-2.6380519991333555,-1.7901082844568552
-2.6262298509872606,-1.940679174660704
-2.624576324734536,-1.952893156340648
-2.621981846342175,-1.959250749043036
-2.6171514164915237,-1.9581985033985525
-2.6092341030842943,-1.8970543772440414
-2.59564611780445,-1.6188356252762945
-2.5874469995751626,-1.3443184262424945
-2.5821007670015224,-1.129413252672626
-2.5797589614600347,-1.0309910185554962
-2.5712619028656185,-0.6311001531749317
-2.545537444856703,0.7847142952854423
-2.5347815543214622,1.3755407771145132
-2.5326554532957295,1.49080778908109
-2.5229725485344665,1.9581924346826936
-2.5117144979620933,2.4113754001809253
-2.5043086357559816,2.6377149449546637
-2.5035406360045074,2.656313190870462
-2.4971562342306513,2.780493386327185
-2.493151134875017,2.838157897969478
-2.4850374182468524,2.8695099703138878
-2.482198949654581,2.8636910034064376
-2.477035179692121,2.814700871902777
-2.4714625205751517,2.714737032631067
-2.467271861871508,2.615418427362813
-2.463556251485163,2.5055457269103347
-2.4558984747231287,2.222234169432107
-2.4520758481916536,2.0549031842198846
-2.447165592435077,1.8107023596621274
-2.445100602645815,1.6894711383148684
-2.4442892608857387,1.6509833743617455
-2.436517548256809,1.1884732918467202
-2.429257127505722,0.741000338630263
-2.426584297396885,0.5602061257885423
-2.423118169571674,0.3280989569024456
-2.3890435428831873,-1.9621086042724099
-2.3855093083659105,-2.1787165023189266
-2.3817061928191436,-2.3923024579111636
-2.37243492447187,-2.8473648653673544
-2.370968868274701,-2.9050207955304095
-2.3691777399194596,-2.986626728566303
-2.3669548214067735,-3.0677781815907124
-2.3611737571588396,-3.2826131821923616
-2.3582690091425142,-3.3662990422924084
-2.357879537461789,-3.3715258286020475
-2.357033722506698,-3.3949260000937023
-2.3558266012226277,-3.425431026956267
-2.3494633118195623,-3.558391709554668
-2.335362488653716,-3.679755501322399
-2.3227261315768866,-3.589232736056115
-2.3204325270920743,-3.5495408176780923
-2.316303551381016,-3.4803177751427667
-2.3030179484957287,-3.139484606139607
-2.300934826387378,-3.0859304558774237
-2.300016584579865,-3.0512215763412867
-2.295098614574596,-2.896942299266433
-2.2934288743582627,-2.838668881151997
-2.2847870112928024,-2.5264927302248674
-2.284236300124937,-2.522820183074331
-2.273460755297036,-2.1429801118148566
-2.2730450346000985,-2.1176299179447247
-2.2720968979228626,-2.0948388762233785
-2.2663754487838808,-1.892742902581077
-2.221991598012922,-0.9432974370780599
-2.21758587736322,-0.9121808088947908
-2.1991282367996225,-0.9174451081728329
-2.196399189148427,-0.9449046928386472
-2.192552146152727,-0.9661211540116967
-2.1803643212844657,-1.0720868721518941
-2.180280066130134,-1.0711310544122896
-2.169637601165083,-1.1704489908206954
-2.166737125052269,-1.1941566587865808
-2.1643926022426787,-1.211538076905686
-2.1572918628549,-1.266272581514161
-2.146356277310681,-1.2938369476818083
-2.1410201838661553,-1.2814592038154113
-2.1386136534109372,-1.2803810591397304
-2.1333087518458607,-1.2400300192661464
-2.1248852828420994,-1.146577489935696
-2.1224215021683532,-1.1051564533258988
-2.120594010536948,-1.0838325266120332
-2.1152086134747297,-0.9756725365104605
-2.1069289586828805,-0.7706719863165693
-2.096293845235209,-0.4466991199392305
-2.0886711036484362,-0.17268510219771752
-2.0727738919602556,0.46094486945162905
-2.0616720380260425,0.9382146495935306
-2.060050906563168,1.0099840189392708
-2.057417669088827,1.1196097105305716
-2.0512098216542967,1.38545229748016
-2.044218077487287,1.648389395553999
-2.032410206366559,2.0404090269565853
-2.031336875437487,2.084655903835963
-2.028204998894264,2.156799905511756
-2.0241876146770297,2.266877272404898
-2.02368890191714,2.280369860604671
-2.0165977492612113,2.4246449708519666
-2.0023037909494725,2.565828125428378
-1.9992335471297358,2.568971088735046
-1.996904791738837,2.55385831028362
-1.9947796287170463,2.5613684999497974
-1.9929038841464475,2.539789721972641
-1.9845867189461426,2.4541197206199734
-1.9781463853773997,2.343016769206307
-1.9712802144406718,2.1772449565302403
-1.9708299010277546,2.1559571187421365
-1.9657206780607956,2.026439844995084
-1.9652510604001368,2.004335939314953
-1.9557822615515283,1.6868220984668496
-1.9555776197544783,1.6750260168436983
-1.951457218022363,1.5208870609020595
-1.9482387265340628,1.3995023733612353
-1.9443114306429925,1.245198207731738
-1.9406992452726808,1.0994828446749223
-1.9395662760376515,1.0537076536196908
-1.936443018337167,0.9259239790795812
-1.9338606989426144,0.8213516326834078
-1.9262855203011704,0.5087456755332826
-1.9191201361617412,0.23004743902083957
-1.918787031691197,0.21634382224096121
