n_harmonics,base_freq,magnitudes,instruments
7,2.223695353685765,"[ 0.73618426 -0.18808289  1.62528582  0.16569051  1.08029879  1.3764168
 -0.42759199]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.999818855055682,1.8027567021390372
-2.989337131511301,1.8923692165968529
-2.985719302139434,1.8964331303446487
-2.9809871135647237,1.9173011539095997
-2.9769176294825117,1.899773890638683
-2.976552955228547,1.9528727069606373
-2.9590821989506386,1.8366170599286344
-2.9559709618419014,1.8595423456140499
-2.9537323578220827,1.8461014207508557
-2.95365462597418,1.8084629815252518
-2.951387382276603,1.8183559335469504
-2.9451799916963,1.7495325410818765
-2.9415390103195334,1.7074090720086468
-2.9352165282053435,1.6523833483008434
-2.9331737526740946,1.5856871448404615
-2.9269734207310414,1.4941209616815316
-2.9200360685662665,1.355787846807442
-2.9079022684748486,1.1063394755883766
-2.906914282983692,1.0999235213042737
-2.897179361975731,0.8049896005967159
-2.8959955631880456,0.8189232326485941
-2.8901106650654107,0.6976315884288156
-2.8872732516002673,0.6175876039540212
-2.875596045372582,0.3291840334742279
-2.869947725288654,0.11970253172379935
-2.8605799202910207,-0.1336662027020456
-2.8570192536523735,-0.24535752793571708
-2.8506022724451148,-0.4308947897951391
-2.846481625445299,-0.5062408697951484
-2.8427911069315317,-0.650008465964322
-2.835987662304245,-0.8002576347100067
-2.8359509032127113,-0.8096760287054259
-2.8324631330270016,-0.9194792528656457
-2.8323649467144816,-0.9189309072209488
-2.8277637817114405,-1.0697299420155666
-2.8176298076042436,-1.2566349993388863
-2.816245796774556,-1.3352948609768445
-2.8159889641411526,-1.3357732800771633
-2.8125617939376184,-1.4117241293643021
-2.8107344629014026,-1.4584315484885244
-2.806367385806104,-1.5535086018788922
-2.8014397403460705,-1.6428610611886334
-2.7990159929939136,-1.6889296819572412
-2.79599347509746,-1.7431328562236557
-2.7843760243020492,-1.9299224942501507
-2.7740904994622557,-2.1220222168922653
-2.7722162060892557,-2.082167258738407
-2.7701501249946867,-2.168274408869425
-2.758792793914633,-2.2450862533497395
-2.754444281054848,-2.2590109462818195
-2.734304575396529,-2.2652008195142312
-2.7325433737128337,-2.2433665311791393
-2.730565851946486,-2.2495429628851578
-2.728140392194213,-2.2194518917822212
-2.7277367578863028,-2.2347584196920103
-2.7273466471573142,-2.3034406234911047
-2.725705391192565,-2.2114873611867294
-2.721209484060998,-2.216156288447846
-2.7193976327538665,-2.201771237866149
-2.714282365899649,-2.147978125221062
-2.714182762001643,-2.17044221746802
-2.709716688789345,-2.113173814407057
-2.6875201157170525,-1.8048161166577745
-2.6820380378017394,-1.6947609779094701
-2.6748433421823554,-1.5905548614582028
-2.671213757324906,-1.5099753377561123
-2.6628130559902994,-1.3417174382295929
-2.6594690172429822,-1.2893909803090713
-2.656822982496956,-1.2393340577890588
-2.653040733441807,-1.1371473340146896
-2.648562833546368,-1.0071664294377265
-2.6369783674460336,-0.749280020429101
-2.633395241203404,-0.6738641582917865
-2.624867794022035,-0.4838465006703532
-2.6194534628970434,-0.40272944966900703
-2.6079854641968874,-0.15304243093471878
-2.6061776247486383,-0.11006345767867101
-2.5880858389212733,0.17809433047932507
-2.580775769169586,0.28415671609863496
-2.566475158100699,0.50658045770859
-2.55503179651257,0.6312149959134832
-2.540087242018786,0.7206595377505768
-2.5371394777895424,0.7282668914471894
-2.5356105335806136,0.7025987215960522
-2.52510129991565,0.7515040994642317
-2.523323323848052,0.7228422867581493
-2.5189960518925534,0.7246971729983215
-2.5119239848289454,0.7342660289341681
-2.5082126218852574,0.6850141774748172
-2.502208236849636,0.6181179844638403
-2.4918375371779793,0.5604500610097966
-2.4780355742207054,0.43003622735375124
-2.477324025685488,0.4407187017332461
-2.476314694910073,0.4644534921667458
-2.4727176549116736,0.3981913278533336
-2.4724788959381767,0.4110448565122212
-2.4716431007683446,0.3767441626502306
-2.465899101469252,0.3107863886838475
-2.4642979159683076,0.3265329116268606
-2.459684469822572,0.2537557250580059
-2.4558857380992443,0.18653324729917953
-2.4492361998605006,0.08981424437072627
-2.442519572736046,0.01841157935798373
-2.435434037541147,-0.08463962181044252
-2.4246241397582025,-0.21008360888722216
-2.4213641892916753,-0.2592499566781476
-2.421095131277317,-0.25069445311002675
-2.4197175920330083,-0.23995033052667647
-2.4053169959013205,-0.3988657065190402
-2.3998435736040102,-0.4848633497183989
-2.394739595565621,-0.5009813413899269
-2.390852331867575,-0.5151876396190253
-2.384492478648376,-0.5705899424562086
-2.3841178949022117,-0.582471765359769
-2.3819314162603407,-0.5974875449788465
-2.380989403252637,-0.5767576276384284
-2.37661617114202,-0.5943710456128339
-2.369741451738025,-0.6336660930670605
-2.36052276259591,-0.6165448662467906
-2.3530855319786905,-0.6103812275804458
-2.3334914738239005,-0.501905950423531
-2.3310333499696494,-0.47426101166429413
-2.3277426645509096,-0.44373817416024014
-2.32034249553986,-0.38836476585033214
-2.3065744402585437,-0.20365818911797154
-2.3024411608336095,-0.11636409545707865
-2.2909145008516854,0.03900716150275156
-2.2885473525047475,0.0958606927473929
-2.2879648341294123,0.10850874413989307
-2.275452654324828,0.3486770362661489
-2.2712878567624877,0.4195489409009457
-2.2710132304093156,0.4259342370991297
-2.269872276435586,0.4498069413330502
-2.2400855103627038,1.0492607473671525
-2.237801483113813,1.1051102651695899
-2.2362978616741445,1.1347387620625238
-2.229726379521729,1.271850550438728
-2.226758445241189,1.3261175453540857
-2.2246076592552937,1.3361810822630977
-2.213155843649128,1.529266641253171
-2.20807572027884,1.6180996892255912
-2.2007719500188623,1.7112150610680685
-2.191950836779057,1.794542962498464
-2.185039862790866,1.881894493491244
-2.1758917088400933,1.9407691959642788
-2.1727732402715825,1.9375139089638667
-2.1718492657961397,1.9388532890767385
-2.158745598643679,1.964970225434185
-2.157908862728526,1.9699316639313769
-2.1577268885242384,2.0012937023273
-2.157701145071216,1.9466771282573847
-2.143121041267826,1.8611773057377352
-2.1376729556118095,1.8194159470327962
-2.1316819582124165,1.8114532068117746
-2.121803138561276,1.660875930126498
-2.1096878729462243,1.4408222534860688
-2.100855851342976,1.25544751924119
-2.1003680945406873,1.234369056758837
-2.0819615997465495,0.7465676820750587
-2.078986546049492,0.6653369490534959
-2.0762211973614506,0.5600593820587707
-2.0750061352873512,0.564138275041064
-2.0724859671959006,0.49117019873458223
-2.068871247130076,0.38998540434790235
-2.068445196943489,0.3770413384976766
-2.0675304752314005,0.3250789875006595
-2.062795667826258,0.20271949468854678
-2.059507934779002,0.05985474177522547
-2.0414444818243505,-0.5204327660101421
-2.0355805693885882,-0.729470163938221
-2.0343645412507416,-0.7276954940957603
-2.027913387433162,-0.978220398038871
-2.0136275664090677,-1.374148701272721
-2.010558715003361,-1.4191821703061018
-2.003452755356232,-1.6424386041762373
-1.9963779684308123,-1.8149217480975786
-1.9954991258394188,-1.86662450919547
-1.9818633877246994,-2.18797213951504
-1.9762553290485403,-2.3130314468815807
-1.974419152741671,-2.3172408628821617
-1.96884121483645,-2.459089801446612
-1.9658999325132365,-2.4240426132483748
-1.960447710578228,-2.5237072546899713
-1.9528616463879125,-2.6262749115367505
-1.9264289436756965,-2.6816823554201052
-1.9259391933281826,-2.6695892808853148
-1.9240800355124148,-2.677221185341032
-1.9216599964205192,-2.695171535769436
-1.9211292699078597,-2.640402537834528
