n_harmonics,base_freq,magnitudes,instruments
10,2.159493158322776,"[-0.32749961 -1.79678433  0.45224755  2.02376585 -1.78420611  0.73102526
  0.9825763  -0.56973659  0.13411201 -2.14622285]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9988176336168215,-3.9507243198075
-2.998317608612779,-3.9528088361730735
-2.9955677838242853,-3.8857089018354003
-2.995359132997109,-3.8606577414507814
-2.9862344839164363,-3.6199722057011097
-2.9822665928962753,-3.5304767128127823
-2.969621947764352,-3.1460791325054944
-2.9427558672101135,-2.170596958549069
-2.928727458499142,-1.6250716617998913
-2.9231414039396144,-1.4193275624133197
-2.9188055536123967,-1.2585935331694307
-2.9158661323371087,-1.185504771713654
-2.9097079933145666,-0.9501287914105715
-2.907850737763587,-0.931685043268634
-2.9041549604287606,-0.7595679894665366
-2.8945326176091397,-0.5430411007238309
-2.881454304997451,-0.304154079874468
-2.8799811730702682,-0.21176528334070743
-2.8778059387916803,-0.24993877886968816
-2.8695986026341513,-0.184392332593005
-2.864287546006423,-0.1567692371294777
-2.856765842829991,-0.1340745367437573
-2.8524531993221225,-0.14584356345347418
-2.8499068340560423,-0.2033773509261039
-2.8443391289426625,-0.22131524538474498
-2.837267444973997,-0.3434492593416905
-2.836668010995898,-0.34750515865724174
-2.8355169316947717,-0.41489134031527275
-2.834054412131881,-0.454750527252736
-2.8340292313064808,-0.43042842730881964
-2.8301731247492317,-0.5037478962425945
-2.8267605428880853,-0.5698896691740215
-2.821910828902006,-0.7726828816083313
-2.79719055461653,-1.5257171565931458
-2.7947533954481183,-1.6410834999051598
-2.7811137195518914,-2.147875877674356
-2.7761138219549086,-2.379519548260578
-2.7623275736519326,-2.880347463784093
-2.7592819582694625,-2.9498691775122987
-2.7519651470826645,-3.1608633970783457
-2.7358047694096963,-3.5828619591068036
-2.732618103577159,-3.5842138571085354
-2.725061177105898,-3.6654788224006465
-2.719815693118414,-3.6969989370719936
-2.7157413861838835,-3.7048465689635965
-2.7050299469498373,-3.576013379045888
-2.702901925815378,-3.556383371045115
-2.69000284427222,-3.25217419958079
-2.687102745675693,-3.210435526971416
-2.6748777325170003,-2.6828390436021774
-2.6716903742523126,-2.509112920438391
-2.6711958699285994,-2.4941059417424927
-2.6659518720712247,-2.218110818133825
-2.6606696582345073,-1.9481278795950931
-2.6590098781951674,-1.840863232478011
-2.649223784943996,-1.2171548892807733
-2.645526438617703,-0.9747130221618343
-2.637984893789732,-0.47358845986190834
