n_harmonics,base_freq,magnitudes,instruments
7,4.9598151027834225,"[ 0.35828932  1.5078565   0.03797132 -0.06099046  0.30413692 -0.12543109
 -1.18832152]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.993454937508531,2.381869944243887
-2.9924901551847745,2.365829911765484
-2.9901230673692067,2.2234533855391803
-2.9867441224083677,2.02274718182814
-2.9759607766476526,1.262857562330848
-2.974280225769732,1.1590248273282595
-2.9712398910208817,0.8818247137062842
-2.9427557627497176,-1.9948815104378639
-2.926156535495743,-3.529572433570707
-2.9241205012613385,-3.702230377411359
-2.9238753506593964,-3.733943893440211
-2.8976409355551898,-4.887402513258621
-2.896972034338612,-4.893768828069215
-2.8898008060204092,-4.846805143241658
-2.8872567134229477,-4.815172680414475
-2.8776577248716366,-4.444656601610294
-2.8673037459804944,-3.804371004798159
-2.8645353362812447,-3.6078174413041633
-2.8628985328747425,-3.4831770878207133
-2.8586184863985915,-3.1303543941591685
-2.8579402936155938,-3.058847187694706
-2.8524954674057037,-2.5580404990810903
-2.844098123092845,-1.7478721225761003
-2.8392653020892604,-1.2625512964909507
-2.834103577006389,-0.7430751915304042
-2.8283363698057062,-0.19817994019489787
-2.818549674653269,0.6715335944685629
-2.8139407228185784,1.0380374488586983
-2.8133676022387624,1.0678208070494162
-2.8121592687765893,1.1742272637440887
-2.804339491154545,1.65496558181514
-2.802565242555729,1.7395253718857986
-2.800355925382954,1.8665471145939632
-2.793952955509482,2.1097559231173832
-2.791311872981556,2.1879675015025657
-2.789953369212609,2.211381658528522
-2.789009037705061,2.244435628591606
-2.7877789242933613,2.2337498320969393
-2.7826885172969935,2.348809955576988
-2.781580122374314,2.3636422346742116
-2.781555180200278,2.333166366547661
-2.779015607068142,2.3180472637190195
-2.773901981257989,2.305576420756746
-2.7704542994188786,2.248567713185904
-2.7677361662365705,2.191232657185772
-2.7576707012696966,1.8582214761565115
-2.7529219977787402,1.678776686730834
-2.746260448869161,1.3607780594748302
-2.7426572408310177,1.198136218947901
-2.738431568124012,0.9711917447289266
-2.7343313935930045,0.7562319883117722
-2.7220702201995137,0.08245267642503841
-2.7199578528924997,-0.015735740142298317
-2.710635562793936,-0.4164838051903707
-2.7030971328922417,-0.6922793178814681
-2.688613493849112,-0.9797343129439833
-2.6843797335934196,-1.0059025779173667
-2.6841907105238065,-1.0167810414211214
-2.6837679443629527,-1.010180026842411
-2.681191026088591,-1.0242336588986543
-2.675410172148985,-1.0236851375417313
-2.6726574739247515,-0.9829930444055727
-2.6696960741522915,-0.9482794041559959
-2.6674754350085514,-0.9277247078491784
-2.653428377847942,-0.5889673364809044
-2.6531654642331266,-0.6035258857058
-2.650921163157956,-0.5400887928579018
-2.6487206742270386,-0.48396316117537996
-2.639184500857767,-0.18782539543997634
