n_harmonics,base_freq,magnitudes,instruments
8,1.8175808379998868,"[-0.95551257 -0.19082812  1.08130461  0.44267399  2.19207926 -0.38723815
  0.1942704   0.87910104]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9918919512215574,0.16386478524203696
-2.9851916431455345,0.2564897040893579
-2.977713557058781,0.3361648651523825
-2.975948225732524,0.4003741559115081
-2.974801605081786,0.3888682464382034
-2.9734543788114953,0.4221329797315474
-2.9678388826510016,0.48878837693226296
-2.9388594602535862,0.9257324327945158
-2.9321074067756236,1.0306444826972407
-2.915461237608788,1.2845672391883047
-2.905082572524865,1.439185796870476
-2.903584241778396,1.4486093345453863
-2.8995591733422614,1.5307556525578199
-2.898206431009644,1.5187843886871173
-2.8972108543715196,1.542153048060902
-2.8902537798329657,1.6410957936270276
-2.859397535195538,1.9679585141624558
-2.8534496456614287,2.0178711474433846
-2.853272145966166,2.0054343671560444
-2.8278260900083776,2.1919651157921267
-2.826219301520359,2.177707068046433
-2.8227772026100926,2.1979550734667455
-2.818009487560613,2.2215356278481626
-2.812687545493025,2.245112698220647
-2.7957652710243774,2.261047725876762
-2.7870018662022593,2.2461371024557093
-2.786709590387736,2.2292997525971243
-2.7829489164784196,2.2263751496036104
-2.775546910135348,2.2127538554078447
-2.7742421528888284,2.2072587449557903
-2.768758545553845,2.1777112921592994
-2.7656733276653735,2.1874223488410958
-2.7603868190770076,2.1454138941471648
-2.753201786223613,2.145065319177885
-2.7472561856115845,2.119896395655558
-2.742724258051431,2.066280961497586
-2.739590426372428,2.0317080782055528
-2.7370854973992174,2.0364644085595645
-2.7334922968885786,2.0307958011850022
-2.730553700896018,1.993494187021426
-2.724315316237786,1.9474688620576321
-2.7130179619435504,1.8692934862377515
-2.70784546653828,1.8341023547879016
-2.7057954068182237,1.827189345299556
-2.701001640197169,1.7704173199763704
-2.6985604404547483,1.7788064459329698
-2.6866183604736875,1.6705259424204335
-2.6753389549186113,1.5937711799190206
-2.6636413712930844,1.458204202093757
-2.6629155192671505,1.4852085828975536
-2.655877643114521,1.4299641244073038
-2.649627262366157,1.3666805342756305
-2.6465602600888265,1.3450075174412333
-2.645303495366104,1.332322333837245
-2.6424003855173694,1.323916332338174
-2.6327118440786363,1.2548661072691225
-2.622619443547695,1.1617593375250652
-2.6073915243658674,1.0524282829818854
-2.6039468638429497,1.0492505519098951
-2.6018912322941885,1.0267559843461493
-2.598137218216066,0.9890313474858101
-2.5961255602296562,0.9631911410843415
-2.5832254630034543,0.8861205501667334
-2.581348742008803,0.8950788796068837
-2.573540827032657,0.8165823268752611
-2.5490152843851486,0.6561371133696782
-2.53796099387114,0.5497715348378801
-2.535842636805997,0.5288996958775186
-2.5284670311358006,0.5020739214980691
-2.5213712691395465,0.3895255726451348
-2.509132335001209,0.3187670552843734
-2.5090989541525315,0.3294164402077874
-2.464483215554491,-0.16421756176403055
-2.4621410193283495,-0.19917758670458371
-2.461740186398573,-0.17362395064988154
-2.4480801514475745,-0.3408600330319703
-2.4476106693135993,-0.37138138710171076
-2.4425354884080566,-0.42151810951007274
-2.440644704063293,-0.45344509823501694
-2.4257986248036847,-0.644766055868027
-2.4233507472107547,-0.6654574502029306
-2.421128799461432,-0.7121121717950193
-2.416683738495471,-0.7611182179918585
-2.3985053048836753,-1.0008315678435
-2.3953236958122908,-1.0609614891999304
-2.3917527885047276,-1.0654391217676662
-2.3893033933754664,-1.132071004652747
-2.3782010419628623,-1.2873053919664346
-2.377792015559975,-1.2833181974123178
-2.3777191341812247,-1.2668348048188058
-2.374628981676529,-1.3029817514734037
-2.3709248277913595,-1.3524380886682508
-2.359025883867427,-1.4804919616497998
-2.354428443014309,-1.5054573785907608
-2.3497244164389737,-1.5927752362646492
-2.3467809157126513,-1.6104210613430305
-2.341730966772048,-1.6749929183102878
-2.339259398869787,-1.6743953830410423
-2.3370918799299507,-1.673582652943919
-2.331518378262844,-1.7184896056829926
-2.3224579476422673,-1.7722192923391535
-2.299835491068836,-1.818699646493475
-2.290726213018616,-1.8066285673646612
-2.2898519623094797,-1.8274797659429447
-2.285038977094886,-1.8134601195728206
-2.284731614950726,-1.7946975505122806
-2.255094200850759,-1.6014012067683905
-2.251966483377423,-1.5911569870707059
-2.248884097252459,-1.5344110840871223
-2.245396232036331,-1.5124761814188425
