n_harmonics,base_freq,magnitudes,instruments
10,4.845879681795212,"[ 1.53151961  0.51636967  0.57482889  0.70764876 -0.90463393 -0.24281706
 -1.79571074  1.69910764 -0.53820077 -0.4542061 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.989571106593494,-1.8491800847613198
-2.9828882638855774,-1.7748913376232789
-2.980784820391709,-1.7311082668895412
-2.9806530050517885,-1.7707092417344537
-2.97241568802478,-1.620609193901855
-2.9717803042589743,-1.5075506637815563
-2.966115516979124,-1.4367760778207737
-2.9632368752753586,-1.3548636222013912
-2.956947338711692,-1.1992134016570302
-2.9494275813222663,-0.9050443796911805
-2.946092224123043,-0.9183435074207247
-2.943906225379379,-0.9891888777427338
-2.9429155417461086,-0.9006986785585481
-2.915889938917872,-1.561050306696244
-2.9089527294979645,-1.8366124943538442
-2.908261126327832,-1.865363905939831
-2.907282172234603,-1.9390147572399252
-2.906924441906242,-1.936824177949451
-2.9024282656542484,-2.172146463656709
-2.901045876292464,-2.190284086480898
-2.897754301418815,-2.3387812175008027
-2.897491401480481,-2.3171087745929984
-2.892170874765585,-2.4905434564341125
-2.8885667011229677,-2.5999694951819863
-2.884273258615835,-2.6730021523816525
-2.874262701165567,-2.576252749931538
-2.8738350697922455,-2.584171670813741
-2.8681287413860996,-2.4402870482455343
-2.862400075353081,-2.1647854191149807
-2.8589995691168433,-1.9467535217002039
-2.8505038604709396,-1.4558921888071845
-2.8485506573026695,-1.1972092775741383
-2.848461176430855,-1.2378675411445097
-2.839257768503318,-0.42199047328674627
-2.832388599628839,0.10456937082364903
-2.8224724764210647,0.7974419269141289
-2.811860764040066,1.2872116773500368
-2.810739971554466,1.3837468781743107
-2.809083354371123,1.3579700199271023
-2.796145705164901,1.2962600896434373
-2.7937011270035046,1.1907452941783487
-2.792054937472385,1.1084064417904882
-2.7823890092291323,0.6252126200078159
-2.780435822742499,0.5535210612720602
-2.777073979139848,0.3043355435063244
-2.772101767328718,0.012571674461848079
-2.7531682342475046,-1.2893049298833523
-2.7471423033728017,-1.5282558274639504
-2.7442039757448553,-1.6303088617488857
-2.734367879671648,-1.678597970576443
-2.7329830073282775,-1.6443794645356924
-2.7274219787653022,-1.6405592493664716
-2.7241401935077683,-1.545935186075281
-2.7196764051948374,-1.3861873606150505
-2.706377542355298,-0.8719619456074083
-2.705953015424841,-0.7743266330012106
-2.7059146721970633,-0.750533216754844
-2.7041412187962988,-0.7139093547040327
-2.6981193759588193,-0.36962564562813105
-2.6964974692132753,-0.4140372092536741
-2.6806140835084173,-0.12113174242612111
-2.67876924925939,-0.09674175851502614
-2.6759784595653064,-0.24427241224673588
-2.6752678948662103,-0.27582346401110747
-2.6734961510239366,-0.2515883360789211
-2.6670111846556663,-0.5104186221109265
-2.663524540644966,-0.692357613236381
-2.653413718410202,-1.3736739742126534
-2.6485605230275775,-1.8279786916140828
-2.6469582162947063,-1.9146594867659465
-2.643684591644271,-2.229839331433841
-2.6337993290521586,-3.0485985399717856
-2.6337958892451345,-3.0400893338223
-2.6282302020770834,-3.434473831724947
-2.6189461930263254,-3.8747202717337643
-2.6099077706094285,-3.9232030382448713
-2.5729792543519148,-1.223688933988137
-2.572230568137421,-1.0854909592500954
-2.566226156774594,-0.45294735488500587
-2.5612488113002874,0.1452281271965569
-2.5508413477974727,1.0586614561514296
-2.534717244608024,1.7551676125777462
-2.526725051841791,1.7933021652824224
-2.5260777045986593,1.7355853715976373
-2.517237166547228,1.4773767829993696
-2.5166555814100215,1.4674951532108025
-2.49088291597576,0.4053016616695792
-2.479031840174561,0.38826720900044026
-2.4696773249143815,0.680703973172852
-2.4591213541411863,1.4857593041212689
-2.457089571668787,1.612925167543114
-2.4457501797543193,2.7945151036122473
-2.442614571098807,3.144803674102554
-2.442176851108349,3.160662610488942
-2.4408935028646264,3.344007579196984
-2.4247520737512205,4.7100808501549505
-2.4196129949594756,4.986891696561838
-2.402990889711586,4.6178971751922235
-2.401565541075457,4.539074292191788
-2.400994531372981,4.443566895681018
-2.3909645674967033,3.3031220768424894
-2.388169996467039,2.9443148928279017
-2.377850627071436,1.0951939866808196
-2.3738625929711707,0.2769753537571064
-2.367958386861776,-0.9353552718194523
-2.3660743679689054,-1.2953508573202344
-2.3491781285609363,-4.439668411992959
-2.345214816809035,-4.924914662023966
-2.342189584200005,-5.37105084793146
-2.3411722599995475,-5.462911635593337
-2.340033525903741,-5.499168902550155
-2.334399831900182,-6.0152250196286845
-2.3340478619276794,-6.045299374787901
-2.3338134247370808,-6.02966057148253
-2.3328482201180645,-6.1180917371328905
-2.318531309631859,-6.007880607769503
-2.317804628550146,-5.9949038136080794
-2.3155512217933243,-5.91005113549499
-2.3082205103771205,-5.195124129395337
-2.3002118389543846,-4.077006882425088
-2.2918207178726555,-2.825764025574319
-2.279903419141192,-0.894574608816616
-2.277889353723765,-0.5259022461134908
-2.268544934070936,0.7997976530896419
-2.256164564509708,2.007996757397169
-2.2512338747209135,2.347695856387538
-2.2492102757448684,2.4402542318866374
-2.2160165322768597,1.4325355904503638
-2.209808881435655,0.9258598289461533
-2.2040159689821337,0.44089322214744797
-2.198364688470435,-0.13211182584573805
-2.190855851882927,-0.6749931258027226
-2.1903374083727725,-0.6661262952940361
-2.184312125512472,-1.1470371387987317
-2.1771882716374042,-1.557120799328743
-2.1711877184975257,-1.8330447619210235
-2.1710116381116826,-1.7835105352069711
-2.1679433978470204,-1.9115623734894365
-2.1571009592711823,-2.031667244133498
-2.1414776911330593,-1.8212672515743975
-2.1347875928327493,-1.6281534928752321
-2.129457172253329,-1.3780674775523483
-2.122260339833862,-0.979744777267636
-2.109016799978342,-0.16974828869079142
-2.106580812774154,0.011524725945310003
-2.1020225556369816,0.3876349369760138
-2.10179077709122,0.30767911925409736
-2.0997104921876844,0.4478787504320711
-2.0891461337695407,1.295442180832086
-2.0829110063932132,1.6933030146363846
-2.081548455535156,1.7960274200599913
-2.0755518824567805,2.2319711383460037
-2.0719468347086636,2.4489911323052387
-2.063845817381507,2.907402781023064
-2.060931107662044,3.0077118430659238
-2.0588145201026444,3.128732925563869
-2.0573041361187108,3.201239104821278
-2.052948143843203,3.3674629808612555
-2.0509018660990392,3.449866510915873
-2.035328968087107,3.7006597133665093
-2.029349438107229,3.626172181243555
-2.0188119142356475,3.3985417904907025
-2.014691357903444,3.1769183265465237
-2.010676761489722,3.072803093689775
-2.008297815333007,2.8978860697074293
-2.0067046824155463,2.9184903331896157
-1.9983579072522997,2.4535020332084536
-1.9678562333627188,1.4222965173156996
-1.9630707279254453,1.4059833566343805
-1.9612423830557295,1.3099277577747166
-1.959924192873611,1.338406902555859
-1.9582352200876978,1.3886909224517905
-1.954134418028306,1.3396142101892268
-1.9284681870188873,1.7847680836203652
-1.9260798412020608,1.8184022508775184
-1.9047497815851768,1.9677403234443618
-1.8752408886666272,1.0149232453100205
-1.874728557545944,0.9900431508846316
-1.8743122452568153,0.9817332232004008
-1.8715356107358052,0.8331627168768378
-1.8515713295637635,0.05180834509284209
-1.848432946875159,0.013333627852341642
-1.8407894287111382,-0.173429610326507
-1.8361133987964247,-0.20839785330380373
-1.8279949445556614,-0.12215289304473327
-1.8213301336966046,0.04314060026672984
-1.8125459355357947,0.3740973178172913
-1.807126150087014,0.6535827164208143
-1.7997002792063976,0.9720992336031179
-1.7980194083854146,1.0729823167616706
-1.7973159104782281,1.0537963320453358
-1.7914225753056647,1.2834639557000689
-1.7843436730049844,1.5389076520547529
-1.7824109518616098,1.545630114917244
-1.77163228580263,1.6355846029015346
-1.7706001542703687,1.5651261773274643
-1.7659423954316207,1.5812106100196033
-1.765930287400355,1.5583437056147735
-1.7646738763451921,1.4989205840349982
-1.763576389975373,1.3737208456876282
-1.760446124419916,1.357989366264692
-1.7592968964583917,1.2608539651867412
-1.741197989697988,0.3133572651238826
-1.7391197703316301,0.19076138873966866
-1.7363336703042633,-0.10726475410292394
-1.7232299627169823,-0.9302662909581947
-1.71728650347223,-1.2350384075122172
-1.7062531759081294,-1.8059111918528297
-1.686454910946939,-1.8148398163076276
-1.6857639739610315,-1.8157195266161468
-1.684832748431305,-1.7564045770909535
-1.6766376277669008,-1.6381188700233646
-1.673439882515114,-1.4584939908160366
-1.6697099745201778,-1.3777661905376974
-1.6649562053197668,-1.277552813987899
-1.6597005609405864,-1.1458208058577706
-1.65498364137446,-1.0135817912563179
-1.6392408376656997,-0.9630067574655246
-1.6269249773718368,-1.2847469302323167
-1.62636033101242,-1.3022328208972027
-1.6135738650159885,-1.8381745915794907
-1.6130248676460492,-1.8334807280619287
-1.5933541437030414,-2.521582194810522
-1.5867017951085796,-2.5858358073484142
-1.585048745448523,-2.6626846356353298
-1.5829193800260382,-2.681356419012249
-1.5625296512578228,-1.9238896235592176
-1.5556663128692656,-1.5174631050545808
-1.553514290942271,-1.3368626253004416
-1.5453540024294612,-0.6426107609182398
-1.541272281385509,-0.3403497114026397
-1.5362110879031117,0.06526483910185402
-1.5327588102697371,0.30584097423830264
-1.5293678320247146,0.6030894406580278
-1.5235216154087143,0.9124958849982493
-1.5186159694597592,1.1481914167335843
-1.514049065542191,1.2366887606085522
-1.5008747464218026,1.3458739466540652
-1.498503129250451,1.2468280872254807
-1.4862425853574799,0.7106129551103367
-1.4774480377205386,0.06778301190706451
-1.4773061206661338,0.09925149153983025
-1.4747966244837656,-0.08348789462596543
-1.4739256164203431,-0.15251508176846626
-1.4702188902393334,-0.4038547052685369
-1.4608710768708746,-1.0167105991433196
-1.4511440403823364,-1.4732986500295084
