n_harmonics,base_freq,magnitudes,instruments
8,4.771034596183082,"[ 1.45341774  0.32560265  0.39219158  0.46497945 -0.98535952 -0.61089749
  1.26312496 -2.14939973]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9979600305600984,-2.3144955017291475
-2.997522686659173,-2.322059649088997
-2.993809620066787,-2.255548129781562
-2.9934431275776436,-2.2535899394789696
-2.984746900280814,-2.1214581095827274
-2.9713552098628053,-1.937187848279165
-2.9709109994511973,-1.9294262288232173
-2.9699934054087453,-1.9183067067594963
-2.968860295737998,-1.9058520182226433
-2.965670690856118,-1.853279567904713
-2.9654345399640873,-1.844259030826008
-2.9561059684610553,-1.6952172149578246
-2.9359505117920506,-1.354376948961659
-2.932198436586537,-1.2966137421638677
-2.9276785167268655,-1.2207509383246316
-2.9262880493726575,-1.186458963173249
-2.920140563381432,-1.0829337286593068
-2.919707427825949,-1.0870522707089854
-2.917353326597441,-1.0381694840675522
-2.9143183911477832,-1.0070412094156276
-2.880105841223994,-0.6419439823568031
-2.877007590403682,-0.6188714048454645
-2.8685798706093855,-0.5846155288736788
-2.854919183758449,-0.5140142693031964
-2.85486628508112,-0.5123774541888643
-2.847993885704005,-0.4480550473070897
-2.842461812691017,-0.4042811084092785
-2.841487703316978,-0.40833695797340486
-2.8402919412194416,-0.3831521535535642
-2.8379952604411613,-0.35331012695328773
-2.834808328085776,-0.3040835498131244
-2.831568421239953,-0.249898046310878
-2.827400662245487,-0.15025260099832136
-2.8268820744103493,-0.1569425892611956
-2.818486451766658,0.09061122343471863
-2.798003310334284,0.9588962204884581
-2.796375536645166,1.0428548730967562
-2.785764535380361,1.6448529799753457
-2.778357749155685,2.0763796790438653
-2.773410648987971,2.36604954187689
-2.7729501464425534,2.406559940711593
-2.7678907680675278,2.6772242020718817
-2.7609391222881774,3.042280045899627
-2.76069247662035,3.061824728687705
-2.7399938673574233,3.791304732973427
-2.7344743331777135,3.8502899264166373
-2.7342385142430348,3.8547203941690436
-2.722592187889805,3.7848100915882164
-2.721586630318968,3.7524975474441993
-2.712822427646385,3.5144523396457794
-2.700626387742438,2.900063019273412
-2.6982544807792332,2.7713721860411558
-2.6979861259667732,2.7464953696942986
-2.695540704520802,2.6069798179504278
-2.69108155940122,2.3150190651536264
-2.6883734501221896,2.131726640782426
-2.678215932045931,1.4231542601961058
-2.6655384033865035,0.6124899111369675
-2.6602561829275366,0.32297515787511744
-2.651840762035083,-0.03028826392999541
-2.651566347596466,-0.057638629404420785
-2.650760828935355,-0.06681282269763779
-2.6408360004578,-0.280920880237192
-2.640161935356064,-0.2877056077908081
-2.637504070812512,-0.31003816675864837
-2.6217294057221796,-0.04726767662887415
-2.620034782329057,0.027962137270411323
-2.616196043503885,0.17596550431752428
-2.6021969070172513,0.9451437722253815
-2.6014153823975024,0.9826547626900113
-2.5916297971374838,1.6111009644653924
-2.5821879050249885,2.2008142661474954
-2.5741893204634696,2.6387278169165156
-2.5735766268833133,2.6535886125436017
-2.5619013001123947,3.059856746173381
-2.5485943211462514,3.128314154417647
-2.5397751749577804,2.9053465359870114
-2.5259407932635014,2.178064667257235
-2.525778775148563,2.1816278265798554
-2.5256796415263674,2.1721818957277006
-2.5145843924611,1.3299850779096156
-2.490665155088747,-0.6258483024125533
-2.483371568972929,-1.0997425524798266
-2.4812989484149233,-1.2166427800363862
-2.475886072257164,-1.4686657559314469
-2.4569441441084505,-1.778981066121768
-2.45596256615596,-1.7833740059838472
-2.446429819656716,-1.5091863928388964
-2.445393812747791,-1.4481438063397902
