n_harmonics,base_freq,magnitudes,instruments
7,2.5172089707840555,"[ 0.7202838   0.24291285 -0.67321245 -0.65928871  0.6684443  -0.22977308
 -1.30844609]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.990107646597508,-0.9949355386435914
-2.98422498432723,-1.163304610670586
-2.9816470656606295,-1.2322962836347278
-2.975034085833488,-1.4006895518600426
-2.957168399778584,-1.7482960998942607
-2.9453883240697674,-1.8901262601611661
-2.94529834130069,-1.895798411327888
-2.9253036432797668,-1.9908872392692385
-2.9212183931638687,-1.9853495497292306
-2.9123027776210293,-1.9573052874636256
-2.908730645037966,-1.9360215939942946
-2.9013407390894,-1.8776789088042858
-2.8985610272541225,-1.8529783828462592
-2.8742346515469017,-1.5384744989172685
-2.8693590061571967,-1.4593876963650168
-2.864230573700028,-1.3773480054333638
-2.856520888824967,-1.2401489335341316
-2.854376559049707,-1.2043100310382489
-2.8516606199797607,-1.1564408400639172
-2.8469926293307553,-1.0742591073802747
-2.8407394136727597,-0.9633373296758255
-2.834776318162275,-0.8577306886856861
-2.831899072356782,-0.8101103732135766
-2.807122538926172,-0.4387566962401256
-2.8040327508009195,-0.3961703300919861
-2.79192237659443,-0.2600726715733398
-2.786406495487115,-0.2112181139796629
-2.7635761771250107,-0.07356180916474392
-2.763263646318715,-0.07510236857797334
-2.7581850927690974,-0.0660516447515861
-2.7515539046809385,-0.049630131185487474
-2.744800528649919,-0.047252997607707736
-2.744124268594164,-0.050574921363671275
-2.743818341047829,-0.04822914145315166
-2.740325387781056,-0.05039396596210441
-2.7341986801505342,-0.05714741216920709
-2.7266396013875913,-0.07315177043927844
-2.7238500515005692,-0.08405368936746022
-2.7190413077254245,-0.09496377057130122
-2.701009601769681,-0.15578968890405756
-2.6885245674845324,-0.18876002557551821
-2.6853360524915697,-0.19169025268805706
-2.6738204979404303,-0.2010243982367012
-2.6717769925884634,-0.20057151819104455
-2.6709429961883973,-0.19977820728694234
-2.6648094320161904,-0.18552831996538102
-2.6643011884927086,-0.18862034586692866
-2.6546999992205755,-0.15283520262945707
-2.6487465485126096,-0.11646004319373514
-2.646628885858032,-0.1005072696281472
-2.6438310828480542,-0.0793215889919991
-2.6420717544859604,-0.06279527656430295
-2.6399235296163837,-0.04338716162330097
-2.626054493222977,0.12283381058374031
-2.6209155516460934,0.197619886591458
-2.6041561680399448,0.5190206359893837
-2.5993195548150494,0.6282271086109952
-2.5949532359227407,0.736709501694168
-2.588691634782365,0.8960641674375959
-2.5875107646926128,0.9285020511416945
-2.578376582996855,1.1916571419754065
-2.5681894837577612,1.5098970734299217
-2.566271814643814,1.56865886878739
-2.56520697556625,1.6069084067996628
-2.564986364925831,1.6116123004237832
