n_harmonics,base_freq,magnitudes,instruments
10,1.6573908284348224,"[ 0.85200327 -0.89097138 -2.45977215  0.05209486 -0.02365244 -0.59172836
 -0.97684123 -0.34520132 -1.3898661   0.68729749]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.989022371053461,-0.16195559700880985
-2.9868447982740642,-0.2457285803543947
-2.9863434420331467,-0.2871333517093072
-2.984894730859966,-0.27642375865862423
-2.9834999845910164,-0.30517212825034323
-2.9755400572349346,-0.5263410525279852
-2.9681064008318128,-0.783696562828912
-2.9644093342322293,-0.9106038240946066
-2.9616835642855888,-0.9738092922018401
-2.960484097467199,-0.9832039537927647
-2.9520646951232843,-1.2104577059766393
-2.951303687154304,-1.2371838306648997
-2.946507896100528,-1.3244268638950205
-2.939798859245572,-1.560270878106439
-2.9387917400633663,-1.5728227216302013
-2.9384365493064823,-1.5708457801386089
-2.9358827297281094,-1.6387328597546709
-2.933188943952102,-1.6884666924642693
-2.931296488517808,-1.6932818625146135
-2.91951779498603,-2.002356057995333
-2.8983390578038737,-2.270571821210902
-2.8895314978724427,-2.444100096393023
-2.8888084656315547,-2.4269036277814435
-2.880444155854442,-2.4695463696347018
-2.866182552728458,-2.524882908632506
-2.8658948784882883,-2.5204482351767075
-2.863912239912734,-2.5264875360294345
-2.8624212538482032,-2.574971295957239
-2.85972407713723,-2.534284582699237
-2.8557553776143703,-2.517885568453923
-2.8508342079580107,-2.5167715344365065
-2.846745632415513,-2.4395488001574654
-2.8335393207113935,-2.310467510044842
-2.8125314381543918,-2.0620419582362106
-2.807957644521334,-2.013200287051743
-2.7906901246703897,-1.6042531857296227
-2.7883870038926757,-1.5388633440358854
-2.769289617679899,-0.9809648863928924
-2.766887520384395,-0.9176422422463428
-2.7666723798366997,-0.9337641741478219
-2.7567380203682994,-0.6117997519265549
-2.7545176300342216,-0.5546798041715247
-2.7513951748583754,-0.48106265363368655
-2.7375468276785058,-0.023466451264252564
-2.7319020733870625,0.1908038491239682
-2.7299893715114223,0.28888832756673194
-2.72823906101548,0.314205118770165
-2.7209908510113436,0.5871545058472109
-2.717735468849029,0.7359370782129362
-2.7169947087346458,0.7720255466766682
-2.6847322645661342,1.927783124147926
-2.6822866931515907,2.019700530102512
-2.680064371113114,2.0806458435381017
-2.6777307938473043,2.186962518701162
-2.6768384513711547,2.1764882091141717
-2.6735796743701226,2.3928077203025664
-2.6730041688873114,2.355857764081915
-2.655996529291583,2.940579566720972
-2.651004619383982,3.127476417251272
-2.643752647465061,3.37840030702269
-2.6325695747547413,3.7029480027228456
-2.6314141619857954,3.700910998878402
-2.6274377385966963,3.8513077115269807
-2.6160319589470844,4.159759517678498
-2.6073699199525784,4.358102209276055
-2.6038362053496202,4.411320024571472
-2.5944084566624417,4.5964377570388235
-2.5943180101168926,4.646864515032362
-2.592512029161977,4.648321195035231
-2.589741045681559,4.704743198515478
-2.586830125178817,4.763993925928877
-2.584276053898237,4.80710048620078
-2.5716559197852114,4.959665412296296
-2.56679601816269,4.981228558916437
-2.5477483338082187,5.093586668815087
-2.5476540481961107,5.146624964466269
-2.540919813244524,5.084442154268972
-2.5284918008025303,5.032990898134098
-2.5228714348304377,4.99696655229569
-2.5174115984189775,4.937591217890134
-2.5104885669579753,4.855020709386191
-2.50636345277579,4.768491739212479
-2.50182199105448,4.738414765981619
-2.501216853698381,4.711053069219728
-2.4978460676065533,4.643556423450388
-2.486710106466492,4.450968248741433
-2.4804200860980217,4.2369100898242085
-2.4765197453499455,4.173755344462781
-2.46916665776863,3.9705508218635135
-2.46118979666712,3.7244555289894206
-2.4572466063026734,3.531447769272361
-2.4528153610701002,3.4110300293094795
-2.4489484143075737,3.303713973072591
-2.4432070141634217,3.065006116818785
-2.43530444084879,2.766447619238786
-2.4326599927250188,2.6600814443771053
-2.432214080257268,2.6579519031420804
-2.431177841782074,2.6165693453898196
-2.423460084270764,2.2940030801439932
-2.4233589615158526,2.313484015829619
-2.405370575692884,1.5645620147910062
-2.403222314009687,1.467699050496354
-2.4010805778641084,1.397803929805691
-2.38468510260616,0.7773827369025249
-2.3791558284259082,0.5182018369171231
-2.3732475649597706,0.2718913335035823
-2.372269056443794,0.23703726856597296
-2.363326862006345,-0.11295163908719158
-2.362067422951469,-0.12637123511863568
-2.3620240816776494,-0.14545423269918098
-2.358205756597219,-0.27015595710395895
-2.354051616624799,-0.4442893332138412
-2.3539760110377568,-0.439395745857839
-2.337080401473351,-0.9523466374090367
-2.3349110426632986,-1.0238723084813226
-2.3257603484942804,-1.2678245930573167
-2.323014843024418,-1.3322091819689408
-2.3208983379724706,-1.4058921592019757
-2.3208772829510105,-1.454742967654577
-2.302574600427251,-1.750980734277873
-2.302121952946979,-1.752248813296478
-2.298539236670158,-1.7988943547067473
-2.280747348098086,-1.961964487157715
-2.277209667777065,-1.9983332705135803
-2.2603248802498026,-1.9825394724905392
-2.2588327193846345,-2.0067260365613833
-2.2562589022478625,-1.984173530995126
-2.2543542489420885,-1.9710391762433461
-2.253266773909187,-1.9183851151879643
-2.252545271290816,-1.9494385792630335
-2.2471906674903988,-1.8873096782429852
-2.2471183519048,-1.9382129105127923
-2.245844019102156,-1.9017188010828103
-2.2391671168861738,-1.7602677951341503
-2.2233844201535247,-1.5907344635445708
-2.2056786259429413,-1.1926017833903537
-2.1865875350335733,-0.7336596059637097
-2.1856423973077908,-0.7308514610331057
-2.1840985569515845,-0.6929321597778194
-2.178586092953772,-0.5203588631790396
-2.1707315196777754,-0.3327078930837829
