n_harmonics,base_freq,magnitudes,instruments
8,2.616347946524345,"[-1.79814961  0.78291951 -1.0982561  -0.17582194 -1.80917519  0.10705993
 -0.25198385 -0.26646923]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9953027166598942,-1.1367443990075214
-2.987116212693846,-1.0186987110229333
-2.9796800533783703,-0.9333005808430669
-2.9794541528624983,-0.9418921180097451
-2.976996936576991,-0.9119253181841828
-2.9691703966034653,-0.7975777306472055
-2.9622201852871237,-0.6953589677608931
-2.9546413199185366,-0.5541547526924171
-2.949869576746874,-0.4694119993991218
-2.948737952755582,-0.48028805816238584
-2.945469696777746,-0.42130991754102964
-2.9404359311418484,-0.3055871506420644
-2.9390214671867203,-0.284443266292813
-2.9209611190326887,0.11315795949992585
-2.9196582939980464,0.11393313924303983
-2.914132399234435,0.25803850045778726
-2.904277040770225,0.5322742156243833
-2.90244167463876,0.5523137524028314
-2.9018308331839515,0.579636727900832
-2.896764560462649,0.7240081259945546
-2.8926407436030024,0.8420827038132117
-2.886670721795374,0.9931342492356745
-2.881643078221604,1.1732854392671666
-2.879919649633801,1.2001489343101568
-2.8748322261875474,1.3372467371341499
-2.874182119303435,1.3623131060245
-2.869778040474102,1.4782652038528348
-2.864406416410877,1.6500011943584185
-2.8641581179330426,1.649201821378482
-2.860462020664948,1.7681431458354915
-2.8544938184854165,1.9435151774770236
-2.841569017770117,2.28708430823798
-2.836529665259981,2.4120000300930555
-2.833492907880349,2.436569400878129
-2.8140123072546026,2.8354379118548
-2.7958331950370696,2.9974906739534695
-2.791243959935665,3.030958955215529
-2.7666317864879977,2.88714717350582
-2.760912848361294,2.795072531934369
-2.760524827762729,2.7849258041253835
-2.7549872870970082,2.6676904013159826
-2.748929311282407,2.5007018552415707
-2.7468020362006293,2.473150099707177
-2.7412119812702054,2.3105966463055285
-2.732844252533604,2.018992223756059
-2.7324521889178826,1.9821511430458119
-2.7319460345960813,1.9682740847315467
-2.73093133889253,1.924094243289228
-2.7276676863317846,1.8189368492102915
-2.7273809315103374,1.7924852187352451
-2.7266406702502213,1.774259287577383
-2.724509581981632,1.6554829040137073
-2.7237394649053708,1.6612726106398905
-2.708571971125984,0.9698289030134644
-2.702971357504782,0.676412575182639
-2.6965231171476876,0.3925290037122278
-2.6927726736253215,0.19636842211711722
-2.6900632435377676,0.04481339997261287
-2.6871056188067195,-0.0780143508158701
-2.6826340496923438,-0.3301671954371325
-2.6745323524791362,-0.7619250659922386
-2.6705785190414884,-0.9435227526225267
-2.6613685907121862,-1.3771943041529078
-2.6588123159553185,-1.4894548835998258
-2.658794673079763,-1.524635738053504
-2.653412982950142,-1.7457174601170506
-2.6472442693623495,-2.009074592785442
-2.6409660076023744,-2.240917204366208
-2.640689517382566,-2.238918367160623
-2.6381653371102054,-2.3449720448918696
-2.631729614338445,-2.5388788287366584
-2.6258445564353377,-2.7107091456067107
-2.6183132343505484,-2.862343714735539
-2.6178764141450097,-2.8672835552332585
-2.607371308312028,-2.9865142319136466
-2.6061539419552844,-3.0240027210648526
-2.6041767304992165,-3.0014348273949993
-2.60407327366683,-3.019294446374548
-2.600737153002747,-3.0414497754035175
-2.598809141549707,-3.005625876306656
-2.5934866343049485,-3.007049728569777
-2.5869148805562907,-2.937070787745697
-2.5865969803359903,-2.94282733893482
-2.5845830010666875,-2.897721490232524
-2.5831237248422974,-2.8870034978978985
-2.5790413961049916,-2.786162105492011
-2.5747407154214867,-2.707055790985531
-2.5672123212551705,-2.4898037488481943
-2.5660672083256926,-2.4526804028854348
-2.564290973966525,-2.3830898635346394
-2.5514202204143386,-1.8827463891667928
-2.5508509211948525,-1.8304045046823292
-2.517552522669983,-0.002136559333483835
-2.517389104670604,0.006319345779171771
-2.512851383305553,0.29108012033387975
-2.5117385170754982,0.3421033299994983
-2.5059773290894896,0.7000555686452357
-2.503026272128726,0.8959990912792004
-2.498785026276987,1.1736722168665525
-2.4893270708667607,1.748027911518415
-2.482792377536743,2.100518089801933
-2.481780024949524,2.160921194426302
-2.4797279382212887,2.263768108319679
-2.475586274896356,2.498137915433956
-2.4729006073554007,2.630907306005993
-2.4644357663249394,3.01723402145905
-2.4476585127338613,3.658448055445447
-2.4238222047109117,4.065933390873051
-2.423617875902168,4.044374107248732
-2.4230376676390293,4.058420134897663
-2.413557729356503,4.037967743167723
-2.404015722235676,3.899555510999137
-2.3966916124120408,3.748517615685753
-2.3900987408982437,3.5196188471678886
-2.3862845647560667,3.3904114868639135
-2.3731460101647985,2.8473665840420765
-2.367502995378681,2.554679645952369
-2.3609434627496535,2.1760474297062893
-2.3585424894911657,2.0136950007477283
-2.3503653727690756,1.5151296976035917
-2.3159791004933883,-0.7145615190505213
-2.3104797237546144,-1.097703375165271
-2.3072984147951683,-1.326037688514137
-2.30710659720683,-1.3311414333389668
-2.2973249739667767,-1.906068501257704
-2.293964012926917,-2.105244952675657
-2.2930908335375575,-2.1482937689821355
-2.2714831174461514,-3.159144865731712
-2.2617905630153237,-3.538528619565131
-2.2593755161680082,-3.5987695953121523
-2.2587015773230323,-3.6241467468731385
-2.252520504486764,-3.8053546747434877
-2.2510607725063485,-3.8029732587229343
-2.2478377817468678,-3.8980587128918107
-2.247743198416835,-3.8814216785009203
-2.2427872764932846,-3.982706085104158
-2.2401140010652654,-3.994128196033003
-2.238083120168451,-4.03257066128328
-2.2151265236954956,-4.0247472092037855
-2.2129453880454095,-3.981960404836061
-2.203089039147623,-3.8725032239601096
-2.1989616973491044,-3.781569038023207
-2.194988252744106,-3.7034753623536005
-2.192402679835448,-3.63982461970568
-2.1909039295224817,-3.5981598428220987
-2.177044987271035,-3.2368835188879337
-2.170201053133251,-3.0034798782104524
-2.150318320208127,-2.416470047221004
-2.140152516679976,-2.097776585443219
-2.1387768988683193,-2.058178428862917
-2.129839645332427,-1.840618271432638
-2.128817604292677,-1.8042808249249889
-2.1170834211423957,-1.5391820598094794
-2.1124789277673397,-1.4157042040434131
-2.1024524348982467,-1.2587535049272653
-2.0822362054961507,-1.0521404869453959
-2.0748200330293978,-1.0556813570235228
