n_harmonics,base_freq,magnitudes,instruments
7,1.95700467982314,"[-0.54025489 -0.73625815 -0.2439402   0.24413793 -0.462091    0.31970155
  1.80636979]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.997903625787739,-2.3773204935731562
-2.994161050553354,-2.408196356354395
-2.9930173706446768,-2.3913709952999898
-2.987193995264563,-2.4562316141928435
-2.984703687014095,-2.4690057527305225
-2.9844731090688557,-2.4738396566565855
-2.9771448600335395,-2.509249248854957
-2.9743410668716166,-2.490800179462332
-2.9687896458302525,-2.5063774363452596
-2.967986510505023,-2.531872006545185
-2.9572125317184383,-2.5041830062559387
-2.9539383347002732,-2.4661162543074466
-2.9512092958552656,-2.4582324411175276
-2.9316755230288423,-2.2596081932422396
-2.929113925074001,-2.265116524043718
-2.9225802064451782,-2.148404698366648
-2.9186885577093893,-2.064105231023776
-2.916687601709558,-2.0551426125757213
-2.910335511134549,-1.9830661310534703
-2.9063920125161613,-1.8759960184173023
-2.905134245306673,-1.8743446688557213
-2.9029493967002544,-1.8432941867614785
-2.9018958508974944,-1.7975994423502508
-2.896946613362161,-1.6803790641016227
-2.8872502283550556,-1.5051882523103441
-2.8864088127800507,-1.535579821969759
-2.8823945535729507,-1.4118970553672006
-2.8791214981891096,-1.3399228407546733
-2.877597563908692,-1.2956212330593968
-2.8709474484683595,-1.1591551159612468
-2.868917106132868,-1.0781141674938326
-2.859322665800894,-0.864252628651334
-2.8585851502928916,-0.8736239495751619
-2.8549672061212528,-0.796663457410136
-2.8523160665933327,-0.7158383115158384
-2.8483139664201604,-0.6183672855356616
-2.8424286584768614,-0.46622880722464155
-2.840577863248655,-0.45036646257183294
-2.8395025943596943,-0.39372979908855577
-2.832145264598724,-0.22386950891384974
-2.829900055434778,-0.145003179260885
-2.8252449404610074,-0.06849836943082158
-2.821205653534852,0.0373025196507504
-2.816913013110147,0.14398263854217308
-2.803596161963501,0.4123726492795409
-2.802548311232739,0.451784169701954
-2.8008845144774552,0.46258928306407915
-2.800265152325939,0.4857328070552719
-2.797120424402193,0.5644492446808932
-2.7968499905658173,0.5631573400766243
-2.7914122084254407,0.6877236970929065
-2.7679523631666205,1.0503066489783095
-2.755456804155316,1.2201521458550506
-2.7549976980051643,1.2497924634460655
-2.7343060941107273,1.4098654645515991
-2.719809449752418,1.4758872505768108
-2.6923866508654806,1.4747765860823463
-2.6919551715603607,1.4890021371371993
-2.6910226608644745,1.4883611750509909
-2.6895620847300536,1.4482393506635725
-2.667017987520362,1.3513332324282823
-2.6608509826602935,1.3017145126613698
-2.656877799977898,1.260122060188117
-2.6499220022915693,1.1785627208067604
-2.6494015902861774,1.2031298269963537
-2.645958017876319,1.1533760316287507
-2.6398289772192,1.0739770538116904
-2.6379338900609337,1.0797259413847309
-2.6284990966385298,0.9337136070331324
-2.602150814234479,0.5924392852265606
-2.5825565793756273,0.3264445993018642
-2.5813490060065565,0.3649861945569356
-2.5705112517547093,0.21817370470527864
-2.5569535063955438,0.053233505397268115
-2.551954723867742,0.010598609231918611
-2.5516753957159075,0.0025079210453772534
-2.5512225440887057,-0.025666812040936654
-2.548873960862776,-0.021879395284601255
-2.5398365089954904,-0.0974165757003693
-2.5391014947813924,-0.12341094299312029
-2.5373176540974773,-0.1563448270642847
-2.534142241683349,-0.15612111506891332
-2.5320145022609957,-0.23607174110060725
-2.5306878725948803,-0.17208497973374692
-2.5295346764473714,-0.19413704733864257
-2.5272868161165922,-0.20528817788711798
-2.5261095375808154,-0.22923812851042452
-2.523190898597367,-0.2131862992619465
-2.50868558740388,-0.2988544319925411
-2.502101828133754,-0.3480173992334657
-2.4944071073600855,-0.391729290794401
-2.4920416962118157,-0.37526904918848814
-2.4782406828556347,-0.42892466165080845
-2.4765441626443714,-0.4476272433618189
-2.4740797189769905,-0.4292606099003108
-2.470932114000539,-0.4315355107566844
-2.459151012410379,-0.38148057277773395
-2.4469084022248104,-0.36326582016029224
-2.444235307359657,-0.35112031868505944
-2.443426423301683,-0.3395481300911309
-2.4419555490603315,-0.33611251842994716
-2.4376408863648664,-0.3395885635932506
-2.4350904929754673,-0.2888434800160117
-2.429232622010824,-0.2747450157896298
-2.4290484183342795,-0.25801969455360974
-2.3964528515768944,-0.012903899187137538
-2.392892131712589,-0.010522788667227079
-2.387326403040529,0.040979470735822025
-2.3683468239603154,0.2181595886789329
-2.3660254893353265,0.25300129398502724
-2.362494841735129,0.29473913867317586
-2.3498468264323646,0.4218975965808682
-2.348943756362524,0.44476698915385904
-2.3489029137357704,0.4274680317512184
-2.3448417806090327,0.4633095067765575
-2.3112226376210474,0.7840657902502238
-2.3097983336962775,0.819625567029675
-2.3054539822466538,0.8619266516369438
-2.28886658914791,0.994668129875777
-2.285236310365523,0.9850002228141282
-2.278141226402901,1.0714464902434113
-2.27529157508461,1.076685553545139
-2.2694273607134123,1.1368394288441281
-2.2623750433739067,1.191072795660548
-2.258091079250758,1.2122037915000863
-2.2519854708749616,1.2461822920923427
-2.2434198233591403,1.3181041963095306
-2.2423684116641445,1.3405130365842166
-2.2407316026088147,1.3000404068515288
-2.2399698520303297,1.3316083697610042
-2.2277650412142354,1.3890107437091626
-2.2228148477680962,1.4446179641808097
-2.2198009327691626,1.429778548116909
-2.217881864731438,1.4026763913892157
-2.213497319002442,1.4479659751648328
-2.2064892925402315,1.493276575614256
-2.2053805472782235,1.5087994004769638
-2.2037696273109875,1.5195771134866776
-2.2014468408452466,1.5395016126249845
-2.2009476775284478,1.5360982707887787
-2.195325322132985,1.542307645783294
-2.1928273339723354,1.5323071337088563
-2.1924300485137636,1.5454396250760094
-2.180582442180239,1.616462117599935
-2.1759040600538246,1.601285050743446
-2.175386803772942,1.6105901318746565
-2.174609440332492,1.6089294221566028
-2.164346499685734,1.623297625464379
-2.1575662939562,1.6667967647666377
-2.1475095907289936,1.6680219475998244
-2.1460349676919788,1.6757721853519092
-2.1302950304568555,1.7181429817732632
-2.1180628835444173,1.7227704024259727
-2.1154514028798292,1.6756386148414861
-2.1128235501605017,1.729428786224695
