n_harmonics,base_freq,magnitudes,instruments
7,4.425782325493545,"[ 0.23893412 -0.14861765 -0.75205529  0.2057643   1.37338765  0.83466837
 -1.91245625]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9994391873107196,2.2461990753514436
-2.9963463180106817,2.103041213487329
-2.994587786356516,2.0204792711085275
-2.9866802295602928,1.6177555355515165
-2.984712285762627,1.5093353942370593
-2.9819508391621126,1.3583544244095465
-2.9745261678162143,0.957167613779861
-2.9725258098031393,0.8428575247525504
-2.9694472321080454,0.6763687654400851
-2.969171430289377,0.6649798549158051
-2.9577022390891257,0.09703628320252639
-2.955374738958393,-0.011050731317637053
-2.94936933142588,-0.24709757355314607
-2.9492086575410914,-0.25541944000540445
-2.9471998609211427,-0.3234849677119775
-2.945885193961364,-0.36774874881957087
-2.940878274047618,-0.5092449996375505
-2.939753239512509,-0.5375561271412743
-2.938130023636404,-0.5702359923792452
-2.9286872364269705,-0.6897881880134299
-2.924107586516572,-0.6931869222709512
-2.915542545930655,-0.6158792122264196
-2.913233766337142,-0.5773401725952197
-2.909450499500295,-0.49095058649613266
-2.8900343930374346,0.275760062135981
-2.8728427398314365,1.2832998615525681
-2.872770865638599,1.2834468452337795
-2.8534670536616793,2.4939361542094836
-2.8476536361254023,2.8312308834595923
-2.8310547617967723,3.627306044514317
-2.8238353522774022,3.858259803029801
-2.8232976247163957,3.879216592878176
-2.8164026567163996,4.032507973944647
-2.8063859836305256,4.1338676778976255
-2.80357868292808,4.141441704261321
-2.7940001407566184,4.0564022748724025
-2.7828568072511333,3.787935013623899
-2.7810820020555784,3.740260324329313
-2.7677750274354,3.2281395295435797
-2.7640410616980264,3.0547361856672035
-2.757771329684208,2.754812146567606
-2.7575685866298185,2.7469418813344855
-2.7371173079437705,1.6782903571822008
-2.7246664533356366,1.0558456180954334
-2.7222322175448896,0.9313738162566183
-2.706525563508409,0.2787463507205527
-2.7008630474722883,0.08133693873265428
-2.692599211006337,-0.1706109145528982
-2.684384542234113,-0.3727561949632011
-2.6799982210674145,-0.4646062720795615
-2.6786194416135105,-0.48993285542696874
-2.663521169427373,-0.6931366906410996
-2.6594087140734057,-0.7372413133312091
-2.6491870546456306,-0.8029854208694522
-2.646873971727568,-0.8226915773125522
-2.640602377322401,-0.8473343045403109
-2.6310789323052153,-0.8826928194517127
-2.6292916974263423,-0.888517637516762
-2.6280566667808145,-0.8907702409494742
-2.62701209544647,-0.8975095362567859
-2.6231064813671177,-0.9098126961913817
-2.62149419419722,-0.9142834909164168
-2.620116261954025,-0.9222566820453827
-2.6035719359067344,-0.9888523828082637
-2.59723122441752,-1.0138630442494712
-2.5849334388523966,-1.0743069091904491
-2.581035989575285,-1.0954692492213907
-2.580804817790246,-1.0990846736970081
-2.558496330591754,-1.1869686504804018
-2.549730336518837,-1.1998150231285098
-2.54540376297102,-1.2098819664484373
-2.5334384621419948,-1.1884669857427628
-2.528450307954154,-1.169830452319608
-2.5071479287368423,-1.0266618596504147
-2.504332288621156,-0.9969290572544715
-2.50401094188274,-0.9939194109921293
-2.4814603240342463,-0.7795577084441151
-2.476611771944877,-0.7276386902682048
-2.4581143530993996,-0.5831908806794631
-2.454485622081128,-0.5632360521685564
-2.4537301585485873,-0.5554408199242351
-2.4257426913881193,-0.47617663559251067
-2.424554454400032,-0.47795529021177463
-2.4073048231894454,-0.4431671559729837
-2.4031595302267545,-0.4267779806141139
-2.391746903725398,-0.3717328539574154
-2.3854736851311804,-0.3055119731426823
-2.3824750360978806,-0.27620850312494943
-2.3725871200893867,-0.1301947211128085
-2.370088042630262,-0.08215453023423656
-2.3675599208564364,-0.027982567835612884
-2.358351176698764,0.19502306895405983
-2.3532922901539903,0.3370323863663659
-2.3376470942746304,0.86821675862548
-2.3367220054878324,0.9087007864050359
-2.3356537898801526,0.9515386621696179
-2.3102464983338473,1.9864556622613625
-2.308938829033033,2.03755236584933
-2.3061741428061735,2.1488249269799793
-2.2973305730858273,2.4609704138437323
-2.2908469324102034,2.655192393544339
-2.2871059133477494,2.7523491257238972
-2.266625566885119,2.976263166187207
-2.265490040695168,2.974250666903574
-2.265328157973835,2.968576924278389
-2.2609127690650483,2.9324877655883332
-2.2586795242816953,2.8993077533678493
-2.2526166033606465,2.7764163680241687
-2.24830197996633,2.6485796044015593
-2.246017678096723,2.5686868916030154
-2.2423475798346413,2.4267712733023523
-2.230074384168419,1.7947827656290718
-2.225712135364267,1.5206982400661575
-2.223469841037736,1.3727835442597613
-2.221744415856046,1.2517627252150696
-2.2207622586755202,1.1781594798545139
-2.2121017665721556,0.5290671074768726
-2.209764240332019,0.3420017963092005
-2.203712753005873,-0.15244398984554006
-2.183058584763501,-1.8703536383015207
-2.175526391665457,-2.4436892554520098
-2.173858974911578,-2.5674597057479343
