n_harmonics,base_freq,magnitudes,instruments
10,3.3633913281741794,"[ 0.81297962  1.10646959  1.20820883 -0.38841908 -0.52151794 -0.05625477
 -0.65568315  0.81573628 -0.14258243  1.24619513]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9985081756081735,2.0710150028885734
-2.987982419735646,2.4176471699647517
-2.9761528275407967,2.551561330264314
-2.970562164438442,2.5515964825944963
-2.958904318615672,2.393392317406178
-2.95625128512622,2.340151978181188
-2.9457453640469913,2.0830637706089696
-2.941332246864134,1.9437109311845069
-2.9315652588221495,1.6665979627854755
-2.923416073642983,1.4216752722144974
-2.9169524599212506,1.2313527204341224
-2.880245690514534,0.2536493869945926
-2.8800021398671856,0.2583594616829411
-2.867129227102572,-0.035256936937332894
-2.8634813000405623,-0.12722940598724267
-2.854000438551548,-0.3559045033861687
-2.843924121600162,-0.6176496363271633
-2.839833642535603,-0.7186430747105649
-2.8389941825479297,-0.7517084553672468
-2.838614191346343,-0.7493598954454987
-2.828191634194468,-1.014510307108633
-2.8265385946922903,-1.0737487768203964
-2.823034418481647,-1.1349141516512018
-2.8181240454984517,-1.2588524912384431
-2.8080281644170215,-1.4799589601871135
-2.8031671669718277,-1.5617848468846192
-2.7893044842814936,-1.761605095704012
-2.7752520083357073,-1.7886959123497095
-2.7722849710207456,-1.7765028374869065
-2.7586458383983175,-1.5842955675228176
-2.7534412100457457,-1.4617754231434124
-2.750534280392197,-1.387838140038813
-2.741135018481814,-1.078220136957066
-2.737182219002929,-0.9196725661068026
-2.7345124310454834,-0.8261514149877496
-2.7319224208077326,-0.7121028845415788
-2.7295952295978703,-0.6172577583873117
-2.701619069314164,0.6027989140548775
-2.6975272150045937,0.7748927436550508
-2.6968863583486717,0.7931332976755613
-2.6849681659379683,1.197630727874882
-2.6842009399202884,1.205809007274384
-2.6749513892332852,1.405241801835309
-2.672359947464189,1.4505018874315434
-2.6576227057001205,1.5282597444358532
-2.655441932120989,1.5173600795230624
-2.654128917598068,1.4935104398058687
-2.652709154616896,1.48772933792013
-2.643555710175563,1.3715886124164816
-2.629532803344543,1.035128970933111
-2.6271526742218927,0.9366661056350213
-2.6248259524579387,0.8853324446080075
-2.621533632466926,0.7702409758264128
