n_harmonics,base_freq,magnitudes,instruments
8,3.662657936734363,"[ 0.02863733 -0.20426428 -0.88826865  0.48087692 -0.70512276 -0.07892452
  0.63327257  0.81231015]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999231953377092,1.794240515392915
-2.9950618361247727,1.7514723980899196
-2.990902686830809,1.8067849077868467
-2.9900303670177903,1.8042212972082399
-2.9716293336991813,1.9103713417384969
-2.969684056619375,1.9121821866164657
-2.9523834582649315,1.9569998823103736
-2.9390229696368104,1.9400987486651455
-2.936326853844247,1.8800521046315533
-2.926469894377396,1.6961796906420328
-2.915804146363458,1.3990324966243832
-2.910801945583774,1.2344337614305168
-2.9076292179101237,1.0681642665902518
-2.901566810652571,0.8253911391831402
-2.899906842200461,0.7032066346692933
-2.897761037225565,0.6294398603189043
-2.8923241244822298,0.31925067308268457
-2.8882766423876065,0.08550809186416039
-2.885874661577904,-0.039158469074545545
-2.872012061709564,-0.9188879206385324
-2.870953446856514,-0.9804360965032851
-2.858586677165606,-1.7774355147423768
-2.8489388512908764,-2.416929756994817
-2.847892807508061,-2.4429377201491
-2.8429063717777088,-2.7284678386511443
-2.8416403484302135,-2.769404476809861
-2.840479855960826,-2.848472721652443
-2.8272189039964957,-3.473892971157132
-2.8270441598168543,-3.4954797565830367
-2.8264383229306143,-3.5017708627743356
-2.8240164260715623,-3.568000732920385
-2.8098651890263078,-3.9059795505458084
-2.8032335054563067,-3.961813917787906
-2.80017170636094,-3.926356139420279
-2.7987132161905515,-3.930534045006762
-2.7955772166647224,-3.8973000886779534
-2.792864836507121,-3.8466404372247767
-2.790750933934274,-3.8340452930286855
-2.784513835790134,-3.6991642413374763
-2.7809315471104465,-3.6102498475323137
-2.7682686639661824,-3.069053865545053
-2.768012399931242,-3.047424480147462
-2.766425307051346,-2.945792096196902
-2.7659217847765145,-2.8914408962521336
-2.765687043261487,-2.8608581236198956
-2.7639750880940133,-2.8087645626711284
-2.763174341083518,-2.797170190685306
-2.7582208740982823,-2.5370660802620124
-2.7549830583378547,-2.316277491804803
-2.7351653427894744,-1.035532141988312
-2.7301426682093948,-0.7069656975927794
-2.727736488849334,-0.5263260996075378
-2.7195112823086074,0.0010400430797376826
-2.717063225235374,0.10915517777362072
-2.715257905375058,0.2298038157827471
-2.6965970509575055,1.1566036942260505
-2.693398183491101,1.2852767460062984
-2.692926232309178,1.3395055619818568
-2.691638136888656,1.2933446933390513
-2.6891612816520625,1.440384553140262
-2.684420842202921,1.5368320451652404
-2.674641633406286,1.7676043474124787
-2.6670237637552017,1.828975000051856
-2.6468099713236817,1.7352121745334064
-2.64256321579285,1.645079316268039
-2.642554947557012,1.6518992813285962
-2.6413564554749156,1.6198426034894944
-2.6390099782426173,1.5485511987047176
-2.638271386288169,1.6145362285404916
-2.632775654336159,1.4514722846749117
-2.6222934468189303,1.1072175909394038
-2.6198762697523557,1.053905908640952
-2.619804135480625,1.0314249254144185
-2.610622005016128,0.7948762495161517
-2.6070164159279505,0.6654378422130628
-2.6059821384562767,0.6318298000697977
-2.597050761041629,0.3777106829012129
-2.5892022719946284,0.12715524734748934
-2.583253745885113,0.007024588708443965
-2.5816141916469197,-0.02797506366233526
-2.571588682584574,-0.2207586576268719
-2.5691887278435424,-0.25736124788904696
-2.569031469032398,-0.23706538091217288
-2.561726277251518,-0.31727291502680305
-2.5578214221941664,-0.3784543055593551
-2.5562632153811684,-0.41312645343374926
-2.553628754732557,-0.44591893482587397
-2.5470905603410863,-0.4843751069921171
-2.5424188275093194,-0.5096026639942218
-2.5287525160233413,-0.48035128749657485
-2.5256638525387825,-0.450849076012774
-2.5204894461631744,-0.47477349910676464
-2.5196731082417387,-0.4874093425900686
-2.513385424951694,-0.49309493130687465
-2.512642571713688,-0.49776437081584024
-2.4989492348225335,-0.525435169757037
-2.491882546487429,-0.5149185710827249
-2.4847647444330585,-0.6085430681482656
-2.4791196289452264,-0.6038197671302549
-2.466369050898309,-0.7844395739858436
-2.4658804175983065,-0.7974589577965533
-2.4553870850742516,-0.9902825820733651
-2.45492161271836,-1.0079163408473772
-2.4534855122366075,-1.0434858696643594
-2.451783630888243,-1.0841885876883528
-2.4516609947417747,-1.0809352885807575
-2.4510363271611304,-1.0879345435407608
-2.437377880494014,-1.4161011215453896
-2.4327654157979595,-1.5310275884942095
-2.432194897439489,-1.515395879213489
-2.4314402881680186,-1.5617101184585336
-2.4277772848295878,-1.662636975366554
-2.42634416977302,-1.7331796334319929
-2.416547140988344,-1.9711334892401737
-2.413256681741119,-2.0364901080384366
-2.412938666133492,-2.0822416571252997
-2.4075461499777746,-2.1662438844726193
-2.405300478712798,-2.208795394730852
-2.3797599310610424,-2.66018894449213
-2.3739846168134573,-2.6728668802425313
-2.3699845575422716,-2.6780971171035204
-2.368742273246811,-2.674779047314131
-2.368189055234395,-2.6739479130730093
-2.3677554841120427,-2.729128533092349
-2.360428109214849,-2.7178891285161013
-2.351540136450678,-2.592614056063462
-2.3323340265210804,-2.3236483618532127
-2.325306183209361,-2.115179200440419
-2.3112203959437476,-1.6982598415891794
-2.2966860375118188,-1.2705785164075065
-2.2927340178009503,-1.1079180430208437
-2.2926150222868626,-1.1169287499174616
-2.283612612845708,-0.8046859999768721
-2.2799002111461117,-0.7044427040283869
-2.272180086031594,-0.4508795435612101
-2.271962574018221,-0.4226278955663904
-2.2563062885897978,0.0650757163837923
-2.255499580319535,0.08094259939710735
-2.243819965553657,0.4095936793277868
-2.2332751834279585,0.6600792769318192
-2.2215773071178777,0.882704016438945
-2.212562051175839,1.0836553487060288
-2.1969528964737983,1.3099993029528822
-2.196432562198285,1.3315161749896525
-2.1872810143161425,1.4450916415423003
-2.1869382323805366,1.4908898746967474
-2.182497559654545,1.5353402498913864
-2.1775747401102787,1.5592681650783473
-2.1767349439658608,1.5446340096172142
-2.176009988819823,1.5491728299914327
-2.1721375871554223,1.5983773463616353
-2.1596363725551764,1.6700873807646617
-2.152747007611606,1.69732886634024
-2.147614060075825,1.6668874226032628
-2.1439073723511313,1.6661511539723908
-2.131743594583299,1.6260109023791591
-2.131421884417847,1.5703095170105925
-2.1262644689327885,1.529396561499065
-2.1232655151834114,1.4729133816390731
-2.1129230019074345,1.2826307922553413
-2.101427459266664,0.9614070772497996
-2.100346555112367,0.9511917684152601
-2.09365258472928,0.7193718050947141
-2.0803401632321714,0.18444763114943294
-2.065055924140954,-0.47225358600258915
-2.0582041014607815,-0.799842944701778
-2.0519975465985985,-1.0487768266779016
-2.046200617700119,-1.355988025495861
-2.0423004324916816,-1.5143889281377616
-2.0421828645181836,-1.5256777913821804
-2.0398557976294907,-1.615240172427894
-2.0301790545847815,-1.9853892488540028
-2.011413861717637,-2.483394200568917
-2.0087239232796037,-2.566943411979371
-2.006543946652404,-2.5755529574189433
-1.993943628344065,-2.65070791572026
-1.978550628383993,-2.415909411886088
-1.971596820512674,-2.249717367747711
-1.9645283839478083,-2.00678729917937
-1.9562353030678974,-1.6270549732543833
-1.9525790668835432,-1.4520109884377317
-1.950711940752755,-1.356799531965742
-1.9500883315001487,-1.3213226163115954
-1.9493762139850448,-1.3029322823045038
-1.9444962601099534,-1.0513890267132042
-1.9405152454937435,-0.802574562254057
-1.9321778196269601,-0.3410312529073491
-1.9300817741973189,-0.1962547664691654
-1.9265680410331947,-0.012022737540894059
-1.9238667453335874,0.1755847033492446
-1.9164866431648622,0.5655114388002727
-1.9035269214967447,1.1729815113254336
-1.9035229021546203,1.19820284920328
-1.9003002552260748,1.3287253756505164
-1.8814349312414274,1.7688624612494734
-1.8770291045140253,1.828309080320124
-1.8760777563268285,1.8440942315477504
-1.862810315008402,1.6988424789261494
-1.8534685157167425,1.4417519799074476
-1.846628758193499,1.1447334871014523
-1.8398508925441888,0.77763240481453
-1.8279910465128195,-0.002501552351118798
-1.8193086600087802,-0.5952250252089991
-1.8140626609183248,-0.9860966025435743
-1.8041951203977415,-1.7003600958246055
-1.799074028971803,-2.152449004685526
-1.7983600226586438,-2.1735565838403574
-1.7950179785302294,-2.4012015782481
-1.7929014570542097,-2.6029721285214924
-1.7920353994220508,-2.6219575467339165
-1.7853533394041348,-3.0403601007735404
-1.7621837849990478,-4.021284474439469
-1.7581042862498566,-4.041764013228881
-1.7475815156294632,-4.143195998026437
-1.7325657624753856,-3.789930199056395
-1.7301871695211186,-3.7176627701259175
-1.7260401716209948,-3.530556186730541
