n_harmonics,base_freq,magnitudes,instruments
9,4.718589307019398,"[-0.64173067  0.42628709  0.53457658 -0.79905686  1.04755867 -0.25667883
 -0.71708363  0.8474572  -1.09975668]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9943606511822765,-1.3138536651506725
-2.9881931429270256,-1.1010333826329521
-2.970845735503323,-0.7625243549727464
-2.9589482098815987,-0.8006019259431477
-2.9514580787150693,-0.94439481702784
-2.9505916424973204,-0.9141208869423231
-2.949930620081145,-0.928749035849622
-2.9452483351682988,-1.039922949743396
-2.9422863676867927,-1.0493789882612699
-2.916280342499409,-1.0537306228566168
-2.9083933911103523,-0.8156592457089303
-2.9063770071775954,-0.6827314088152986
-2.9049671073110144,-0.6389349418082039
-2.903702596156573,-0.5661321182081925
-2.9023018294094483,-0.4843424773584749
-2.898143600567055,-0.2592540302633832
-2.881415646241603,0.8770658009413353
-2.8806605169025463,0.9412833314988125
-2.877860259750764,1.162625323713851
-2.8752794170666527,1.352077062390786
-2.85869427841909,2.4341908518450546
-2.855612542577064,2.6313649803988293
-2.8511333132664345,2.8476932947839244
-2.8488036622277577,2.9230233139440327
-2.848376778195626,3.0158850202004617
-2.8429045471827052,3.127775199713742
-2.830451343133906,3.2579483035634156
-2.8193550906705003,2.982419579941874
-2.817629648226128,2.93036518624111
-2.8132651270977425,2.768119088458671
-2.811820749492746,2.7348309480143733
-2.807351303666554,2.5062680485174162
-2.8032363917022907,2.299565292529128
-2.7978197734456867,2.056743322903647
-2.7881408145361863,1.517889630312826
-2.78493198689931,1.3926058292608507
-2.7830499724947773,1.3012494204764855
-2.768448755189521,0.9019860553724426
-2.7673563577338367,0.8598213755919546
-2.7581737867901426,0.8006633912664581
-2.7565487696203523,0.8458579633647549
-2.754443540997559,0.8158988987542003
-2.7454982602400846,0.8988943026189071
-2.7440097605748632,0.9077226252630575
-2.7392411910034866,1.0252972650436254
-2.7355340114767204,1.10731845674058
-2.7353233601005424,1.0751466417362006
-2.734512733422809,1.1443637765250305
-2.7310429838394716,1.1818844894356901
-2.727049311379674,1.24432289863188
-2.726566191604485,1.2470702016404096
-2.7215373209070117,1.352441516383339
-2.7122273956246006,1.3990559045661732
-2.6993328647558292,1.241865152098504
-2.6893812561386565,0.8110830078091069
-2.6867863747587166,0.6609917133338747
-2.6849524174896935,0.5938734832517242
-2.6812332233383405,0.29964191433980886
-2.6777353243041144,0.0737379722723317
-2.672339205949484,-0.33284831423707056
-2.6716427985932967,-0.371051126881737
-2.671091288854411,-0.4161091985411751
-2.665846061994165,-0.8818488683984155
-2.6651385739865567,-0.9612146077855367
-2.6631634706821297,-1.1740801287264062
-2.65904134468885,-1.4298073476453463
-2.649355952680744,-2.297659175497955
-2.6490057654851293,-2.328439811932677
-2.6439486717560508,-2.7138302008664605
-2.6409478541490063,-2.882838491832404
-2.6338904710976516,-3.273465152241988
-2.6329057240110703,-3.2650048953942736
-2.616061235880652,-3.408635344321846
-2.6100565638746414,-3.2423935690772794
-2.6087504588371546,-3.1316355071850333
-2.608360287973351,-3.0516626173659636
-2.597510910319323,-2.3108940443246224
-2.59232749982996,-1.7827077625025929
-2.5831730224599596,-0.828913942313427
-2.5806282413699155,-0.5495062569309097
-2.5592673741645413,1.9333254724672384
-2.5556401798412978,2.219676517702508
-2.553883973029123,2.380350255798883
-2.550205388423665,2.6428729547346137
-2.546678294438852,2.944204045758503
-2.5430173877592877,3.06399846219707
-2.532528893214283,3.322816635675018
-2.5212479663170337,3.088760860035888
-2.5167539950856517,2.798966752210878
-2.5159315771678328,2.7683664001098376
-2.5130948901580084,2.5961416678915294
-2.50418442693545,1.8376690720513953
-2.5028130524257755,1.7057750906683136
-2.502641611203594,1.6724371088397199
-2.5020106828521875,1.5629436759433162
-2.491492890655228,0.4920205859994923
-2.4797376402434734,-0.8309292675577341
-2.4693286324781374,-1.7901629310645182
-2.4667504424461733,-1.9479175575960075
-2.4651608884886627,-2.091381620215507
-2.462325957893633,-2.294508222080442
-2.4621930932934952,-2.3034234529725803
-2.4396214659834565,-2.878851258739138
-2.4334522542597377,-2.6980896380245087
-2.4254007320809876,-2.3022667576179687
-2.4248342959252236,-2.277281386617922
-2.421361478297259,-2.035452226151132
-2.41301707987123,-1.3541690588464603
-2.4120300455556105,-1.3064165919251827
-2.411488842711014,-1.2689682571789695
-2.4094398189019555,-1.0822186692860223
-2.4009789206160175,-0.33288229203411396
-2.4007103317290444,-0.2434895314431466
-2.3946557522622216,0.31217596546376514
-2.383158174467103,1.4252998953770126
-2.37825749438455,1.7993072019894758
-2.352750793136089,3.3195816188706315
-2.34664088386575,3.511229142495351
-2.342886765263998,3.5322189460922684
-2.3423250725929843,3.5325017585583516
-2.3393717392702604,3.5925304807243927
-2.3381279825874453,3.6156728737401975
-2.337504660933558,3.6168953954847614
-2.333556586299115,3.5823052327194995
-2.327953026029298,3.5046226663106728
-2.3230596138301096,3.5160427646208143
-2.3209738360927648,3.4623824926473774
-2.3207373302175975,3.454719958907173
-2.293959064968937,2.7413338056792567
-2.287928617596328,2.538414439168099
-2.2803376534932993,2.3466899806896375
-2.2786416335787893,2.2592199151095773
