n_harmonics,base_freq,magnitudes,instruments
7,2.513378686378571,"[-0.60563811 -0.42650067  1.98408264  1.90380769 -0.92110166 -0.35005975
 -1.2248077 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9997592593214732,-1.0578476649295707
-2.993401487429473,-1.1651599326183815
-2.9854906872378515,-1.2834808070990127
-2.9502726989802888,-1.5880090876923743
-2.9485448105419607,-1.5948378187485395
-2.939153101981726,-1.6135772580283414
-2.9350684570585015,-1.6122416532438786
-2.9326246455545713,-1.6105479599892891
-2.932406570173682,-1.6112625973582095
-2.9314250795028283,-1.6073799383230156
-2.9087239816631154,-1.5177547652492158
-2.8978391402149057,-1.4354784418443753
-2.89655316135053,-1.425564879099484
-2.8948312639879235,-1.411494511411222
-2.8925983608988934,-1.3907557937764792
-2.8914857947491144,-1.3823627169145463
-2.8864284805936506,-1.3300780436623632
-2.874996679772385,-1.208499234625892
-2.863038278448232,-1.0687005819639006
-2.860209663887228,-1.0326884424165297
-2.8488903075876433,-0.8905153723738258
-2.848180225832029,-0.8825332336765532
-2.8450579243678074,-0.8419863585566453
-2.843830309386839,-0.8221231403521795
-2.8402591075534716,-0.7775835968010746
-2.8362884240768205,-0.7248269238216979
-2.8361950761454278,-0.7238212965084888
-2.8350151248271658,-0.7081324080646226
-2.830591401828304,-0.6482623792072281
-2.828649930845112,-0.6264197302862015
-2.811567405591106,-0.4028407266252371
-2.801753888372618,-0.278536552388542
-2.797693889698298,-0.22822582576533798
-2.785777725276084,-0.08202975063130899
-2.782955652573766,-0.048293723931182884
-2.7699121294662623,0.1037641555176153
-2.768084864402234,0.1270687263997055
-2.7642540547848515,0.16854223364971704
-2.7566019906898083,0.2563698341138372
-2.753825065340036,0.28590296871651477
-2.736893504467098,0.46804229551225346
-2.7350863728082095,0.4874516652764529
-2.7347489829309253,0.49259860596472743
-2.7332497208425295,0.5072751243619426
-2.718949270242213,0.6570065711426755
-2.703942976863047,0.8139708804823359
-2.6989940377263664,0.8656502210698221
-2.689970896452789,0.9604514897619285
-2.678036242641028,1.0813660195552814
-2.6778009256499304,1.0820901604375914
-2.6629194602132213,1.2312221585432728
-2.6585507228317216,1.2745472557494237
-2.6555539351612163,1.300519267600359
-2.6503897153382168,1.3511475878230255
-2.6443366970971875,1.4055768053796844
-2.643070791304436,1.4201700681839997
-2.6421091238082823,1.4276414561175703
-2.6361578469200007,1.4777253815491327
-2.63472312525061,1.4899036592493287
-2.6236791206341756,1.5770599380675467
-2.6099267569749847,1.6682172347574984
-2.6087916731384597,1.6753903727318684
-2.587985065173914,1.760437402047079
-2.5792649489491333,1.7718949814138303
-2.57757057358093,1.7714397247706335
-2.56752937979988,1.7644752760344764
-2.5611861326630296,1.7502966547480512
-2.5604959968648666,1.7460004217981069
-2.551431821613615,1.70549423931218
-2.544837949050239,1.6672060301756517
-2.5404419676997967,1.6320713091403871
-2.539781849748395,1.6289658994407776
-2.5245175651322977,1.474667574395297
-2.5226382028687238,1.4538225467001695
-2.5198671525059506,1.4182355802284154
-2.5195367717997,1.413361535037821
-2.5123834206428217,1.3133197727935755
-2.5017116853992905,1.1449393880064491
-2.500232973519223,1.1214344190007157
-2.4915549973977154,0.9640885501052525
-2.4890676324330805,0.9161600024309913
-2.4836278704572905,0.8103526953426634
-2.4788671356400767,0.7122197090922745
-2.47664563291627,0.6674559916220172
-2.4750073092196585,0.6321622813699637
-2.4699813174027856,0.5254513891670813
-2.468967509956227,0.503003321705485
-2.4613552100282012,0.33528220710646056
-2.4517902367947926,0.12074120118948978
-2.4463897622352797,-0.0024920676959300616
-2.4461138366566315,-0.009501498144391959
-2.441323115334945,-0.1171350783717434
-2.4375808972650805,-0.20094873764616822
-2.4298566098687004,-0.3733723309504765
-2.4231305802435514,-0.5198567192885108
-2.421615006164859,-0.5520284216614011
-2.416127039568366,-0.6638160350636918
-2.4083962022899366,-0.8166202953426327
-2.3962065061623656,-1.0306919974163875
-2.3870628135180545,-1.1684307826479516
-2.378822436811652,-1.272047967776507
-2.373345282976989,-1.3298776487969588
-2.3715314529200002,-1.3471739715190727
-2.361843173971023,-1.4192684479851765
-2.356399648661381,-1.4468042967182306
-2.3542804591068043,-1.4534041857911384
-2.3449089370427565,-1.4708974903709877
-2.3424648891185975,-1.466087360129203
-2.3358306858531357,-1.4560020092308419
-2.3328458637258,-1.4427319844027098
-2.3177361673180696,-1.338822993397052
-2.31369029393724,-1.2980918181508356
-2.3076368557568707,-1.2282319018621488
-2.305676132800569,-1.2039774445948657
-2.2944575377233116,-1.0414279362839656
-2.2897307138207776,-0.9649219047433671
-2.275929542478634,-0.710183256392746
-2.2744905867287675,-0.6841184658274784
-2.254552006941659,-0.27836120349094945
-2.2541887334006985,-0.2717871037944732
-2.253118607915145,-0.24774374076871467
-2.2508174744022544,-0.19954780252502846
-2.240773118769366,0.006172860597391216
-2.238789251917064,0.04747145430492173
-2.2348740124026523,0.12235843725184195
-2.2330650415229023,0.1599687847863846
-2.220423235693813,0.38954106256339466
-2.210195226614779,0.5530001429316554
-2.2058278325237017,0.6153180999732039
-2.20398963693113,0.6395900467112718
-2.1999801897120124,0.6883518666473771
-2.1785652960840647,0.8550585072318867
-2.1783378272756186,0.858384892546043
-2.176330800199701,0.8655336584253883
-2.1662274446727547,0.8757259956311851
-2.1649031649930977,0.8705739202915732
-2.1456311829902717,0.7624427616428551
-2.127600586940842,0.5194876648749991
-2.127506368128268,0.5188786688107967
-2.123259894222754,0.442700476658431
-2.1185681884667957,0.35475385148148675
-2.117731792889491,0.3362623904282703
-2.113948763067932,0.2591050784791449
-2.1049769546232486,0.05473928776820031
-2.094154589275929,-0.2139013260306615
