n_harmonics,base_freq,magnitudes,instruments
7,2.239699913909846,"[ 0.44115536  0.09431929 -0.97915276  0.06611169  0.31666672  0.53458149
  2.1408717 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9952321670235387,-3.624913757208682
-2.988730343436842,-3.6599232826617665
-2.983051587391544,-3.6548787465978325
-2.978188457944456,-3.6448142015118847
-2.971517674146762,-3.6081710688231836
-2.9662067742246077,-3.563000330402862
-2.9654654634928863,-3.547112691322378
-2.9617319222646925,-3.5297497709376198
-2.9545951621093387,-3.415852894089762
-2.951875373983664,-3.3493951980582857
-2.9440542329718706,-3.189865489700991
-2.9268618711963468,-2.756412824903218
-2.923720664280963,-2.669041559640958
-2.92136179898731,-2.6094565732702266
-2.9188630934504824,-2.5546260676316437
-2.900984585084752,-1.9155861557294587
-2.8888524842047083,-1.4547804247064666
-2.869134733281133,-0.650579203630204
-2.86858192958835,-0.6116666474917861
-2.8663989475528173,-0.5499197275301106
-2.8662098810137957,-0.5194887721721855
-2.8655809983230913,-0.4978856489606248
-2.8599062736461356,-0.2730127535561295
-2.8506553007117024,0.13252267118335123
-2.8491078467472706,0.20325298742185455
-2.8469835244338118,0.2999418411314701
-2.8448992886330764,0.3713038057257355
-2.8362014090654055,0.7469431670780129
-2.834271926689622,0.8096927195821836
-2.8319777519994633,0.8968779604528947
-2.811100725194694,1.6926706484985476
-2.808928549143631,1.7444251629752967
-2.803489322509841,1.9411078729697038
-2.798151028626676,2.099940164750194
-2.7812950648456116,2.5460526230657514
-2.7759340271315605,2.6935707988141897
-2.7697963049268814,2.836098389539135
-2.7646247815305713,2.94228279927677
-2.750842856570902,3.1438009557263595
-2.7460746344221745,3.2018852472512056
-2.74180008657906,3.2518166698193594
-2.7359807390666067,3.2970417419201667
-2.735515745282593,3.3061330895486254
-2.7352173837370963,3.3006082942423727
-2.7310408402435673,3.343777286629893
-2.7125199015925263,3.3666136950931014
-2.7065024491880463,3.3493106061336606
-2.700887601212834,3.34163795117947
-2.7002996289967127,3.335483167821451
-2.662799645563304,2.931561837054524
-2.6540519457327623,2.7696676265430495
-2.6496911012803457,2.7091697107455484
-2.6392524932792627,2.566593124045747
-2.6299774064032193,2.370266577037818
-2.628755003110504,2.355411015660106
-2.6265266808486682,2.321801686894355
-2.626027609324725,2.2886214270951957
-2.6231954275550042,2.246403929802204
-2.616041921367064,2.1148269501688604
-2.6146897026182883,2.0897896329935164
-2.6057296472135856,1.904417158941734
-2.6020334573552306,1.817088330142508
-2.586245565394007,1.5528502819228516
-2.5842733575725028,1.510744116940506
-2.5812973762440405,1.4616936511394083
-2.570929010597026,1.2658610093859628
-2.570036867763969,1.2572347940756663
-2.56929166828012,1.2451060943685073
-2.566014088403901,1.1915677858138403
-2.559425579732001,1.0759567206894871
-2.5578403436508927,1.0579134742590441
-2.5573289190796062,1.001841899061753
-2.556214333998641,1.0152908391389395
-2.5414808955996406,0.7935598993343368
-2.5411638052199184,0.8073467078824306
-2.530250164344274,0.6492000941405979
-2.523070575879152,0.5449693226192609
-2.519282798160776,0.4907448464564017
-2.5156047920406457,0.4550343230732978
-2.515588278894956,0.4481896083913396
-2.5037716253351414,0.2842552958145554
-2.4914376204228468,0.19992409139806294
-2.474333615948021,0.03886043394181053
-2.473518108063149,0.0230842873428223
-2.472623286615849,0.014580303529782896
-2.458245347678067,-0.10558150391185116
-2.4534302798611565,-0.14837507879517284
-2.4444945423948177,-0.21391562791994928
-2.443689730869824,-0.2274865734236359
-2.4386169937339193,-0.26138627946439535
-2.437868425252807,-0.2638320298983647
-2.4354562865993294,-0.29078787442605813
-2.43425016982728,-0.2736780053435448
-2.4294151806971938,-0.3359053536496942
-2.4267903237208692,-0.34495743640579624
-2.42593481218275,-0.3534647815883145
-2.424320202501252,-0.370369896187516
-2.4161000622287805,-0.41699038984407233
-2.406128429623118,-0.5075442132822802
-2.3943435943105458,-0.5886872635466823
-2.3940785437706036,-0.5917603997695793
-2.3898289179644925,-0.6430787054248965
-2.3892195845282065,-0.6454480735816073
-2.383020805049671,-0.6987787180276658
-2.372997163784593,-0.7407891317970071
-2.360427345737051,-0.8652670248414561
-2.352854577906207,-0.9133232477015913
-2.34827428723667,-0.965474002333842
-2.344670572442787,-0.9875712104955437
-2.3409115338478603,-1.0146674271164187
-2.3378345842612873,-1.0492297226434995
-2.332578064371624,-1.092715891739889
-2.3286105588275556,-1.1088978225966493
-2.319033491338957,-1.171661625875286
-2.312759472821596,-1.223668557885663
-2.2995650423835157,-1.2690642121451867
-2.2896632137550013,-1.3215700381304978
-2.284838776160087,-1.332980529692797
-2.2600398379383515,-1.3842078808020202
-2.257427476069868,-1.354336611701486
-2.2338434741809357,-1.262582770971814
-2.2205640986100272,-1.2118030681084238
-2.214432474563326,-1.1383686194962828
-2.202762988145436,-1.0646928781751714
-2.168842217525368,-0.6257743159687053
-2.1687402649842884,-0.6054351497646536
-2.1684442571768416,-0.6314108954631018
-2.1613397731228297,-0.528696797207356
-2.1552090957382815,-0.41855175248612486
-2.1527240988775187,-0.37834446404283717
-2.144039380237639,-0.2432774659829283
-2.129064192628518,-0.008702954583229108
-2.1261829110630974,0.0421179089396034
-2.1252599813968676,0.07643647204989892
-2.1068140184471877,0.35660889797579104
-2.098027663548157,0.48594391098895445
-2.092055567307049,0.5523449188453711
-2.085780953310346,0.6525031971257093
-2.072563360929766,0.8139880156977424
-2.0715526281814505,0.8149666107531631
-2.070302701659575,0.8200447872468594
-2.0663406762489607,0.8856973469020544
-2.0585687638989123,0.945196388896513
-2.058464780123573,0.9332969447773807
-2.041029458693942,1.0478390680569847
-2.040199470613503,1.028666554455136
-2.040179074727439,1.0468280778905512
-2.0387061626735234,1.0757705175594725
-2.0381527753792428,1.0645998633738223
-2.0238153466690356,1.0800171725314978
-2.0191215326621847,1.0877374742615256
-1.9982813672919293,1.0131258855207332
-1.9976127085473856,1.0008352817917097
-1.9902806245967015,0.9677247463584918
-1.9894915413788212,0.9386132554978869
-1.9851687661463204,0.9086752403983099
-1.9837120390001015,0.8935342877148467
-1.9813622777216733,0.8998545280710173
