n_harmonics,base_freq,magnitudes,instruments
8,2.1632248314720783,"[ 1.47788987 -1.31024768  0.83249914  1.20314311  0.03366635 -1.78061526
  1.34116342 -0.49558299]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.988544185831535,3.3409604554827688
-2.978375032347185,2.7436386431006663
-2.971894708493768,2.3657931225562985
-2.9526011588883287,1.2407411503777495
-2.9509448612808233,1.07795931382464
-2.942981564789299,0.5623999892753158
-2.942165499081359,0.47535306642846026
-2.9393087581548087,0.3239587000939024
-2.938389126617054,0.2867950500191771
-2.933913842883919,-0.015905469019039224
-2.933649195148585,0.03527208930776038
-2.9318305494134718,-0.13108877883145106
-2.9302947675280775,-0.1708981993081879
-2.9302835053039593,-0.16330600600453318
-2.9299560659522763,-0.21454044038987183
-2.9272382603880325,-0.394446576496535
-2.911795553818656,-1.2911234963641713
-2.9110422219533545,-1.328870784948993
-2.902111764284384,-1.8709320018349698
-2.892570688149932,-2.2629036327711205
-2.889159181416959,-2.4779022912745745
-2.887416084505369,-2.614537520859329
-2.8796302310307387,-2.9456694299585835
-2.872011385478152,-3.197968679957831
-2.867770504777915,-3.3317063885690033
-2.862826441830178,-3.4573030847443462
-2.8516023655124436,-3.728427110469296
-2.845423085398748,-3.8450580678282704
-2.8396275120274597,-3.9347810815331385
-2.8265141883830496,-4.034229470301375
-2.8244967158970278,-4.052536990609392
-2.801665711338079,-3.8724811926713953
-2.789576332453814,-3.6678473141545553
-2.7832196477189655,-3.4891530471317034
-2.773289870943281,-3.3136161535164423
-2.752716002866343,-2.6353831833825763
-2.74418481181785,-2.4152280031958115
-2.7441154683120734,-2.285716457500149
-2.7329709769133967,-1.9189415616963978
-2.732896081327685,-1.8839657237805025
-2.7280246332285687,-1.6350462343138181
-2.7140862350466284,-1.1828588820149397
-2.7128838474171957,-1.1078890079429082
-2.7100623862988344,-1.0155067691575361
-2.7072008920846917,-0.9289158532944874
-2.6945140596899373,-0.44118833858334194
-2.678772986451343,0.010940454018264066
-2.673916516618981,0.23188825043297254
-2.656544688288375,0.6001055849154874
-2.6437557930476814,0.8265862787185365
-2.6404989391801004,0.9698421222253383
-2.6221476169627085,1.1501210342963708
-2.6205118848964926,1.1997788871326218
-2.614630477974184,1.205345279642823
-2.603700450450222,1.1964362104081914
-2.601749989989762,1.2627145053972988
-2.598905793666381,1.2772157191096605
-2.5728391791858884,1.1172116769124207
-2.568463040693618,1.0051652165450615
-2.566326011524488,1.021254437812239
-2.545672403837237,0.8029762333402553
-2.5411754888957825,0.7253899253810693
-2.536859419773121,0.6473199676614878
-2.5230041555638527,0.4282594378629011
-2.4983532340001258,0.07365508980043523
-2.4916576653687,-0.03450430003542536
-2.4815513478350004,-0.1755762090595575
-2.481198532390228,-0.1263056948226379
-2.4762793970867563,-0.2006746374160703
-2.4738636523561164,-0.27984981077116483
-2.4706085274425718,-0.370014107737211
-2.4621178051633104,-0.44015668452285966
-2.4618541941562113,-0.43388140720148505
-2.4598314295905475,-0.4422973247402984
-2.4586550408433254,-0.45444893183632284
-2.4526358369483443,-0.5368143125255672
-2.4462335506273227,-0.5393044847366133
-2.4272856806541188,-0.672856121648308
-2.4231559927688338,-0.6505308337275073
-2.419703776193027,-0.6590711645596776
-2.4158203424574203,-0.6161904903419116
-2.4137518820125257,-0.6611968024041373
-2.4110822880757254,-0.6601699782547963
-2.404544840887784,-0.6419675276526097
-2.4042800577342436,-0.6282611271575319
-2.3993353493882745,-0.667288739988575
-2.3977195904145967,-0.6549743016865275
-2.3750447167779813,-0.5259115274934586
-2.3667116965887702,-0.49066759402069876
