n_harmonics,base_freq,magnitudes,instruments
9,2.933221863186816,"[ 0.02227578 -1.38440906 -0.33988991 -1.98439871  0.62765673  0.81456955
 -0.05400117 -0.22858753 -1.5976729 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9951255341899614,-3.1239140523067292
-2.9838097469156404,-3.2378085202125146
-2.9826826232773684,-3.256795396596024
-2.973262919054395,-3.3391226512590624
-2.9723186601525464,-3.364785082231793
-2.9701774279669104,-3.357348602996658
-2.9610738427866172,-3.38985595036862
-2.950420003335078,-3.460203783914258
-2.950118627993377,-3.4711176117335727
-2.947341956006394,-3.4611606803145207
-2.936819366821464,-3.5307290180714914
-2.936199398843112,-3.563864096807049
-2.935177149679033,-3.5920429946875068
-2.9333247628454853,-3.5447349494540745
-2.922928282779484,-3.5916440682231943
-2.920492688788071,-3.639249576885378
-2.9181527751763108,-3.6071577845807425
-2.916549874779883,-3.6050777590061904
-2.9059381076852557,-3.6837246478360695
-2.9016368729239126,-3.6539756316199354
-2.896575933158995,-3.7024893111335695
-2.8819972925911355,-3.6421009036009453
-2.8741690680529786,-3.662715328185219
-2.8602585425981797,-3.445414945228827
-2.8601800893549463,-3.4570568417161742
-2.858608811964098,-3.4327920255238444
-2.8581167394494393,-3.4312310058946505
-2.850656062441239,-3.2404585682880493
-2.8465189436501186,-3.1589313571545867
-2.842986427092746,-3.065243078284066
-2.841323307744434,-3.016468826886403
-2.832246513784237,-2.6576676617906316
-2.8297218763259533,-2.6090747087814736
-2.8256761186001382,-2.4157603655466877
-2.8248132171366303,-2.34196063619972
-2.823750257155712,-2.305588534137851
-2.8200333940132944,-2.154126750228652
-2.817526969452321,-2.000085173623863
-2.8147567310805854,-1.8573642155778032
-2.8047308624234315,-1.3189129345517372
-2.80129759408485,-1.1051057638260138
-2.7992024831534135,-0.9977372503313696
-2.7980663636560954,-0.9163001708541626
-2.7971948582547226,-0.858300611300346
-2.7956308007300916,-0.7710735232113666
-2.7901259360501225,-0.40674431119607246
-2.7887574327102307,-0.3045757700409701
-2.783717636621474,0.022145601154164824
-2.7780663354714648,0.39141721191967377
-2.7726150808401346,0.7964586366215106
-2.7723480432510694,0.7750047494999369
-2.76981439857222,0.975575593670028
-2.7636948695897807,1.35217062833853
-2.763575905725479,1.360770016950386
-2.759695888960192,1.6432075750869628
-2.7543354685887147,1.9452346775196299
-2.753503655404004,2.0423502931444832
-2.743309839296396,2.6538663677634022
-2.7370193773350717,2.927361255194534
-2.733101535350346,3.133199602960364
-2.7278305979167135,3.329871706991028
-2.726654951416349,3.405365919898793
-2.718418218530669,3.7403852122152905
-2.7172207731587354,3.7430681870108105
-2.711856873148739,3.9014107901832014
-2.711240547783408,3.930187191021426
-2.7077473284643245,3.9496658165305143
-2.702092247308263,4.04439354933271
-2.6919511778108,4.121533511090988
-2.683681050561752,4.0502322325025695
-2.683160115221809,4.0247188053982885
-2.6801063527845725,4.006777500873214
-2.6755462870881908,3.896663841895958
-2.6704860574342613,3.811002858360347
-2.6654772020514312,3.6288326678620813
-2.6544649497110884,3.2993511384885603
-2.6536280783415886,3.2306868155139417
-2.6525153566124136,3.212994352248238
-2.6463500730921496,2.936706775614755
-2.640611483367559,2.670338333648364
-2.6353684937853927,2.449757404561536
-2.6306931728589857,2.2175462979784397
-2.6191103537365095,1.6578105543691741
-2.6145676624613055,1.4404831835419019
-2.614280887236183,1.4620545983122684
-2.613299200959808,1.3557284795080795
-2.6090209285330532,1.2080289194399476
-2.602638424079336,0.9274252515812804
-2.5985818815853583,0.7559526001349405
-2.5974914257270947,0.7538129108325781
