n_harmonics,base_freq,magnitudes,instruments
10,4.104860620032511,"[ 0.28390832  0.53299922 -0.55737145 -0.70129811  1.70000983 -0.44109018
  1.15304795 -0.41522718  1.38826511 -0.3717364 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999008647644109,-0.8869139440727628
-2.9949782928811217,-0.9515291228632237
-2.9919293340253006,-1.0540280679654446
-2.975112906762294,-1.5371450389035954
-2.9733035634826894,-1.5776569367297026
-2.950441569336551,-1.8663756377406768
-2.94796616531234,-1.8307161513156058
-2.94026178516664,-1.669651429634519
-2.935729712315469,-1.5652515817400245
-2.9258485616310184,-1.1460290665218302
-2.921022827988783,-0.8933646616093451
-2.917120485962079,-0.6735727868331869
-2.916326277404127,-0.6089689258789497
-2.904694152719105,0.040394503019650405
-2.8933055209565537,0.6547336586197754
-2.8923525410208804,0.7119951542879225
-2.8787399842160344,1.1567750045505127
-2.8755335029640463,1.2143581175074651
-2.873343352548564,1.264733800684934
-2.8720876553728436,1.2303316311949177
-2.864103605232223,1.2260273284524934
-2.855731642684134,1.0729722324835504
-2.852502677697646,0.9844307122913285
-2.8420322168243546,0.5361365475845193
-2.8352956753837475,0.1962867489847061
-2.833672854428615,0.09918302183129148
-2.8320761616571506,0.017166932060431905
-2.829945802002535,-0.07808302176208085
-2.829223740621062,-0.1381179506045689
-2.828099915569963,-0.19659186665400752
-2.8267762878838725,-0.2835811766110047
-2.818224103804173,-0.7393871709548319
-2.8174216499886433,-0.7705545269327326
-2.8115911516367067,-1.0291638748787197
-2.7881450318572125,-1.413243589412003
-2.7819618692699786,-1.2823187487039063
-2.7817785841149147,-1.2761980089365474
-2.7681862352401465,-0.6808783727315522
-2.75194505924153,0.5093744931374715
-2.7514916404644683,0.5469291245675086
-2.7388436452837626,1.6711861043088938
