n_harmonics,base_freq,magnitudes,instruments
9,3.321510797745086,"[ 0.56111109 -1.29824662 -0.12281773 -0.66659594 -0.67193585 -0.53589554
  0.66034135 -0.61781273 -0.27938485]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9932909950135285,2.963981377415219
-2.990058957658637,3.2008304008856214
-2.989453081158473,3.281599652434526
-2.9858478816848244,3.565329397395296
-2.9858207930229677,3.5206618545378303
-2.984596510466102,3.632591221565325
-2.976935568325538,4.1542584554414805
-2.974129362095901,4.291013772644702
-2.973759979022817,4.309224774226273
-2.9727794789551636,4.329328591272271
-2.9708281286816565,4.410231497966289
-2.9488131886757225,4.7507851329105195
-2.9362355091739687,4.404041569885141
-2.92250880196257,3.5396769120142015
-2.9152800130337453,2.9610489056151614
-2.912752302891664,2.7244073107897773
-2.9053379715037444,2.0257539786014616
-2.8971454310548053,1.1069011692802453
-2.8966815135725543,1.0843434121823081
-2.895786515500215,0.9726618948611275
-2.885784134419053,-0.09512502596741297
-2.8724492774660195,-1.4523593474045748
-2.86790705554992,-1.8832955322234683
-2.863332779185695,-2.321745205904678
-2.8602999543829757,-2.5856314527310182
-2.847544628118401,-3.4794269435324137
-2.8420501913949705,-3.7088478826474796
-2.834697339549469,-4.0916697165297915
-2.829401271603685,-4.180109651117948
-2.8233635936670405,-4.225317853024923
-2.8233294695958877,-4.225803849278801
-2.81093467534122,-4.119393557388684
-2.808234919028093,-4.050247257905332
-2.7990157235387625,-3.7345349041072415
-2.793464127882743,-3.4712338688017685
-2.781277089577629,-2.869857228599197
-2.7745291382695654,-2.4272585301904694
-2.7709468276008176,-2.1442450876935673
-2.770399096503621,-2.1763543206807663
-2.759387042986908,-1.4132133032506773
-2.7582673206956363,-1.3787678589454582
-2.7581936574848016,-1.3927351738971976
-2.752850933836369,-1.0404569855713766
-2.7524919021797043,-1.0445677469726122
-2.74896683392083,-0.8462894708289902
-2.7423788688288058,-0.47779920001157355
-2.7418491945171284,-0.5142908509993515
-2.7391821250161588,-0.3313959068730098
-2.731196429628695,-0.005485667345518135
-2.7192458554328622,0.38285900649946725
-2.7146775652965385,0.46743778474792125
-2.701736296383022,0.5248388891874763
-2.700745537923809,0.5312635331877176
-2.6997129909679733,0.5201062114125202
-2.690074934238228,0.4601262892595788
-2.6864858493547303,0.3431310751584856
-2.685798476727673,0.368862088855338
-2.684271420441333,0.3603778689066744
-2.6744816778433473,0.1671897277081394
-2.661367920655599,-0.19286839679367482
-2.6582726389876092,-0.24254978964066454
-2.654873132318535,-0.321037813713488
-2.6529241836619106,-0.3835010373206196
-2.6505798536930154,-0.4566819723586865
-2.650433073267629,-0.45225568302923536
-2.6503781866797693,-0.4187217662326005
-2.649974668239503,-0.498499704647061
-2.6466616930506164,-0.5132291458668867
-2.6437792288453235,-0.5429925738698894
-2.634429774193631,-0.7450333955693632
-2.6342454075255133,-0.7298185551880707
-2.632779113000124,-0.7367137806712536
-2.626445196377558,-0.855376674231904
-2.6162720687969054,-0.8840761429568706
-2.613021734258477,-0.8951191969459825
-2.605127066469197,-0.7633452386192506
-2.6042550029365072,-0.7747664913551463
-2.599349351969731,-0.6822898823494603
-2.5991266602275718,-0.702276417239446
-2.597167580615586,-0.6704247840168056
-2.5945827454063206,-0.6489208444466259
-2.5909692319830313,-0.5851644469755733
-2.562283298397692,0.26522455584019017
-2.5608508098314826,0.3138021415043202
-2.5571505549905416,0.4073637105924306
-2.5565929272301053,0.42146815596809173
-2.555138758587372,0.4594886225367885
-2.5499414014534416,0.6349229991601537
-2.549780030814334,0.6113017605933873
-2.5413981165033386,0.840413099986662
-2.537303391267949,0.9552583609563472
-2.5312872251931395,1.0895536813695046
-2.5279778552380474,1.1493196662084637
-2.526969348285003,1.1361123614843305
-2.4976202165131314,1.2166156133068107
-2.4874415504442644,1.0140679787568683
-2.487321285203956,1.0143092018908668
-2.481978512645533,0.9116564636202062
-2.4815185709610716,0.9701442712140633
-2.477370178777747,0.8480552897742462
-2.465448280308662,0.5034457173682635
-2.454696157232217,0.1949180090066798
-2.4526208706497403,0.1313262700066335
-2.431094919563936,-0.5996616898703281
-2.418142405725715,-0.945922866703943
-2.4167173020905945,-0.9828346783244688
-2.4118577827548675,-1.1073015880476187
-2.4097272739722513,-1.1326465921439612
-2.4045521670839545,-1.2569091730672088
-2.398433572503019,-1.3624975888183724
