n_harmonics,base_freq,magnitudes,instruments
7,4.15778769963432,"[-1.39880578 -0.08048084 -1.08203134 -1.48044483 -0.5834467   2.72962293
  0.84280867]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9965819875277644,2.8072336450907343
-2.993973408699651,2.8263302782609436
-2.989727394399636,2.852467289401353
-2.9775973445420405,2.9139784236852413
-2.9764657797083744,2.919554309937335
-2.9752302252558795,2.9249275637112326
-2.969803511632313,2.9511050276720177
-2.9635268774315,2.9808449253021765
-2.957731690796367,3.0134593896460298
-2.9533134233343583,3.038891005130855
-2.94728503216904,3.08033245840287
-2.9386852952424087,3.1430452375986446
-2.932394910147435,3.1913999022323005
-2.9270379521266285,3.2330620883045027
-2.9235555884292364,3.2599048252621614
-2.922705437506816,3.2659004986645885
-2.9111714265846675,3.3413985566580027
-2.9093727952258037,3.3496220828373406
-2.9008637352197946,3.3809528255214234
-2.9008020046678946,3.3810138916306918
-2.8959968151237754,3.3863384753949477
-2.8903178655932207,3.378806488700176
-2.8892664419646312,3.3767103915829417
-2.877560560132907,3.302091437888937
-2.8750452996764793,3.2754577591474283
-2.8698551967175803,3.208901027247301
-2.859083191050251,3.0140291786006097
-2.854250504211434,2.9028090779036835
-2.8534982274399345,2.883848721568775
-2.830978890171113,2.180455417654408
-2.8297554361816526,2.135259745256478
-2.824837406739662,1.949331629955645
-2.8113940733033727,1.4151671082202346
-2.808599786106502,1.3021099199721982
-2.796311010523734,0.8126764589818539
-2.7944057048056017,0.7407241266587421
-2.789316145145224,0.5512646686003095
-2.78558656585465,0.41949168691610705
-2.779800380684706,0.22657063992328771
-2.7774279305467875,0.1528471276883922
-2.7770654824973136,0.14196873101109636
-2.7765797948786513,0.12766498857955413
-2.771086109833007,-0.02867588675971231
-2.7682817753482465,-0.09947274094695485
-2.75784380366236,-0.3201958876812675
-2.750756930459195,-0.42424493911771116
-2.7504946305002704,-0.4272701375953592
-2.7449808202827004,-0.482481657515187
-2.7398541478586855,-0.5134092252499971
-2.7373398937704754,-0.5223423159286401
-2.727176829563521,-0.5123812063365096
-2.725542213573579,-0.5050912853720947
-2.7186746020846524,-0.45807981390970626
-2.712194122842442,-0.3943372679654939
-2.7062088536624276,-0.32086223620200627
-2.704351687462971,-0.29615710990604927
-2.6994845964434355,-0.22815608893341446
-2.6948129172550392,-0.15862787485245397
-2.686480425951312,-0.03395245916286479
-2.667793945552517,0.2155477832023124
-2.662828732682192,0.2636954734480279
-2.657726590579741,0.30455144009009194
-2.654817957876297,0.322552616944436
-2.6545003636458575,0.32348106265726
-2.6410115647278336,0.3555679424915206
-2.6139131110799614,0.177132646467718
-2.6125090690859643,0.16024130638216377
-2.6080700039756657,0.10401966053049873
-2.6054789651466015,0.07030653441324558
-2.6026918499686342,0.03284052208590407
-2.5903764148816735,-0.1411052782799483
-2.58524315114948,-0.21422243635506394
-2.5821756895141315,-0.25424561828036335
-2.578002234691424,-0.30913917253978174
-2.5779771265758216,-0.308385462998185
-2.57773268709835,-0.31183083439157744
-2.5743313427036107,-0.3522616002575782
-2.5675163243150347,-0.42497306812673935
-2.5652242902516287,-0.4463032598875674
-2.563271157403946,-0.463230267470048
-2.5301431404200843,-0.4992340439700469
-2.52951963941595,-0.49594400049810927
-2.523669878295713,-0.4524158884548303
-2.5191322293624747,-0.4110059501977408
-2.5167350877088195,-0.3866506859225189
-2.496446950595045,-0.12755371324390238
-2.4960941656443443,-0.12291757272643197
-2.4939909343308067,-0.0935154897803675
-2.4824609582749675,0.06340710185946397
-2.479266020259895,0.10380488361774767
-2.471041783001156,0.19679964235038547
-2.4676917980461157,0.22916616679564944
-2.457586856138632,0.3029918218711334
-2.4503970987371586,0.3305469251538245
-2.4424481118630497,0.33519203283718735
-2.4354981787818932,0.3156871837267689
-2.4251626091635474,0.2499524771611906
-2.4189930923772276,0.19379661735139936
-2.417111165055293,0.17305838027348083
-2.4076103757363185,0.06008077962905879
-2.4037408299798164,0.009910097958861493
-2.3950679482881325,-0.10795542285453599
-2.391166416571097,-0.16036111853694987
-2.387951258397704,-0.20197314041355963
