n_harmonics,base_freq,magnitudes,instruments
7,4.39181468921109,"[ 1.22865804 -1.40623007 -0.49060496 -0.47626586  0.76227506 -0.01001338
  0.35895635]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9950675343247894,3.6422497398204525
-2.9912880319094866,3.691877319495304
-2.9836316878057128,3.8233935464457716
-2.97183563943442,3.808867517531471
-2.9535992322761606,3.2700112676584094
-2.9522282200883065,3.1670853261234164
-2.9493638101230837,3.0051040944267857
-2.9428275250547284,2.6381708314876877
-2.933037127959306,1.9490080984884786
-2.9142106908072796,0.4053735748118395
-2.9106157684314473,0.1029501455165647
-2.9090352190995654,-0.06643270310056944
-2.902999432623177,-0.5646246941582116
-2.8983150644217486,-0.9294158775556277
-2.896795348085495,-1.0015306702703952
-2.891477132890212,-1.4489039183167225
-2.888277966670902,-1.6726924302043271
-2.8865731784594573,-1.8045412056354777
-2.8829624440874677,-1.964736839894525
-2.880870796658775,-2.1413716863938292
-2.867997970712286,-2.738685232213285
-2.8671215761479756,-2.8146919625508717
-2.8627382239467662,-2.9794323873309008
-2.858550530486652,-3.0973196658352373
-2.847444798397704,-3.231054075755811
-2.843204717415903,-3.263556748529053
-2.842238783194084,-3.2025789728143415
-2.8250609856531135,-2.884974380806729
-2.8235113759316715,-2.8416229318166524
-2.8117685241036057,-2.458197927344811
-2.8099511533296653,-2.4352052603081518
-2.808385638350968,-2.3440942441369037
-2.807675229736172,-2.3239000463193604
-2.8057915731007896,-2.265063049493048
-2.803668621435973,-2.1596471597824234
-2.8025924728027456,-2.155238242379418
-2.8007304637920987,-2.038000105603861
-2.8003277910366915,-2.018530045825411
-2.7963608110431255,-1.8984073473830576
-2.795429327163022,-1.869985968185466
-2.7949354811092886,-1.8285652173291544
-2.778341155034435,-1.1756062562510932
-2.7651659851884585,-0.8854233282331703
-2.7639547580739805,-0.8591370882854212
-2.759512957753657,-0.7757497347309025
-2.7548715907792163,-0.6893357739816947
-2.7411736661208312,-0.716440210393963
-2.7345312213293718,-0.8586584465117711
-2.725666549991126,-0.9744712098277872
-2.7228400531686585,-1.0933389387584833
-2.700146977037707,-1.8201747766563974
-2.692830618418709,-2.069149515319447
-2.684202218001188,-2.2791447109285192
-2.683839988003446,-2.341901019541465
-2.682566173748342,-2.3855333128969924
-2.67659095656846,-2.559335445052297
-2.675822540073873,-2.5007564788926
-2.6715104840953865,-2.6449642813295355
-2.670325442869448,-2.6707191764722453
-2.664009247212313,-2.785419067864307
-2.6479618462387084,-2.781199379047566
-2.645553297936523,-2.8128692097721664
-2.635859614975892,-2.696796824334623
-2.6293453795944624,-2.5838040245415494
-2.6270500453297934,-2.490327020019939
-2.625998658546898,-2.470975718980928
-2.625575449088829,-2.464278854656048
-2.606692743176591,-1.8274950268877448
-2.5939161574984326,-1.350336435027852
-2.5918271108059194,-1.2275703592760976
-2.584458454443141,-0.9572210536492938
-2.5779264553679515,-0.7628142290816617
-2.576210455524413,-0.6631555827875615
-2.573069754726426,-0.5584008819168862
-2.5709348626099695,-0.5093062408586524
-2.5679048967069207,-0.4947595330479813
-2.5673136484544115,-0.42292593089241576
-2.561118989262887,-0.3284090930315159
-2.5591896860835823,-0.2908632352586315
-2.5498520903434363,-0.16163352206473358
-2.5458609160176957,-0.12269901459423303
-2.5430195950204393,-0.07762047175051118
-2.5350711561298063,-0.1222368785869254
-2.529708159008656,-0.15675656786394637
-2.518483137206066,-0.37344981890153195
-2.5140408194823585,-0.42865953300995085
-2.5102487768850397,-0.5248917016512952
-2.50399266437889,-0.6389071767578797
-2.5023705187590535,-0.6963420908245521
-2.49431345936818,-0.8174318057020642
-2.489388983266953,-0.9519319936786116
-2.4608621993054145,-1.1894982835130672
-2.447953596738837,-1.0121359087461133
-2.4441762113725574,-0.9189597145492967
-2.443026455872413,-0.8959681944429648
-2.4404429414185183,-0.8129104496542047
-2.4291011131608586,-0.4312055112621334
-2.4171941317955192,0.18577032141811842
-2.4105652762961176,0.5236683736280121
-2.4104101790474726,0.5256757123807924
-2.3959910519442196,1.3728383930889272
-2.3947517457977785,1.4883592327199906
-2.3889197119335757,1.7940527801740247
-2.387244953592111,1.8911674189126695
-2.38043919574004,2.290989151578931
-2.3691068124661205,2.816217809179245
-2.347172976807596,3.463542523551692
-2.3244729173305294,3.169717198565545
-2.3167080867279495,2.8797809844685087
-2.314751555630724,2.69526034531182
-2.31132398190001,2.6533372742039667
-2.3111828600098208,2.6388468918115606
-2.3084251184798132,2.4721408575134065
-2.2916562161308645,1.3779864611702946
-2.2906907728190866,1.339413345940213
-2.2900113351785683,1.2673692291453094
-2.289006018749462,1.189134396514853
-2.2737972561215622,0.06910439094012921
-2.265998281889236,-0.5209678410991516
-2.259087220546153,-1.0303899667866274
-2.251016973926115,-1.5336789929814105
-2.2269695248829953,-2.8140703138469187
-2.2234147789730043,-2.9018489835951877
-2.21046022970578,-3.2031458079714383
-2.195152404652094,-3.17688401410073
-2.1692135277603275,-2.600184084878682
-2.163421480290336,-2.3705606081520045
-2.1521789745143494,-1.9032684048269426
-2.1518011953136265,-1.8250167367325227
-2.1468459190349245,-1.6368594192551364
-2.1441472616661974,-1.4798380706759777
-2.1317833953542826,-0.966212658523008
-2.1309236100730153,-0.8860481946218044
-2.1306469628563365,-0.8215993882109792
-2.1283744018066555,-0.7594467367155915
-2.1271232810267264,-0.7065341190620011
-2.1269729531993664,-0.7373919761009458
-2.1259470394082016,-0.6744114012102558
-2.1172649526137945,-0.28328480876391615
-2.1083919941685734,0.08483412033792677
-2.108119783828257,0.11048322377668265
-2.106348758513901,0.13300019711910607
-2.1010316359453824,0.37527744978481675
-2.1007898152771833,0.3887946738844258
-2.09782026132953,0.49455479464918556
-2.08695535665964,0.8797270478278744
-2.069555889223351,1.3443401798191295
-2.0651836413775655,1.4614035446704021
-2.0582246135771842,1.6276195594455243
-2.0309521598424487,1.989292412042049
-2.026719553143098,2.0837282910054453
-2.0242328787256882,2.1175738408532996
-2.0158470565314337,2.1269989830817027
-2.0134793489297835,2.100049114307581
-2.0108543391883553,2.1648896800768744
-2.007833103665357,2.1425687556679205
-2.004368746849073,2.1443559011323576
-1.9956610265469032,2.0567211482063734
-1.9943297772849866,2.082459518128636
-1.9932983558127053,2.054724163040226
-1.991713565135923,2.011229140473643
-1.991632050770069,2.0479858478725483
-1.9794059655918976,1.864190929597105
-1.976828088345525,1.8771814660752157
-1.9744936403736735,1.7859530258781036
-1.972714163850226,1.7464056535803287
-1.9706444970458241,1.7003133816512548
-1.9567332393843453,1.3448341586944998
-1.95477589222534,1.3269915354391866
-1.9525166262323717,1.2168855569134114
-1.9492784652185844,1.1542250346054548
-1.9283936860712942,0.47457332531301066
-1.9139268465582269,-0.01240586821927982
-1.9075738389290962,-0.20079205931837088
-1.8957743576878794,-0.4645569174015386
-1.8939463470041604,-0.4580671536719396
-1.886846050906259,-0.6111351255497008
-1.88601466789576,-0.6987987475580206
-1.885778126887924,-0.6575215584506438
-1.8751747706966349,-0.776382990040298
-1.86991769250113,-0.7281661864835355
-1.8697019662334706,-0.7092570510132974
-1.8644724274511337,-0.7073313655904568
-1.8606017350039001,-0.712284664895829
-1.8548592963079553,-0.587912643298624
-1.8520564139640627,-0.5708579134249269
-1.8514842498102628,-0.5360429873730851
-1.8338456075579008,-0.11798575622455068
-1.8272978944483296,0.14033234732471322
-1.8098704635301246,0.7617414935427514
-1.8096790722251574,0.7319091330976544
-1.8083181184375003,0.8226121141091746
-1.8066817731284548,0.9597911711203767
-1.7960816013008032,1.292224591447146
-1.7901942989271749,1.4378829794618433
-1.7869628785359903,1.4917564973600346
-1.7827527251861899,1.5785835492763367
-1.780729723748457,1.691077327270719
-1.7802153493845059,1.6511152726188465
-1.7800948711740698,1.6922907431404886
-1.7777866720834443,1.7392132430630616
-1.7732647119819063,1.832278659705829
-1.7712510713726777,1.8304370482014463
-1.7624931915039848,1.920430272983814
-1.7599054449672145,1.9449578731590336
-1.7396102631274915,1.6967925945998583
-1.7347615030894667,1.5842360340659538
-1.7254713225970661,1.2618345668254851
-1.7241709508290572,1.2892367008625432
-1.7229148840789854,1.271235900879993
-1.71593121232585,0.970047725315754
-1.7138896223884443,0.9180217479653594
-1.7089039479278956,0.736027113448039
-1.7068750820058045,0.6688524112301181
-1.6995686805952597,0.44920933242932476
-1.6961896655328603,0.2670341420429332
-1.6643440475203044,-0.3980245306422412
-1.6550458512310795,-0.3729080199529834
-1.6460264642628497,-0.2028684278510294
-1.6413675526575355,-0.11870745267394722
-1.6340121890464467,0.15423587966306052
-1.6326139991775612,0.22165489449009773
-1.6309184678656437,0.25573740424208197
-1.6302248869326583,0.32943835154454076
-1.6296379978721571,0.3024389804926517
-1.628013814117174,0.32304988846878024
-1.6277368114471138,0.37975508316429396
-1.6221113744723772,0.6425334199172253
-1.614005750469129,1.09221962167144
-1.6121857094963759,1.1357517488614315
-1.5906283447711536,2.4420072846824548
-1.5893828748403551,2.5782234424669785
-1.587143718972759,2.7079136073862458
-1.5754307400417558,3.2219495191273824
-1.5702839739763188,3.4252059283926806
-1.563046551614792,3.686046993143786
-1.5605301803525984,3.7573723723087418
-1.5501558863451235,3.838440762728216
-1.5421300030672067,3.743470912535562
-1.5410000522794716,3.7834417570705527
-1.5371669256317304,3.718278641142952
-1.5364441180188475,3.743667314308225
-1.5283661608582815,3.482390221504561
-1.5195438082070212,3.066853119116826
-1.512636831762749,2.6761314357806048
-1.5002847512984572,1.747479395801255
-1.4969767502741564,1.5557975347483912
-1.4946663163195784,1.2715216342041895
-1.4944948736271497,1.2583454528247304
-1.4907350772590038,1.0125611438104027
-1.4855408827302008,0.5828704905721737
-1.4843496966909402,0.4548200892391496
-1.4794500541512108,0.085132519815079
-1.4747595431983966,-0.3132370678300812
-1.4691729732691168,-0.779944682713958
-1.4671986911462476,-0.9420560281992993
-1.4648011547620172,-1.0781105407563742
-1.4640464784467426,-1.210629533858521
-1.4585908486720511,-1.5776240814717084
-1.4578724316926703,-1.6669208532964002
-1.4558554943246864,-1.7693321723970468
-1.450254964541457,-2.1770889563009597
-1.4495773341935432,-2.1364457899946028
-1.4418148123331438,-2.519394992984928
-1.4254466339987182,-3.152620276920238
-1.4249325828832564,-3.1254055451102745
-1.4168103610445022,-3.226161624573392
-1.4143439759919187,-3.2012249185150283
-1.4058065286153314,-3.140176661829815
-1.3897497102933232,-2.800085704618459
-1.3862994457974607,-2.6441684345293823
-1.3725306932652674,-2.0938484772244235
-1.3724356550162442,-2.1550964339615892
-1.370563430785944,-2.0368747472992106
-1.370184055231161,-2.0682752150306403
-1.3686102622935967,-1.9361108354421206
-1.3680806710637283,-1.9587321564360178
-1.3575682359023382,-1.517481603985664
-1.3562843471290078,-1.438591022942413
-1.3516600600450357,-1.3070217287114143
-1.3325043101519518,-0.7881752989822246
-1.3295754389483456,-0.7984751657234573
-1.3292733882492425,-0.7358954806079804
-1.3291249619672387,-0.7170083372722451
-1.3212152122611465,-0.626734211290908
-1.3208541176552995,-0.6780127245361951
-1.3203953210349963,-0.7050363185158491
-1.3084853870938706,-0.7863821176739618
-1.2924627854956414,-1.0483398130968307
-1.289209481363798,-1.1437269281358315
-1.288514085820356,-1.1646266597383237
-1.2819754398233802,-1.337275883312904
-1.2783014751516393,-1.4920757784043972
-1.277418393489598,-1.5063198767740231
-1.2728348533780953,-1.692474206612608
-1.2718054340870442,-1.7324860352409888
-1.2670442095251384,-1.8736739537529923
-1.2611322715081108,-2.056802496918786
-1.2566228979902927,-2.2532135639814452
-1.2514703990692642,-2.3931771901814476
-1.2403116107488283,-2.671685757315024
-1.2400124613975065,-2.634996583388324
-1.2367125638364262,-2.7246766456767295
-1.2323369583426398,-2.7639405882952395
-1.2179068011580079,-2.8415621200247823
-1.2174520789029586,-2.87831805760983
-1.213610248236884,-2.884369974169018
