n_harmonics,base_freq,magnitudes,instruments
7,3.4058333583833695,"[-0.19147755 -0.50042268  0.41351435 -0.38854382  1.5850081  -0.34138873
  0.16976051]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999187175521988,2.575366183572887
-2.9981488074390255,2.5420814923278034
-2.9981402242839192,2.534654813851334
-2.995752042209699,2.420971061686373
-2.978843749484435,1.635636846612648
-2.9747790850691604,1.4181936174292442
-2.972685342459198,1.2876129242695356
-2.969699544857993,1.141030058021202
-2.9617116536210313,0.706261391536404
-2.96108722060416,0.6822279441766819
-2.9584131030784357,0.5115440375677553
-2.957135109142806,0.4908945342051773
-2.956364712422874,0.4056311477591575
-2.9532971450812258,0.2660173687358603
-2.9479588497114513,-0.009714983832958424
-2.9434805819908725,-0.2744199582095872
-2.9413136960787822,-0.37773018440431727
-2.9393893898998176,-0.4661872558097588
-2.938738446309512,-0.5170213105299984
-2.9233408857427117,-1.2206079955620626
-2.9224249955643513,-1.2283743967531626
-2.9167947476433866,-1.4449325332016416
-2.913234116614187,-1.6079352348858131
-2.907213567622584,-1.7953779933391623
-2.8868168502784934,-2.1988441753728893
-2.8771717258561207,-2.336590207381756
-2.867412666305972,-2.3489707638182042
-2.864727366249493,-2.3378168003156743
-2.8600817334587196,-2.308037688004899
-2.856591141555108,-2.30871977224994
-2.853121475757404,-2.2905535107290724
-2.850987758840309,-2.271486681347594
-2.8409132104099353,-2.030472544528923
-2.8390778668498555,-2.053352074308411
-2.832708539709631,-1.9513835298452815
-2.8305373101071396,-1.9006311644882183
-2.82702098105042,-1.8194680004144774
-2.8234835995993013,-1.7290589722758196
-2.8188271856781713,-1.6034886076650958
-2.8174605291141517,-1.5383189718504928
-2.8153256101433257,-1.491682178619857
-2.8130738468834675,-1.4328682258786793
-2.81137985304699,-1.4111070879141567
-2.8068304226629666,-1.2758150702000464
-2.804159805646875,-1.22264707607115
-2.8012110120230647,-1.1108795200210457
-2.7969354471262813,-1.0080320819833677
-2.7912875036720886,-0.8189656231327689
-2.77919803679645,-0.488107832592955
-2.7715766550731282,-0.320138349237651
-2.7702374686966094,-0.24656425297101411
-2.757855321315966,0.04706016171159783
-2.7384043196165173,0.4969814653237766
-2.7298709708571915,0.5971361380297312
-2.721498923016769,0.7298984041644287
-2.718479736267743,0.7629535500252991
-2.718134310247125,0.801280457025326
-2.7144133113433746,0.8355876050230047
-2.7038849819989053,0.9072771632948238
-2.6952622693371477,1.0038059406657744
-2.69461239063954,1.012470338122225
-2.6820191373782016,1.069203790969353
-2.681840795022819,0.9934447038984048
-2.6808977271006245,1.0063631634333179
-2.6779933912832616,1.0581143820836234
-2.6746343376412005,1.0394143630308637
-2.6581641409423167,1.0322467242565074
-2.6536477725691983,0.9827202879953425
-2.651261602292917,0.9875000043111716
-2.638912533741583,0.8857767411840176
-2.635069746235141,0.8381042240962313
-2.632785522990603,0.8345497022258891
-2.6262634817424715,0.7447414633140536
-2.600585660032433,0.28688789512010693
-2.6000130134019077,0.28141834321962605
-2.596467747314245,0.21298548233694348
-2.594534070982682,0.13177129457227743
-2.5923689324654267,0.07303466236250548
-2.5921704257067346,0.08965022747376257
-2.560551137127524,-0.8806139985185684
-2.5507502726418494,-1.218173864028777
-2.544940007854732,-1.4348776536387753
-2.543743440279388,-1.480090574259391
-2.541587408290469,-1.5581268892769709
-2.541266774472342,-1.5703224482178746
-2.539772443937837,-1.6222064116700268
-2.5332510427806314,-1.8917315426539585
-2.522729810599504,-2.311595235873456
-2.51528801511483,-2.5763189293642554
-2.513825329592965,-2.6113893113886655
-2.512332157662547,-2.6815902834848004
-2.5098728980803866,-2.7726504540692742
-2.5071894439873597,-2.892551190695352
-2.488261316604853,-3.523442801551365
-2.4874454234868737,-3.5366089410154715
-2.486556728734919,-3.556867427215295
-2.483917008097684,-3.6526554547518604
-2.462503387705979,-4.094674729966444
-2.461508758122104,-4.084414664270526
-2.4580208787954616,-4.106683652770963
-2.4515044335796867,-4.177627230347035
-2.441459963743273,-4.231231287815598
-2.4244105869548918,-4.062517743405358
-2.4227629720125634,-3.9947165501384303
-2.4210868304730155,-3.9818992730944
-2.419471218030766,-3.9767020435115925
-2.415589547835615,-3.8626756980068917
-2.411199954518308,-3.7548975668571867
-2.40214653442233,-3.4736465867051285
-2.3975543721904917,-3.3002590487280195
-2.396498804466229,-3.2591226668736537
