n_harmonics,base_freq,magnitudes,instruments
10,1.0730447124871767,"[-2.74719039  0.04708668  0.66558362  0.77953834  0.78795661  1.29101036
 -1.03767907 -0.28240797  1.3725541   1.55395011]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.980678316424715,-0.40847732174791623
-2.958923370517393,-0.4822031694632626
-2.9580843502736225,-0.46370885088264874
-2.9446315302482398,-0.5332592933609202
-2.942058156264679,-0.528085412988134
-2.940324921578248,-0.47812857679508913
-2.9348801306014796,-0.5655712814423911
-2.930075587637658,-0.4938255819591392
-2.928540687985304,-0.5504154658096518
-2.9264061050876515,-0.5124933127140702
-2.9260069924746395,-0.5044619519171298
-2.9246653718711566,-0.49176309118757155
-2.9011955038848036,-0.4196694475723756
-2.8954133722981954,-0.47150609810048755
-2.8758297476651853,-0.4269054273234667
-2.8506452143062275,-0.28852372967839907
-2.848916033187611,-0.32425692458511396
-2.843434795874194,-0.24581612291047433
-2.8307456572554672,-0.16251789234637484
-2.8297567768696386,-0.13957391397519334
-2.8201178529266735,-0.130663183949815
-2.8137058926204475,-0.07014140443394615
-2.807526009330013,0.008826398037693854
-2.8019382302431297,0.013461736057134369
-2.80046203127316,0.03593832196878788
-2.7966007228904113,0.11677225805736424
-2.7929231122300804,0.06851256360037
-2.7797510749291634,0.20409885180104959
-2.776650897411141,0.17393358296002534
-2.776385841334095,0.22477522541875203
-2.7760092845875644,0.270878252854528
-2.7724193134154076,0.2577681336599422
-2.771239962123434,0.20297840687880322
-2.769966560083426,0.2721128155410725
-2.768762317785054,0.24223729984058634
-2.768203998673578,0.26084232676564734
-2.7595377129507446,0.29346965611212184
-2.754845333714475,0.3870317495855312
-2.7536635288650233,0.3531935967469471
-2.7526320316269466,0.41278381839708334
-2.7515931789422616,0.37998597570641945
-2.751163077909425,0.3560279035101378
-2.739660318443036,0.48287957034597
-2.717367135130227,0.6783670086263417
-2.70713903248247,0.7165622180697887
-2.704072493048516,0.7753054360039139
-2.696865835437821,0.8510160980698634
-2.6820213076615462,0.9612465415900322
-2.6809171145023507,0.8818823903105562
-2.6711848383598475,0.9886491008995651
-2.6553707818389514,1.0882283575502076
-2.6431829528797595,1.1589139083928517
-2.6416610935472753,1.2157637303764894
-2.6374094950733795,1.2520898132870764
-2.628366788070004,1.2990331083594184
-2.6185903193716684,1.3679671157600004
-2.615293150511593,1.3575849648182525
-2.6108897095946078,1.3584981759228767
-2.6107858340824985,1.3513754004562695
-2.6098865228982,1.3444523546096245
-2.6078919512385914,1.4219405568965857
-2.6008126187481633,1.3935826977297296
-2.5994434265681936,1.421849725242181
-2.5992692385677487,1.4050107420307674
-2.5941335796381813,1.4325961862124312
-2.582717915548105,1.5192748689711983
-2.5746624242099143,1.516860073574558
-2.569920424704761,1.60040255358418
-2.5630719047821406,1.5606611697778603
-2.5554884837753473,1.653454809501554
-2.5481273853508153,1.6712498593544383
-2.5430335066529133,1.6932608256834343
-2.5406759015718743,1.7552987580685757
-2.536341194757601,1.7403494266078172
-2.5342046313336652,1.6904910061081468
-2.5237750094151794,1.776780564142212
-2.5214424026853157,1.7905491466301935
-2.5145369101865827,1.7935209727853165
-2.5078479732512102,1.777162544960137
-2.4982191227339143,1.7708788626903673
-2.4842362413428116,1.7811866729828107
-2.465596051439638,1.8098917243526984
