n_harmonics,base_freq,magnitudes,instruments
7,2.469388568056501,"[ 0.10943595 -0.86188952 -0.70547615 -0.1302204  -1.61362323 -0.20131255
 -1.74936538]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9976882430661416,-1.9308709720471136
-2.9974014238287108,-1.927027406760234
-2.997076675245827,-1.9243666838548594
-2.9905513201580995,-1.8549235192742233
-2.985501496164197,-1.786613973680536
-2.958294621672846,-1.2328503546668192
-2.951425050216189,-1.055575179808115
-2.950093270548846,-1.0203549035369375
-2.9463407574255718,-0.9168739148843436
-2.926919826208714,-0.3646393599225115
-2.9225649730720527,-0.23959403431000062
-2.9223771511289423,-0.23275254013458602
-2.9205908655637156,-0.18097298509818366
-2.903716176143163,0.28167194177820076
-2.8929551448130097,0.5456591122329059
-2.89268218358383,0.5532489546216475
-2.891614457193894,0.5767048278478201
-2.890404762566152,0.6042091051798737
-2.889210069689576,0.629304141426769
-2.8892003938794946,0.6300064004276359
-2.8653530582388886,1.0464824719941916
-2.860375300762561,1.1038622318402822
-2.8586679922256524,1.1196022983291904
-2.8464263501417895,1.1975908906729078
-2.843870254034394,1.2050302771747012
-2.8404154581082124,1.2098256653875104
-2.83778859980183,1.2090302879413422
-2.8329374246272607,1.1975871519141355
-2.830746542754768,1.189535187650546
-2.823663443051605,1.143913519051675
-2.813712602160397,1.039300755439979
-2.812309642960454,1.020208845066835
-2.7893828281988773,0.5996502343046998
-2.7813783086531476,0.40845219775204555
-2.7775982971612745,0.31032212559405475
-2.7717094539126768,0.1507058766501226
-2.7685468431489606,0.062221149836121085
-2.768190032043754,0.05212088276910285
-2.767653083566522,0.03776348332243135
-2.765748990315868,-0.01847221719231693
-2.7624374692070766,-0.11575724102418943
-2.75672109741909,-0.285626809650162
-2.756625212219909,-0.288097263607847
-2.7550897692669967,-0.33447377522838684
-2.746266846645038,-0.6047340560954896
-2.7427451744339724,-0.7132656119834172
-2.72504300602663,-1.2499400967141951
-2.7175910172461384,-1.4607885867104116
-2.713605910601701,-1.5708799882929354
-2.7124507556660618,-1.601342806411578
-2.7082056060934345,-1.7135988793477113
-2.704599160837673,-1.802795198856425
-2.703155821980429,-1.8365710390177252
-2.6851335557964573,-2.2133248049197136
-2.683335308181914,-2.241136818572127
-2.6807024035726963,-2.285951538182533
-2.6802457466086826,-2.293138649997933
-2.67764474117972,-2.3305947053476745
-2.6754058120251982,-2.359692917087251
-2.6731348558224997,-2.3894147333288944
-2.6678999518044777,-2.446342464711036
-2.66343278961211,-2.4830478145200936
-2.658761421636144,-2.5115978447623135
-2.6554860231367883,-2.5251281992581287
-2.6531800140837722,-2.5327514790920747
-2.6514548758359897,-2.5365955195221446
-2.6466235671435676,-2.5381105004188056
-2.639698524068452,-2.5186131405138625
-2.6387837705400665,-2.5131698051254308
-2.6313730354813067,-2.4633276441307745
-2.62004040011014,-2.337953336060861
-2.6200077653818354,-2.335304178768857
-2.6151260692842673,-2.263185091736286
-2.607870354499531,-2.1359153797703785
-2.6024723529994667,-2.0275504597032983
-2.601029859177717,-1.9966276929733966
-2.5818559537528936,-1.520493691485297
-2.5789497079056307,-1.441351453431755
-2.564884490386403,-1.0241212823246917
-2.564501431289542,-1.013836490741993
-2.553187059771114,-0.6604349368922107
-2.55157869037392,-0.6121077861662277
-2.5480676701709526,-0.4993550432989592
-2.5414632824209287,-0.2940449183170594
-2.5367312910601747,-0.1455524960738331
-2.5361173358327953,-0.12774585441244318
-2.5267293897244,0.15466702333982826
-2.5020605247410668,0.8108881483623337
-2.497715506972859,0.9095792358694661
-2.4776852868844137,1.2660686691179655
-2.472408993562669,1.3335007926169857
-2.432376710270625,1.4235627148919736
-2.4298443347997836,1.4031265799268475
-2.427301647596856,1.3812556458492846
-2.424979236785121,1.3591657527481447
-2.424685604866081,1.355404062064319
-2.4138947559265453,1.2193663745658134
-2.384390798993252,0.6342809843910016
-2.379015724972076,0.499670787460823
-2.377238265176315,0.4529399431996155
-2.3768313183001277,0.44225366161540774
-2.3651370947356343,0.1254685416422445
-2.3599806178758116,-0.0197879415496245
-2.3547967557864276,-0.16977990719420694
-2.3521956725956015,-0.2462792522900107
-2.347611673541383,-0.3775767260406844
-2.347446533178358,-0.3829516541348348
-2.346822496472946,-0.40367322908712744
-2.338651794230839,-0.6420347482313011
-2.3284168524419786,-0.9412463713605331
-2.3247415252970534,-1.046285375118915
-2.319289769073664,-1.1990970282984401
-2.316114752068171,-1.2861151987811057
-2.312971828727619,-1.3722174685054829
-2.2910137767781915,-1.9148741076979812
-2.2889847217809463,-1.9580394858788885
-2.2813906307828695,-2.1170550059257778
-2.280857802657641,-2.127388477130451
-2.2780007151419177,-2.1821820448292004
-2.2486256103460702,-2.608821543923367
-2.2479933078317877,-2.6148301191807657
-2.2475041070035475,-2.620491898968535
-2.2403417999315924,-2.683007914434462
-2.2381033565664787,-2.700696837551074
-2.22151257782311,-2.776117324739419
-2.2114296650972785,-2.7880433804345017
-2.2106369767680345,-2.787866108335476
-2.2020401405282355,-2.776550754765689
-2.2012698771604446,-2.7725982080819724
-2.1985788002014512,-2.766569799129603
-2.1904641426100513,-2.7329054504494095
-2.189963452622197,-2.730856784963384
-2.1858710100899073,-2.7105909910709998
-2.178957326249085,-2.667551513132823
-2.173689340085907,-2.6291176530283002
-2.140845125148175,-2.3319587357586617
-2.130902348195556,-2.2318252993699943
-2.120435032872368,-2.1230140430668474
-2.115869838543097,-2.0749848365518258
-2.113527105206444,-2.0525916324855995
-2.1126103897242228,-2.0415115944012525
-2.1120403863316874,-2.0348913163631552
-2.111784349856004,-2.0331685758284097
-2.102850597239967,-1.9435222658798903
-2.0989857580775144,-1.9043414648095949
-2.096317070986541,-1.8782650490880606
-2.092640731284204,-1.8421669870114727
-2.086339187827053,-1.7798004721411034
-2.0861763927184853,-1.7789688368688419
-2.0843698146613963,-1.7618517850715427
-2.083375042946331,-1.7533036064830554
-2.076398002596238,-1.6900705662641997
-2.0726542340447867,-1.6543000594660204
-2.0358488389732736,-1.3319755197956622
-2.0317166814047516,-1.2961928765650526
-2.0264312250878778,-1.2490050506419295
-2.018069314311644,-1.171256347575609
-2.0089825354212487,-1.0839660288373307
-2.0035592142166223,-1.0309088355281588
-1.9997908504708866,-0.990894623534624
-1.9936748119879908,-0.9246969073756316
-1.9911872778108464,-0.8986998447880213
-1.9893978078780188,-0.8771976079279052
-1.9859190815147028,-0.8358691987068502
-1.9772323673112613,-0.730822274385246
-1.9657663396285412,-0.5769893749198615
-1.9640286428018052,-0.5530915150449939
-1.9639952068744944,-0.5529106548117414
-1.9569304226616269,-0.4474647228228821
-1.9563577996612562,-0.4388330230856186
-1.954033210116269,-0.4038728985276367
-1.9537552104766571,-0.40027907297725906
-1.9530020430555208,-0.3881994728820735
-1.9509237145913676,-0.3565208071528413
-1.9474356563614934,-0.30029156236225907
-1.9347661099385989,-0.08645935791987709
-1.9310539638116384,-0.020423180255383012
-1.926922975847782,0.054538761626530964
-1.9144949908783475,0.28875381616844314
-1.9132283975252684,0.3130660907873267
-1.9058749828621913,0.45787993413440425
-1.9046344141114167,0.4814320715751237
-1.9031320620107859,0.5117848219822134
-1.8675431632432724,1.2282518338998325
-1.8594324486528997,1.3805713873958638
-1.8567373766344022,1.4321228427309143
-1.8529324089892194,1.5014303604733457
-1.8520676152427566,1.5159473620686212
-1.8490402926889922,1.5696622722831606
-1.846974174784529,1.6051851324526678
-1.8394506363508156,1.7285148752802635
-1.8368501337463565,1.7701209310685198
-1.832898549606837,1.8285505704839617
-1.8249235907334682,1.9386303581466713
-1.8226616442425503,1.9650504785854697
-1.809055143449294,2.109476039585309
-1.8066096515695984,2.1297196260689533
-1.7984468415486643,2.1895194450114266
-1.7870540963576405,2.2337608774433924
-1.7832650542615878,2.240468428982849
-1.780949919739348,2.242974054126169
-1.772271552713369,2.230081363159607
-1.7631230518179575,2.1937463085203324
-1.7564512897389783,2.1506646373603666
-1.7338840176943993,1.895682173292043
-1.7294288821045167,1.8296780110786826
-1.724140299134107,1.740392362762296
-1.714319191375158,1.5595377205960674
-1.7142598745557012,1.5589517753022613
-1.7118448523239975,1.5098767039836947
-1.7090255563748507,1.4521473544983285
-1.7079487030360825,1.4302789728787124
-1.6988440868715549,1.230657875104334
-1.6861811821369903,0.931853451320911
-1.68383022847616,0.8748384579109766
-1.6821336626269385,0.834274613121762
-1.6749136854626046,0.6523060563439238
-1.6722268233566115,0.5843314979279619
-1.6541146368542576,0.11932419152559494
-1.6532174441171952,0.09516414333795666
-1.6487190820498938,-0.017318695216268574
-1.6420956205302435,-0.18252618818351343
-1.637354164269992,-0.2983656454880991
-1.631300318885249,-0.4428604653967705
-1.6298436981985793,-0.4783381839902296
-1.6252761072478648,-0.5812981773957641
-1.6214912289054166,-0.6673771584120537
-1.6144158848471064,-0.8178834808503249
-1.6110936865084702,-0.8845227865500818
-1.6058858242043583,-0.9860141379262829
-1.604042050675361,-1.0181603260688268
-1.601583890301916,-1.0645727118739912
-1.5986362082916041,-1.1161566632632391
-1.5985951904024582,-1.117013231523339
-1.5924313605917633,-1.2182353966389463
-1.575526366193792,-1.4462242242224175
-1.563619045895186,-1.5606279728099706
-1.5561123897274385,-1.613823903038217
-1.5506410928848706,-1.6427998435521098
-1.5477448656215806,-1.656021519625347
-1.5472989231883223,-1.6572640661186921
-1.5466907179954272,-1.6608896239305724
-1.5345835515534234,-1.683716135939721
-1.5331348669608036,-1.6843959500565842
-1.5197721953503551,-1.6686506655616389
-1.5021713187000694,-1.591986250647413
-1.5019532368844826,-1.590387453698553
-1.4965578821744911,-1.5576269600470334
-1.4954319000229517,-1.549532789847747
-1.4861036946429211,-1.4823653375319201
-1.483061941028764,-1.459012942183602
-1.4765606798538542,-1.406418432672128
-1.474636647600268,-1.3880132471338311
-1.473954364732861,-1.38339860010236
-1.4563188674860283,-1.2242132853694134
-1.4516104147918536,-1.180391180798669
-1.4502384168468012,-1.1694294613598049
-1.4486789140519567,-1.1535399998156572
-1.4381172799796214,-1.0603268798248542
-1.4198385646711906,-0.9089757511995256
-1.4118405229926472,-0.8511014442680694
-1.4113210857728236,-0.8488723445438316
-1.4084962802204477,-0.8295404796508424
-1.405691062205737,-0.8103754937595532
-1.3951382662393088,-0.7516601715107704
-1.3856960037929673,-0.7074169786063185
-1.3830989767778445,-0.6960824957718386
-1.382177646120285,-0.6912742207038642
-1.376979263044758,-0.6724228842892677
-1.368463332289049,-0.6477086235451738
-1.3672305417071153,-0.6446441436651394
-1.365433878648548,-0.6412245538769868
-1.3574023700151712,-0.6257423091374227
-1.35503231614317,-0.620514543627018
-1.3535846494136294,-0.6188920311453889
-1.3481244020361318,-0.6113926139339911
-1.3451305088775707,-0.6091952663720939
-1.3357508428119693,-0.6023162955656669
-1.3306137373439844,-0.6014030972364535
-1.3296271449966612,-0.6008793837828957
-1.3191007988658348,-0.5984516444513099
-1.3185297619091325,-0.5976412270604023
-1.3168261318130023,-0.5964843256272497
-1.3061208426101518,-0.5932186188564401
