n_harmonics,base_freq,magnitudes,instruments
10,1.1500174153249056,"[ 0.99274939  1.08571664 -0.26860059 -0.57744906 -1.48279422 -0.00899116
  0.65677362 -0.4833985   0.1842595  -0.46779842]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9856881475788173,0.6321780448880596
-2.9815420286481857,0.52611401155868
-2.963742893077927,-0.09090648027828388
-2.963148512745027,-0.10413177469560049
-2.9516153123498374,-0.4728178677509767
-2.951228780321566,-0.48713171781166836
-2.9507080131907757,-0.4981764761265826
-2.9481428266234397,-0.571392049579307
-2.9361471346336234,-0.9241299249839511
-2.928349629747096,-1.1655192359037492
-2.928269306888689,-1.1967245699709044
-2.9258423029470286,-1.2611058961005757
-2.921389118476834,-1.3725572982939291
-2.9171564119894837,-1.520141902616038
-2.893353672728638,-2.146775337295632
-2.8867237954918403,-2.2977569860687286
-2.8809568054241117,-2.439249315741665
-2.878040831523786,-2.509486243661731
-2.8755473178653297,-2.5875664531123914
-2.873043648673847,-2.5813568672641862
-2.869335972704696,-2.705012164979831
-2.868836934176011,-2.6773887053837853
-2.85745278198453,-2.930926646174601
-2.8441929800109897,-3.118022364627774
-2.831810063742575,-3.334356605684542
-2.814757526420968,-3.488478565173267
-2.810112303060702,-3.534636608103592
-2.80830169912066,-3.5233127741570645
-2.80753101232004,-3.542251375640464
-2.806091139926554,-3.546519983248162
-2.787185876679997,-3.6469509946915015
-2.7823010219967435,-3.624433970410194
-2.778627105184367,-3.677654721340831
-2.7707641422475495,-3.6362201037232103
-2.768554198002751,-3.6875447965147976
-2.763066162588167,-3.6414665260246113
-2.7463805178985132,-3.5988844590039406
-2.7395344889684203,-3.554465549496226
-2.733057801484316,-3.513128871567103
-2.7267643548289473,-3.4657705275433752
-2.720285369998941,-3.380900650842803
-2.712741292794618,-3.333914470641769
-2.705670097963562,-3.2608745270724655
-2.7001861679962156,-3.1999024020169466
-2.698537241957303,-3.1527502151625235
-2.697687715814841,-3.169999876314213
-2.6948366182905628,-3.1215797169488133
-2.6858434870950587,-3.0260773490468313
-2.6851778559908848,-3.0174170678781476
-2.6671119863309958,-2.7984880752546903
-2.643408860132091,-2.440712437771626
-2.6402326594551244,-2.404444889689484
-2.638787213705466,-2.373001589317921
-2.637632608415088,-2.3686097906300683
-2.619694158785892,-2.0512476368380987
-2.6060030546876343,-1.8785926002472908
-2.596133368878151,-1.7231774192539226
-2.5947248011632125,-1.7068120980308696
-2.5814596357744852,-1.5234831391255372
-2.580843769534559,-1.485225381502516
-2.575102807379987,-1.4550273098233104
-2.5644414594343843,-1.2653024700818216
-2.5601108246594566,-1.2346502812147673
-2.5540963421237026,-1.1376730153398826
-2.5487176268629037,-1.0989414895060001
-2.5427943896420473,-1.0026001725998364
-2.540525642628956,-0.973936545481235
-2.5391447987606828,-0.9874425204470746
-2.5383809493498344,-0.9317980120116536
-2.5326365237800674,-0.902001477239098
-2.526429524510365,-0.8425185204431366
-2.5174069380732735,-0.7056950204911885
-2.5153559743239615,-0.6592218708046493
-2.501513366715918,-0.5474337383406451
-2.4969454215003237,-0.5064791075720836
-2.480796031919736,-0.3690047188219829
-2.4760629191740335,-0.36047672895463984
-2.4643689432936178,-0.23554702120207455
-2.4625845286397254,-0.2655127000920424
-2.4449614974479594,-0.12825919726110094
-2.4422326962464385,-0.13019159517484327
-2.4219068271878257,-0.0019122420573238867
-2.414285479371163,0.026468213618291166
-2.4123208983153277,0.06589216227725672
-2.395732284172661,0.14685271807972658
-2.3857403863653657,0.1994784610391256
-2.383503352260135,0.16755504208284439
-2.3812275826447546,0.20332661601857932
-2.3808824153845016,0.2054594872972022
-2.380196207005691,0.18446634188017974
-2.3784118632611047,0.21434345860593193
-2.3774158712690534,0.2409887955775352
-2.376677095913939,0.217670706330019
-2.3703612524435167,0.24097788015477786
-2.3689201923265397,0.2404790760901726
-2.3646949085254088,0.26348239948127733
-2.362155031446119,0.25574262391756103
-2.358598362596089,0.29572602531762787
-2.353858969587405,0.287121169638527
-2.3497188635471495,0.31738156886785307
-2.3426372532909117,0.33065880865176245
-2.338802536652092,0.3227700509129301
-2.3293875517952864,0.38896855302307065
-2.329294348118758,0.3619060023458593
-2.3245112110953494,0.38466380919555637
-2.3236707857051013,0.37973895378048794
-2.32264166208401,0.4077396284383614
-2.320461529016261,0.39762610563678835
-2.3166660245667905,0.39299348027561076
-2.313236973307,0.46395242696923555
-2.3015863665461476,0.4550742505712954
-2.287478863358381,0.4759526476105461
-2.269747303026059,0.5178056031010709
-2.269621414649815,0.5403315417755775
-2.2522751883247656,0.5758221736706466
-2.2392976059413146,0.6124424024101667
-2.2326148315259933,0.626203906630949
-2.228414420246547,0.6475927206322756
