n_harmonics,base_freq,magnitudes,instruments
9,2.584620894684898,"[ 0.35239363 -1.29092566 -0.66123029 -0.77699169 -1.24448851 -0.16139685
 -1.54874952 -0.64225818 -0.79735022]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.995903754435262,1.5027884980707
-2.9940832682229432,1.4563509751234294
-2.991937247814942,1.3723582112035364
-2.9904881430657873,1.3533527231054703
-2.978150743308216,1.052496947404644
-2.9734970989832314,0.9808426046688867
-2.9729538071968378,0.972589702538541
-2.959364767054468,0.6774451594202141
-2.9521806643677366,0.5888065016108457
-2.948224687966264,0.4489619514410593
-2.9457800930131235,0.44662619614766863
-2.9372280632867502,0.31853838030106707
-2.931286060018187,0.2617707396416974
-2.9246771790572668,0.22353610806646015
-2.9222835109064995,0.1782622016143271
-2.912670303444397,0.17220764114804957
-2.90879681633581,0.12034654997958513
-2.906901209392001,0.14786109828894298
-2.9063143281858883,0.15874287767768133
-2.9032585776402495,0.1699970384473382
-2.9012980972571594,0.15294395274501824
-2.8960470991899303,0.17652561123477162
-2.888192970942338,0.20443988564903204
-2.881552872108842,0.23296335367291907
-2.8750148488113894,0.2943068592220695
-2.8692383462392104,0.3344626698569237
-2.8597389115825953,0.40474547694973384
-2.858355750322918,0.4160731692086932
-2.851059803480557,0.4780484911111722
-2.8465039499927025,0.52159732793453
-2.84458194498579,0.49402220326394763
-2.8350191440435495,0.572434376440297
-2.825502111131135,0.6605320164737103
-2.8219731483618347,0.6705614458287652
-2.821461703665583,0.683781334192378
-2.8159698407058795,0.6771467855568243
-2.8155027290677914,0.6757804815503773
-2.8075085826369035,0.7007432212066091
-2.799177718671129,0.6908026301019965
-2.798282264146445,0.6888304935669828
-2.7973345623912707,0.6775601734335767
-2.791296606956216,0.6736028168485477
-2.791093489960004,0.6983107902892027
-2.7843191260499762,0.6765692765517123
-2.77933217132017,0.6286770535000336
-2.778800484415432,0.6213311109436954
-2.777239116154612,0.611768478888613
-2.769222943454909,0.5920077863963874
-2.767510555682663,0.5323213819522852
-2.763589409798419,0.5555562646448982
-2.7554444717377766,0.4804044054072847
-2.7527735824036776,0.4661109642561307
-2.747930618238758,0.4595989777527001
-2.747433610780075,0.43385188402744773
-2.735054125246009,0.362005758999574
-2.732826211278474,0.33093456050913195
-2.7184429060392636,0.3410152998639393
-2.7181692727240474,0.3271172539965738
-2.7172258643057106,0.3194742884972716
-2.7027734634153946,0.3768939426304504
-2.700221648161904,0.3798226622586852
-2.699049906141098,0.3912310994728699
-2.6787255383568693,0.676579918675835
-2.6777969055285693,0.6732909090539397
-2.668966472238344,0.8767694178638372
-2.661233468496702,1.0457604874534967
-2.6610004166102876,1.068221598815538
-2.656485783723598,1.1699280328384396
-2.656011428681528,1.1848764630589907
-2.6343358031227577,1.8773095747920743
-2.633120688256156,1.953400255131825
-2.6317854497695583,1.985399622703948
-2.627108082066518,2.1556417288491154
-2.619577940909028,2.402504055371016
-2.617626248266874,2.474368244574876
-2.617531194257629,2.4875097126829155
-2.6041951450408893,2.9048258362698487
-2.6003389067431373,3.062097383594386
-2.597879143376564,3.1521985848952947
-2.597340853754591,3.169402055670584
-2.5797185431195975,3.6371333859855466
-2.575802242614085,3.7295173254359777
-2.5734167707494855,3.78899078591535
-2.5699238822255173,3.8659080878245797
-2.5624084792580626,3.9749501192945815
-2.560612537634896,3.9799708620031606
-2.5601249660390755,3.979772727155415
-2.552486723369113,4.033874500055043
-2.5511702310744955,4.0512054317258865
-2.548109100147381,4.089305645942424
-2.545004279138534,4.063007251053294
-2.5400194241463545,4.067626459914077
-2.5378479799893485,4.054011265565593
-2.5366022110567297,4.024313164377937
-2.528771279007274,3.944328460308937
-2.5226155227365568,3.8201106105873897
-2.510384595929721,3.50684588249404
-2.5046382931785014,3.275781118493327
-2.4959604525705177,2.9924097485069456
-2.4959025099486327,2.996008779454727
-2.493969960105403,2.8970045565227105
-2.4939072304153473,2.8726069832335894
-2.491038230585814,2.775079716463205
-2.475757681654522,2.049173831780831
-2.4684405641656806,1.6406322832896665
-2.4621679636002547,1.2926010285268317
-2.435395486751993,-0.19224787058070614
-2.4351253081214717,-0.2051082335127289
-2.432196727715651,-0.361037490011253
-2.4242863952510723,-0.783795846753971
-2.4203277689651466,-0.9673722431642833
-2.413696429328387,-1.2949092930649992
-2.4119924740964116,-1.3695664298651449
-2.4012115625378105,-1.8167155314261985
-2.398174812057295,-1.8985159021278186
-2.392073285524349,-2.1142739444836476
-2.390537783670725,-2.1638161200248947
-2.39001128683688,-2.1815386533004046
-2.3886620524639968,-2.22456208485024
-2.388391825004263,-2.2430552640317627
-2.3785756598135173,-2.5127421540077632
-2.3631582631578567,-2.7804348532638197
-2.3608895459996044,-2.7540512808417743
-2.3406823544062503,-2.844876290941679
-2.3399139126980137,-2.8561632306475753
-2.336538195164682,-2.8760999959455416
-2.332687743192439,-2.8124236326678793
-2.3278389665607775,-2.8027112582514864
-2.3197620373474614,-2.7105939520434417
-2.317994417940318,-2.6630120431029365
-2.3172579015670927,-2.6720948912719322
-2.3129211370847615,-2.631451965912497
-2.2978979766752037,-2.3602845564585446
-2.293232153889603,-2.252329043866963
-2.2891201824999396,-2.2066771592685166
-2.279777514203615,-1.9765832840653004
-2.2767436458719272,-1.9513290275445423
-2.2668943979926675,-1.73432692452474
-2.265395464822762,-1.7040433635849286
-2.2580928572965195,-1.5682147060338798
-2.254706639608348,-1.5038388648611267
-2.2445687122817013,-1.3450021420097578
-2.2312302618328443,-1.1399666810514824
-2.2160410321840636,-0.9627579954287406
-2.20421641122154,-0.8975554975825297
-2.1571742960734377,-0.8874699205520356
-2.156268057958118,-0.8534313090961718
-2.153776603566932,-0.8303631971835481
-2.1516139451606624,-0.8524320404971377
-2.14383795744628,-0.9169253563935214
-2.1364821786838997,-0.9947083929093237
-2.134099623150769,-0.9823753236428655
-2.1317422081392667,-0.9778070647200967
-2.130742110889166,-1.0033869778402835
-2.1299857400989923,-1.01809391870932
-2.1263089037511484,-1.0537504215769218
-2.110007248991301,-1.2173293324874204
-2.1051202828447027,-1.2518031989151217
-2.098474332142441,-1.2663610663419467
-2.0950418926681564,-1.3420805389473385
-2.0704088742839586,-1.5954572666986708
-2.0674223791551523,-1.5840193585188402
-2.0664616141683796,-1.6243276983439887
-2.0631890860709774,-1.6600206259683739
-2.0630555252402236,-1.6446073296124557
-2.0623793693872865,-1.6774778422880954
-2.0480647290588436,-1.8329749274078706
-2.047860407436529,-1.828900210983795
-2.0437683870364665,-1.8767987313119072
-2.0425398074739016,-1.8907351625129676
-2.0413088326256372,-1.8930685131841853
-2.0400885311687613,-1.9189044648142686
-2.0361993285149085,-1.9810645020917523
-2.0343862249741105,-1.9783743492909567
-2.0330538538879432,-1.9837959957571223
-2.022880034547602,-2.0970392400288276
-2.012840382751514,-2.177462977591362
-2.0072264959299915,-2.192064171145108
-2.006363445955806,-2.2539042385573516
-2.0032765769066705,-2.241372345016142
-1.9991624791384899,-2.270282620194588
-1.9811973658266542,-2.3418463066042094
-1.9769842348750166,-2.336508884947084
-1.9551466459024585,-2.2084055160204734
-1.9534720452902836,-2.1692643988630063
-1.9268572066612297,-1.7524830531729438
-1.917095158912711,-1.4569623153142999
-1.8931239753867952,-0.5809900330590617
-1.8866934935168098,-0.32125306020132244
-1.884331929840017,-0.1803723178333034
-1.8800097488897076,-0.012994955372138883
-1.8724476287825869,0.3256133805857664
-1.8675879156657702,0.6079001780025763
-1.8559215094893091,1.186021474717479
-1.853742332424973,1.2416097580303718
-1.8461091339401088,1.6090834538399466
-1.8417578324951092,1.8075109307210764
-1.8381298462621425,1.9937728359819828
-1.8263938766923697,2.5129443543043894
-1.8231529861289468,2.6524848809544936
-1.8227025676566357,2.633838066468316
-1.81449783366663,2.9683168198326984
-1.812826585292513,3.0088139697551517
-1.8085020014319035,3.103408332159765
-1.8055664378333771,3.234434731228614
-1.794291914978119,3.5042587620249064
-1.7772566947188704,3.6738643645280513
-1.7763047989042016,3.6994680527674033
-1.7502864865349401,3.4625432544774464
-1.7298545947239696,2.845231957248189
-1.7228352792145485,2.5790528213503907
-1.7148141392276877,2.238227872536857
-1.711495214021653,2.0788162822386655
-1.711345947219737,2.091595362581158
-1.6977893371325832,1.3925316045620042
-1.6914247296965967,1.0632896704012649
-1.6842265425252947,0.7840998704827623
-1.6773812363625094,0.3677460938341474
