n_harmonics,base_freq,magnitudes,instruments
7,4.176716718879869,"[ 0.35729618  1.47592306  1.36292126  0.3854677  -0.0029171   0.80033418
 -0.60276444]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.993644283999787,-0.34770193023921553
-2.988959700260402,-0.336288263978069
-2.9876674608569305,-0.35039463099749624
-2.9853573917553726,-0.33754598256959534
-2.983852730172409,-0.34281950816893725
-2.979975652781626,-0.355075506274238
-2.9799305357660106,-0.3257094804717595
-2.9764352281982314,-0.30410158519724967
-2.969260904943797,-0.2925953187776508
-2.9635732257671026,-0.28442661605839575
-2.963425916271981,-0.27897568009552437
-2.9534057004624588,-0.29371381077753356
-2.9450708361837408,-0.34503391852138193
-2.9384118847245597,-0.4111080972374347
-2.89534665040357,-1.4405699561942578
-2.8898638015931253,-1.655078918048012
-2.878758052133773,-2.0333648505529474
-2.8651237482936756,-2.5106886470360426
-2.8613127401540424,-2.615839936208187
-2.8528172906343925,-2.8051320631698493
-2.840979079196579,-2.994812542588187
-2.8383992965781326,-3.0199248562719814
-2.835028655254746,-3.006582595846202
-2.829380675784363,-2.9829816838385206
-2.797657040077449,-1.969988468399415
-2.795388221713213,-1.8445086885707542
-2.791128957159594,-1.5661356042549586
-2.7886050568725973,-1.4293793472101977
-2.7769915269453005,-0.5743653842287966
-2.7610334047417378,0.7132949162629557
-2.759528648085488,0.8557978933863478
-2.754571181244401,1.2612028558374917
-2.7518860137429693,1.499308587946773
-2.7514011781387477,1.5276183846580922
-2.74874757332483,1.7533409307126686
-2.7470799585459402,1.8910162311636938
-2.738720105257425,2.5269496792223056
-2.7315927431931826,3.0227609303400835
-2.7297836295256923,3.1287822731770416
-2.729770040976118,3.137060606894979
-2.729454942197356,3.135106712002578
-2.7243421354497803,3.4356942956051464
-2.716140836666247,3.815932460760441
-2.714136232053223,3.920677211191615
-2.710559788000043,4.0077208168528715
-2.699482002226346,4.203388676650914
-2.698177456226074,4.204009324879239
-2.6908862991752267,4.172879853195203
-2.6893138333952606,4.146087027188009
-2.682436185637801,3.9929604492794404
-2.6783040017632773,3.838537927417763
-2.676668797683367,3.762586099947271
-2.667639597405379,3.296233631255923
-2.65910007611717,2.7133530191194555
-2.6497436273869197,1.9867617513094813
-2.6379837832341964,0.9238283676162419
