n_harmonics,base_freq,magnitudes,instruments
9,2.825114026189993,"[ 0.65995779 -1.69506115  0.70141891  2.05343711 -0.1817996   0.47320592
 -0.14838314 -0.81786443  0.98620423]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9902712558400584,-0.47527948255075303
-2.9850982176087486,-0.6765491795237756
-2.9796554251234495,-0.7559354312863054
-2.970137877983579,-1.107462611493571
-2.956722646983537,-1.5287674955506538
-2.9474093588786996,-1.8540065680678617
-2.9464422827352816,-1.8470471810564062
-2.9440630143514217,-1.9339891925401091
-2.907514613592112,-2.708318638797623
-2.906345453923961,-2.7621341292734245
-2.901252461720401,-2.832441743836346
-2.900013602006355,-2.7826247315542623
-2.869383359031203,-2.1669572823861003
-2.8677291741969766,-2.191846609980227
-2.8645282993795753,-2.1116012860645177
-2.8633784484940747,-2.0540559889162586
-2.8583739103847536,-1.8768383811474911
-2.854080529240715,-1.6833496946963291
-2.844418955785735,-1.1798671755199661
-2.8430249655731714,-1.1289564530332885
-2.842325409454558,-1.1106502355657837
-2.830244103517069,-0.44865516561869384
-2.8243161497210876,-0.13861929447750093
-2.821886608803946,-0.06559139881320762
-2.821590350018413,0.03975344039212765
-2.8201351846323472,0.013082435282748162
-2.8191322592892023,0.05146616040363839
-2.8188665621012365,0.11518546458523851
-2.795042567070964,1.0891009543982058
-2.7866049381393285,1.3245987098587777
-2.783585967329288,1.378276144267557
-2.7804605590787332,1.4891286468281644
-2.76917262062782,1.5921364001182476
-2.768719207246273,1.5420634208121948
-2.7596941945351885,1.4840430988538733
-2.754234704355371,1.398146730782698
-2.746811732604111,1.2485634269596213
-2.73300731632595,0.6587072169956021
-2.7305982102830857,0.5035220822142894
-2.7111468706516098,-0.6035308166656526
-2.710246053099576,-0.7078136665641976
-2.6985860887239976,-1.4827650432631945
-2.6974540318187303,-1.5132005759232572
-2.690822414927754,-1.9177283102900842
-2.6862853602325223,-2.242622635269587
-2.6849358304699518,-2.242972366214498
-2.6841295000510534,-2.308068372694268
-2.676473132351634,-2.821996935796484
-2.675373942019228,-2.8072708088256446
-2.67344691183552,-3.036863247419758
-2.6534265874476564,-3.842213219438186
-2.647034465542758,-4.066243912316928
-2.639153599588771,-4.085504374718455
-2.6370855040095007,-4.060953899877177
-2.6295036473622915,-4.13420120010943
-2.6272732439190536,-4.002466912559704
-2.626356799610657,-4.012288035459331
-2.6023066380462025,-3.1186112144018727
-2.5929223001918222,-2.5490337811723145
-2.5765370238178704,-1.2032507578942984
-2.575190256001963,-1.0175759521444443
-2.5731708386545176,-0.8837284011592867
-2.5723641833194884,-0.8048451102518116
-2.5668947169480245,-0.26491987084026664
-2.5651084897041327,-0.15243813118476288
-2.5499121873595705,1.4129922117604699
-2.534913962581587,2.8189368253838527
-2.5299629484640604,3.2364371620177534
-2.5178765604972004,4.3265888376641195
-2.514237857945859,4.516803222620444
-2.5135615869207477,4.626840799388955
-2.508195966822238,4.94709822760287
-2.5066568283790276,5.042127005954618
-2.5039249155742884,5.159131163225837
-2.48604137344367,5.961046477409628
-2.4852194986036,5.978207316431215
-2.480817672967789,6.049389288895633
-2.472604874749539,6.13581580903877
-2.4684199620510405,6.112151170684093
-2.463074649022462,6.077967496305542
-2.462125702731835,6.114489538678734
-2.461370177145616,6.014829985447533
-2.4586366937686726,6.000537097984148
-2.455994591389438,5.913198939929802
-2.4510352580583468,5.835723840750438
-2.4472270938184275,5.660573280659666
-2.4446939760576125,5.520353260305097
-2.443274080533052,5.385085660948117
-2.442136192022051,5.475920725849946
-2.4356605008470864,5.132343557646111
-2.4326086600897,4.924297856044691
-2.432489745873109,4.945803566885053
-2.4303313551397667,4.815248837449395
-2.4271564837041826,4.6374767871100575
-2.4266188609335977,4.59301470937675
-2.4229105044334984,4.42505387552346
-2.415016563811731,3.848728346592735
-2.4116090389033955,3.6362626392703423
-2.410217675869088,3.516294759114188
-2.403380286091916,2.9903897652665723
-2.4004791891903796,2.8635790005173303
-2.3992474136124056,2.7277713490211744
-2.3986476438567346,2.635646178690915
-2.3980678969179996,2.5913482124897573
-2.391044294487817,2.138893538033402
-2.3869427468270352,1.8101914783660669
-2.377785939460063,1.0918088767153433
-2.3721545296857345,0.6767990894908024
-2.372082963853586,0.6913855653319856
-2.37185126577012,0.6487675813333244
-2.3701403328489508,0.5676060281996735
-2.3691889374253527,0.48035327038498515
-2.3671566647498548,0.3363169764393664
-2.3568875030982017,-0.2803142455508474
-2.349568731447051,-0.7550392391528229
-2.3405610808915256,-1.1393109335438827
-2.334898445061849,-1.4666080279718234
-2.3308755319190313,-1.58648093885172
-2.3223836677252407,-1.7959279582398888
-2.318318344699973,-1.930028755433888
-2.308887192521998,-2.1911813817983163
-2.3075092120721132,-2.2250072555691465
-2.3015696940242134,-2.2666171006282663
-2.2869980176820066,-2.4359626963453436
-2.278156606146645,-2.372056481774514
-2.257347824151849,-2.362437000539183
-2.236620403693379,-2.22096911953367
-2.223731504433416,-2.183227150493757
-2.2079459002127457,-2.076612663298664
-2.194113376277527,-1.9694981527242872
-2.187456944971001,-1.9838864771302214
-2.180839852649318,-1.9439096600340005
-2.169604616649779,-1.8478113638864304
-2.1685695276452064,-1.7750368132807144
-2.1677699507533363,-1.8559044524884858
-2.161705828463509,-1.8417092109046815
-2.1558285843101213,-1.8023394250131732
-2.1541814673766626,-1.8052077528856345
-2.15260198660567,-1.7400543749173758
-2.1400730431250365,-1.6086849116889885
-2.12595799575574,-1.6040397635921508
-2.1198606566493465,-1.531927564283471
-2.115736877998126,-1.4843502611697341
-2.113750680091206,-1.480165039613065
-2.1094359604950847,-1.4746575108229918
