n_harmonics,base_freq,magnitudes,instruments
10,1.1263378265577884,"[-0.01906879 -2.92373648 -1.48818959  0.59229829 -0.43812444 -1.08740893
  1.14010644  0.50097383 -1.73501299 -1.09797313]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9998356140071194,1.638879082275703
-2.9968194120407246,1.5426100046786522
-2.973677454708606,0.8593008004209074
-2.969753543883968,0.7390527455148656
-2.967912479656875,0.6778831394385826
-2.9645766838813534,0.5596237564374855
-2.9615811765393394,0.4643777139727498
-2.955832322566546,0.26611287448675236
-2.951763267606956,0.11539419192669043
-2.938425575480288,-0.3621768089922981
-2.912667124314477,-1.3328519792991695
-2.90570816415626,-1.6033255383707263
-2.8657383171473745,-3.087147517468546
-2.8403312971566312,-3.9205142330639995
-2.8274106825686056,-4.313309971497895
-2.8269614253706763,-4.331064809194207
-2.8181392289985174,-4.559979654470764
-2.810157475190965,-4.759836353337463
-2.799613608685739,-4.993271924909444
-2.7821227477350794,-5.316302670972751
-2.7749378897722483,-5.429373666250105
-2.7731990845501793,-5.453067632505973
-2.7667118398901165,-5.5363200364041765
-2.7644568613023006,-5.5595702156539435
-2.7567285073789938,-5.619723145633164
-2.7546754126954887,-5.643996455948304
-2.753033721948352,-5.658383253082153
-2.748814520948097,-5.674785218155566
-2.7446839990012943,-5.693027988246519
-2.739047240450887,-5.718350101033889
-2.729616687393749,-5.728418437840467
-2.72386483758497,-5.719381228052211
-2.723825201007988,-5.710673298423487
-2.704717792833442,-5.6334281061677665
-2.693190342765134,-5.516335861580833
-2.683285811166429,-5.401501799753119
-2.675020450209799,-5.275437325272243
-2.6700807281993235,-5.1841579081547255
-2.658811079196707,-4.989833892299281
-2.656326656293259,-4.933018194704082
-2.6553625192770856,-4.920100235327275
-2.653676983559902,-4.882972678112699
-2.6395369678189873,-4.58022244631315
-2.6378306265807727,-4.542653909020445
-2.633951076616345,-4.4463303337971976
-2.619181664892589,-4.075791787673556
-2.616011821585842,-3.9840123974759205
-2.609601315495242,-3.809729716670461
-2.6053442679683743,-3.6941327007002833
-2.600964594721234,-3.5774289171031053
-2.600281210158346,-3.548138786750553
-2.5999192976980803,-3.5427179405949745
-2.5992581726118447,-3.5222417511173516
-2.592303526139359,-3.333052710838236
-2.5826788485358545,-3.0410852272548623
-2.580874891242548,-2.999040378284553
-2.5780983721981636,-2.911803170279643
-2.572720608365543,-2.7569039571284493
-2.5635495649290068,-2.4754182297426275
-2.5506229551886,-2.0981804195209275
-2.54249320872405,-1.8589851395009913
-2.539777613698333,-1.7829072746462988
-2.536486109830079,-1.6841724233424245
-2.5291443605294717,-1.4643426878147008
-2.5155054936269856,-1.0776621133345343
-2.512205464962978,-0.9892739594258904
-2.5085189286978,-0.8917994692843797
-2.5055668355714866,-0.8140232426795561
-2.503804367484028,-0.768467094974963
-2.4994201732672625,-0.6452118269662219
-2.494510626153106,-0.5252848648267442
-2.493136486954029,-0.4916176166492639
-2.4906040914750225,-0.43483123474321494
-2.4745560426687936,-0.045925290923510345
-2.473926192181618,-0.025592749197353687
-2.4738856817357666,-0.027627657578071032
-2.4676455858760544,0.11931371485572688
-2.4611691896072845,0.25150545269534397
-2.450573569714936,0.47008219609709484
-2.4462084906200756,0.546632628323786
-2.4452356060385,0.5724513488143991
-2.443124171462543,0.6006479785425829
-2.4151858708150273,1.0600424508573327
-2.403791275589044,1.2062555085163553
-2.401783910258838,1.234502430026166
-2.3945430487296155,1.3211213098686676
-2.387150815058452,1.3983551341225473
-2.3841524865195716,1.425834538833514
-2.380322388938258,1.4538153970585932
-2.3756363158384044,1.5071240719665089
-2.3754854088057833,1.5042300023492319
-2.367515145806915,1.5643164566151238
-2.3637069421632924,1.589759319105366
-2.3622243146056645,1.6001113015143642
-2.361452465451232,1.6098654697260903
-2.3564772667675156,1.6303893149829922
-2.355902538837518,1.633051496138063
-2.3393224632464977,1.7217785792758729
-2.309252482383796,1.7864779331368248
-2.3077424435239013,1.78056268646658
-2.2908158357873156,1.7832188759986007
-2.2867449867580145,1.7732686169290388
-2.2854133855696834,1.7658647348275502
-2.2808711036012506,1.766969806861426
-2.2775681010030557,1.7674927657400346
-2.272757222172994,1.7615706565580933
-2.2634202605826124,1.7443712744639037
-2.2624607400962553,1.7420292690660195
-2.246247107421752,1.6941784726545368
-2.2370676129600056,1.6749454991445019
-2.2302263075906152,1.6592151971695128
-2.2298562481799555,1.6629928239343468
-2.2292759427179654,1.6571624995027263
-2.215236885783363,1.603996976344452
-2.210441691358025,1.5854174275265485
-2.2102278789797456,1.5825188303276576
-2.2101666432729097,1.5910527883656376
-2.2066022028154495,1.5721564385385287
-2.2007099452984678,1.5535465546163503
-2.1920284211891037,1.523085994205354
-2.1802834272271796,1.473535244069429
-2.1596752532275856,1.3787521649761838
-2.1584501571712895,1.36961655443427
-2.1538497111337813,1.3599720874019234
-2.1486910399370966,1.3284915966381998
-2.1473993635178337,1.3186510974750474
-2.1471150384077173,1.322398948507569
-2.146456374381894,1.317403353902666
-2.1417219856943426,1.3024927535292736
-2.1398409271247836,1.281891762773181
-2.1383929965264845,1.2954446895592198
-2.1323059871391132,1.2549956459214078
-2.1281377499915317,1.2374180170838411
-2.1182203155905084,1.1818926638284377
-2.115922385370317,1.162593982211885
-2.110314887794855,1.1369924800345224
-2.1043550611609447,1.101406815088151
-2.1001688412099764,1.0884463853601356
-2.076678264768661,0.9254474862475967
-2.068665429508026,0.8645075340093891
-2.0585602322895045,0.7996745755850639
-2.0578363429950506,0.8019715942413606
-2.05606947393515,0.7794679739467344
-2.0539036509646436,0.7639960227372348
-2.0533609636235255,0.7583552967225407
-2.0517280500728186,0.7491037039478384
-2.0511692827569137,0.7466946932626817
-2.049966361599405,0.7438708435392728
-2.0475799882482004,0.7118085957210478
-2.0395224846743885,0.6386885466887571
-2.0390090372719274,0.6404634224216542
-2.0381279766114657,0.6254654456959641
-2.0290496230227903,0.5436776126216774
-2.028938977414059,0.5544650457912301
-2.017271413251001,0.4352383678974178
-2.0056986271150663,0.31627905128336464
-2.00071317277383,0.26461527343382196
-1.997724499146159,0.22676083395623003
-1.9954406859806466,0.2012422092567427
-1.9918734483875478,0.17144310112007574
-1.9913043693824357,0.16412961363435555
-1.9908735739185641,0.15597109234037096
-1.9889637996233192,0.1308243811378489
-1.966108719196289,-0.14939545786222078
-1.9629390178863209,-0.20117293457859933
-1.9517584140281934,-0.3430742804266887
-1.9503031438959726,-0.37550249254038165
-1.9478559468499155,-0.4037907926177818
-1.946772284728489,-0.4102707052508861
-1.9441539562960974,-0.4600984733429204
-1.9296593762894045,-0.6511018893442571
-1.9276114973491842,-0.7025848701457907
-1.9157799475933563,-0.8667563232659004
-1.9082929895197833,-0.9794359631307308
-1.906304329086815,-1.0079772606775736
-1.8995461903606823,-1.1109030622299079
-1.895504051724475,-1.1690750624528918
-1.881489916334081,-1.3796681981528938
-1.8804610484474686,-1.4017812854363245
-1.879524180904345,-1.4093886927832848
-1.8763576411927188,-1.458000161674139
-1.873175001246842,-1.5066725507570617
-1.8594436124004075,-1.7077773559483553
-1.8475424377024026,-1.8710056394782575
-1.8468617704850174,-1.8862339461868614
-1.8461141186016343,-1.891539879834425
