n_harmonics,base_freq,magnitudes,instruments
7,3.2783562609325494,"[-0.43792795  0.15607648 -0.81349519  0.50272312  1.54726748  0.36038679
  0.15204952]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.994785568680131,-0.5608369496647133
-2.987512858259211,-0.6480689182270001
-2.985948821284972,-0.663207264869343
-2.96904152662284,-0.7304404215745152
-2.949611352921583,-0.5937006626488565
-2.947853650354296,-0.5703730535526488
-2.9471547905556905,-0.5610488206420813
-2.9412713155866994,-0.4689318007088153
-2.929187148519831,-0.23103175585056868
-2.9233346174292807,-0.09411324084447718
-2.9199715760020055,-0.010960947022886506
-2.899631972351789,0.542413447750164
-2.893561679605021,0.7114139627714924
-2.8765842775881145,1.1599920044223546
-2.873237399583175,1.2391508213143418
-2.8670954594704203,1.3742533923333582
-2.863008522113554,1.4531481151917691
-2.8597271109738447,1.5115073134308403
-2.855280527143078,1.5815652384459404
-2.833660969565707,1.7440161265766185
-2.804414741006336,1.4332991015688987
-2.8034502037758617,1.4124558467482686
-2.799323231011255,1.3171892271782575
-2.7939675866261053,1.1765306287517112
-2.786781259653071,0.9612920406499799
-2.786086249345882,0.9396902003088428
-2.7838513999243393,0.8658646429630787
-2.781215587756767,0.7756508516502827
-2.775270596673699,0.5631349341904844
-2.773968430479864,0.5141754072218914
-2.7671909380594952,0.2527164131970089
-2.7621708016148956,0.04994883056968874
-2.7475338060591827,-0.5535610411876798
-2.745706266509897,-0.6294847899156526
-2.7412470559899744,-0.810847371334747
-2.7380527434089235,-0.9392187892411417
-2.729878857852599,-1.2544767766015663
-2.7149034047690175,-1.7628852385957736
-2.7131131050390036,-1.8155725497313575
-2.709981653589357,-1.902767423277387
-2.7092908024468283,-1.920938530985101
-2.7026951217868187,-2.0809615655862603
-2.6976225014873823,-2.1813201848189703
-2.682048633587945,-2.3624831300618365
-2.680107620446831,-2.3705303377693316
-2.675684428103511,-2.377357824149608
-2.6748252634475094,-2.3762194308775086
-2.6645271337065966,-2.3183137765265567
-2.6642524286016718,-2.3154589008799524
-2.6635350797940136,-2.3075178910719183
-2.649185260179384,-2.0676288586008464
-2.646920073742725,-2.015016561044822
-2.639280074853473,-1.811398406333763
-2.638777135021701,-1.7971004118497256
-2.6306194912426024,-1.535819895163954
-2.623669051476513,-1.2880480277555635
-2.6201348074197455,-1.1536643727902693
-2.609299790864913,-0.7189465100876012
-2.60611733830945,-0.5861409423180348
-2.601486019036182,-0.39217250949893157
-2.588490324446136,0.15018227065598705
-2.5715496670320146,0.7962238753379919
-2.566126659676921,0.9774885143723087
-2.560173541448536,1.1573566735059164
-2.55953726204298,1.1756991098558034
-2.5554391601500424,1.2858693656330915
-2.5485137948617655,1.4459738268379765
-2.545964377090499,1.4953636579913785
-2.5452717965327922,1.508149009562723
-2.5449695558487866,1.514301162182739
-2.538331489361436,1.6169594359259458
-2.535667778045071,1.6484137286059442
-2.535267671931245,1.6530606486214707
-2.525142587087523,1.7185175834449644
-2.5193131004562357,1.7205077156544148
-2.5124112424679605,1.6885073992689004
-2.5073371519818544,1.6429707163013723
-2.5025937447476694,1.584673765931521
-2.4969077393409362,1.4948819112186231
-2.486346695494567,1.2810773149685897
-2.462894996677537,0.6538069820294315
-2.4582313986282904,0.5171667085397432
-2.456002581509683,0.45163396378700715
-2.443647327220207,0.10101942643086245
-2.434342281931339,-0.13950363440565536
-2.4168608601572066,-0.489518316299462
-2.4151815242591397,-0.5151322871707575
-2.408151456726948,-0.5979682276100944
-2.4051362958720035,-0.6246771909230658
-2.3979016179674884,-0.660557534983352
-2.3871811450528337,-0.6425443445171793
-2.3861550436445653,-0.6360976903346769
-2.372942906662156,-0.4881336326266785
-2.356659199143024,-0.1452341120563744
-2.3416494166877007,0.2967554603124704
-2.3395276383118766,0.3656524302375587
-2.3319292486240784,0.6242395652620226
-2.3315983816336767,0.6354181861357059
-2.329562307834302,0.7065826412486446
-2.324229988195091,0.8958965944987737
-2.3186190744519797,1.0950113992874886
-2.3155907753362572,1.2009531762644519
-2.3089592387977875,1.4308153751835164
-2.30520060785718,1.557189148297115
-2.2928344801639273,1.9359909193480929
