n_harmonics,base_freq,magnitudes,instruments
7,2.8341253934630477,"[-0.39988352 -1.54524404 -1.08379402 -0.97142151 -0.71073706  0.44023809
 -0.74074507]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.990333038640207,-0.34653721405520127
-2.985962447208232,-0.3284271019074016
-2.9797639614090166,-0.29900091184835004
-2.979007193521987,-0.3133147350398711
-2.9776092840463515,-0.3009783504000206
-2.9702691504167174,-0.27535599410397216
-2.9681722163357143,-0.24677819846691398
-2.9624084319305526,-0.17523344053461853
-2.9611187242884016,-0.18561023698224774
-2.952751738776082,-0.10049494041265021
-2.9483337676222394,-0.03709438982216505
-2.9455575370859584,-0.02371946525987766
-2.9318414937476533,0.16960749582369145
-2.9273432551620675,0.23299330288106343
-2.919105405580906,0.3440269984705746
-2.9176758567376435,0.3393189976364429
-2.9142237682956957,0.4032646620817895
-2.9079975301669245,0.48852137072298407
-2.9042899702113742,0.5317606084964966
-2.90354560117785,0.5267552593673774
-2.8994097730088235,0.5791636826798571
-2.8917258150814193,0.651421416923975
-2.8838386160749927,0.7418784201252931
-2.8766676675951652,0.7857306859658126
-2.876465234346462,0.7869021803850207
-2.855139290339845,0.8262553562898701
-2.848558601725798,0.7380633547646268
-2.8469564757396633,0.7323055931788313
-2.845319569029842,0.7513039191118528
-2.8402477221938147,0.6908816881677141
-2.8355496476386577,0.6415224955517577
-2.835000909750093,0.6237703671975113
-2.831109989015815,0.6040130902114778
-2.814784730971299,0.2992839706671339
-2.813537656446692,0.23610397719840254
-2.800418373796189,-0.07127551074030472
-2.7893436192227417,-0.37021557321597276
-2.7849044560433907,-0.5084692510629609
-2.7830775358816737,-0.5778142408610942
-2.7700066116931623,-1.012505199922611
-2.7655713323792925,-1.161315049269559
-2.751334503233709,-1.6309551141639158
-2.743289781972818,-1.8993739595994517
-2.740952069177619,-1.9585383078635143
-2.7390990046366035,-2.019910779135552
-2.7379934217882695,-2.0495299291386586
-2.7344142673078937,-2.1599551721617325
-2.7309372306978785,-2.2135206793762907
-2.7305193242166252,-2.2799282281527518
-2.729266126753421,-2.304987756248174
-2.7085593513274597,-2.8121324941083254
-2.706532070685906,-2.8194063407919776
-2.699476793612691,-2.949428191168109
-2.6965522107183735,-2.9709574700082526
-2.694131847109697,-3.0278753794039357
-2.6903875859662385,-3.0384402287730627
-2.672132870498481,-3.1309118567065988
-2.669507717944323,-3.1105445756061654
-2.6628483128023985,-3.047290850457621
-2.6612044692120413,-3.067097306133786
-2.654444848425358,-2.9458932039456713
-2.649992065117849,-2.9270550236256105
-2.6428032449022014,-2.744386677500588
-2.6324381676926905,-2.5325399529735577
-2.627572638646835,-2.429237600996517
-2.6244732047442243,-2.3166503722440095
-2.6221065336690295,-2.255196702943201
-2.622104068963691,-2.2838459375256464
-2.6208311660538053,-2.21638783179294
-2.6199554593298258,-2.170805862140877
-2.6160978223000875,-2.0639461114441393
-2.615668470037628,-2.0672657736620574
-2.608933809821014,-1.8453321457688838
-2.606861970123779,-1.7493643244607455
-2.600546009678127,-1.5629497115334894
-2.5987673482306852,-1.4843177662642781
-2.5956555418847858,-1.3735896819083762
-2.5911148568436113,-1.1672793090206932
-2.5898452895651136,-1.1405511120485685
-2.588625899662889,-1.106738048692276
-2.586297472677451,-1.012291991149793
-2.584087084412708,-0.9187377613440193
-2.5741395696693017,-0.5331388748553557
-2.570915218490994,-0.41217415542765307
-2.5688765645395817,-0.3271322105321777
-2.5529262296869564,0.2388176661637602
-2.551830843756016,0.30237877833670157
-2.541886928314179,0.6309833830621489
-2.5412306260279016,0.6662908904816929
-2.5351491776597372,0.8252256444512812
-2.5324705836981094,0.9201960327828711
-2.5210286158875683,1.2128536387319158
-2.5180039453442005,1.2509543255917812
-2.5168855483022137,1.2688854149459845
-2.504991172997266,1.4729153786695004
-2.4875054849690827,1.687445209572402
-2.4731180859610777,1.723509979311546
-2.4667617129143053,1.6891465973842594
-2.4563862327236228,1.5964124772609483
-2.452327777843683,1.560081458757997
-2.4510174584941042,1.565031107223025
-2.4414147399184567,1.46080761077435
-2.4384916697790575,1.4221239358283235
-2.4355318939841144,1.3672423276002237
-2.4293483557782625,1.2438103830684637
-2.4249034073238827,1.2025849920979066
-2.393772592900529,0.5719762627572357
-2.385301030245961,0.3912823991332176
-2.3819381675254707,0.333728340059166
-2.377492696697496,0.2456565393819688
-2.3768944960931933,0.24370175009576622
-2.3755899089279717,0.22277948652929236
-2.3697862741144977,0.12473520773019597
-2.3606069266388983,-0.015329247172417767
-2.3602635389178346,0.01743018288113817
-2.359485044954011,-0.022062063343419452
-2.358907856374482,-0.04191616639279582
-2.348030018130494,-0.13994644590567007
-2.340889191207995,-0.25569566615569284
-2.3380637454046402,-0.2487945776328439
-2.336917636211746,-0.2667572163130195
-2.3333141004138405,-0.29371287436433985
-2.3218111571278097,-0.3678624540424194
-2.318462468612198,-0.366268933234667
-2.3157189011224304,-0.3993211233780095
-2.311613204094287,-0.3780831827686977
-2.30632262647475,-0.3786248145493437
-2.300269000049663,-0.39084267434751674
-2.299454561850851,-0.38643703771891086
-2.289816051127026,-0.37880267344907753
-2.2848593051230397,-0.3612341343559924
-2.282913968719579,-0.32227536435430687
-2.2747931647399193,-0.31748388425323826
-2.271826621565122,-0.28200227203914424
-2.2679801699121898,-0.25841076566417714
-2.2677642358774306,-0.24417007769173696
-2.2645345580290095,-0.24513338438126514
-2.251500153023293,-0.1463349566306031
-2.243460264061346,-0.08897746270409508
-2.233493235400558,0.007476074523172114
-2.2270086200838786,0.003974717771597573
-2.222178624800864,0.0547219327321581
-2.219950906014392,0.06875019897737739
-2.217748165109027,0.09916931909501178
-2.216127966608753,0.1160127981065512
-2.2130344599868974,0.09514938738390484
-2.211414483651316,0.14484137873079656
-2.207203391071693,0.1461285722566342
-2.1971752580069603,0.1318092701753607
-2.195426671505767,0.15357890722828615
-2.1904045487660033,0.1508081318282873
-2.184079899156976,0.14340095375722509
-2.160770205289178,0.07700664278636808
-2.158672283220702,0.06887038272052522
-2.154792048104772,0.030570822834569147
-2.1491719948981647,-0.02030986607132285
-2.140108763628994,-0.1029440591929952
-2.1335779739357967,-0.1384558371874678
-2.1322502818762357,-0.14449168775370602
-2.132097429159945,-0.1456460285024534
-2.124670277856768,-0.25715013951660104
-2.1175047177011965,-0.2996838172089427
-2.1123451763951167,-0.3789244360386005
-2.1080977086751274,-0.41118695297748525
-2.1060388310260505,-0.43643772313604645
-2.103204688783435,-0.4884881210842151
-2.087986220927978,-0.6405960681642949
-2.0694652276439696,-0.8157227966583515
-2.065823483191642,-0.863132268546694
-2.0590903373777865,-0.912543679207121
-2.0538855740698665,-0.9872864226045825
-2.0482334793198427,-1.014991104073875
-2.039491294863175,-1.0636775419803728
-2.031592761166365,-1.077062722681956
-2.0248365885996593,-1.0981187042220228
-2.000878813520064,-1.1283052048753102
-2.0001802956956647,-1.1395598664853852
-1.9987525186284798,-1.1514635019265813
-1.9912645648219467,-1.100578891124218
-1.989934609376977,-1.1093256709218187
-1.9885311586917476,-1.1277501310696012
-1.9858044827286507,-1.1508084816493294
-1.9828679619083671,-1.111743167328814
-1.9734301691014788,-1.0864670705785453
-1.9699783470140406,-1.0922365094623654
-1.9658214528917284,-1.0579795362668252
-1.945392266898962,-0.9421551875784631
-1.9424198096496152,-0.9371325117012494
-1.936890136846039,-0.9034261636204626
-1.9361287162881606,-0.899276453964087
-1.9344690680303738,-0.9005335508922312
-1.9330851226397985,-0.8844431504814004
-1.9303342334118831,-0.8728936901218525
-1.9247163370521763,-0.8651414386375561
-1.9226921348037411,-0.8295160114898307
-1.9194936085330994,-0.8495533117117157
-1.9150929553003806,-0.7897805016635123
-1.9136988654188027,-0.8016137011448512
-1.908953584367301,-0.7596783015394221
-1.9042839413060968,-0.7220914122957521
-1.897537534337946,-0.6804149035330417
-1.8965053179005222,-0.6725113265193519
-1.8953272050318064,-0.6704474788337434
-1.8927066272635433,-0.6606954466679843
-1.8673832766582301,-0.5118376972135551
-1.858399980153163,-0.4338258237957339
-1.8529460111599825,-0.384672182898965
-1.8466322456918092,-0.3402952090156112
-1.8291307370809649,-0.1610434990210326
-1.8219864906528203,-0.07842252136431724
-1.8084476332663812,0.13451962770995232
-1.7990669435782984,0.2755525646237353
-1.7946595734045456,0.3781383946316681
-1.7925236114524716,0.4139874766228408
-1.7916948471925718,0.4457317884009246
-1.7854727419053198,0.542980987293564
-1.7835912771534397,0.5843819086199662
-1.7800140846702786,0.6682067591212829
-1.7584432973465522,1.1783994287310922
-1.755154870837632,1.2514641365998127
-1.752686161715775,1.3074914303631198
-1.7424373989625188,1.5702379637460244
-1.7379511883051857,1.6867407733534738
-1.7361886586065203,1.7565591275359167
-1.7352275492061398,1.7996898892157442
-1.7227385698952338,2.139219149294376
-1.7051315608196518,2.638687717789044
-1.7038268791196123,2.6598697088425203
-1.6997535416483722,2.759286865704148
-1.689077886902147,2.983576619686437
-1.6818005610782432,3.188208797585834
-1.6815644609493943,3.1817931035177374
-1.6746482213508251,3.320228673260634
-1.6655724797591742,3.4791645743443507
-1.6559696219535844,3.5990216103311004
-1.653260667001766,3.6566031757486157
-1.6426211034888027,3.723383293112236
-1.6410324333502713,3.719568600601678
-1.6338530605998725,3.7435726373179876
-1.612991667768175,3.6125025089917635
-1.6106885117899006,3.605961886182064
-1.5972230330912756,3.34762448857702
-1.5917260780132794,3.260296058231763
-1.5828468773970377,3.038608883247538
-1.5698063172850214,2.6768311093864887
-1.5592266351313253,2.3254528424519387
-1.5538037161983071,2.1772859289684052
-1.5502382174883178,2.031081144210185
-1.5484092914576952,1.9585161189099292
-1.5395946754456356,1.6161637661019692
-1.538855918659057,1.6022917279501807
-1.536458027587942,1.4858383422623678
-1.5345599479532557,1.4458760471133736
-1.529468750813341,1.2713360180934266
-1.525468678070629,1.1207940447451996
-1.5123979262741143,0.673719206686425
-1.5087375895397146,0.5542257628126968
-1.501405017364014,0.3372895459967712
-1.497441804246191,0.2068345661471564
-1.4952386437363694,0.17692187732641249
-1.4867526268114315,-0.024465707687839882
-1.4606053090420723,-0.39493887435503466
-1.4538107847865636,-0.40801833731648146
-1.449465084323303,-0.3938432211874418
-1.444919215155636,-0.3763933931484024
-1.4320370338263957,-0.2754287571098705
-1.4146588519061238,0.05986965689296983
-1.4122606356716207,0.1192242997938083
-1.411748990651318,0.163807500384624
-1.410244588841357,0.1704866455273582
-1.4101448768176559,0.1899354061827436
-1.4091557124928724,0.21112544318512264
-1.4079187641961837,0.2583767496981463
-1.4067870164987348,0.2602140549246963
-1.404750632148182,0.33834998428305907
-1.4035794401811073,0.3590639143822882
-1.3992359181209593,0.5278364938327249
-1.3971611464040734,0.5646708349650482
-1.3903637441633532,0.8322167174343748
-1.3753523314960376,1.3405160068579236
-1.3637471068956326,1.8395544723599
-1.363459080455822,1.8520649718486335
