n_harmonics,base_freq,magnitudes,instruments
7,4.307958161503292,"[-0.19034364  0.4887303   3.09535788 -0.76391935 -0.80221786  0.64212367
 -0.73495751]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.998113564221738,-0.620843162583686
-2.979849080334544,-0.6169814337380066
-2.972548173583517,-0.7005581281559423
-2.9672377688139706,-0.7898428774009074
-2.962615604111866,-0.8709572271036552
-2.9620612237038775,-0.8928833486335265
-2.953462911035041,-1.0731826926263166
-2.9500120681456012,-1.1583524362223088
-2.935862328494977,-1.4645148042478242
-2.9296536968214975,-1.583939648017112
-2.9244768823248015,-1.639326425217094
-2.9182505099236167,-1.7018908823421421
-2.911468530355581,-1.7327275310661197
-2.909358263188195,-1.7103000103944301
-2.9092006617688524,-1.723854288096717
-2.9089038711231274,-1.7223366220519902
-2.904846992630257,-1.7049189118968766
-2.9036556498023893,-1.6946006493572336
-2.8962551263012566,-1.6099170369145113
-2.8918050801650153,-1.5354727606504917
-2.884590652685184,-1.3497335233515713
-2.881024066950579,-1.2368743026510527
-2.8794953805727452,-1.1856718415752183
-2.8792336530840514,-1.1932798536917177
-2.8764337733017653,-1.0819079868685804
-2.8706938671789906,-0.8539269009243088
-2.8662530484200195,-0.6528283867908394
-2.8626307390207604,-0.4747940630751609
-2.857591525279208,-0.249982644034888
-2.8542165837222617,-0.047035887708186994
-2.8527477769663925,0.02477379762147572
-2.850713716047067,0.1360262856032006
-2.8454026504622587,0.4387792908033128
-2.836741396219727,0.9264806883301583
-2.836380382419801,0.9510825127600286
-2.8316247127665677,1.2185535430559247
-2.8292992637763628,1.3509158369603385
-2.825490788284475,1.5678093129612747
-2.8218510632075193,1.7624949001060561
-2.8076980759464027,2.4775625339752714
-2.7965724618176333,2.9239823351067002
-2.7886318807583095,3.1693176011194053
-2.7868963860472817,3.2332257040094894
-2.7843794246543787,3.2951233678792513
-2.7833310179573107,3.3108097071216913
-2.7815683318279643,3.348781502527725
-2.7773078234591444,3.4421171599595253
-2.773474832939634,3.495455244045158
-2.771103035974523,3.519647586797306
-2.769181492019479,3.541612253228597
-2.7655185515228853,3.5675445529302015
-2.762167655081424,3.574589369244385
-2.752403093278936,3.5522864295909113
-2.750225959539887,3.5423421425558357
-2.7484442497993253,3.5242820540253557
-2.743778486147292,3.481609785372111
-2.7340098163903876,3.3262231167253753
-2.730031386911136,3.244264614956791
-2.7201517741982384,3.011750499954813
-2.7170882315390283,2.9433284397361046
-2.714756092852407,2.8675443496620705
-2.7113860318901253,2.7845421758221534
-2.698589191691524,2.4250437045230857
-2.687327723532099,2.0916222839081096
-2.6831188338212746,1.967168509603667
-2.6829779643146705,1.9679904468776768
-2.6828079907499625,1.955251759540668
-2.6741813563017107,1.7077775815146137
-2.667727869316984,1.5302799041661872
-2.66195050486429,1.3585870709179424
-2.6583977652030306,1.2748881983990528
-2.6544998207568895,1.1696327573976757
-2.650480276453348,1.0661522528084788
-2.648299721092493,1.00902292810444
-2.6438238996139534,0.8939549937300177
-2.638913279364682,0.789677326653254
-2.63325077163688,0.650330851602187
-2.625145211981867,0.4624941872576417
-2.621781701317774,0.3800999980229899
-2.6162397876238352,0.2822732912193284
-2.600456992188305,-0.012405449793908424
-2.597494542136793,-0.06882502911341394
-2.5941272812949547,-0.11800669861232709
-2.5891693692779305,-0.193958360714142
-2.584669186312044,-0.24598384265514828
-2.579321905586066,-0.31524499947156664
-2.5721256429887243,-0.3730094144967271
-2.5693915741137294,-0.4229285863060478
-2.5571518744386292,-0.4270939326951788
-2.5541569731009535,-0.41911133362163044
-2.543108749686903,-0.3649348717766739
-2.5302277363234897,-0.19958666262689223
-2.5273133255491906,-0.14943145866275967
-2.509339893370883,0.26014092026137203
-2.4723421124856957,1.3292131227271757
-2.4721166946193778,1.3439978699698234
-2.463114508095149,1.5742066343976715
-2.460623220845851,1.6044910588502137
-2.45841255406778,1.641858555364813
-2.4456391676448046,1.810611140068116
-2.4360928168800795,1.8306251782664742
-2.4291090628817686,1.7813396824775474
-2.4146914010146956,1.5122526527262015
-2.4106785123134102,1.385360571019361
-2.4089123670570523,1.3334806384016702
-2.4033041030624425,1.1308703336558084
-2.395605136141726,0.8019921485540643
-2.3821658038714375,0.1338650629155324
-2.356800661543098,-1.2475921906826815
-2.3532111047605566,-1.4444168655740657
-2.3453572956115027,-1.8133408534348692
-2.3358407808375587,-2.1795071934687686
-2.326110004893957,-2.4281022429119328
-2.2929973795094583,-2.247752521251916
-2.290522129016084,-2.1597822447462223
-2.2882826195563224,-2.0680761809355834
-2.2762665755649154,-1.5180718802909932
-2.271771061006514,-1.2642260999981056
-2.250689760763395,0.09958274904183416
-2.2490312786202162,0.21592895194780834
-2.2400252111872954,0.8350901108959156
-2.2390234381379193,0.9000265780100501
-2.2320080442613404,1.3593493414429982
-2.230936611145322,1.4384354139619824
-2.229416043994804,1.5276480453105281
-2.223391821477681,1.8782977478092135
-2.2197541891646475,2.0621415246611274
-2.2190573364591684,2.101214764605412
-2.2090455328854697,2.5498285430635623
-2.200626752831764,2.832692639457307
-2.1961709046159097,2.9111312925273127
-2.1920004092841676,2.971589370579765
-2.188843156625678,2.999406433038768
-2.1840073147918586,2.9985641749002885
-2.1797262083894764,2.998701953384911
-2.1742384025117203,2.939916286702738
-2.163168425924033,2.700898330946617
-2.159648019768995,2.575644500138431
-2.158478608195759,2.541011986719176
-2.1579002004323695,2.526924082166486
-2.155890069067053,2.446497211730121
-2.152112129395898,2.2841080829148406
-2.1455168962232545,2.008611051336012
-2.145496394972858,2.009390531624493
