n_harmonics,base_freq,magnitudes,instruments
7,1.281589759048281,"[-1.12156713  0.92258814  2.24059366 -1.97963532 -0.3045878  -0.43595839
  0.19081763]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.981436413318269,-1.383653180392043
-2.951585255784871,-1.3746709199665603
-2.9510865320385893,-1.3749767009499196
-2.9494768427494757,-1.3734818177247423
-2.9479385863738194,-1.3740160922793963
-2.941504528506214,-1.3691494331531444
-2.9265145606828162,-1.358665023538739
-2.9204956061603777,-1.3523436971552498
-2.9139545355510745,-1.3466851812160823
-2.9106825656726,-1.343314593004602
-2.8989954576195873,-1.3299166051007705
-2.8887451571205043,-1.3178276537643498
-2.8766248215345214,-1.2994593538741492
-2.8710904536009973,-1.292364687025481
-2.868735925879175,-1.2880620148425426
-2.8672160781216443,-1.2841284873809953
-2.860546584911602,-1.2754291942634643
-2.8570238501844365,-1.2700729902836845
-2.8540204707153203,-1.2635506917062034
-2.8487232871178136,-1.2524166155166057
-2.8485466972910034,-1.2531236143101205
-2.8478568762451753,-1.251836559622546
-2.8455425158290844,-1.2476919401010227
-2.842631423134307,-1.2429226078379367
-2.829856451593222,-1.216870850474805
-2.8234570567858968,-1.2012907076667088
-2.8215190677277135,-1.1977396695884792
-2.8179122873157376,-1.1897903566018802
-2.812151679279252,-1.175633969520276
-2.8086047510699608,-1.1668724000351685
-2.8080978946323696,-1.1647984050090594
-2.8025715854993467,-1.1520420094362853
-2.8003146812180377,-1.144834014481933
-2.7976354999534934,-1.1360956494502947
-2.7956423183090915,-1.1323025938829103
-2.7900449153752547,-1.116731388794837
-2.783671185401454,-1.0973987385624726
-2.78167586783647,-1.0926122015689343
-2.7679101091737377,-1.0489759453616756
-2.763718289227671,-1.032876220180721
-2.760389771912269,-1.023576164359001
-2.7510261263125013,-0.9867530452215508
-2.7475954166274645,-0.9748884665772312
-2.747490735494371,-0.9747598983478434
-2.742795278751477,-0.9552652219222753
-2.737954564135845,-0.9364975064298643
-2.73678262919867,-0.9325432867422293
-2.7363671293894796,-0.93031510289127
-2.7273433540834766,-0.8932483357416915
-2.6885777177295624,-0.7063648526367593
-2.6822310620035497,-0.6748674274215245
-2.6794228081215676,-0.6582784214946347
-2.669605606697901,-0.6047201612702523
-2.666388886367922,-0.5838954607802009
-2.654293504541084,-0.5133933715170557
-2.6539204368152336,-0.5104378683130527
-2.6466820682756995,-0.4669049280007731
-2.6461051212145974,-0.46168414125229856
-2.6453941991453824,-0.4584906560013748
-2.639217501908071,-0.41794218272080136
-2.629029732496134,-0.35365409849006674
-2.6241407599899444,-0.3218192570370201
-2.6135023602596714,-0.24934457690318756
-2.5976140333972113,-0.14055001310761667
-2.5828822370677864,-0.03840981275327302
-2.5810986284087507,-0.02420792063180956
-2.5778185009579975,0.000951785448796659
-2.574535228945443,0.02408893475040119
-2.568087191741284,0.06796151669549153
-2.5664153178450544,0.0796078749051513
-2.5647066824228504,0.09480679657686919
-2.549971879111918,0.19823367080371557
-2.541049220626534,0.26077296144738005
-2.533986732822819,0.3095836478958476
-2.528559575651296,0.3484496119262254
-2.5285054698468534,0.3500679065623955
-2.5278406602158743,0.35230252601424467
-2.5241730262617503,0.37931311083857744
-2.516664635673914,0.4284803174386423
-2.511152587171576,0.4669856051341591
-2.51040513140684,0.4717554139802959
-2.5014006794206542,0.5284908971794194
-2.4992186821627804,0.5431174702723129
-2.4967388788908353,0.5595965860162662
-2.4739091992788245,0.6958883254840816
-2.473497518698881,0.6973252091484231
-2.4695658549128154,0.7211686075335165
-2.4666010562900635,0.7377752679633227
-2.4656242008483655,0.742004571749468
-2.4598530261557423,0.7721948786565476
-2.4581431740398214,0.7812908380964013
-2.4527564307147385,0.8083349246235124
-2.452152099676879,0.8110456551626678
-2.449106183753062,0.8252226897145136
-2.4444671900017476,0.8468089557535324
-2.439976194671326,0.8670627952199239
-2.4388838942483124,0.8724289195862197
-2.436031040733366,0.8826935835466985
-2.434808041500067,0.8886866722486114
-2.42281089304508,0.9342357167361903
-2.420442759640613,0.9442794110379514
-2.4160493653328734,0.9577421411517637
-2.415775586865526,0.9576082646470762
-2.4123113288464033,0.9692849701679527
-2.4037829967705084,0.9941330123649754
-2.4029208817108496,0.995090014153636
-2.3894791135099203,1.0256282617932653
-2.3864425145774577,1.0302817646780065
-2.3766111861096952,1.0429734227876852
-2.373939040170089,1.0472209826498964
-2.3727386819069958,1.047652689182559
-2.365758475139613,1.052328013870929
-2.3577206868287623,1.053951843230802
-2.3426338193426233,1.047603174337974
-2.341294275804727,1.0458551660625135
-2.335544981514856,1.0412754632016261
-2.334756380768055,1.0397660537436504
-2.333208774847718,1.036787342563229
-2.3203905691470634,1.0148746358742307
-2.3093388229414757,0.9890656421289992
-2.3031536526830836,0.9696770949501645
-2.299428583425808,0.959475463469438
-2.298464571588106,0.9553928718741359
-2.2981025300490074,0.9538560154689095
-2.2925656704963924,0.9362023973548236
-2.289163878788739,0.9232967054273133
-2.287109606165192,0.9163775774028956
-2.282567512277796,0.8985581113396489
-2.275096093740829,0.8662986351222575
-2.26756350672463,0.8315343395288375
-2.2613213641651577,0.8014985698931303
-2.2544501721118655,0.7674985909638296
-2.2473288222967627,0.7290700512057487
-2.245891201468474,0.7197135447608977
-2.244876432120301,0.7165056891408825
-2.2442668548873623,0.7126652094709196
-2.243299793163005,0.7084305145786665
-2.236369777206319,0.6672455385604312
-2.2141898745550668,0.5331851339468741
-2.209212706786401,0.5025373084996355
-2.1800769875806907,0.31343009566438756
-2.178838031641268,0.30453306923245876
-2.1651664079171242,0.21494727035851294
-2.153868401381849,0.14448234249126313
-2.1504802304316173,0.12273392157951613
-2.1479489769868008,0.1083768420833034
-2.136145002146419,0.03801722647033715
-2.133371284491716,0.021264670195404036
-2.1306690017547467,0.005105240877690973
-2.1263237109685655,-0.01865513717517933
-2.1221096598815707,-0.04385876039504854
-2.12026097100036,-0.05330235471850171
-2.115290384090608,-0.07701780414203632
-2.111339947006382,-0.09731278893591916
-2.1103623103887474,-0.1025297116681713
-2.1055217945501656,-0.12626263813739314
-2.1009620341573867,-0.14902062853269057
-2.0999916737114965,-0.1507155299875862
-2.0900868761522844,-0.19405203019466052
-2.088203712984077,-0.2020170837764757
-2.084736859240284,-0.2137474473603203
-2.070261087351014,-0.26040745838848245
-2.0669284566273936,-0.2709095939465267
-2.062956058059574,-0.2812415933217275
-2.0617658583283394,-0.2826025269272925
-2.061076631216042,-0.2838765855218129
-2.0599145306835087,-0.28771201880854863
-2.053942961551078,-0.2986977502985856
-2.0509044971689545,-0.3030734952518785
-2.03861631517153,-0.3167894165118195
