n_harmonics,base_freq,magnitudes,instruments
7,4.614240117830487,"[-0.93117622 -0.16927755  0.85885042  1.71681418 -0.7205643   0.13958529
 -0.69491962]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9925926634575806,-4.107436945276774
-2.9854024173388423,-3.703761963485593
-2.981560897731556,-3.451507958896895
-2.979355842026348,-3.29833497027984
-2.9701886055012254,-2.564019141173406
-2.9631784846314693,-1.9373290384160697
-2.960381050876297,-1.6698640381073138
-2.960064399137562,-1.645118992073045
-2.956929323372652,-1.3480331177791054
-2.95359015195164,-1.0230483313451386
-2.949453740962107,-0.6248670926430546
-2.935088891444683,0.7180475696134666
-2.934752688237043,0.7472751632252747
-2.9025850364683654,2.7790702067610837
-2.8909345826932924,3.0342983535361894
-2.887404814984401,3.049800107555485
-2.8842624654298783,3.0510268236179754
-2.883372266955967,3.047379242138772
-2.868385561579855,2.7652361608647733
-2.8591952089643904,2.4367982769488497
-2.858178554567567,2.39178606630841
-2.856214925569886,2.3027815875213618
-2.8443461756141524,1.7369447398352522
-2.8388848984935713,1.4539807541135543
-2.813337726655093,0.22722840845943879
-2.812356979448288,0.18215961661210134
-2.806456608983262,-0.03152734671917855
-2.806304470949849,-0.038376281024244854
-2.796040351939478,-0.33801045425716286
-2.7878254704522663,-0.5003231191526878
-2.7805713027180348,-0.5956342215761402
-2.7710378358389605,-0.6453337065382966
-2.770909505033033,-0.6442132764308433
-2.7703148790404057,-0.644715713625744
-2.7671140736468667,-0.6527439308047205
-2.76558162646886,-0.6513355699517722
-2.763808651089279,-0.6452858608862685
-2.7635759683594436,-0.6495267456331194
-2.762526674331817,-0.646966931503061
-2.741241524918906,-0.5675450591093886
-2.733920181074317,-0.553024673716652
-2.7275441621336074,-0.5630373610446365
-2.72050900076174,-0.595408120507146
-2.719026147622908,-0.6090846042948607
-2.7055856961775406,-0.7887013704803627
-2.704766986537902,-0.8032968094668965
-2.7034773097037412,-0.8287591395008845
-2.6954631216467058,-1.0092969246223376
-2.6802538808220753,-1.4565009264506523
-2.6791172407275283,-1.4921257195528406
-2.665726607553128,-1.9198499904137067
-2.6590601010129413,-2.1304557255643313
-2.652878787789221,-2.293560309963573
-2.6487303646540465,-2.3964585121507556
-2.6419771980782847,-2.5227779701862496
-2.639737385010593,-2.5540952344877357
-2.6297175624391347,-2.6237091862277886
-2.608024603958296,-2.2941215285407583
-2.6051665621633164,-2.2023481643901937
-2.59418668916844,-1.7330488075010184
-2.5876600746216374,-1.3970436832245436
-2.5869472935334095,-1.3516215368687512
-2.5787244499851747,-0.8571318333508642
-2.559103119354834,0.46436727210720524
-2.558982979130678,0.4710400408589485
-2.5473282570267486,1.2321638498473528
-2.5469157616335036,1.2553836096121322
-2.541845084047453,1.5583028231145224
-2.5300174004226985,2.1374058289721267
-2.522915607898933,2.400908292743784
-2.5152173416622876,2.5969612676731546
-2.499569679324102,2.669276732618786
-2.494483257647043,2.5996971097443153
-2.4903228909613597,2.5235296681399593
-2.488169680304323,2.463124906655474
-2.481636348761427,2.258412570802275
-2.48030414848232,2.204800316794595
-2.476827637470539,2.06915886799955
-2.4630108025732715,1.404354074354576
-2.4570577106949947,1.0825017207865635
-2.456551845582016,1.0473074742861563
-2.4553726374592584,0.983765916234318
-2.454825050350008,0.9490136365032537
-2.447412666976823,0.5349890606757333
-2.4394601737635835,0.08562336728759327
-2.431167248781702,-0.34845981748565413
-2.425754481258495,-0.6087067552931766
-2.4256715617578113,-0.6044805244131535
-2.423716757281138,-0.6959826108677191
-2.4127045054019645,-1.1116703642718262
-2.4120002185052085,-1.1260271648049764
-2.405331674765101,-1.3067878871921483
-2.4029683933228974,-1.3572369121008119
-2.4026997059845026,-1.3655393320227414
-2.3978602281316466,-1.4348916343875728
-2.3876037425634324,-1.4940615236049513
-2.387505265708789,-1.4973860056465076
-2.3869678087987696,-1.4952523345201183
-2.368000820721719,-1.2733768039763556
-2.363278277350838,-1.158498146550843
-2.353995734037783,-0.8999224064259392
