n_harmonics,base_freq,magnitudes,instruments
10,4.2738409064872585,"[-2.04111407  0.87448605  0.36930109  0.3355088  -0.09404021 -0.11995661
  0.07096271  0.29327735  0.59493984 -0.45828319]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9927125851717555,-2.6791036910088186
-2.976099577127578,-0.969760913654829
-2.966751569593941,-0.014841241908649692
-2.965985512885095,0.06664030800454676
-2.963883663491507,0.293921295795528
-2.9616621632444566,0.49417228252067624
-2.9554964632745735,1.0497428367922845
-2.9551473802655677,1.1248919468136525
-2.9474712130831637,1.7449448002325767
-2.9452332077318144,1.8787843144771317
-2.944290215113721,1.9674265074893094
-2.9434615441304084,1.991103171530018
-2.9422734891397706,2.063229709949573
-2.9288351237566363,2.8882385522347396
-2.924387492710192,3.1099899173915717
-2.9218927478952317,3.1874563976990506
-2.9191270300897285,3.372291914356701
-2.9071341416085748,3.833788641474785
-2.905499947792719,3.8366648419262632
-2.8980765450754067,4.133907277569345
-2.8971176479255787,4.166050665137804
-2.896261029058538,4.184749007614681
-2.8942944298382,4.348198518718185
-2.893930061481613,4.322945782736612
-2.890519420912194,4.411534431750386
-2.890310179231239,4.418638652608421
-2.888463987709411,4.528808011396227
-2.881442986574662,4.766846845627381
-2.8691385757552386,5.220723626925352
-2.8587099618509155,5.480271579833036
-2.8541550264000812,5.562679121397137
-2.853728164400149,5.576998669136738
-2.832092427062855,5.346813522445548
-2.8289391317092827,5.214662770435125
-2.827726621641813,5.125393418183777
-2.823533439969604,4.883204277309682
-2.816661921576748,4.373595022007099
-2.8093714618271184,3.734740486007245
-2.7945944577622566,2.1058105361557016
-2.782394707837882,0.5880445640172606
-2.7819880525954277,0.5460125209755397
-2.780958517907015,0.4507715347881574
-2.780097198726453,0.336963503671693
-2.779269104656212,0.2501353750872993
-2.7681703083344775,-0.9483625081742234
-2.764604278680617,-1.2808730571803322
-2.740832965338449,-2.416874152157045
-2.73892380400149,-2.4413713218792297
-2.7388033734127744,-2.3935722793006047
-2.7367733531300558,-2.3854056604324354
-2.7334146651057933,-2.358609657780317
-2.732769037278782,-2.3250545041900454
-2.7300235227482843,-2.2587708226760594
-2.728618646395916,-2.215200387288186
-2.720150043619049,-1.7998126446737281
-2.7186218369877917,-1.7376638056454377
-2.7070473917688833,-0.9273706013611408
-2.701464179887652,-0.47978228543614726
-2.6905348584915667,0.26773224018135344
-2.677632580691297,0.9364758003987291
-2.6681770518545322,1.1285349120579657
-2.6521037601704203,0.8616811151364505
-2.6520827415157533,0.8473542336150341
-2.6416541568291265,0.18873870070646884
-2.6354251746039132,-0.2500722893124856
-2.633713944009674,-0.37692935852266374
-2.6228793137563375,-1.2544409462918862
-2.6222250216006198,-1.329652721812054
-2.6063792772519507,-2.47972067727972
-2.6017553861846445,-2.7240815526874647
-2.5968951958398616,-2.8839660844802464
-2.5948616021709787,-2.957742431084315
-2.5840013887611244,-3.094496458352885
