n_harmonics,base_freq,magnitudes,instruments
8,3.296139779868775,"[ 1.69110219  0.31825753 -0.3079596  -0.49284286 -0.10889691 -0.09040331
 -1.0902195  -0.60386426]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.99314518207325,1.3030088161179978
-2.99248761649989,1.286154789640453
-2.98978196172703,1.2142429461149775
-2.9862702470278473,1.1167076757888723
-2.982267692047328,1.0015845370655596
-2.9822394966379595,0.9998939874533248
-2.972006778991844,0.690382424494771
-2.970407251595698,0.6397863575249247
-2.964215495381787,0.44585079827579943
-2.954811136784725,0.14944268571486613
-2.9515564066334425,0.05159501273099585
-2.943438256753422,-0.18754482355068128
-2.9406885774377933,-0.27041207889010394
-2.929178841420021,-0.5745872473087592
-2.9169369252943453,-0.8397857750094901
-2.903972736425821,-1.052541252750978
-2.893960319742027,-1.1581353551507871
-2.8839857512853415,-1.217568191070887
-2.8835669135574737,-1.2198371819217286
-2.8802204390141197,-1.228925821866643
-2.872319407137906,-1.2323133154714674
-2.8682766373511974,-1.2265072760889164
-2.866466293234363,-1.2228506467526028
-2.855292207724829,-1.1764489517461212
-2.849350199308457,-1.1363905001691799
-2.847393206941291,-1.1245829171916708
-2.841905541076007,-1.082446667598386
-2.838952034746666,-1.0626810864838772
-2.83272168260359,-1.0131161887187667
-2.8289870760757707,-0.9854444091858469
-2.8263569087090277,-0.9641120544311493
-2.8125399887463747,-0.8736909954808667
-2.8109684649512685,-0.8672527387813471
-2.809732694025306,-0.859802870229441
-2.8072088377052946,-0.8451437657660084
-2.803126418194628,-0.8260948000526881
-2.802845334227845,-0.8257369406449131
-2.798227590317938,-0.8112935851574561
-2.790584741404026,-0.7936554244806134
-2.7899625482033894,-0.7908654595164396
-2.7754113749908993,-0.7943590790181176
-2.772581153477264,-0.8009341161398743
-2.7540300950917778,-0.84802373942942
-2.741304027074132,-0.8816479929878468
-2.728094850257455,-0.8835727588585089
-2.725469485799188,-0.8790369007242809
-2.720793773604801,-0.8674955822876523
-2.707453670512544,-0.7834742926228504
-2.7056454445024674,-0.7693938822945197
-2.7035647458216627,-0.7447938363953596
-2.6996341134917845,-0.7006866613970525
-2.6993873197713127,-0.6953890378898828
-2.698814610346841,-0.6892116920326741
-2.6972584068783068,-0.6684748732778764
-2.686117688361941,-0.4809919754067293
-2.6816139279910667,-0.38566696325688965
-2.675963841341323,-0.2558523925607873
-2.662314561390323,0.12230844719847377
-2.6566770838400795,0.30320270599581234
-2.656520805610053,0.3097446803475758
-2.653223050752521,0.415736842525458
-2.647332915339492,0.6245577354284032
-2.641748201479614,0.8224890295180498
-2.6376955868007723,0.9731565065134818
-2.6333113470312233,1.1360814714100762
-2.6284082795192187,1.3161689721463825
-2.627007887359974,1.3691217684003822
-2.6208708281839606,1.5905692562736142
-2.613002781888736,1.8705774986379418
-2.6059339473427565,2.1023819917789526
-2.596896048271155,2.3677696422688297
-2.5851204495237994,2.6482134416642054
-2.5715045005147132,2.8619979914369984
-2.568913864107592,2.887673727765335
-2.5622329382234503,2.9270502645034187
-2.5600347132908228,2.935715405209744
-2.559982413957878,2.936712626482445
-2.5597082371353657,2.937211684984542
-2.550674818102531,2.924511688345828
-2.5470949737519044,2.9025746069293885
-2.538556833044419,2.816575899610299
-2.537423483045689,2.8012277573400444
-2.5327191253152823,2.7340198974948087
-2.532297268895099,2.7294055715204513
-2.5290087119915405,2.668853570790673
-2.5262610686193137,2.6219642699348804
-2.516475504766735,2.4135547103622343
-2.504247802891757,2.110551504224848
-2.492773006224123,1.8122246914525926
-2.487755785449874,1.6853300171227015
-2.48113165876837,1.518959046688732
-2.480913418602782,1.512710871766373
-2.463089033671925,1.1328562609350865
-2.4479950636058865,0.9232474972887468
-2.4460843031125696,0.9043386004694168
-2.4426961889422314,0.8721796928695846
-2.4236040269613413,0.8051955593430082
-2.4149430651075017,0.8233344978293302
-2.40754178532384,0.858708948777868
-2.3918108251174086,0.9523454305874132
-2.38379510018388,1.0008047777771205
-2.3826245251410505,1.0047109479857634
-2.3820410946209116,1.004631435801212
-2.377822888167886,1.0243439284990894
-2.3719884328390815,1.0389325709215982
-2.370892517534283,1.039740749494579
-2.3691690446854565,1.0398859374553395
-2.3670319828082986,1.038789435284105
-2.366047462359437,1.036721209827533
-2.3644415832199623,1.034202203173792
-2.358246449408803,1.0135432050054474
-2.355422417572075,0.9971416419970669
-2.3400810809068124,0.8064986185119685
-2.3342123656791274,0.6920446304938686
-2.3279480001324844,0.5447672123848409
-2.3249133680374605,0.46298557883886127
-2.322696612714618,0.39949742367111535
-2.31902351047819,0.28963849837993905
-2.294877836056873,-0.6378391505726935
-2.290957088423731,-0.8042519219391188
-2.2905735498302224,-0.822746542783443
-2.2854247898252606,-1.0485206739375441
-2.278929243306033,-1.336446753641017
-2.2665333307596542,-1.870796543019817
-2.254801921082615,-2.3142930986224326
-2.25408228041439,-2.336995473983593
-2.2499688124894,-2.4714530921507216
-2.2477328429263155,-2.535294760654272
-2.2463076716613184,-2.5776738345199344
-2.236020264170712,-2.8117645762337053
-2.2293908161092935,-2.9027940276007222
-2.2171326266157063,-2.9367765921293496
-2.215158741830713,-2.930209333844511
-2.210863848614497,-2.8886685374400667
-2.2095497571685963,-2.8688710002791065
-2.206693733169554,-2.8250069855222293
-2.20333496624039,-2.758695373724339
-2.197370309869457,-2.614366081145323
-2.197169692800561,-2.6082734704057744
-2.1947685084653394,-2.5362465096684343
-2.186032163293194,-2.2220633688868823
-2.1851699875414194,-2.1882130533104975
-2.179472815056201,-1.9380545894998364
-2.175177907087501,-1.7361909495588537
-2.1744901288152603,-1.702015562889495
-2.162295218271163,-1.050538841164103
-2.1603877061432524,-0.9470717615441252
-2.15581690210701,-0.684118011402581
-2.153118022278587,-0.5333578367247975
-2.148025477477455,-0.24422004286144017
-2.1462500824232817,-0.14422703951898366
-2.1303151687804958,0.6950412193234851
-2.1144067554874146,1.3333840331893143
-2.1112262953250625,1.423543474142233
-2.1037069216791204,1.5889339586134004
-2.099826822326569,1.636874983135824
-2.0996846527417903,1.6423131779453712
-2.0850296457754522,1.604411327742238
-2.081174573097189,1.5323707691752533
-2.0747440620281745,1.3605738056941066
-2.073764036643505,1.325490064582409
-2.0627499381812116,0.8545497538048963
-2.0572476171223424,0.5472715063480958
-2.034674791771689,-1.110749782910323
-2.015158527753405,-2.8380620165065134
-2.010941924684814,-3.2156613923585327
-2.008501598498606,-3.4324247230253158
-2.000442710367469,-4.1236328162608435
-1.9955683382713312,-4.524003988271768
-1.971593730805994,-6.069398360283729
-1.9673417552924681,-6.250461606918453
-1.9609921417286555,-6.454855516733812
-1.9556560295616021,-6.571610976491799
-1.955505627795967,-6.571392736922883
-1.9382808845612038,-6.537569816652867
-1.9339864043423312,-6.434325475617678
-1.9319066655370907,-6.370695688294771
-1.9138279572423496,-5.482994100363766
-1.9109941404893154,-5.28899581527238
-1.901330418290678,-4.559578672520948
-1.8867035440836093,-3.2595941497976457
-1.8861188358546834,-3.2060306416042947
-1.875080052889598,-2.1354751082553247
-1.8702178328163048,-1.660572448061671
-1.8701565236409856,-1.653425082615001
-1.8686078174581489,-1.502949675549713
-1.8478037988931937,0.43136476040022514
-1.8356882826178438,1.383848308470525
-1.8343763853347712,1.4764632630458523
-1.8195421090101416,2.3524229647354002
-1.817169838536303,2.462129664080872
-1.8052659940000317,2.875544808638643
-1.8019254306878376,2.949769846496205
-1.7905797978319329,3.0704639785736796
-1.7800020889333568,3.0097873446451433
-1.7780591172610452,2.9836707089319385
-1.7622500593934842,2.5945118546344847
-1.7576430038436504,2.434629002597305
-1.7564885515306425,2.389289895251606
-1.7442889676508588,1.8920464108216275
-1.7437497316521002,1.8682129317061098
-1.7387520510818884,1.6480556141143035
-1.7380440340378098,1.6133188199490167
-1.7264726549410159,1.0852717781793242
-1.7259311037902385,1.0600637366722605
-1.7228969623944257,0.9215381460354382
-1.7154184912478205,0.5972141610099694
-1.7099714254540561,0.3734490459209879
-1.7022518120547776,0.08436723240710428
-1.6931155943593992,-0.206365088113245
-1.6828744401040228,-0.4661422815116715
-1.681260734786638,-0.49353448962214336
-1.6753830275027197,-0.5975393881604624
-1.6722521041211613,-0.639949322067026
-1.672133579084057,-0.6405928149251643
-1.6706890243803367,-0.6548946919848506
-1.6696519946563464,-0.6678096001634363
-1.6651038049117295,-0.7074947311600339
-1.6645515678759073,-0.7126802970159796
-1.663567344882745,-0.716800107417862
-1.662335357896528,-0.7228060728921406
-1.6586086918374623,-0.7357415836244919
-1.6584345219675778,-0.7361697557313603
-1.6347908720709892,-0.612334325530563
-1.6244706881173705,-0.48275881070163534
-1.623880538835583,-0.4741662779400146
-1.6152546942364652,-0.3548550041785741
-1.6137306785458598,-0.32790886865020435
-1.612231987607567,-0.30626468561614767
-1.5968848903373236,-0.09067158223481109
-1.59308365113566,-0.041872571395135706
-1.589741433280933,-0.008747310505293315
-1.5789081649797883,0.08833389255484521
-1.5773540619597477,0.09654001013655301
-1.5723602853148935,0.12618268610610628
-1.5683912494163115,0.13693374316484805
-1.554519028676236,0.12762902261366277
-1.5536161683903866,0.1280551679630535
-1.5442759055997195,0.07571345994065215
-1.54233755576971,0.060998751793142805
-1.5421091489842909,0.05704934648097569
-1.5389917854634327,0.029448829965945496
-1.5352331237310002,-0.005152701198289369
-1.512163530767171,-0.281915510051988
-1.5077491134761025,-0.33795430310512664
-1.5066371729496657,-0.3514128154503889
-1.5042597570319123,-0.37843671544165813
-1.4960776684861303,-0.47599771830921345
-1.4956373598464583,-0.4785372296743646
-1.491845791628023,-0.515742437466839
-1.4904789420014481,-0.5311427202478087
-1.4810576990892086,-0.6028009497950387
-1.4796999138717897,-0.611077171358348
-1.4555627975585448,-0.6151544011929142
-1.4506097640484232,-0.5812626342122278
-1.4500316007692355,-0.5726687055337805
-1.4397517340443344,-0.46626826979473346
-1.4349507089296365,-0.39424527677836474
-1.4346912218931511,-0.39315535041255184
-1.4318501006461466,-0.34334144001703654
-1.4283579750718391,-0.28765464701857946
-1.4246888838653649,-0.21830966116232806
-1.4221310649338885,-0.16813747817324082
-1.4109593842536483,0.06944791084071433
-1.4038886009286358,0.23575346283048754
-1.4026050460091453,0.26797507306447593
-1.3965219100918669,0.4117623937250864
-1.3924924580061697,0.5104602031463352
-1.3797135682762305,0.8147690693211594
-1.3783613643035486,0.843217193708851
-1.373622396340115,0.9473705949246645
-1.3711335713708561,0.9977154190326829
-1.363935264509056,1.142273157036247
-1.3607689930807099,1.1992371197898362
-1.3565559531778828,1.2700064064698915
-1.3559512230940796,1.2821576142434474
-1.3557921460938565,1.282469152436027
-1.351915940974181,1.3418503777717332
-1.3495730844166158,1.3737948246232337
-1.330341557172486,1.558256129294362
-1.3289884286960898,1.5645038212762195
-1.3275766692616824,1.5715936608795393
-1.3203696810888421,1.5948676251112606
-1.3103229464024737,1.598735074099646
-1.3080631519867985,1.5943107926332685
-1.301230300178832,1.5750386928825022
-1.2964654129420208,1.557227148004036
-1.2950811191669915,1.5523931970988676
-1.2912697764135914,1.5320636993423105
-1.2827521862399127,1.487563401403642
-1.2752015077635375,1.4452695346339093
-1.273086349003713,1.4326225556136614
-1.2708509152609566,1.4211051405340145
-1.266052796234277,1.398015909958688
-1.2607591741417057,1.3737374946544827
-1.2602455466615707,1.3725386555420336
-1.2595341184066884,1.3686274774106082
-1.2553417854611422,1.356694836089202
-1.2314560630005176,1.358825300179579
-1.23068035236674,1.3606764207202062
-1.2190091087962562,1.417521967352443
-1.2117710350914168,1.469929956939934
-1.1962171811414624,1.6165525441054365
-1.1940042482114943,1.641799062784207
-1.1794542178844287,1.7983364005231577
-1.1343839955416237,2.0309089167324417
-1.1177823995681142,1.8994301113692569
-1.116067485208078,1.8785928295285934
-1.1099484400516868,1.7926997706809131
-1.1077919091001998,1.7570377065868248
-1.1028091455274045,1.6650238279758518
-1.0790425710908416,1.0867759779056985
-1.074315291530281,0.9489557732674135
-1.0700215962486574,0.8225011168715805
-1.0676030173718154,0.7477304060864683
-1.0503366582755354,0.2073083637929209
-1.0460102596449237,0.06983797535474068
-1.0423871534068332,-0.03727038956336353
-1.0399738368035254,-0.11014985761898208
-1.0388190963477386,-0.14258054943784806
-1.038397937043496,-0.15446071725262056
-1.0335318225150438,-0.2950956122368234
-1.0327391600679525,-0.31894293087213005
-1.027769498988832,-0.4508924244994319
-1.0029096968294902,-0.9774525832113523
-1.0008436437047539,-1.0097948598322835
-1.000486890440332,-1.017127152745664
-0.9946626858771364,-1.0892442573653265
-0.9914569529427091,-1.1239269016837081
-0.988534483371553,-1.151691758411278
-0.9744596492376245,-1.224753970721684
-0.972200297990546,-1.234708894666955
-0.9687367956674171,-1.236705401005616
-0.9657107086407617,-1.2325247091649405
-0.963931933502117,-1.2310208620772873
-0.9492108762239555,-1.1751205625380183
-0.9460307951775615,-1.1555766748807028
-0.9449955200103171,-1.1469213352224057
-0.9435416777298173,-1.139882418563497
-0.9356766271734269,-1.0825485392817442
-0.9315355919548391,-1.050185700886887
-0.9296657898829555,-1.0392503515362828
-0.9104199456866393,-0.8987758465233318
-0.908152085636194,-0.8825002248814287
-0.8936178806739989,-0.8144075567034722
-0.892329979534336,-0.8121381358245476
