n_harmonics,base_freq,magnitudes,instruments
9,3.290770815977397,"[-1.40394723 -0.62526057  1.99975391 -0.36710946 -0.94548609 -0.11670252
 -1.07758765  1.66821397 -2.09791383]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9961755959437686,3.6769140007654815
-2.9906592333842577,3.2815651646076764
-2.989770195838447,3.242470079586465
-2.9872612416045903,3.0376775785368837
-2.9856126000879435,2.9500488819968735
-2.976057485084219,2.2113665890295433
-2.974870403143895,2.114618026395897
-2.9699784250286623,1.7720534840992561
-2.9585695892612254,0.9686935992415259
-2.9469189855385567,0.30004666405554264
-2.9438580937089354,0.21524073018863535
-2.940475371250491,-0.06652852295988819
-2.937297776952142,-0.16521056295527953
-2.93634551587088,-0.2999512828146667
-2.932814189732831,-0.3372615655464122
-2.928504557584655,-0.52152585185421
-2.92229420950724,-0.6906880614437038
-2.9219869668613185,-0.6735457792195323
-2.9088486140797833,-0.9961617166741936
-2.9080528785077813,-1.0177062237600196
-2.8961538311998924,-1.1115476501498314
-2.888066813457198,-1.1206415081667933
-2.879590336965176,-1.185019318912599
-2.879171015335536,-1.1740377563640914
-2.857119353780379,-1.187585676702013
-2.839345651835856,-1.4182916299385215
-2.8374658149341823,-1.3820173031757723
-2.82183402389726,-1.6369447896038336
-2.8004789914481845,-2.0085584295510857
-2.7966360965064965,-2.1336905664042347
-2.7961068129111775,-2.127414162457114
-2.795494552794163,-2.166426639432193
-2.783702426064184,-2.3895145953840644
-2.783678955187363,-2.3649499115904686
-2.782268698359036,-2.4154922838452695
-2.7805280557947247,-2.4000336174287957
-2.777866123139196,-2.4524190268587143
-2.7772469714535895,-2.4388735549761704
-2.775460909998933,-2.4328335589495236
-2.768864391379404,-2.520229147383145
-2.7648232495827667,-2.511551968977104
-2.756545624179719,-2.520636199822712
-2.7563266105355786,-2.5470737719786856
-2.7491370311480754,-2.4691485583446853
-2.734300342334267,-2.1207096107734817
-2.7318371251229747,-2.0810485277565007
-2.729533747822593,-2.066166465639616
-2.725800860117486,-1.8915694557210054
-2.717807250864415,-1.5402954016815744
-2.7168871392871305,-1.4750457524428109
-2.715976663979676,-1.4453920764977035
-2.701003026049127,-0.6562316909265806
-2.6959289249778866,-0.4049800418879077
-2.687212485384766,0.10251651685090603
-2.6702468913356006,0.9923802144961253
-2.667984962134817,1.0625367205246667
-2.661563339049544,1.3676849381802867
-2.6543701927127197,1.6713461928733138
-2.6448625898456535,1.9512938094157284
-2.6231525049373206,2.1075672899549454
-2.617397751959804,2.001019694969363
-2.614507707334162,2.0114202213644234
-2.577945800819526,0.7797422921449126
-2.571901022549979,0.4881894264429939
-2.5706735264819525,0.4516424137931893
-2.5682504215223814,0.35587010445003003
-2.567189766480311,0.28622529258078655
-2.560857435715615,0.08618704182843882
-2.5536627355051573,-0.18044672791752628
-2.5529262650011884,-0.17450695752321316
-2.5445347901644864,-0.4725959072298611
-2.5422809151340386,-0.46985035328994595
-2.5380449687165845,-0.5993523764355481
-2.5368440010729074,-0.6545122212529672
-2.536203779912836,-0.5959901540697958
-2.533196591545363,-0.580738238658019
-2.5319751046009857,-0.6297002777796316
-2.5297235743059696,-0.6435559873559693
-2.5253001418794403,-0.6726595444112475
-2.5172924218064487,-0.6183984057540717
-2.514532206367487,-0.6142559744229719
-2.5131452931698304,-0.5950876730577824
-2.511648156326488,-0.5575462100227863
-2.499222902933182,-0.26530384056619166
-2.4948514839515132,-0.058453897003209104
-2.4947470265007583,-0.08104888746168165
-2.490217507521259,0.06934435782691258
-2.4809036610486173,0.47329927944703637
-2.4796502323151848,0.49627729911810214
-2.4751432718754254,0.737273080485009
-2.4637351398055767,1.2907891873684503
-2.460987413009174,1.460766748784043
-2.4591312076837966,1.487207337478925
-2.4582426866720173,1.5454992007021306
-2.4481095424071864,1.9859015569048053
-2.4463255167155955,2.104310392387157
-2.437521534801037,2.3257790110405883
-2.4369032588476878,2.3884833428658916
-2.4340929045256297,2.349181425078238
-2.432052146073536,2.4076087198640543
-2.4311295962810053,2.4889310733100833
-2.4266825735151074,2.5227873932687754
-2.4189048661399997,2.631164608181992
-2.4153215690550827,2.614373130390832
-2.4130604806242353,2.5847035668347904
-2.4128850194476117,2.524827724315272
-2.4124561750534648,2.5565359753538184
-2.4116042445954875,2.5318981478518485
-2.409904050186957,2.5471772222368703
-2.4050242882213784,2.4047496114833455
-2.403290882399641,2.3925579953474805
-2.391143832583588,1.994484850133921
-2.383728180164482,1.6161910565217128
-2.3828358903428017,1.6230068037608978
-2.3798780088777645,1.3768237804361674
-2.3793349146573437,1.3258238354046943
-2.369146548220874,0.6772676982508734
-2.3614648123376822,0.16598676674386326
-2.361234267769915,0.15517935003640668
-2.360229021682184,0.0663076755107278
-2.3440613077713,-1.1902240770590482
-2.3439498715866134,-1.1524061602461746
-2.33827171762019,-1.6070228869265653
-2.3378004111033257,-1.5537367241643467
-2.3369312667977695,-1.70412973223108
-2.3303458685657215,-2.1539717258682125
-2.3256013626465855,-2.486357821616226
-2.3195699640147986,-2.861865357200514
-2.3188292994478616,-2.8686355650131867
