n_harmonics,base_freq,magnitudes,instruments
9,3.85238390099739,"[-0.11564568  0.65947034 -1.35149336  1.4112133  -0.27852651 -0.00476026
  0.21150415  1.31383971  2.53784929]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.988451173751221,-1.9434335622071832
-2.983492637345887,-2.409338033078519
-2.979526286213704,-2.7729349161281913
-2.9779296519287293,-2.9081136564781125
-2.9681157441449972,-3.8025202448260376
-2.965632840478597,-4.026404030430217
-2.9537214192555155,-4.886834059712465
-2.9494295062251465,-5.146721014097626
-2.9375385506004514,-5.636937876220632
-2.9365574551590337,-5.6518486341574175
-2.9282442126186803,-5.750679206804592
-2.9278391065887432,-5.777385772215593
-2.9276352141896984,-5.7639297344954405
-2.9146240828834697,-5.630376717469402
-2.913515590333144,-5.600670705431142
-2.912098658437266,-5.541227977796642
-2.898872381911901,-4.994528963155285
-2.8947175562561265,-4.766305346979696
-2.888757394959545,-4.387432540395135
-2.878009787638929,-3.748617684111749
-2.8764507374590758,-3.626911971686928
-2.8715863803182677,-3.317875224936585
-2.853494201161517,-2.2486821325103863
-2.849058288604701,-2.0221973731271023
-2.848865856059426,-1.9723658516562466
-2.8438830216674322,-1.7747195279353758
-2.8343417072202213,-1.404993673288009
-2.827925334422975,-1.2245916052904149
-2.827685014146187,-1.2460795742801087
-2.805981156967925,-0.9267492257335342
-2.803130764280937,-0.9357906982264133
-2.8001838052532024,-0.9196544194876549
-2.7992278278498928,-0.9295669308908321
-2.797187701918376,-0.9526952161573259
-2.770874082683422,-0.7223667698219657
-2.7662177839685533,-0.6344433460460044
-2.762290724808431,-0.5650007089525798
-2.7552459642667566,-0.3738833725099533
-2.7517050570188877,-0.24976704311458936
-2.7495835809334874,-0.21544599308853693
-2.7426344604366424,0.10121135906723744
-2.74069227318477,0.17822860304031063
-2.738934786911497,0.25802271836944024
-2.7370179782410182,0.3439346089821893
-2.7342569510796366,0.47280543865982844
-2.7294068551170376,0.7183432715001917
-2.7261240253401287,0.8746779576100977
-2.7097182190085585,1.7059420649124215
-2.7060683275981505,1.86487285776646
-2.7042104104379057,1.9495496640157435
-2.7030118806636296,1.9954956709074203
-2.6980126565310725,2.2147732651004484
-2.6961339998884863,2.2708998647544796
-2.6871051451339794,2.500920483165667
-2.6747505744581965,2.5680406102477473
-2.6641326973358215,2.3569834978665445
-2.6566770258918497,2.085498180640918
-2.6509510488052346,1.811690418192177
-2.6407251234213875,1.095143195476715
-2.6360891315733337,0.7489780659162001
-2.631803858192702,0.39487828123551966
-2.6274000964710433,0.004115118090370741
-2.612950031198344,-1.327152571678116
-2.609442189327172,-1.6126761476472589
-2.607376870075598,-1.7992628624709381
-2.6041210429639126,-2.0306473232550903
-2.5984293940412364,-2.4900113629975587
-2.592942066685579,-2.8057019430103085
-2.592838058056169,-2.8061633894148335
-2.5850186634581247,-3.241160857941073
-2.5817697716815546,-3.354442331003481
-2.578153431758092,-3.4357339085017182
-2.5761997424450103,-3.4679440524164757
-2.5723124635153063,-3.5277299285723784
-2.5704397103858083,-3.5372277573759825
-2.5667600221937983,-3.539994139686568
-2.5545115101141955,-3.191773303305425
-2.552445179756768,-3.0941604086243353
-2.535505953259987,-1.8896308582799983
-2.534360911920178,-1.820965129581667
-2.5261844971613163,-0.9707269467942102
-2.5217448756516125,-0.5579979545284999
-2.518641314526948,-0.21941358238606753
-2.5036889107094185,1.3841861664283672
-2.50239887222262,1.495202006413861
-2.4997556954184903,1.756461993721739
-2.4993792128344126,1.802578113653724
-2.498918875109879,1.8496391100199854
-2.4973062940313735,1.9746908586081122
-2.49461861245717,2.2497711107458565
-2.4854595762072638,3.035510286701003
-2.473084022700556,3.7171353477555327
-2.468730858147689,3.9118920198173894
-2.461216906476045,4.031277024676764
-2.457927203642708,4.073391907078938
-2.4509403752744046,3.9488680456411323
-2.43986219046523,3.5578014858858276
-2.425051915858614,2.6098477231949824
-2.4197116187330208,2.117834493065208
-2.4133469847612923,1.547594906252019
-2.4071624314751388,1.0171553821360102
-2.3976890906589485,0.02623877394246385
-2.39566293931997,-0.09568152606347663
-2.3939572253848036,-0.2838893917629283
-2.3874523954965126,-0.9135398800096413
-2.383296326185099,-1.2075166593576165
-2.3797150510733287,-1.5101762003666401
-2.374342694423026,-1.897597562958163
-2.372951384981338,-1.9777003947366123
-2.369687297569972,-2.205849630985967
-2.368091165904328,-2.2883265988864823
-2.3504538634633017,-3.0113160549238884
-2.342880260153308,-3.1482048454750164
-2.34274797891322,-3.143355959425135
-2.336207316655349,-3.1077934268681413
-2.3290282086074785,-3.0599148307409187
-2.3249332224364805,-2.9611347564422528
-2.3149413324722437,-2.643425408043657
-2.309988983431354,-2.4906623955375107
-2.3063640743544784,-2.304764903551505
-2.2954141221851945,-1.8204787952434254
-2.2950467197193847,-1.7662196775480739
-2.2898596966676914,-1.5235797254058743
-2.2800103989505174,-1.0997617968840834
-2.27547911195905,-0.8339621375557671
-2.269944866217342,-0.6079191795904393
-2.2588511627590613,-0.175024099943711
-2.258199007563121,-0.15979921615510545
-2.2515725976003163,0.020922587138442285
-2.2500990781582226,0.07536058735702478
-2.247540113440181,0.12174489700875968
-2.2393085146757867,0.3460209065306764
-2.226102894369057,0.5195761286220097
-2.2158167464292715,0.5721671324941247
-2.2106097710222636,0.5740333530548599
-2.20599175911965,0.5352159958878572
-2.205981628449279,0.5575133027172322
-2.199442321497733,0.48855228947810486
-2.173812143495363,0.15670359650945623
-2.1712084368383797,0.0863288349635121
-2.1641204962532603,-0.04276586387718381
-2.1579756319000882,-0.16372516956453034
-2.1537355905177096,-0.25144114167805115
-2.1449155376318814,-0.4272817653385817
-2.141291373013542,-0.4806968361684884
-2.136989131778609,-0.5443850755774617
-2.1357649112931147,-0.578387920268181
-2.1355780006502796,-0.5885817819800541
-2.1341027178216754,-0.5783250784156028
-2.1294588309402327,-0.6779476688378482
-2.1198478400789877,-0.8196779132288446
-2.1196339015169974,-0.8014750440698842
-2.116959936552261,-0.8219547691301794
-2.1152121824077703,-0.8823573184841559
-2.1147455458868247,-0.8834876524644607
-2.1111969461550943,-0.8714756168456905
-2.1043810558855913,-0.9569133849042355
-2.100831843751232,-0.9575614360980764
-2.091476572420883,-0.9619188975577841
-2.0907168437594024,-0.9343726306112723
-2.081156169232659,-0.8875752658820352
-2.075952383109899,-0.7970834917327769
-2.062344329645321,-0.5225291698716977
-2.0619122553358062,-0.4955058890252375
-2.0563276039142844,-0.32771001969408226
-2.0404071091965097,0.31280790707280315
-2.034086991350681,0.6306529205029726
-2.027264716979815,0.9012619304571375
-2.018427880092616,1.3217701256940844
-2.016304068185647,1.42903537166236
-2.0077481029666426,1.846405527066702
-2.0054139885577786,1.9035145140705103
-1.9992565325881084,2.190377608387673
-1.9907688926647036,2.518237922043875
-1.990369478406905,2.505200034093001
-1.9871800781545716,2.608189923777772
-1.974169379999358,2.892540480387646
-1.9698024278582733,2.9261078036653307
-1.9678661261120538,2.884102039986476
-1.961028371574926,2.924924380358331
