n_harmonics,base_freq,magnitudes,instruments
7,3.5894254679445,"[-0.62815734 -0.84090038  1.6046103  -0.76534635  0.39412048 -0.42351834
 -0.99961433]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9937936461352077,-1.3819798064763857
-2.9879698144369002,-1.6932574052901486
-2.986830242914847,-1.7043461450409103
-2.9862208728541457,-1.71833885549594
-2.9763838054776333,-2.204775734430282
-2.944425917637237,-3.5238028695569525
-2.9438018218708466,-3.50109148597025
-2.9374605291992637,-3.733967451519635
-2.9342610165481497,-3.7092516786365235
-2.932148780573729,-3.8073383096857722
-2.9287434629761346,-3.8378313993461193
-2.9166395444897315,-4.017347615220584
-2.9166243234447995,-4.001148340756959
-2.901977135499988,-4.009567370305376
-2.897744680839857,-3.9210301286175127
-2.8946956691490544,-3.8802869101889614
-2.877339772510955,-3.3860119969506166
-2.8749759398568084,-3.2857222106028794
-2.872295254559287,-3.203739445524666
-2.871104425147799,-3.140034131193906
-2.869174049960341,-3.069817874313265
-2.861994918833301,-2.7502848742054207
-2.8615949290225755,-2.7301413622279203
-2.858621601429389,-2.6123582279470927
-2.8486087132012887,-2.0120455049052195
-2.8482786305102135,-1.9742856844099537
-2.840611756851419,-1.548422605660978
-2.831996121566584,-1.0970413211536116
-2.8152074693500664,-0.05015684857698497
-2.814954361850141,0.007765408955315224
-2.810506837786188,0.19154278288604315
-2.804149514891445,0.5491098241979723
-2.801825268196355,0.6323736684781448
-2.7914935267487735,1.1282017136891098
-2.787206794347917,1.2998067298602132
-2.7810986724692475,1.592127696742121
-2.779084945943361,1.6293488936870972
-2.778264367030136,1.6633788486814456
-2.7749664013303335,1.760282923242252
-2.76924571888922,1.8489720329739345
-2.7578644893660735,2.0535799723256214
-2.75766981019051,2.0807066932747826
-2.7562395525170267,2.1158614107797002
-2.7443209154044346,2.1989606353409217
-2.743104115824934,2.1717253123233897
-2.7398589005789677,2.177052292283274
-2.7347158030074574,2.0674506854196633
-2.731171344982845,2.053350557680722
-2.724923645614962,2.049808466990941
