n_harmonics,base_freq,magnitudes,instruments
7,1.7406059734454806,"[ 1.52937914  0.46417594  0.40349608 -0.92044576 -0.61622561  2.89690682
  0.05812131]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.979131319606001,-2.414738783261908
-2.9723294170792585,-2.346701291724768
-2.9628492602680563,-2.223656377521809
-2.96200741357696,-2.211003526085655
-2.9604389814275107,-2.195884992109827
-2.956001563393831,-2.1297043697339912
-2.9502726033016042,-2.055988995078336
-2.9490257308428074,-2.0307454293205547
-2.9376292351917765,-1.8558248026983428
-2.9319473291892773,-1.762032514491052
-2.931766072217821,-1.7549223449352682
-2.922154245301112,-1.5894522551287253
-2.916380382656794,-1.474929313178825
-2.9153210695712435,-1.458419391631079
-2.9056476074101933,-1.2703871111372618
-2.898499277992598,-1.115009531720303
-2.8904268873471155,-0.9409650097736654
-2.8870017723183685,-0.8679078379651936
-2.8626431324085346,-0.324627914532169
-2.860287952321948,-0.2681751637414042
-2.853807038594888,-0.124042621196768
-2.849590414035947,-0.01704621526504342
-2.8439387751616194,0.10572826944094206
-2.837044612778066,0.2628911173338193
-2.836593918036352,0.27254456980984787
-2.835583093190845,0.2982683430942485
-2.8348798310588936,0.3147165510019652
-2.8271135498203948,0.48926978166422475
-2.826500453973403,0.49255056022915894
-2.8191630267505223,0.6633099077195947
-2.81770911949215,0.6933938672290615
-2.812896742582831,0.7864494096077268
-2.8114117504297846,0.8189087960079497
-2.804741107229642,0.9554644393514707
-2.8034234045221273,0.9796378796080302
-2.8016804644822377,1.017186338682331
-2.7690388982125844,1.5747198922727514
-2.766986433929812,1.6079310667647468
-2.7661662983637507,1.6188715346564266
-2.7595266137200216,1.703717981956488
-2.758888352687584,1.711732536377386
-2.745133109010426,1.870573702441103
-2.741953405681405,1.9087720128314396
-2.736592175428329,1.9441496415092858
-2.716711633442757,2.053327915627274
-2.7146296500512017,2.0650670868858576
-2.7086132983812603,2.0679328098012775
-2.7085424806155287,2.066760899424816
-2.6966129075978316,2.065791336531699
-2.695274843486862,2.0638257226105687
-2.6834189671621504,2.022091680016169
-2.67378336647498,1.961505322127117
-2.6675237979623923,1.9114502723291684
-2.6635913370467557,1.8829633849179603
