n_harmonics,base_freq,magnitudes,instruments
8,2.2573071115402077,"[-2.38398768  0.47990885  1.15855681  0.45331783 -0.62696285  3.15989092
 -0.03749614 -0.0358544 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9915351255856657,0.1226627841907966
-2.9855853543704214,0.17540040316038574
-2.9775018824541766,0.22888581601108782
-2.9769376799558938,0.2267873417800228
-2.974061878342425,0.2175120838405768
-2.972106530789577,0.26647386100216985
-2.9590863155278146,0.36170476492022924
-2.955655123688657,0.4042277886122323
-2.955116987148728,0.4036388607734291
-2.9458117686828342,0.4776137782905784
-2.941806795861628,0.5056773462719386
-2.9197692731438427,0.7884639867300941
-2.9054116554611937,0.9842214797013736
-2.886601017245021,1.2319488470341298
-2.8835310486120056,1.2634944787274371
-2.8822232663150498,1.2940746327225234
-2.8756474954811284,1.4107205036477417
-2.872568618636377,1.4441676933415137
-2.86470556090366,1.5458015266171699
-2.8605068227467236,1.601433130902024
-2.8588263644876153,1.6396736800809626
-2.8551177169290547,1.6888832207792397
-2.8459521339584826,1.7797995827696111
-2.8405565042806504,1.8345331226721675
-2.8367191230903632,1.8951986580138256
-2.8115605771578958,2.0423593132233
-2.777343697175659,1.8860913719753316
-2.7740709555599246,1.8485556981970868
-2.7703380573928396,1.797861746282953
-2.7684817716750763,1.7856191953213456
-2.744738795288107,1.29179590517567
-2.7351195750158697,1.0438763178766326
-2.7304885657116547,0.8911438657048576
-2.7262565912502468,0.784479066572738
-2.6979648953106654,-0.2709023726222971
-2.697927880947672,-0.28489127110794077
-2.6959886649433393,-0.35766761452418694
-2.69502203498596,-0.4139915873509321
-2.688403903640255,-0.6636231362797154
-2.678123570087239,-1.1023566145926178
-2.673927065233351,-1.2823195813091344
-2.6737541424088684,-1.281185731552148
-2.648412108953414,-2.3130278038843772
-2.643411895761707,-2.522906811992413
-2.636202737426359,-2.7674042081524153
-2.625443710792877,-3.157339396549762
-2.6225640668512558,-3.2459991233515852
-2.613174629052601,-3.511338440669424
-2.6057483559455683,-3.677611281314444
-2.594967779994156,-3.878990368965167
-2.593100323860761,-3.9062579846303667
-2.5868743040025017,-3.9739741653387646
-2.5828232526792343,-3.99491183534456
-2.582287922445541,-4.028083784602769
-2.5815488148179124,-4.013858133256776
-2.576908423026541,-4.043128974424169
-2.575055469431507,-4.046914815869659
-2.571018067368918,-4.040859033430333
-2.570801362430646,-4.049800036595545
-2.570118726014591,-4.055397171830433
-2.569452068447132,-4.047707323193656
-2.5690950188739237,-4.042598519123514
-2.5664444859418696,-4.030186461581476
-2.55449799893073,-3.9054117951880643
-2.537070153234363,-3.594424211722778
-2.5336955924653415,-3.467981554184227
-2.5329570415321783,-3.4870312231926768
-2.5286868555312063,-3.327478289989355
-2.527346808305076,-3.3012463379301558
-2.523957775030265,-3.1817805408329884
-2.5192106539470482,-3.0112705951823013
-2.5096806617540035,-2.6595753994208033
-2.5087067818365396,-2.602675891742475
-2.5076065057806476,-2.536087792662181
-2.505132910857934,-2.480400697889742
-2.503077687064035,-2.370559734938763
-2.5013025286453745,-2.29219190008315
-2.499851047198762,-2.2374544123832076
-2.4973370423592587,-2.1142509189566896
-2.497306992177844,-2.0990150584829412
-2.4943471748027086,-1.9688052923247572
-2.481252042703505,-1.310004016477534
-2.4811891026339215,-1.3104090980413996
-2.4524467782553465,0.17681656061574053
-2.451860258679693,0.22268190601112353
-2.450661873994819,0.28415350044638044
-2.433470982559376,1.1517788745471167
-2.4326254905723133,1.1782561466473043
-2.4106791991813123,2.1055253835443053
-2.4095570824284804,2.117457383381834
-2.4053078388718605,2.2566621673634373
-2.4009581580526547,2.4160428954625854
-2.3960038027314656,2.53421585471568
-2.3811160597097163,2.8430033443899516
-2.3732487237926856,2.949546705740653
-2.37180149506133,2.9633306528903818
-2.37166973805705,2.9431827760771947
-2.3648094726968,3.011228519535533
-2.360690516211979,2.994856532594727
-2.359312421445289,2.9992983627496974
-2.358312992748463,2.9814233128838956
-2.327345617411207,2.5384250701291666
-2.3252383287764022,2.4933406077351976
-2.3189840632614827,2.3083629900859552
-2.3146616608473956,2.1687805218558935
-2.3105573140441598,2.0157530134968114
-2.3098838709792364,1.9761989150338097
-2.3074820096140733,1.9166078361782912
-2.2976984726833054,1.5077771189833107
-2.2667150157577023,0.04309766267576558
-2.2542903430417827,-0.5773083436948314
-2.246454578662087,-0.9749298394129468
-2.2370198393940584,-1.409969119274045
-2.2342549227287787,-1.5604712437047625
-2.2207626572343147,-2.1332772873636414
-2.193652973574785,-3.035226119151739
-2.188846878838643,-3.137854226978881
-2.183742297434664,-3.2478133272535272
-2.1819220501763787,-3.2821731990296836
-2.180966129581367,-3.30236828740223
-2.176133997619114,-3.3698577431772634
-2.174301750534444,-3.380594752709772
-2.124705226296424,-3.121508150579102
-2.112327764141229,-2.8344954232058632
-2.1058297561515635,-2.650972206569031
-2.1016886189916666,-2.514647680712307
-2.088356371384771,-2.0700726147093276
-2.0875220767208065,-2.0499962588217744
-2.079574601258769,-1.7390213714889342
-2.0792476960706177,-1.7347913637430596
-2.078048759974746,-1.695911297324536
-2.0759079520275625,-1.6085305735291495
-2.0733308291274923,-1.5208829956779417
-2.07240217716456,-1.469418384062237
-2.065025290220051,-1.1837141408261092
-2.0606025855137124,-1.0299461073255163
-2.05823463646075,-0.9385116506976368
-2.0545887455819782,-0.8043671707202545
-2.0537556692471077,-0.7640328851005523
-2.052792247996152,-0.7423137210941912
-2.045863446612721,-0.4725187741081442
-2.040268928376923,-0.2868004149776352
-2.0394319025791106,-0.21406207325322688
-2.0333018821411883,-0.02972333522189629
-2.0246482698655592,0.2372550868045861
-2.0213050056603477,0.34883684631648676
-2.0159269691020896,0.5169451117443673
-2.0051525239691323,0.7939653475421111
-2.002487618518997,0.8503614228113117
-2.002333970030608,0.8534051599961167
-1.9742047495299064,1.3022397354128772
-1.9680532967314999,1.3564483762358615
-1.9492725058033944,1.4006565345502906
-1.9460076263997899,1.3887592513468707
-1.9453010504024892,1.404368391232726
-1.9362746492453244,1.3666323744811522
-1.9088497693994833,1.0774177608707265
-1.9073449777822618,1.0562064532949456
-1.8985203134502213,0.9477307454468962
-1.883585418842996,0.7417461596349773
-1.8816300822522398,0.7013357307386708
-1.8772019190001945,0.6338243827467268
-1.8760197427283,0.6119755870692929
-1.8712963505268854,0.564305348979082
-1.870156382212081,0.5427108357310918
-1.869512471488875,0.5208474749281953
-1.8650712322638492,0.4725814770619338
-1.8567601827921885,0.38121234849872593
-1.845745329430916,0.27626260170531175
-1.8425009808774502,0.23782256112873304
-1.841112837451878,0.23427968268607877
-1.839107512767201,0.2228186075589622
-1.8358294166551254,0.18657625572792194
-1.8316992687044007,0.1940936481299965
-1.8274498790682283,0.17967914145735908
-1.8260063014381354,0.16660964422863622
-1.8219051037219849,0.1503121680816502
-1.8204698319213335,0.14091445655475515
-1.8081235482356028,0.17227324278880557
-1.8041862876699377,0.19487744734927887
-1.8024533791490316,0.17433494441482833
-1.7910378298007879,0.2625436369977028
-1.7814005654632805,0.32791654381699675
-1.7783015042088548,0.37142068769404585
-1.7633001080995583,0.5505571974785067
-1.7525566391597078,0.713781370261815
-1.7237941167037358,1.1375947131568882
-1.7236720418171385,1.1358705781271548
-1.7236055341429513,1.141779968187671
-1.720740220149254,1.1772261131857564
-1.7203271033474814,1.1671282022317917
-1.718910105081173,1.1893368956474923
-1.7155594999576338,1.2548906010964065
-1.7121536160181619,1.2706375818235986
-1.7070914791972644,1.3288505826079158
-1.7040465227309918,1.3679891786945644
-1.6972900828000597,1.4276003446980217
-1.6954351243817356,1.4393530152201748
-1.6941242192228032,1.46434628602666
-1.6885322747335862,1.4621374498833417
-1.6817426751788793,1.503089432420496
-1.6718540102000927,1.4908519017818205
-1.671806737475691,1.4896825657845798
-1.6533567792102906,1.3772484471744708
-1.6465236230911964,1.2821127504131897
-1.6448922711934693,1.265075699843572
-1.6434582325186513,1.2459462119418772
-1.642128680786153,1.2147092966080753
-1.6394915427914651,1.1747265657541477
-1.6261703818374842,0.8817650126202558
-1.6244634919999486,0.8434222951511342
-1.6202270060562713,0.7320653377999834
-1.6085922089042175,0.38900040452810475
-1.6008722708840915,0.11628212164135909
-1.5903336809628774,-0.2481741518303654
-1.5893998285096822,-0.2943454497036026
-1.586465318585674,-0.42828607969339105
-1.5754181678933814,-0.8538904275771965
-1.5750282987898472,-0.8822604343645759
-1.558436011973157,-1.6085968418214294
-1.5577876424569808,-1.622317425396569
-1.5576540035246884,-1.6328528778084603
-1.5442435994434307,-2.2024557737794774
-1.5354329831127371,-2.581807374959309
-1.5314382739728283,-2.77138611464749
-1.515792927368336,-3.375939994094993
-1.5025780023858395,-3.8539039551758068
-1.5001163922735052,-3.9184702669441287
-1.4915589204348894,-4.173262684312909
-1.4888249999666687,-4.221982123194823
-1.4865086763478157,-4.326981074109269
-1.4808925561910928,-4.432251777567657
-1.480882747681032,-4.4448292093982
-1.4730606745340387,-4.583677150829654
-1.4647532219898418,-4.700208362340772
-1.4604562076232848,-4.76151693353089
-1.454506824297349,-4.809012007551122
-1.4460176091678119,-4.843687152673564
-1.4458563498443326,-4.846561840412682
-1.4455384587464262,-4.8562247164705825
-1.441713964139749,-4.868622569810582
-1.4384656473579984,-4.845052098407679
-1.4353631357408019,-4.846220464104586
-1.4314096291338545,-4.816791837259434
-1.431137918795603,-4.805693485927962
-1.4301275857559226,-4.811209913127552
-1.4257122633329693,-4.779509920702608
-1.4204281132535552,-4.7218871723640055
-1.4171816167174462,-4.674963925426563
-1.4065186339656701,-4.490251784379473
-1.3785759187793838,-3.8726873222257465
-1.3690932064050958,-3.618480591755103
-1.368120201122612,-3.5757695422700855
-1.3674899772929103,-3.5414716662160237
-1.357526770409401,-3.251204788277819
-1.349359842109802,-3.0213106582933
-1.348646489940895,-2.9750504933417043
-1.3470629809954744,-2.923695470492242
-1.3443201770231994,-2.8295597936737917
-1.342193915544045,-2.7764465038783643
-1.3388292549727734,-2.6827375362054005
-1.328958739293181,-2.3954693480494185
-1.3199390988300101,-2.105871092976137
-1.3152569511130932,-1.9875456896620947
-1.311543868605198,-1.8721310867061842
-1.3085157751107055,-1.805804874535134
-1.3059533863599748,-1.7141826190773104
-1.3006042668806048,-1.6065030426156912
-1.300006641687977,-1.5631087572392586
-1.2985419727888554,-1.5463144779478826
-1.2966808112603885,-1.503394290565752
-1.293313116451856,-1.4212300684211918
-1.2824957802346961,-1.179239167924534
-1.2757327933603726,-1.0842728984940126
-1.270745922201644,-0.9720522403312843
-1.248480366752951,-0.6892582106766784
-1.237574931540865,-0.6048686397488741
-1.2339832732729579,-0.5604101805348126
-1.2272916244178382,-0.5244775193466025
-1.222619782765954,-0.49622468295868877
-1.2220879088457062,-0.5081611445292289
-1.2199782734835423,-0.504904874068079
-1.211430822625284,-0.46993069105259383
-1.2090639565176633,-0.45313077406678554
-1.2063845499887667,-0.4496212565129694
-1.2060848114907168,-0.4598983838079515
-1.1948435248390445,-0.4510451170710263
-1.1936007487230906,-0.430213471848005
-1.1882605344544308,-0.4171659336297015
-1.184790181694554,-0.4295294219864571
-1.1799626315673197,-0.4359008736661916
-1.1717983686403535,-0.413120373685624
-1.169602632285035,-0.3950177326949908
-1.163027105071242,-0.3749498085127352
-1.1619056351475252,-0.37053432328086405
-1.1593395259134778,-0.34301734262260997
-1.1575838130027918,-0.34451721669298424
-1.1516513601798795,-0.32656214545689116
-1.1317720111837846,-0.18809407759555746
-1.1222189641397382,-0.08944705005484067
-1.1194993150502917,-0.07746880134628549
-1.1192494338429817,-0.07143493155746429
-1.1135558476993563,-0.015364459028644546
-1.1121763549860706,-0.011093928372361513
-1.104023794502917,0.12626410749541053
-1.0987532066186032,0.2206572336918757
-1.094436437021189,0.30085691955832067
-1.0814929058306648,0.5457462820720461
-1.0771226731128052,0.6310055264920595
-1.07458426533994,0.708677257906587
-1.0718911957512332,0.7589086233382334
-1.068626227567107,0.8114459592455607
-1.0584761885427514,1.0754623503648626
-1.0569898253665058,1.0943122044897715
-1.054181794227076,1.1818899428735476
-1.0485875348839824,1.325962349550586
-1.0450689127825672,1.424591326859471
-1.034897537706359,1.6597262165639914
-1.0287723582745993,1.8365827622128883
-1.026880403415148,1.8662639753493628
-1.0212950357848545,2.0143745871876346
-1.0188463184989367,2.0674696326776205
-1.0141450071425797,2.1854174815422214
-1.0096512126111645,2.3151511329360344
-1.0068671085450946,2.3624969041835375
-1.0059138306044961,2.37963753342598
-0.9930837516445035,2.659632579233428
-0.9853916476461118,2.791213957919121
-0.9733762857891586,2.983822551694949
-0.9643495280374692,3.11968711606818
-0.962224934348733,3.1242097283161105
-0.9575299648364926,3.169303336280163
-0.9570162854609787,3.175727466202682
-0.9515608294018607,3.2012160358545128
-0.9305371566704919,3.2530265076912137
-0.9249745101920643,3.234612028302959
-0.9223729403391072,3.2195900585004606
-0.9069664635795798,3.0788038254086207
-0.8954040946995656,2.928659835805974
-0.8936771376397301,2.88124069519644
-0.8826703140244545,2.696799929822135
-0.8677626566609131,2.3853730610199944
-0.8663290560231269,2.3844461550059393
-0.8563565165173324,2.130722536177323
-0.8546059656324698,2.096593699810361
-0.8515176832414126,2.021562112285369
-0.8294553860992528,1.4708295025116627
-0.823384884076551,1.3369633731792603
-0.8164908091435228,1.1588271483987636
-0.8126695173598142,1.0608404184964317
-0.8079120068945143,0.9532549558333693
-0.7952595858187261,0.7032215777462681
-0.7921878259888016,0.6420474730795843
-0.7899975802923613,0.5835733762524976
-0.7817529690252254,0.4498827087208301
-0.7782953088662041,0.40398307165627073
-0.7741470263379782,0.3381831063365037
-0.7735411349004195,0.3444119988772481
-0.7687529361357042,0.27232228788346746
-0.7602944474319306,0.19730249808075653
-0.7595742286575189,0.17704836018557682
-0.754266134962279,0.12369758853358269
-0.7424937735125545,0.07133564791183848
-0.7370807559011867,0.05789634923740787
-0.7322060891067061,0.07677927744846025
-0.7318793915683401,0.05631659419905958
-0.7155614513597186,0.12435454111772934
-0.7116240007594614,0.15450027663139543
-0.7055309102829255,0.17118673571867665
-0.702724627363704,0.22769353587876734
-0.7000600465385589,0.24281785027381778
-0.6986637237472628,0.25935159473733266
-0.686300177704334,0.3900185296997446
-0.682356560498325,0.4584129141531083
-0.6729468920531549,0.5799380702871872
-0.664924590897928,0.7174168985268832
-0.6615763785775557,0.7628546545698004
-0.6614111513528425,0.7588901347567162
-0.655025828680869,0.88534015769944
-0.6528779485795067,0.9011585133619817
-0.6502522060177309,0.942776568745994
-0.6498889325510335,0.9597156113254628
-0.6403215774544959,1.1401200188195044
-0.6314046834220313,1.2715917528989453
-0.6215256618305314,1.4438743612854228
-0.6201091720026106,1.4555155824723964
-0.6111541534369964,1.5695757390093443
-0.601868340137079,1.710293215925885
-0.600591089903622,1.7359687183031907
-0.5926037912074031,1.8327939671628202
-0.5650286684982557,2.0246724643224243
-0.5611003805828076,2.0558491243700256
-0.5568231598971698,2.061188040982886
-0.5524031967417322,2.063296595531688
-0.543665111945332,2.067159641726629
-0.539826767559203,2.0763628248473274
-0.534229090102873,2.0544975746865064
-0.5327994670297089,2.0527145838533984
-0.530048937508611,2.043470180918364
-0.5274808875217452,2.0201057425923254
-0.5259058984467169,2.0266395092419396
-0.5242854374802963,2.0077681661928186
-0.5237050533733045,2.028114176956622
-0.5200109280631562,1.9893577282930068
-0.5188055798343001,2.005424065330618
-0.5133684825260971,1.9396188932419292
-0.5122845712686361,1.9393536147061012
-0.5082029916188429,1.9120398316700087
-0.4965153351509679,1.8038019036964992
-0.49288978105153447,1.7647899135978415
-0.4913415222582964,1.764391436409332
-0.4906005847202026,1.7650723421554673
-0.4684610476455351,1.495320628147662
-0.45896632965251705,1.386591825879303
-0.4526328874313177,1.306612566467746
-0.4507980649382697,1.2871091410275635
-0.44248555498833575,1.1725723332036384
-0.4405269058179826,1.1610971356601771
-0.4351971480081014,1.0974768690392858
-0.43385222563323467,1.0848104768887548
-0.42998250581078334,1.0257987289941901
-0.42750955389295964,1.0052729779630596
-0.42549049097674496,0.9726768690860125
-0.4188952350742272,0.9014514926801094
-0.3996573151961611,0.6973786793698774
-0.39293059989737733,0.6341043725274376
-0.39272905900846045,0.6114185029987951
-0.3872092948382395,0.5689505612582823
-0.38447619325881277,0.5593142669867669
-0.3832369507569737,0.5461175260042279
-0.37585316625400633,0.4708984114805449
-0.3685567332965558,0.4100356757767691
-0.3640706605838866,0.3796273378616593
-0.36189289568793637,0.37520827460267225
-0.3551356065135147,0.3161770833173929
-0.3507926845628466,0.28470649132418835
-0.3479298923860412,0.2579623146683181
-0.34327877814757546,0.252570027266896
-0.3430160694626774,0.2521244706194899
-0.342558150039336,0.2676999189505542
-0.33651614229294724,0.22299101901038593
-0.33525443635382324,0.2165564224341039
-0.3344705306400053,0.19425856671548772
-0.32209556154707464,0.14474075923509533
-0.31603615628891735,0.12718537150686213
-0.3069811902684285,0.10139267405750882
-0.2995394217580838,0.08270114356212561
-0.29080593942686317,0.07323884783134543
-0.2853392630170535,0.0577211750846463
-0.2839669942563976,0.04592666208572867
-0.2776015398680256,0.046259569939882464
-0.2738054532484897,0.0199425443237299
