n_harmonics,base_freq,magnitudes,instruments
10,2.5496761242974326,"[-0.65260116 -0.08366291 -0.27144572 -0.79750418  1.1813134  -1.29549901
 -0.08624168 -0.3888347  -1.37243159  1.08908862]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.996581001792544,1.9690796623171263
-2.9957750728423305,1.9584062224717866
-2.9950629462087113,1.9899132372514685
-2.993966808466749,1.9650528825425113
-2.9923335330165877,1.961615165220032
-2.9907813843561,1.975055055298285
-2.9869211128127677,1.9817463190473303
-2.9845607706151327,1.9560707870021543
-2.9786021844010757,1.9278142270454113
-2.971863366062686,1.86603313879142
-2.9693914824306358,1.7836710354504806
-2.9609940122021374,1.6533079297277575
-2.960364959903288,1.630548451895646
-2.959075994103709,1.5910955923508066
-2.9418285286068686,1.0812502409539855
-2.935553311020687,0.8620342131335129
-2.9283608037276587,0.510347965794128
-2.9169025490745524,-0.0031324966140229126
-2.9056601078091617,-0.5598858797304525
-2.9024017623714795,-0.725220166770069
-2.8852602428003196,-1.6041789707334437
-2.8842455113433605,-1.624973274547711
-2.881050613168381,-1.7990634615868861
-2.8785874877979842,-1.8993041241742796
-2.8778061910655257,-1.9387875184370886
-2.863526703949362,-2.5242708034243106
-2.8618933247013127,-2.586581479094945
-2.8381776211864156,-3.177944814962272
-2.832803057070765,-3.2792384880638266
-2.8312209722265886,-3.2955115532710093
-2.829300561361277,-3.3307320968021172
-2.8190154878424822,-3.344994599231184
-2.8183532598353254,-3.3617773072401906
-2.813167594202726,-3.3386190615905287
-2.8120938134684765,-3.346650871073479
-2.8067443058536643,-3.311712873944388
-2.8044372397158943,-3.2723668656382663
-2.8026029634832694,-3.2581459231030214
-2.8006655206056923,-3.2060317630222315
-2.7942257452420023,-3.10982973897108
-2.7907129290817005,-3.0411196504427416
-2.790037923554049,-3.0287622803329772
-2.783669184712432,-2.9395015068071717
-2.778727806929524,-2.7442425634896193
-2.738055289586505,-1.6920422941021347
-2.732116444643764,-1.58842662205268
-2.727651346067238,-1.4702560590486515
-2.7256898351525916,-1.4182174427524359
-2.7255504795955785,-1.4321000246881581
-2.723679640834548,-1.3785029154298993
-2.7201367405134187,-1.3302857187659884
-2.717528966481548,-1.289845231161997
-2.7172326627980707,-1.290558437481933
-2.710094298358868,-1.1440043439223377
-2.70427600430268,-1.0977940618063282
-2.7036421313828276,-1.0992538236279439
-2.7013169972903195,-1.0644933252218187
-2.699378797798114,-1.0231927118331618
-2.694178556105488,-0.9809596709056846
-2.6899507906719933,-0.9597051164499603
-2.6883591185299798,-0.9258212529757772
-2.6860077113583722,-0.9626153268772598
-2.6780942264916274,-0.9238036405945269
-2.676358848076961,-0.9093705733862744
-2.6749963220075283,-0.8944700681698151
-2.6712101144715374,-0.8810891130498513
-2.6632743386736273,-0.872885258356535
-2.6574196470264893,-0.8730472834103036
-2.6570723515013626,-0.8708002045564898
-2.648368863057625,-0.8439942902820806
-2.6460701236562634,-0.8319233651684212
-2.62880904606821,-0.6563077267516172
-2.6164037112061234,-0.4342631187657786
-2.6136855842185587,-0.38758995736060853
-2.6130888625301933,-0.38418357043762563
-2.605955064354318,-0.16478498364122748
-2.604524673694762,-0.16587985645046446
-2.6023050841278454,-0.0649590812247512
-2.600971652753919,-0.03654450121045277
-2.597477655538681,0.08223004069482752
-2.5969167588851927,0.11637077408110982
-2.594024638337931,0.22539103995747364
-2.5893064329066826,0.3846068525793784
-2.583460950625427,0.6250877712073749
-2.5794749327854736,0.8373576587715112
-2.5735493941539334,1.1059247187438126
-2.5730001793317134,1.1452598575069166
-2.5729465389154713,1.1317699468903073
-2.570751876907517,1.2529486893646211
-2.560372555514572,1.7885087677134432
-2.5579334365852566,1.9434105478328898
-2.551928082442821,2.254448417732782
-2.534502946696062,3.16829843783319
-2.5325770161020587,3.283183962442065
-2.5312402223002355,3.3526692539989926
-2.5239481823326515,3.689762931347028
-2.5221455783382467,3.7860483786033923
-2.518027036619385,3.971215253746826
-2.509182730320134,4.294749493734639
-2.500508089065894,4.497906693647826
-2.4923670812942564,4.677859253878698
-2.4849284470829254,4.72017024156952
-2.4841587802114375,4.736989564295342
-2.482737542559228,4.728065012147317
-2.4763606405698053,4.724216996189875
-2.448221238283131,3.8503098366759967
-2.442843409965832,3.542620256322988
-2.4295618292368015,2.7458506688396302
-2.428200876162607,2.6325484137767705
-2.4268276438710994,2.549871538974092
-2.420088791450199,2.0422270869136643
-2.4199066485614766,2.041166028255234
-2.417281208348546,1.8204581344883566
-2.416973243592524,1.7998971736890548
-2.4141381700173787,1.5893294122654358
-2.413127755189006,1.5039976118267337
-2.410928643339677,1.3199313248355482
-2.408630906279143,1.1417250276580169
-2.3952792142481814,0.04284229839196061
-2.381576951186304,-1.0619834498612173
-2.3760927449256517,-1.4555745230359811
-2.373526190914169,-1.6008750843813835
-2.3715624972722047,-1.7513421410945265
-2.3665818961062968,-2.074112825311067
-2.360225530908509,-2.4430069892846373
-2.3549042046501065,-2.699371162450746
-2.3482058963182735,-3.023763094206653
-2.3481863375258554,-3.009143620403967
-2.3315518025562447,-3.467937639293026
-2.3291330074289798,-3.49573518130754
-2.3205203454226027,-3.5464670734697457
-2.3138841576989444,-3.516447915997882
-2.3057742193035256,-3.398367692244108
