n_harmonics,base_freq,magnitudes,instruments
10,1.749901580424495,"[ 1.42629695 -1.25310523 -0.87912269 -0.02230657  0.77369049 -0.30513641
 -1.63591743  0.42803757 -0.19142797 -2.00964781]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9821740253115046,3.4826367900376907
-2.9502609962796087,4.230929580200888
-2.9470007661680917,4.243542414565965
-2.939783605599401,4.328514845352413
-2.9362857119149055,4.3307446605958395
-2.9318669007782208,4.383170445399105
-2.9254214951834205,4.401958396765832
-2.9203687594723924,4.397661502724747
-2.9131656489842053,4.3677341913809675
-2.9125177259385846,4.371855489258643
-2.9100905966004755,4.353117661532667
-2.904943526614256,4.36421867567514
-2.8995598843197943,4.270651584950489
-2.895029814089588,4.286835556456176
-2.8865287595776805,4.151984561482479
-2.885511727469891,4.176858554593971
-2.874290179225315,4.0414684215547405
-2.8666612555330504,3.9625733410157515
-2.8610250532068235,3.9227987953045904
-2.8604203127967827,3.8373748929824334
-2.8538410935298906,3.764313730852648
-2.84906675949424,3.704437915059028
-2.8427471428420166,3.6973340228767526
-2.839114267785005,3.628644518117096
-2.824816138515608,3.4323503040483048
-2.8145541459987404,3.353924333297231
-2.81393379283345,3.344605443002937
-2.8038294390270577,3.270097791571243
-2.800384108527901,3.2410692051337935
-2.7929095366069534,3.2348409774809954
-2.7856713188715214,3.1954874499799977
-2.772723624109757,3.1512507333808757
-2.7645916798271966,3.173122617590909
-2.748300271987909,3.2678815076482373
-2.739767890523769,3.2955488391280716
-2.737561463988613,3.302856647700643
-2.7354834102327166,3.31714600229074
-2.7333704508912637,3.2956810285030715
-2.722623521345896,3.378538991886406
-2.7222794912482358,3.3674569339676026
-2.717408865638874,3.416108231215731
-2.714448536086553,3.4724448627190743
-2.7139854755896904,3.4232257569621143
-2.707499660167464,3.4861334229623067
-2.7067593827181184,3.476487290514881
-2.6998771713595415,3.5241457256472097
-2.699418790139829,3.5463498075822475
-2.697359113194585,3.5514971420610753
-2.6934025333295093,3.540953526332703
-2.6845751164782956,3.5580753963821996
-2.6788565903430164,3.569958810000908
-2.675958913648002,3.563952689071975
-2.674625450174732,3.5880493852411024
-2.6729255408329893,3.580314536629299
-2.666260836204814,3.558044556089854
-2.6597709479135743,3.5422202872638486
-2.6581772828322396,3.5366731916053253
-2.6579712661412147,3.5478778500822834
-2.641535531067206,3.462996748023289
-2.63339736644017,3.39558683888907
-2.6307754008629365,3.3962790872763775
-2.6276373552991683,3.3205620567597105
-2.6273316414128676,3.302813620314698
-2.620726472471884,3.251534818542491
-2.6166186469306183,3.1914328196780994
-2.6079293494404663,3.038114593389909
-2.590810309237334,2.689940295622382
-2.5862152992865286,2.5880233260725287
-2.5840929659545813,2.484188611532051
-2.578509639999405,2.443639588372806
-2.5781123043721514,2.3854033456268837
-2.573812316113883,2.2842018146736267
-2.537746079533262,1.227816073790905
-2.53609267420448,1.1657757082571107
-2.530255708723678,0.9981801016403068
-2.5297114553475586,1.014100698192329
-2.5286145261699513,0.972513729849489
-2.516788404067821,0.6477117278483451
-2.5073959940039807,0.36432353456277666
-2.50428687533999,0.22441004496274242
-2.5003686719856297,0.11722572833574355
-2.5002259737904815,0.1614753077082981
-2.497977438060628,0.05780721010668401
-2.4929923455142,-0.049242289717020105
-2.492047758617306,-0.10590003450959602
-2.4898832573364382,-0.154849244490929
-2.4895342509394176,-0.14078163679800915
-2.4860530123091946,-0.2575222353587912
-2.47821415770588,-0.4377072530862745
-2.4730119786774045,-0.5363587142133007
-2.4714447426657733,-0.5849481633386487
-2.465442621973196,-0.6808221779417863
-2.45793303410873,-0.8180725562983198
-2.4563463282201905,-0.883241654927327
-2.451113603900134,-0.9574840211159631
-2.440865032672612,-1.0918901170440825
-2.4371874245446623,-1.1488568586231913
-2.431135338874082,-1.2876770959202883
-2.4302807061100644,-1.247764765451435
-2.4080946887916714,-1.3677530360456691
-2.4030514869627027,-1.410549860676241
-2.391242623691634,-1.3343957281210808
-2.3824695919656227,-1.3436864342357733
-2.363532050578341,-1.2785932472789652
-2.36007754994539,-1.2557583217822461
-2.35860238853925,-1.2306818286564536
-2.349380062777491,-1.1235516032131707
-2.33574513782252,-1.0179124958110837
-2.330798704655758,-0.9849483120702603
-2.3273259959663783,-0.9441934961977432
-2.3224990175250646,-0.9079685896519963
-2.307725540886692,-0.7338284579010247
