n_harmonics,base_freq,magnitudes,instruments
9,2.025450123142855,"[-0.0405286  -2.07117415 -0.76670778  1.00725835  1.33092007 -0.45144061
 -1.49652217 -0.66059288  0.18158765]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9915421874066497,0.6964672597985899
-2.991412499466702,0.7203520758405054
-2.988273073637754,0.5788685942225184
-2.98729564083708,0.6174910044982115
-2.983455936949333,0.49609603834633126
-2.98078581910885,0.38564882883273593
-2.9734684132377422,0.11767485420286694
-2.9575995342601535,-0.4170233514587345
-2.949499979842015,-0.7707095859405954
-2.9471978518894364,-0.7899316464004309
-2.94702197178466,-0.8639317791856793
-2.9458329134858148,-0.895438304758527
-2.9292178579058223,-1.519396606736413
-2.909624730088074,-2.259416645194242
-2.904440962810728,-2.4883455719279732
-2.902224905746837,-2.5200901440056747
-2.900380164623178,-2.558618850690813
-2.8897618499946427,-2.897689895776266
-2.8871815724064582,-2.945031343416628
-2.8848347109600323,-2.978724380631269
-2.8755720057080105,-3.247156910792282
-2.8669666013953035,-3.3439625987222326
-2.8656902565613036,-3.3397666355539517
-2.863933174943207,-3.358030381159308
-2.8599187737322698,-3.382638993727225
-2.843153333683085,-3.4924635348543402
-2.826030122227051,-3.2481226202300064
-2.824438233736484,-3.251725566450565
-2.8242468047729448,-3.2315632354682915
-2.81494689817643,-3.131322809525485
-2.81003089124993,-3.026595513245043
-2.809699533415684,-2.9684863779318835
-2.8079656194252514,-2.9719031922706347
-2.807465691535846,-2.9771460116675743
-2.798912680124465,-2.7462900241441113
-2.793669159333543,-2.5598873053942524
-2.7869186703920845,-2.3650661938777757
-2.7856398050790285,-2.3085595579115727
-2.783000440752301,-2.2568518791959256
-2.778876377858368,-2.104458912541024
-2.778325366265123,-2.0989931692436117
-2.77807955319584,-2.0815282711554226
-2.776665369452818,-2.009974874669285
-2.76464877986332,-1.6231082342451222
-2.7583787533735986,-1.391532020169453
-2.752024574124686,-1.1289541277524733
-2.7486202461190032,-0.9996110784187772
-2.738280145847356,-0.6810880127947003
-2.733183007872664,-0.40992166975922206
-2.725118544688291,-0.137863105478968
-2.720131555560652,0.03345021601935228
-2.713599150132083,0.2057303501298022
-2.6944153120747014,0.6201836773867969
-2.686422570208501,0.7644032071937295
-2.6597787098803973,0.9151029396544872
-2.6589584482331157,0.8188544331294404
-2.658900126574471,0.8440573021920151
-2.6571886647641643,0.8698330051544721
-2.6438651753021576,0.7165629396214557
-2.640161581262592,0.6656949343594717
-2.6378215385268993,0.6128795954011395
-2.6305501675532024,0.46783357295776623
-2.624549992298732,0.33156606440456
-2.6152829283609176,0.08355772786511073
-2.601749630500832,-0.4037529745930389
-2.584359722913077,-1.0103258794263252
-2.5815523290741265,-1.1447233179714047
-2.580950492198705,-1.1799586272472322
-2.58071845941933,-1.1964617173565304
-2.579714139836006,-1.2587253174928519
-2.5776977536994816,-1.253147679222137
-2.573551975160274,-1.4832174389582595
-2.5612678427376876,-1.9516789389712252
-2.5611119042298083,-1.9219887317475692
-2.5566204776439996,-2.149433754356574
-2.5544657617041375,-2.216562438772609
-2.5532508118205617,-2.305584860342702
-2.549529857134166,-2.446318312351921
-2.548341356624918,-2.4680101824826695
-2.547527534396302,-2.4622759673992785
-2.538033521389985,-2.8976855773446633
-2.526582629396856,-3.244884396939764
-2.5242544930778,-3.3269731786128913
-2.5201141334057304,-3.4465810179325667
-2.5184639841946908,-3.543303676061857
-2.493664348667525,-4.080880357870294
-2.4901807913971665,-4.112179247520695
-2.48318780736815,-4.1628512762822645
-2.479194884804567,-4.174031798533523
-2.4786269856789573,-4.208344409819272
-2.4744101937603458,-4.187524040469806
-2.4658485200601454,-4.2601144034571625
-2.438782480845896,-3.9469935747135714
-2.4337062867199197,-3.8562593524803335
-2.4227984413507486,-3.5803970636653317
-2.4215966615227087,-3.5372808752127214
-2.4076061317650783,-3.1538715045503847
-2.393962199393991,-2.6972816076350883
-2.392155772975033,-2.6104695628623076
-2.3793670751056535,-2.1906089550134564
-2.3788928629801465,-2.106564221818407
-2.3627223732928035,-1.5253554360779635
-2.36266538827628,-1.5272081343256114
-2.3544034668030323,-1.1919743225855568
-2.3521346343655907,-1.0872657002414017
-2.3468659582327387,-0.9056990978619714
-2.3359203385567975,-0.5350561935207494
-2.334041526800169,-0.511736832824515
-2.329639330785688,-0.2904782245639466
-2.3049999020282463,0.3792771787368683
-2.300274422560104,0.49604209873006705
-2.2994109199982935,0.548322901838266
-2.2849543199592333,0.8661715337780099
-2.2829266836278963,0.820214447781566
-2.2759027310686477,1.015311474726156
-2.2715219392401593,1.025904056313319
-2.2712196948453656,0.9718207401942415
-2.2711546908901936,0.9916461042688705
-2.263680473837876,1.120067340058458
-2.25944794276408,1.1871177307795078
-2.252012119174558,1.2164649263337404
-2.2499060685561822,1.2238085129768352
-2.248216941494955,1.2630874086336812
-2.2448423083451092,1.2701847820764671
-2.2419382854795753,1.3316797372157512
-2.2340041996755007,1.3605376708249384
-2.2321483065436887,1.3513423855010063
-2.2296291197296547,1.2938231207446032
-2.228066943709827,1.3456639750334962
-2.226740219230604,1.3410105559901688
-2.212860044527814,1.4008645454616124
-2.2096512188227315,1.3172457163395033
-2.199443133820921,1.403407324332591
-2.1985722725718473,1.3118014503891406
-2.198343668674834,1.4054856017569173
-2.1954303516521874,1.3398658194604343
-2.192720500699281,1.3715175173481036
-2.192101702818361,1.3846891076129821
-2.1856020144297155,1.4101867069370977
-2.181565865933293,1.3680172326263567
-2.1686356815385013,1.4620728268916565
-2.161068271189567,1.4522264859666099
-2.147963908639303,1.5487716357950696
-2.1430530789308033,1.6506117658835258
-2.1408881580312533,1.6290138059532506
-2.1407366519358755,1.6078666505801413
-2.11416620630425,1.9519968744211442
-2.1090762492441364,2.036940198992658
-2.0970999737075107,2.281614161379227
-2.0651210742124895,3.0330397436432825
-2.057428997500414,3.2073400383077626
-2.0508147654309727,3.256957482327288
-2.0434196109788836,3.570266141084444
-2.0339209231308146,3.807421742411258
-2.0283584266850445,3.92219035770169
-2.00263245965382,4.418168625648583
-2.001619642479253,4.510056229562315
-1.9973586862036852,4.534134388842151
-1.9850753981847309,4.7173417629254155
-1.9737416041061113,4.783095136400825
-1.9734395716591826,4.839238313957438
-1.9731598550165057,4.8008988582175585
-1.9723589784425524,4.805022511949125
-1.9698701528438962,4.810964286103469
-1.9620748410780393,4.847504760433388
-1.9591183348023018,4.827593511706661
-1.9579389997692362,4.8495379041540785
-1.9526488467490217,4.83925048024479
-1.9379987327476467,4.729528252123722
-1.9064541506555661,4.273795527116204
-1.9063753460569808,4.266028416484649
-1.9048412395710688,4.168362238494802
-1.9035996692987311,4.194995228737248
-1.8927476621795172,3.8933286448384252
-1.8876943306140366,3.7317930111031874
-1.877501357946154,3.380576619493518
-1.8725096876611702,3.2017336237858305
-1.8534693866977845,2.585111840656963
-1.850569887716857,2.397888066257868
-1.8449131327098436,2.174271690295423
-1.8439349684322093,2.166721228953315
-1.839563864168706,1.9952809241676561
-1.8394568154975373,1.983415383124821
-1.832376268031826,1.7325706333484474
-1.8228944805802019,1.3303161719687986
-1.8190464791865817,1.1614849790624546
-1.8156536318095406,1.044296820562065
-1.8131719686630632,0.9296796068946089
-1.8072724512492055,0.6274780118865678
-1.8065868207371725,0.6250253401223614
-1.8062770532783767,0.6565774306064441
-1.7936676677010122,0.14099089199129422
-1.7880668995281908,-0.07957106252307164
-1.7797743935322843,-0.4497690748557849
-1.7784543540338411,-0.5154640829500532
-1.766121392784372,-0.9322505114699781
-1.7617310090092515,-1.0889345895342404
-1.747045510764334,-1.5218615455432698
-1.7454477241764397,-1.5542047240736718
-1.7305980310847544,-1.9174909989457984
-1.7273200564748878,-2.0205379181605947
-1.7176463660961871,-2.28762312540315
-1.7083986771071884,-2.450905299586562
-1.6946432910918665,-2.578185257712942
-1.6898886098530195,-2.6774567289942643
-1.6854444518347753,-2.729360199137151
-1.6844365592210142,-2.7649761147020877
-1.6789754836777107,-2.788826004523064
-1.6671454868699749,-2.8301825527889766
-1.6638576007268069,-2.8328402493783718
-1.661844278338448,-2.8222643351680787
-1.6600455874828077,-2.8525576277507207
-1.6521612238931418,-2.832275003580933
-1.6448257727902507,-2.789425180375896
-1.644301779226347,-2.7750235543167343
-1.631791940871469,-2.699054215799084
-1.6132238388002087,-2.4962747181706892
-1.6103029622347833,-2.367454829200862
-1.607768381160257,-2.348821953320576
-1.6030555322374511,-2.2529887058451483
-1.599185173880022,-2.235392780567493
-1.5876833581488938,-1.9365273831672483
-1.5867299270371729,-1.937347468687565
-1.5810675670281928,-1.7855853225568081
-1.578336478914282,-1.7417510800080356
-1.5587171755409497,-1.1680656182980296
-1.556136527752298,-1.08470761883487
-1.5479741122471387,-0.8997254520026259
-1.5478236131666807,-0.8355931507104866
-1.547806793793663,-0.8712587839846428
-1.5464745669063071,-0.8833268137474231
-1.5315240868772293,-0.3117966844920123
-1.5286919975246505,-0.21594304655880192
-1.5201877273564264,0.049152336977946666
-1.5157121753740046,0.18113942035639005
-1.509815975747986,0.4269554374833213
-1.5071974284042882,0.4816560938638942
-1.4995879363987061,0.8067579595386831
-1.4986397927402937,0.8394514068805861
-1.498091146693984,0.7986907164261611
-1.495524668275748,0.894654816438789
-1.495149573072409,0.9074577418268039
-1.4937666212193,0.9935587426368161
-1.4853339958437464,1.257034263766246
-1.4829417680981967,1.2922661938211455
-1.481648057533195,1.3844961957544843
-1.479610682633686,1.437629686771451
-1.4793288003116738,1.4292140466474081
-1.473159758408278,1.6875148502710122
-1.4692486392611688,1.8032863829828107
-1.4631467630533324,1.9330483748882525
-1.458194477033669,2.0534899815758223
-1.4507708989524657,2.322573334603135
-1.450765254393532,2.2556646349910334
-1.436119020573532,2.6114521790657186
-1.4342944593703375,2.6015249791038606
-1.432104918147097,2.669472286040539
-1.4306582937665115,2.706461247863759
-1.4301097619666534,2.758482519820744
-1.4285340011167154,2.7721561681955746
-1.4148821092502224,2.9238317603713133
-1.4137741978804292,2.983598586698421
-1.4108870193904672,2.9389082934105772
-1.407750727468933,2.980845523735079
-1.4056856430455058,3.0019263442326447
-1.3984599816704977,3.0324153644862832
-1.396116741262463,3.0405465144929202
-1.3935704594293001,3.0532384100792207
-1.3860237787633416,3.054241702795461
-1.3552808170444466,2.6571158014245118
-1.3518562468451318,2.5856612067954874
-1.3491340658865003,2.5652725579877296
-1.339607556214234,2.276587217416403
-1.3379539297769933,2.282078908990039
-1.3265669149544592,1.8902192633384292
-1.3167686368644056,1.61979704554774
-1.3132574859253106,1.5149963129991104
-1.3115241979788048,1.371681997305447
-1.3099338647911203,1.352553465987393
-1.2807618308685813,0.12288344866748611
-1.2554050378688544,-0.8940038306373562
-1.2489594381719547,-1.2197730087258325
-1.2322021254487792,-1.8375578575164573
-1.2273200665796946,-1.97516393210101
-1.2260208393766499,-1.97968530516626
-1.212803196239534,-2.3496398494674957
-1.2116148615312448,-2.421896243212939
-1.2023725419195914,-2.6288190844783803
-1.1948834454359973,-2.7223725413378754
-1.1881842593435408,-2.8170197202505904
-1.172087823782236,-2.898294429654973
-1.17122121745391,-2.928812057106191
-1.165017870747129,-2.909574086940948
-1.1605890465255286,-2.859330676538252
-1.1592128418737326,-2.8342219297989457
-1.1579896542194141,-2.8311820939213415
-1.1533785695111594,-2.814965927341059
-1.1510923088424097,-2.7175426686236013
-1.1479033549300186,-2.6740410524980747
-1.1405661397042457,-2.624212436147774
-1.1385683172474663,-2.5415923299447276
-1.1371384360230976,-2.5507777553657447
-1.1323967644965627,-2.425654009720428
-1.1278264155664433,-2.252964516489392
-1.1276989339877566,-2.2489326641709715
-1.1266150074387435,-2.2795464468803166
-1.097449491437474,-1.2196057672396916
-1.0946477750213757,-1.1593114690157917
-1.0919006458445448,-1.020115942864412
-1.0893681954829073,-0.917810146076891
-1.0879324111696282,-0.8470836963584422
-1.0784491268013348,-0.42088966825805846
-1.074203616297431,-0.22789966266681913
-1.067741959572606,0.09251707052711439
