n_harmonics,base_freq,magnitudes,instruments
10,3.7004171785503095,"[-0.3722645   0.4744155   0.30119591  0.32464215  0.40158812  1.79392858
 -0.97713738  0.6947084   0.29523374  2.69137878]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9851592900810764,3.2258293771988265
-2.9809848507921473,2.9490377383137774
-2.9799398572951485,2.902587828670376
-2.9787473417862573,2.824122171449831
-2.95423117211908,1.3235511116091563
-2.9495457316756113,1.0590913046657755
-2.9288535627027716,0.40957169323679804
-2.92747185909617,0.35168873163005054
-2.919035058196462,0.3100743125663975
-2.9146358142602953,0.30859632952519944
-2.911890750651687,0.30359550451432066
-2.8903644734482903,0.6829455424177878
-2.8851929734132056,0.8004046820406057
-2.884339175254422,0.8459343489120801
-2.8835517374663704,0.8254938753368439
-2.8803285645062835,0.918123690580032
-2.880058510082175,0.9137715136254976
-2.868880541157026,1.070352681950256
-2.858846081587018,1.1650874688926105
-2.858036457660095,1.1431117544410554
-2.8514014236600245,1.087949613865199
-2.8408141950682753,0.8255427149874378
-2.8375394698494505,0.7409645560995789
-2.8363369518949524,0.7007345796303638
-2.816799026904574,-0.22759009978803096
-2.816452622505765,-0.23389858215517598
-2.8158440167162846,-0.25641187509718044
-2.812845070114985,-0.46659068843329443
-2.8120229777536085,-0.4581402438887095
-2.8064771993533464,-0.8150565144898859
-2.805891756777351,-0.8935178753255126
-2.802355274499762,-1.0698278612581313
-2.8000347391530442,-1.1961621065668782
-2.7998154986212898,-1.2004621566165057
-2.796866602872678,-1.3898350122139527
-2.7935704348365333,-1.5574039479365092
-2.7887015352851283,-1.7913880067700874
-2.7722805713542025,-2.4971257322133438
-2.768828051023128,-2.575326237983432
-2.7601936506343563,-2.7097739536323893
-2.7597172026068852,-2.7307802169801394
-2.7591620983871827,-2.7179393630286466
-2.7478385382711483,-2.7015365166451333
-2.7475897493894754,-2.6474734883544424
-2.7292478380946728,-2.1866443334795225
-2.722953576145624,-1.9624461127053923
-2.720667937055568,-1.9475729484313442
-2.7082466826342864,-1.3406402223425298
-2.701440968685437,-0.994335569418205
-2.6749902868777973,-0.1138993451514784
-2.671430810505333,-0.05958858722958333
-2.670301941555784,-0.07535328752784136
-2.6685015489871677,0.020794195451415202
-2.6668489285249444,0.015486263650813306
-2.662673699772025,0.05016974783450504
-2.658049090276946,0.0858458730527604
-2.6435877839974378,0.048548831117379974
-2.635696606613201,-0.037261904232252986
-2.634931221668951,-0.010755933881384582
-2.629605930166555,-0.0872765643980761
-2.6257842839759857,-0.14417500625708715
-2.6209213834772083,-0.19463122042392247
-2.6090176580993125,-0.33615752265212123
-2.6076571441028937,-0.33451125371843443
-2.594084437373848,-0.36356838861960344
-2.5883761687466147,-0.3379165198851586
-2.581540804371442,-0.2559965768186727
-2.5611889904012335,0.28665764265885846
-2.5590173195929093,0.402807840855834
-2.5576982290989445,0.4197574384577771
-2.5482318160717554,0.8059581493171988
-2.544162684924767,1.003203503163456
-2.539305071860343,1.2059472149111266
-2.532646015345274,1.5336016402713994
-2.526612833194349,1.75092232800497
-2.5265334416382865,1.7965197207437111
-2.520563479388686,2.066859177162947
-2.514204446941534,2.3557552560483503
-2.5098913430884107,2.481717232454805
-2.503816706370081,2.745453813272298
-2.4998140722365347,2.880892331619331
-2.4992332930136847,2.8691057573249883
-2.490626471494567,3.1521558680838746
-2.4860131748669194,3.2017958879995523
-2.4801293994804237,3.2728916570198097
-2.472136451884965,3.360772802727455
