n_harmonics,base_freq,magnitudes,instruments
10,3.241937489530352,"[ 0.14861263  0.08944975  0.30057627  1.13136024 -0.57493603 -0.36414701
 -0.63423819  1.55530414 -1.96605875  1.27277822]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.995924737785832,0.7270107480753214
-2.980596174875132,-1.1442532998372557
-2.976016958268863,-1.7199268664774516
-2.9713900685191463,-2.2272404671801245
-2.967176626564097,-2.693798851618428
-2.9650501100055395,-2.8778441318202828
-2.956793309799378,-3.6307121593623686
-2.9551624715006968,-3.7924096231415505
-2.949004275608477,-4.195966403797703
-2.944456022444607,-4.474916189667869
-2.9418121002549444,-4.629933030157614
-2.9398961215536197,-4.682556476619686
-2.935665177615127,-4.883970646539944
-2.9044617118486453,-4.547782585256934
-2.8952115273651486,-3.9940157771336655
-2.8914268099009455,-3.7860925333235964
-2.8898278507856645,-3.6754989344611135
-2.8889496655006965,-3.5507495740008497
-2.887652015554248,-3.4654675940260122
-2.88619956896338,-3.336342091859828
-2.88238406142687,-3.083925002002682
-2.867031950914061,-1.790876744148341
-2.860779482463961,-1.2340658502450863
-2.853654357826492,-0.6776471589532218
-2.841415975363086,0.15752270978023744
-2.840099630361641,0.24162944901568292
-2.8346140055668325,0.6031147996991509
-2.8197525817792,1.1648056790201582
-2.8172967977716574,1.2315034941678484
-2.810567935380167,1.346399567676432
-2.8079800734093086,1.380484687104414
-2.806421800049636,1.3919489182213316
-2.798001255755198,1.3180267205112355
-2.791785817270511,1.2982790813574667
-2.7892397469572514,1.1804811772993176
-2.7873306494464223,1.1629036745542143
-2.780896991670251,0.9818485408688203
-2.771783678192392,0.66058345731983
-2.767856386314607,0.4653426144396123
-2.759496453444129,0.09035664537903076
-2.746804995025439,-0.40134872138483674
-2.742688264960213,-0.6083780113913744
-2.740247451046386,-0.7404969987799261
-2.7139186648948534,-1.5238750836287396
-2.713328463205498,-1.514684707541436
-2.71215299172606,-1.544730495445402
-2.7049451787767715,-1.658965299680582
-2.6921763818276934,-1.7439967936799101
-2.6911454481328727,-1.7618297974881705
-2.6903659751516704,-1.7368873642041434
-2.6875204379738626,-1.7807993300981526
-2.686094131579763,-1.7620763046190924
-2.6716069225477055,-1.6934626564286985
-2.6697236082131,-1.6906534565421565
-2.669329996452566,-1.6882977312996392
-2.6678402841648614,-1.698983039363362
-2.666015236888624,-1.682911173232548
-2.664531868111522,-1.6735820179381442
-2.6608033145746823,-1.6738289691364918
-2.660189605457341,-1.6814363676793298
-2.6587522692303303,-1.6325242155939008
-2.655121092240827,-1.5944167527184088
-2.654388151185598,-1.5926039797000986
-2.6430988003145854,-1.4890279859686
-2.6400787859245747,-1.4929429842096267
-2.639680505453947,-1.4988589287214755
-2.635568809237551,-1.4631421537187848
-2.6353877248321633,-1.4708825723828887
-2.5987993433585395,-1.5289133987080288
-2.594236349517446,-1.5988876797774112
-2.5897831588415,-1.5629753806946867
-2.5895233052862174,-1.5788691355121893
-2.5885125427464835,-1.5821761867871094
-2.587753717512307,-1.564067801425171
-2.576742767934461,-1.6421235446071354
-2.5717741643955474,-1.6720448585009833
-2.5692589767205725,-1.6793602972169708
-2.56731659449235,-1.6661968670010434
-2.566948433231507,-1.6533657175229444
-2.5527497921777202,-1.6551240501626066
-2.540493612882367,-1.6347625279478306
-2.5392532393977287,-1.628329307716929
-2.5374748622336405,-1.5741634172165735
-2.5317571342280436,-1.507925896881844
-2.5301607790145972,-1.4882059495545978
-2.522766499938819,-1.3570133904174964
-2.5154568591747593,-1.2417018429593687
-2.505726129928978,-0.997404492006504
-2.5016666039899316,-0.8819610272097731
-2.500276291071663,-0.872569421002143
-2.498105448340173,-0.8362919776583877
-2.4853496755013365,-0.4832355403910476
-2.4766402794542373,-0.23225993449503657
-2.4762781084909946,-0.2441104249980319
-2.475201026016155,-0.2055741221308882
-2.4714933866046964,-0.11047209956293794
-2.4711223036049685,-0.1306589331519706
-2.4675279409488393,-0.025218081326268425
-2.4655898920574533,0.04917575526969448
-2.4619554148713894,0.11875239398069289
-2.4533705996433377,0.3612557485104296
-2.446182673580261,0.468508029147965
-2.4298819730257906,0.6983582074020511
-2.429202989421476,0.7331285398955937
-2.421551019274247,0.8365302620119796
-2.4058199607885626,0.9528735504031437
-2.399269007629084,0.9683545873202907
-2.397038385126152,0.9976187156482887
-2.3965220247550185,0.9563549423414112
-2.3915086464519395,1.0121155711602936
-2.3825598538492017,0.9709103943416915
-2.3802098248044663,1.011788134243819
-2.374540960657165,1.0057852456832377
-2.3737764264365024,1.0035337382201466
-2.363475129872432,0.9814197131232618
-2.3598599380806258,0.9676290779524455
-2.3492634231932343,0.9041723066707388
-2.3482183194576765,0.9193735130885932
-2.339187125437778,0.8718034577082152
-2.333354311727337,0.7994425482366492
-2.314474553361588,0.6889246553330758
-2.2883112276840327,0.3175530896784107
-2.2882364786986598,0.33853161053075614
-2.2853318431640264,0.24484323018425944
-2.2743164858047002,0.0779967145668996
-2.2682314806944976,0.015309008380949528
-2.2648315697886785,-0.07509963225470553
-2.2625613255344525,-0.13436784496557674
-2.2555262075040883,-0.22940036856971455
-2.254368972009333,-0.22687769673606048
-2.2352715270872667,-0.47639421291896183
-2.233346381132078,-0.47575721245338537
-2.2245285944960047,-0.5305647785519564
-2.2175405047008003,-0.49014856991229805
-2.204370450365052,-0.45437599345189666
-2.1918430859640177,-0.19403420701750204
-2.179550174318343,0.08080183355406285
-2.1568521717414715,0.7055264399824083
-2.153901130827487,0.6903914113570717
-2.139108336834952,0.9565976977350727
-2.1351052267973802,0.9695524347003005
-2.126006447114979,1.0361755267542303
-2.0950752511104236,0.2369168191443099
-2.093116077669811,0.2408972910528318
-2.090552222188869,0.06206505762950129
-2.0879116869533316,-0.07879309461898729
-2.084236839417841,-0.2488320820266396
-2.0829238336920186,-0.3572320180714606
-2.0828549870585036,-0.35763863607549595
-2.08012026058511,-0.5202331366396782
-2.069079711353346,-1.2011574390271456
-2.0647981837093248,-1.5454747967902531
-2.058990281999065,-1.9029298005011808
-2.038634964485065,-3.2204604240277956
