n_harmonics,base_freq,magnitudes,instruments
9,2.827134475292858,"[ 0.48947617  0.54779468 -0.47505157  0.79449179 -0.10793547 -0.13641461
  0.20387561 -2.1747867  -0.15217039]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9969388755433846,-1.5277949785108638
-2.976161251148843,-0.9655363798326017
-2.9663649284361338,-0.6389115424041584
-2.9530332812850024,-0.15439797323352783
-2.95192008445522,-0.11472738619471133
-2.9476689219802714,0.043182109682530716
-2.9470141115502777,0.06724781543553351
-2.9403908848010376,0.3322128026506567
-2.937264994480823,0.45499511781640417
-2.936736423267671,0.47835060087444775
-2.9363859459126207,0.4951210424519056
-2.9324378850495147,0.6545378947715096
-2.9303834421641417,0.7372844369193022
-2.9271832547255716,0.8649316646308328
-2.921356737252495,1.0995265141379196
-2.919545120758158,1.175534602707517
-2.90838797888705,1.6129858169465578
-2.9076174547147113,1.6428612156961764
-2.9054093479233707,1.7276876800258805
-2.887701338949693,2.3350413500262333
-2.8862389671718294,2.3769263535266694
-2.883834418628025,2.441323394366843
-2.88109900353602,2.5214744714548627
-2.8795951467603293,2.5586647167846315
-2.8773566085937556,2.617140725823582
-2.8752273605148906,2.66231127520642
-2.8720604223790023,2.7318974215561913
-2.8679956227616676,2.812699081680942
-2.8659016668731354,2.8535790432815573
-2.847020245410553,3.0110548734766893
-2.8435544186637056,3.0130022719216205
-2.8398171901191267,2.998333163883625
-2.8394090685634064,3.004253550295276
-2.8344736951775187,2.9516940510066294
-2.833820987276935,2.9493166445955215
-2.828735835962537,2.8850250093383405
-2.8219387482512666,2.757492232772029
-2.812093955414963,2.5296828373941294
-2.7794843610044406,1.305883674208924
-2.775348414630229,1.120793006656612
-2.773722620642353,1.0457180177683503
-2.768729633549733,0.8179950615566767
-2.754163620157467,0.1816699310261643
-2.7533955191437416,0.14908572581058477
-2.7452829854957264,-0.18607293620774418
-2.7417627941536513,-0.31402706713397277
-2.7252091129684333,-0.8480307356877946
-2.7221370375815677,-0.9281896126536233
-2.7216958842053494,-0.9378153466535187
-2.7207975384468233,-0.9594839466365958
-2.7204663468863104,-0.9643911740425467
-2.71871422694292,-0.9990945250693845
-2.713742545244372,-1.0969023353138043
-2.71280756064204,-1.11821891324916
-2.712310794365088,-1.1170582976044872
-2.694188663942116,-1.2478041656939287
-2.6928996813135884,-1.2505617180954742
-2.6868786510332843,-1.2128933934070072
-2.6762402046550937,-1.0849491749066
-2.6752511926233034,-1.0616665970473855
-2.673653493112691,-1.0369678958900819
-2.667154154760841,-0.9040553978066022
-2.6471169590173753,-0.33046961116581564
-2.6451043857129957,-0.26935223922659063
-2.642789890529965,-0.19352983515717184
-2.615455335476594,0.6847772273408059
-2.6119096951267555,0.7854187431060771
-2.6070888191002326,0.8990543998256777
-2.60706008238773,0.9026716315845782
-2.6042698913035056,0.9613512384884565
-2.601098978262105,1.0326688668796504
-2.584620050239084,1.2185099976724372
-2.567645107633254,1.1279524044905478
-2.5653324552335155,1.0908657158433401
-2.559584172516987,0.9755432296264848
-2.5550876656276915,0.8558547635194399
-2.553572398646813,0.8150632767993152
-2.552180466192633,0.7725231133920424
-2.550933011667479,0.7335127297448392
-2.5404944600980675,0.3403526581658933
-2.5391607795519002,0.2818527485451193
-2.5377820427420135,0.22270949846598911
-2.5375940471407183,0.21272638046090164
-2.5301972776679467,-0.14222202012478075
-2.528159119017648,-0.24385285834192438
-2.5279103318499185,-0.25460789854950805
-2.523570297904135,-0.4849792444216858
-2.5188498572858515,-0.7526971716194006
-2.51303594934468,-1.091173391940074
-2.5088401069393957,-1.3417720474994768
-2.4980069704161787,-1.9927696210148302
-2.495926803216367,-2.1191787928746777
-2.468373126065732,-3.6110952615920073
-2.46281426037262,-3.849498414869659
