n_harmonics,base_freq,magnitudes,instruments
10,2.9627502965683568,"[ 0.26973892  0.3587633   0.31747761  0.85326554 -0.22247713  1.04032164
 -0.99911924  0.87033286 -0.54920451  1.48180288]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.997456385557009,-1.1895085443830091
-2.993129840108892,-1.4608790335897923
-2.9900449206455657,-1.664429908099997
-2.968824168792441,-2.5379996616408143
-2.9664965602592455,-2.5819369193243316
-2.963794698916165,-2.6371065652538714
-2.958000987483932,-2.680307615089921
-2.957870667700757,-2.701141999463554
-2.952043241217244,-2.6361612279315043
-2.93794037135493,-2.1892012251806694
-2.9287178942958185,-1.6859829131632782
-2.9237800162128087,-1.301084094305276
-2.917396989921121,-0.8025388107988679
-2.8894572695502694,1.9474083814546403
-2.8838972860360665,2.4961009554894553
-2.880735079916821,2.8196284583947495
-2.88002777731759,2.8785692977968056
-2.8763674530210084,3.2001035968537432
-2.868897481743269,3.865249463190172
-2.8624166095789043,4.363528121988053
-2.8618442583502803,4.409640098917792
-2.857397688170014,4.697154471466885
-2.855893357049653,4.7802706415359
-2.8522940992806767,4.9869428269531655
-2.836295131735075,5.448374446708
-2.83320125967986,5.454207416325721
-2.8331834209469617,5.4425839292448845
-2.8169933899602486,5.108374576656688
-2.8163832146184005,5.09503161645391
-2.814185009556544,4.993341900123557
-2.8037065872039184,4.355741343022174
-2.7962455697799227,3.765010444731456
-2.7901946007909952,3.2220349323148127
-2.785707625382762,2.793008856196003
-2.772537705323336,1.4326907114010101
-2.766770001313545,0.7893323219561329
-2.7660919078854604,0.6892164688723198
-2.7647087702419775,0.5798990074989459
-2.762673409508629,0.3474205178765067
-2.7621520642572452,0.2995667250240587
-2.756686679311883,-0.2798701337491861
-2.746280448940729,-1.3336311286095979
