n_harmonics,base_freq,magnitudes,instruments
8,3.1104223880523123,"[ 1.58907813 -0.00236052  1.66967541 -0.83595405 -0.61238868 -1.49018594
 -1.07804946 -0.79851896]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.987039831190678,-0.5767604313408344
-2.9864309762543595,-0.5716331933430958
-2.9796668622417015,-0.3048508338516087
-2.9778815322748162,-0.2917604195950349
-2.9759332180830502,-0.21635763802402064
-2.9716284151063337,-0.07681175137590332
-2.96326558176895,0.2746875405248454
-2.9599124553789062,0.4288838218909008
-2.9517578591988585,0.7092199984429931
-2.9477366195944805,0.9293925692635864
-2.9397607819789267,1.3601096864202291
-2.9370697514414266,1.5036524277136043
-2.9308160855167493,1.718145286790913
-2.9298389331009034,1.7878233485397277
-2.929451849415562,1.8244627425856406
-2.9127510754640715,2.6391666761545296
-2.91203934494773,2.630401273154683
-2.9109435669232226,2.701242865023891
-2.8953913629912096,3.3512947863540243
-2.894872425719777,3.403217833117416
-2.8916417968666694,3.4665121599799784
-2.8829470073879992,3.7731125407951405
-2.8822664893751706,3.7861124001428514
-2.873447238968036,4.05892090732688
-2.8676057657092433,4.139727069222039
-2.8614914930306483,4.272292758181952
-2.8531947024959416,4.345265799988187
-2.8418899035143843,4.318932480178774
-2.8322287274860143,4.239036713682077
-2.828178636835591,4.194791179136336
-2.8268799616803086,4.134015246888301
-2.8156020602483807,3.880043879559805
-2.81508493236025,3.8474611548477418
-2.8150812821579327,3.848907822151551
-2.8085233608820914,3.673229183011601
-2.807193970081823,3.5693743794765482
-2.8010918218038086,3.377818010746937
-2.798859425818916,3.2743127404109535
-2.7966971038944743,3.2368734496496234
-2.78304772253057,2.5760622631379615
-2.7784512064689015,2.3520734795703406
-2.7767692646515343,2.2781924482224043
-2.7605579794914417,1.4462750314447212
-2.758647384473706,1.3036518684388039
-2.7492301513657798,0.8383679354910414
-2.7483024563308525,0.7557778479967774
-2.7457579550634676,0.6419128722224184
-2.7442163435161424,0.5962148135477915
-2.73288723403401,0.04064147398460412
-2.731990868333056,-0.0042475659552446195
-2.731453913985098,-0.03367836854582769
-2.7286122683730274,-0.14350744188980663
-2.7242823503332017,-0.3162153685029851
-2.7223198807995472,-0.32965123128172374
-2.71889198798151,-0.5958120217231802
-2.7162306678233787,-0.6446940982651265
-2.7104876565619858,-0.8751272243575553
-2.701994722393048,-1.1055949994460632
-2.7002684827164876,-1.201785163410788
