n_harmonics,base_freq,magnitudes,instruments
10,3.559704597358044,"[-2.06395529 -0.02938694  0.20425409 -1.71367068 -1.01627796 -0.16608961
  0.38474672  0.66913041  0.15832996 -2.49086465]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.985551439378563,1.0692124852313678
-2.9851287702732954,1.0929990853822575
-2.983673851729044,1.0771467890831523
-2.9748920399774343,1.139321330584377
-2.954234631569153,1.0659304499070132
-2.95366796002297,1.06128269477797
-2.9523432746200933,1.066938101139753
-2.9508151258431656,0.9968092882290404
-2.9340454790622528,0.7801506169262216
-2.9294901735453625,0.7439553094941644
-2.922244956753402,0.654737722957984
-2.920854143755726,0.6376296418456727
-2.9185388239895698,0.6155104955558273
-2.9116658250119025,0.5228027306499579
-2.9021467542075534,0.4806985272349627
-2.90121283938359,0.5188118411480724
-2.8878111391185426,0.5022732603777301
-2.8864651927969027,0.5350656113806335
-2.8856745391388348,0.5412266408866379
-2.8700346350166583,0.7528457766344498
-2.8691742723071547,0.7490209616195178
-2.8646862245893328,0.8370321714866731
-2.852533423122967,1.1050977441984977
-2.8505747771205234,1.1326003504133388
-2.8447662833391183,1.240743408800206
-2.8437902087281657,1.279002885990089
-2.8409088814922705,1.3927055110323039
-2.838033877043011,1.4034856164705056
-2.822799340317019,1.7555997457731831
-2.8203799782432846,1.7490620527204381
-2.819912352630819,1.7553093996362528
-2.814589202108016,1.8096766710638728
-2.7944568987065255,2.025438903129721
-2.7906708403905665,2.02813346156564
-2.7904936790582604,2.0007233132248854
-2.789292703899127,2.074066069164266
-2.787279091764096,2.0436379820436095
-2.7766761835730405,2.0182262355880782
-2.775968297210129,2.0646334888500957
-2.775922767869588,2.0199154978717297
-2.774832492831421,2.0197812139955778
-2.767051508656552,2.0576702004347145
-2.7602202533234266,2.0321951722416864
-2.754982534958934,2.04743923636133
-2.754880904994924,2.037138215900228
-2.7525788989944604,2.020017786750051
-2.74472130987592,2.063015375083568
-2.736121943780244,2.1264543108974028
-2.7356788549247186,2.1240874194928656
-2.7353424407942617,2.1172097980850655
-2.7330687020735827,2.136298473588154
-2.7268274687933873,2.12448283408819
-2.7063986817636856,2.3535064221439645
-2.70538242249613,2.3761206898399805
