n_harmonics,base_freq,magnitudes,instruments
8,4.586808535371503,"[ 2.09760966  0.07231701 -1.22176223 -1.43327662 -0.88261668 -0.88426259
 -0.30654748  0.66773887]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.996960296197965,-0.8544105166705198
-2.9956224444459636,-0.8222429376669425
-2.988888402564447,-0.4380407489048176
-2.9863182407931896,-0.3277493282481563
-2.9853046826588887,-0.2566033606042938
-2.9765086041450113,0.21714929815004716
-2.972879884980056,0.4802655932051225
-2.9677938421937267,0.7178821335890977
-2.95625173549816,1.3156490805307735
-2.9512428426762156,1.532505815464124
-2.9464090349211753,1.6811096708906124
-2.9135734710715093,1.4328600644437384
-2.912355872685195,1.3460764648558092
-2.896541968672028,0.3356276547615389
-2.8947405571532734,0.1613193262177997
-2.8910772739538846,-0.12057184778346955
-2.879487041273847,-1.0944972385942378
-2.8780095243089754,-1.2232443098829229
-2.8771101020026997,-1.3180898957466178
-2.852277921396895,-3.131560826378454
-2.8516800219155063,-3.179259090123552
-2.839604180887643,-3.612320938836303
-2.839355695775284,-3.6546369002512615
-2.8367110523615566,-3.679305077154703
-2.835563883471052,-3.7245199205609905
-2.8354103199704164,-3.693154943186854
-2.805583197057792,-2.8799186860557295
-2.7989315576287557,-2.4222717104986953
-2.7847711105893147,-1.3096233924460616
-2.7782349050851636,-0.7468992635998363
-2.7724647073529267,-0.2651831565321843
-2.76859436758574,0.01371775495559388
-2.7653249108645044,0.2558216218223486
-2.758561104108982,0.7027954736625576
-2.75738952940793,0.7984031065548023
-2.7512437231980442,1.1136053705114102
-2.7484634567596835,1.23437179236498
-2.742774384213562,1.4424972482507896
-2.7423987532576777,1.4818929810309331
-2.7365421079785888,1.6051069666994806
-2.730859120817029,1.6914767584476693
-2.7186034447115928,1.6077346423275445
-2.7183119684727,1.6063573002506089
-2.716754439746584,1.5656052228926043
-2.7112734596166614,1.4409066847619358
-2.701943027215941,1.1140694013296486
-2.6905671504574897,0.6718076279515498
-2.6890611474588386,0.6364599210529974
-2.6832858459587,0.4045098483081908
-2.6822853453804596,0.3659104594744129
-2.668073593996744,-0.102401644284988
-2.666148448874841,-0.1285194643609236
-2.6633396691506794,-0.18067698183796801
-2.6612053189802096,-0.20080296000942743
-2.657786099021629,-0.24950451260366172
-2.6320824110379237,0.008563134587106776
-2.6237818189843405,0.2858930578698592
-2.6230294043063433,0.28189662439386537
-2.6160895710532994,0.5516692446626816
-2.6143078332133705,0.6072100622616957
-2.609980367032003,0.7613195742208524
-2.603121267672214,0.9885076443705234
-2.6026035274399586,0.9846583633961243
-2.5869721403451775,1.386008457946699
-2.581169461427723,1.440635471101276
-2.5805995325963895,1.449987502215454
-2.576421201566825,1.4209923699742557
-2.557569882135713,0.9919237868971577
-2.5484513001721987,0.5167568051057494
-2.544087596280776,0.2270745980166528
-2.5373544593819357,-0.24541545650046953
-2.525300639436476,-1.1865699258317854
-2.5208428078547245,-1.5853820036794524
-2.5195820683492416,-1.669466763399632
-2.5163200485147437,-1.9618212131385842
-2.4945617180677537,-3.6403042003607617
-2.4850790153164066,-4.192128467703577
-2.4621350033386467,-4.7308541145958865
-2.453203194136674,-4.621076846127723
-2.4479133773111785,-4.472703871397369
-2.4464533825908985,-4.458193677379626
-2.4437657802884454,-4.355373179045444
-2.4322627560656382,-3.787286796842742
-2.429825969369155,-3.6557831791054487
-2.422118440218062,-3.1609118530677676
-2.420630804836964,-3.0953822782833944
-2.4190030984448025,-2.958561287354736
-2.4049493078383786,-1.9880422753790115
-2.402126038094479,-1.8002199717650842
-2.392352853260279,-1.127991835793685
-2.392059702845679,-1.094918576624195
-2.377483838925684,-0.17006239470194878
-2.3699565541517185,0.2145534757837496
-2.368275142143404,0.29259280257469117
-2.3626528371774222,0.5438377863188629
-2.3604303082690663,0.6423822245798542
-2.355486601118065,0.8204319665193537
-2.3470496610819955,1.1192572621256187
-2.335195428708268,1.3565179193057053
-2.3296033063408395,1.4567066383797236
-2.3158257576082235,1.5993451942939725
-2.3140793203088803,1.6111263928181012
-2.3138870231958717,1.6219984075011529
-2.3131918844892363,1.6198316186677424
-2.307805819173317,1.6347726692079478
-2.3058144946730854,1.6331267544852162
-2.305813346493584,1.6477800395328241
-2.2956297500129486,1.6368105443839123
-2.2927782344651053,1.6506074008668736
-2.2823386116413573,1.5892250850163803
-2.277265300513206,1.5446073497991843
-2.276711403494124,1.569701810295809
-2.2610606470525463,1.4327335358711428
-2.259541456956744,1.4169427201087832
-2.239640143400012,1.2257441257909447
-2.236295637355572,1.1916919349658566
-2.23320291756244,1.1636297383276395
-2.2326258333726665,1.1839380069768368
-2.220907664546081,1.1170625911305132
-2.21909317272649,1.1034296089231357
-2.216913995081795,1.1045044439816842
-2.215050548576868,1.0520677347921816
-2.2110746912944417,1.1157019608580454
-2.201204772510348,1.1892896473759915
-2.1967579592318875,1.2468616454337502
-2.1965381521290306,1.2410928937529173
-2.1962392399148407,1.271986229202247
-2.186981023700512,1.4195582175229338
-2.1834819139890733,1.5314203693045916
-2.168218465815068,2.0173093908584496
-2.165620665939649,2.1011512424226235
-2.1582551313483256,2.39556477091116
-2.1509641387176934,2.700580882949642
-2.1470945978770124,2.8945274010932738
-2.1443973478433476,2.9849749524934013
-2.1436264815064914,3.0169519462005985
-2.131229323927565,3.505048810493729
-2.1214909463389273,3.76175754343892
-2.1211074733485917,3.7407487044192704
-2.1201262632772333,3.765994781700568
-2.1167364564153806,3.8740989280309424
-2.102444681104133,3.895977242643975
-2.1010190594586824,3.8841346058122928
-2.1003242602713716,3.902296216537551
-2.089093815552756,3.6107717020131025
-2.0694630128687725,2.569186334699552
-2.0661284420537798,2.311536560036973
-2.063011307289944,2.0617937050257695
-2.0628105034760775,2.003451108491139
-2.062770736864527,2.0322001519923805
-2.03612181406542,-0.2500955064116278
-2.026982651177249,-1.0132498666728842
-2.0082341162471953,-2.018555972722251
-2.0028708896335177,-2.1936325209924465
-1.9868038156989105,-2.182183729079506
-1.98224953640672,-2.0942564767851617
-1.9698519203839784,-1.5057749233936395
-1.9671857115961884,-1.3729233749822762
-1.9666019802966386,-1.3057021149927406
-1.9595948135897727,-0.826321284952563
-1.9218137033837992,2.1520648494334282
-1.906084068434114,2.8726045774996787
-1.9032058843895006,2.9677222958336915
-1.9015438901359507,2.976647730445966
-1.8993489314474772,3.0006802570178928
-1.8965295996242846,3.0222621191675922
-1.8945071576831547,3.04970792021355
-1.890523994456135,2.996201608512458
-1.8781002176646733,2.7079347216048797
-1.8753451325750519,2.589454397216512
-1.868824527657184,2.257522323505802
-1.860166778428671,1.7052556387306856
-1.8588621216475198,1.62908949581347
-1.8536842951462382,1.2385197223455933
-1.8499577191839724,0.9750141510359623
-1.8444617393701663,0.5482277043145729
-1.841834925623026,0.3893802148926655
-1.8340307338532116,-0.1504846858693449
-1.832392084401825,-0.2674006438478368
-1.82471780624822,-0.7480664269299565
-1.820750332319501,-0.9571860665075735
-1.8150160146696337,-1.2191670198713318
-1.8070189415902091,-1.4878553087321544
-1.7970531445200246,-1.6674755705701803
-1.7970051891530885,-1.7057881620702007
-1.7955367463487686,-1.694443814087757
-1.779997396440651,-1.6187002824998233
-1.7772495046371897,-1.5859254276908805
-1.7737407920788053,-1.510727893182872
-1.7731282907277304,-1.536437392811088
-1.7671502582907237,-1.3947720547113784
-1.7586377767253414,-1.1654160855408229
-1.7540401896523587,-1.0281484719315417
-1.7537842749929602,-1.0388706843735114
-1.7527173054153788,-0.985829570654855
-1.7513044490772023,-0.9994907819530969
-1.7480935101746888,-0.9014041720706565
-1.7471320269553605,-0.8673896729893578
-1.7311021100038675,-0.5798362591749253
-1.7310346359386057,-0.6090639057456655
-1.7199506494152663,-0.6006762259741205
-1.712606355220577,-0.6432538439783861
-1.7065172113216465,-0.7039855601577056
-1.696002540136445,-0.908495516281937
-1.6911478264147994,-1.031205837778959
-1.6801238664445868,-1.2490456291429204
-1.6712966421485822,-1.437894746479916
