n_harmonics,base_freq,magnitudes,instruments
7,4.88303142403333,"[-0.33206409 -0.08944014  0.63292846  0.97347599  0.12753795  0.06651511
 -0.7346736 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999899884691109,-2.8306421369680446
-2.9995155419112773,-2.799617326825015
-2.998256216970215,-2.6845896090013297
-2.9978768762814583,-2.6489853195731943
-2.9963364366183525,-2.508125873072035
-2.9921437856832913,-2.1048906848028826
-2.9902368512908,-1.9182101444212514
-2.989162625762374,-1.807076696346926
-2.985520918365674,-1.4349381814525164
-2.984216261259954,-1.2980543955565367
-2.971257484355169,0.07144824157870855
-2.970870731649687,0.11236814485338097
-2.9675907267917108,0.4538780565438161
-2.9636359107688066,0.8486153276589877
-2.9566555808048047,1.5059861927679332
-2.955657265013553,1.5967663055559471
-2.9540532991834727,1.7338547941494973
-2.950119683401782,2.05362041657119
-2.945666902712737,2.380544323836749
-2.935349224264173,2.967658913259008
-2.914862231680158,3.3279182830842027
-2.889531530640117,2.4082367373806934
-2.8837661740603657,2.0517642747128058
-2.876737928477908,1.5795937477022717
-2.875527076277807,1.493425984158996
-2.8668136631954964,0.8878359397258575
-2.8640533040782516,0.6975115872387111
-2.8632102840887947,0.6426010492531383
-2.8602163913588763,0.4435879551738642
-2.8545309131203913,0.08932038471758147
-2.8485358273605317,-0.24172283153329566
-2.8440970445499403,-0.4563053233504103
-2.8389879368481084,-0.6614026680903324
-2.8349012706110344,-0.7912852956289769
-2.833361697437131,-0.8314087561195936
-2.8313306304583503,-0.8795300294595897
-2.83057157171914,-0.8956426249680021
-2.825692505156438,-0.9645553515226923
-2.825046306063559,-0.9738671945233294
-2.802334968116859,-0.673849581991105
-2.7842814080739244,0.0943625880591826
-2.7818503573749176,0.2158592491920419
-2.7635901803687624,1.1098620228553728
-2.760470364034848,1.246205431152466
-2.7542086207666903,1.4807352852006668
-2.7457156009413843,1.7185792296088893
-2.7308662828831762,1.8422789729120193
-2.7284401139272205,1.8256877301211816
-2.7272263484059094,1.8098069655730584
-2.7269094925671884,1.804415539419433
-2.719281357973898,1.6557535352311818
-2.718953712070431,1.6450833062674388
-2.7176752264039283,1.6116268436593848
-2.7166833148863097,1.5776530110436229
-2.712424589777711,1.4346187536455386
-2.699428556805141,0.833652875286206
-2.698727201439817,0.7954990675546658
-2.6844119579815184,-0.04936688199943734
-2.682024306513102,-0.19811889574077046
-2.681273332771508,-0.24194355495886907
-2.6794961507101105,-0.3535462980859057
-2.673832615272945,-0.6956673900463699
-2.6703890386374107,-0.8999039036259582
-2.6502381521951692,-1.8252095361175185
-2.6472287944840973,-1.9134836867608023
-2.646789764106309,-1.9248843184375402
-2.645498983166884,-1.9576863235101436
-2.6404156087634316,-2.0536843634787934
-2.637270667261886,-2.092540663646214
-2.635782607813695,-2.1018340370918054
-2.6293019070920662,-2.1032284303381306
-2.6271500299353194,-2.0840165651654923
-2.6267919773961603,-2.081892607976403
-2.6107567935934615,-1.6807643723244892
-2.6093310919941137,-1.623408234814073
-2.608547537334071,-1.589918306740193
-2.6041451250130345,-1.3985873796240487
-2.592661586965431,-0.7898340935882753
-2.5926485888150284,-0.7856191951414352
-2.5830413458373735,-0.20381415066033962
-2.57358187888386,0.37792238847097004
-2.569055117464977,0.6568528004608006
-2.5571295090992834,1.3135643731512672
-2.5547201368991446,1.4333873001363107
-2.545175736754031,1.835033200421809
-2.535926731043732,2.1189345738470795
-2.518233389250528,2.3408207680883057
-2.5068069544464873,2.281994556610971
-2.5007464578576486,2.2013946697551123
-2.498070190903416,2.1522546223277463
-2.4977424986106183,2.1458221774717017
-2.497509007864182,2.1436398613135843
-2.496321227343631,2.1197922345428104
-2.492989068719181,2.0520127049477925
-2.4834087684426773,1.8340605781058779
-2.480166008928446,1.7491104188501942
-2.473301209470094,1.5796116336293924
-2.4711717033377827,1.5263031666469087
-2.470788496829303,1.5180740351791662
-2.464606144225438,1.368814851581925
-2.4591541575557994,1.2461415562613427
-2.458887559688009,1.2402706717017467
-2.4406333717683157,0.925146876812153
-2.4275989920240235,0.7894812498572005
-2.4254827293245502,0.7695962499856561
-2.415299819864536,0.7087910428483305
-2.413501321588117,0.7012503254532899
-2.409097672055797,0.6796964088325663
