n_harmonics,base_freq,magnitudes,instruments
10,4.332826419659705,"[-1.95323792 -0.72546953 -0.44982532 -0.62986944 -0.80455005 -1.49781284
  0.96039044 -0.05969201 -1.94751014 -0.27682416]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.99974935628318,3.5004930343435556
-2.993210742765646,3.429163384599722
-2.9918814085620573,3.3872346895036336
-2.989610964983359,3.314307282993735
-2.9849376322079717,3.064782395833826
-2.9786250726549817,2.635104335019112
-2.978470361688072,2.622603279085124
-2.975061773735388,2.3209041014632663
-2.970946601459798,1.9164858361081374
-2.962467639253722,1.0311572062601546
-2.9491063492579865,-0.3102786761307222
-2.9486613837360065,-0.3641228617495339
-2.9478157291797675,-0.4347107347506674
-2.93603135117516,-1.2484119458745089
-2.930448682294026,-1.4752714435781031
-2.9298821898481497,-1.4907884681290706
-2.917212900243113,-1.431742309937353
-2.913179980645265,-1.280236939501873
-2.9086611409801835,-1.016877664844125
-2.9056531032626927,-0.802493163371485
-2.903451713409006,-0.6212145049854076
-2.902109063259787,-0.5150928441102269
-2.895977172681588,0.064992842531113
-2.8935919251533084,0.31914374318861505
-2.891450310393186,0.5700952797083025
-2.8787919105175894,1.9956980289693491
-2.876741308458407,2.235983126731317
-2.8762805837310914,2.282638366080585
-2.8760370355350595,2.3227191347671274
-2.8466922160942896,4.551191843097122
-2.844450288416649,4.596393491094943
-2.834970782248786,4.610040762099003
-2.8265514229817805,4.380132748415836
-2.8255993737943417,4.317368881178943
-2.8251323882414687,4.30634101538982
-2.8083538077323285,3.2573129030839287
-2.806294254106387,3.0994445541865856
-2.8057674070348533,3.040714276022888
-2.8020781018106673,2.7812840573111526
-2.801613075021105,2.736275726914197
-2.796850104752709,2.3964134968462956
-2.78771354538475,1.812726417802317
-2.784176116718218,1.619961119890594
-2.781708773215075,1.5113971215773314
-2.7806608987878954,1.4518231762688198
-2.780285123982841,1.439008741685456
-2.775226531720943,1.2476645902226369
-2.774707335113289,1.2260582400227866
-2.7599336101156506,1.1422366070570948
-2.755300311344561,1.1913413593934552
-2.753106224331532,1.2528166293808
-2.746916569595954,1.4553897309404453
-2.7468878902760583,1.4629175720829426
-2.736230225426108,1.8882753118077908
-2.7308586704031854,2.119835806065592
-2.727131811021084,2.2779228680412515
-2.6954672506404993,2.684777672358234
-2.6793482815923584,1.8773364290650507
-2.6539679343332536,-0.407200374991681
-2.652485886132278,-0.5530536373708985
-2.6519606948426016,-0.5783754090165162
-2.6516122664022834,-0.623041838464455
-2.648574108667889,-0.9179859963702837
-2.6411815409971426,-1.5887446968405383
-2.638557184527194,-1.8022373769567634
-2.6361152263971985,-1.9899661829015305
-2.634701227966218,-2.115611032577524
-2.6323101907885236,-2.2520201285880868
-2.6303376017102797,-2.400802679791531
-2.6272472503217843,-2.596136747252589
-2.604679462263592,-3.198216414988862
-2.59309841983283,-2.968517921804269
-2.5861682845265266,-2.683728624681269
-2.5830195601991703,-2.5196581110336624
-2.5810211747896106,-2.4264317685241283
-2.5682615461570677,-1.6446286802277739
-2.5641845217429102,-1.3885877630501409
-2.562889824276221,-1.2890462787936308
-2.5546360457186292,-0.746767503568064
-2.550142390637108,-0.46037550602325167
-2.5444581874555734,-0.12050747202480044
-2.542766724562605,-0.03533024210352431
-2.5033665747335307,1.4560175868990808
-2.498318816544751,1.5671578215999709
